episode,mean_reward,std_reward
191,-495.800000,18.307376
192,-498.200000,7.846018
193,-492.400000,33.127632
194,-500.000000,0.000000
195,-480.650000,59.657585
196,-499.750000,1.089725
197,-492.600000,23.461458
198,-496.100000,16.999706
199,-500.000000,0.000000
200,-500.000000,0.000000
201,-500.000000,0.000000
202,-500.000000,0.000000
203,-500.000000,0.000000
204,-498.700000,5.666569
205,-493.750000,22.185299
206,-500.000000,0.000000
207,-498.200000,7.846018
208,-499.700000,1.307670
209,-499.800000,0.871780
210,-500.000000,0.000000
211,-483.350000,49.962261
212,-500.000000,0.000000
213,-494.800000,22.666275
214,-500.000000,0.000000
215,-500.000000,0.000000
216,-493.100000,30.076403
217,-487.600000,54.050347
218,-497.750000,9.807523
219,-497.050000,12.858752
220,-495.600000,19.179155
221,-497.000000,13.076697
222,-488.200000,51.435008
223,-494.650000,23.320109
224,-491.600000,29.097079
225,-495.650000,13.050958
226,-494.000000,15.896541
227,-476.450000,56.471652
228,-484.950000,42.077874
229,-499.250000,3.269174
230,-500.000000,0.000000
231,-492.950000,28.308082
232,-482.350000,58.214496
233,-484.600000,38.214395
234,-483.200000,51.151344
235,-481.300000,54.929136
236,-490.500000,36.676287
237,-500.000000,0.000000
238,-497.050000,10.437792
239,-497.550000,7.365290
240,-496.800000,10.707941
241,-495.150000,15.255409
242,-500.000000,0.000000
243,-492.500000,22.872473
244,-488.650000,44.479518
245,-475.100000,59.878961
246,-496.600000,10.437433
247,-498.500000,4.598913
248,-489.350000,46.422274
249,-471.350000,61.422533
250,-487.950000,29.682444
251,-494.700000,23.102164
252,-474.300000,57.450936
253,-476.300000,44.633059
254,-492.950000,24.725442
255,-488.350000,35.030380
256,-471.950000,56.216079
257,-473.300000,64.814427
258,-468.850000,62.408553
259,-484.700000,57.783302
260,-479.500000,67.819982
261,-473.500000,56.996930
262,-475.050000,66.126753
263,-488.250000,42.049822
264,-469.150000,66.570470
265,-474.600000,54.975813
266,-477.500000,58.299657
267,-474.600000,55.964632
268,-465.700000,67.181917
269,-477.650000,62.563787
270,-471.950000,55.259818
271,-477.200000,58.944550
272,-483.150000,46.966238
273,-494.850000,17.283735
274,-478.750000,68.528005
275,-471.650000,71.409576
276,-470.550000,44.302906
277,-465.750000,77.966579
278,-476.500000,55.872623
279,-471.600000,70.128026
280,-469.900000,53.510653
281,-454.150000,82.915183
282,-491.000000,32.051521
283,-468.300000,50.236540
284,-481.550000,63.488956
285,-455.250000,80.393952
286,-474.600000,53.770252
287,-474.250000,52.806131
288,-430.350000,100.883237
289,-478.500000,64.902619
290,-448.550000,69.969618
291,-440.500000,76.534633
292,-434.300000,91.741539
293,-447.750000,86.164886
294,-451.150000,81.243015
295,-442.150000,96.543397
296,-443.550000,88.712161
297,-471.500000,70.719516
298,-462.150000,74.450839
299,-445.800000,87.578308
300,-452.050000,90.508273
301,-460.750000,75.351758
302,-419.200000,110.614014
303,-451.000000,91.971735
304,-442.550000,90.850138
305,-452.800000,75.965518
306,-438.350000,103.804757
307,-468.450000,68.183191
308,-449.050000,89.227504
309,-418.700000,106.394126
310,-448.450000,82.317358
311,-444.850000,95.151603
312,-463.350000,65.643183
313,-443.600000,99.171266
314,-445.850000,74.813953
315,-471.650000,70.514733
316,-442.000000,83.508083
317,-436.800000,98.891658
318,-454.800000,87.305555
319,-438.450000,86.707828
320,-447.800000,91.855648
321,-427.700000,92.031027
322,-427.600000,117.524636
323,-416.200000,121.215346
324,-440.800000,83.801313
325,-436.850000,84.769260
326,-436.850000,91.628748
327,-476.900000,54.097042
328,-442.000000,98.263930
329,-455.150000,79.633080
330,-458.100000,80.147302
331,-432.000000,95.138846
332,-426.150000,103.195579
333,-436.050000,95.813608
334,-450.100000,78.925851
335,-447.200000,76.295216
336,-455.750000,76.709761
337,-443.850000,93.172568
338,-450.100000,83.161229
339,-442.750000,97.917759
340,-446.650000,87.774868
341,-462.500000,81.478525
342,-472.950000,51.902288
343,-454.550000,87.615909
344,-461.150000,72.754570
345,-449.800000,93.700907
346,-457.950000,83.500584
347,-442.700000,100.951028
348,-453.050000,92.310603
349,-464.000000,69.714417
350,-447.450000,86.445055
351,-459.950000,83.479623
352,-454.500000,81.069415
353,-437.600000,106.135479
354,-435.750000,100.424536
355,-457.000000,72.258564
356,-464.800000,72.508344
357,-436.550000,105.762222
358,-485.250000,45.459735
359,-431.800000,104.819655
360,-453.800000,80.837244
361,-435.950000,106.918883
362,-460.100000,79.784021
363,-443.950000,95.349082
364,-439.200000,108.135840
365,-471.900000,53.768857
366,-414.900000,116.475706
367,-445.050000,94.885444
368,-451.500000,86.874335
369,-459.450000,84.993220
370,-437.200000,105.784498
371,-459.650000,78.062971
372,-441.000000,93.316665
373,-461.900000,69.086106
374,-439.850000,118.355936
375,-439.100000,94.248024
376,-460.350000,81.318064
377,-455.150000,90.571671
378,-441.800000,91.230258
379,-426.850000,105.936903
380,-447.300000,99.798347
381,-462.600000,74.942244
382,-445.550000,93.812832
383,-458.150000,88.835396
384,-454.600000,82.692442
385,-455.550000,80.705313
386,-478.550000,58.209514
387,-438.600000,103.625479
388,-463.450000,76.036488
389,-461.750000,81.737308
390,-479.600000,48.399793
391,-448.700000,111.952267
392,-439.150000,93.405179
393,-455.100000,101.918546
394,-466.650000,65.008672
395,-458.350000,90.704617
396,-445.200000,87.671318
397,-445.650000,102.334879
398,-421.450000,113.759604
399,-422.350000,110.486775
400,-453.750000,86.830798
401,-451.200000,91.188596
402,-429.550000,108.206042
403,-444.850000,101.303147
404,-441.250000,104.536058
405,-445.200000,100.948799
406,-451.900000,89.381710
407,-450.550000,89.581513
408,-430.950000,108.606848
409,-456.600000,79.551493
410,-443.200000,98.362900
411,-448.100000,91.466333
412,-434.200000,109.481779
413,-436.750000,106.203519
414,-456.400000,77.621775
415,-466.600000,63.139053
416,-459.850000,73.733490
417,-450.400000,83.563987
418,-462.550000,90.126286
419,-461.500000,93.388704
420,-443.550000,109.785006
421,-451.300000,93.247574
422,-425.850000,111.338796
423,-449.500000,102.044353
424,-455.050000,91.790236
425,-441.650000,110.471840
426,-456.650000,94.063954
427,-462.100000,75.428708
428,-447.900000,94.894099
429,-449.050000,87.315792
430,-464.600000,80.842068
431,-449.750000,93.825836
432,-466.200000,72.132933
433,-463.750000,73.757627
434,-442.650000,90.632927
435,-441.950000,115.041503
436,-441.600000,103.126815
437,-425.250000,117.314481
438,-439.850000,100.981818
439,-418.550000,110.157830
440,-471.400000,63.669773
441,-461.400000,73.098153
442,-444.650000,98.238116
443,-431.000000,98.178409
444,-439.400000,107.741543
445,-449.000000,87.753063
446,-438.950000,100.139640
447,-430.600000,107.324461
448,-455.450000,86.974407
449,-441.800000,94.779006
450,-466.900000,76.491764
451,-447.150000,82.103761
452,-440.550000,84.531340
453,-439.500000,88.451964
454,-400.550000,118.204685
455,-440.700000,79.516728
456,-429.400000,99.351598
457,-449.700000,95.790448
458,-433.800000,106.932970
459,-428.950000,101.723387
460,-443.600000,91.069424
461,-434.600000,98.005306
462,-455.100000,73.227659
463,-414.600000,120.219549
464,-429.800000,109.368003
465,-429.850000,98.465870
466,-442.100000,93.774144
467,-425.200000,118.709562
468,-442.850000,97.808116
469,-438.600000,100.844137
470,-451.900000,90.877885
471,-436.700000,97.685772
472,-424.300000,116.396349
473,-435.850000,110.544233
474,-436.450000,115.119275
475,-448.800000,86.103775
476,-445.350000,84.541868
477,-444.950000,88.363723
478,-425.550000,120.108899
479,-451.550000,104.286373
480,-451.100000,85.668489
481,-436.900000,100.806696
482,-419.650000,108.224431
483,-445.250000,98.127404
484,-439.600000,104.539179
485,-413.350000,116.415323
486,-425.450000,112.729976
487,-443.800000,104.682186
488,-433.000000,96.847819
489,-452.000000,91.981520
490,-426.600000,101.422581
491,-456.650000,75.267706
492,-428.450000,112.088570
493,-440.050000,101.898712
494,-430.150000,97.735498
495,-415.700000,112.503822
496,-432.550000,109.433302
497,-438.950000,92.347970
498,-425.350000,109.083122
499,-430.300000,112.972607
500,-415.050000,119.586987
501,-431.950000,99.914701
502,-436.200000,95.847066
503,-404.600000,112.150078
504,-407.700000,123.957694
505,-436.050000,96.501541
506,-434.800000,103.824660
507,-434.000000,103.809441
508,-414.300000,115.690579
509,-415.000000,111.821286
510,-422.450000,99.493455
511,-433.600000,102.524339
512,-410.100000,121.872023
513,-446.050000,95.972639
514,-431.400000,103.483042
515,-469.950000,65.384612
516,-429.800000,102.931822
517,-432.150000,110.221266
518,-436.050000,101.062097
519,-443.800000,87.628534
520,-435.550000,111.756197
521,-444.050000,76.091705
522,-440.100000,100.827030
523,-449.450000,88.637168
524,-455.000000,90.869687
525,-420.900000,116.239795
526,-441.600000,89.841193
527,-423.600000,118.843763
528,-437.250000,97.332356
529,-410.400000,114.739444
530,-449.700000,90.378703
531,-428.600000,110.856845
532,-457.100000,87.655519
533,-428.450000,107.082900
534,-418.050000,115.194390
535,-435.900000,110.619573
536,-440.100000,101.441067
537,-445.100000,87.772946
538,-425.050000,119.507102
539,-436.950000,89.081690
540,-439.200000,89.261750
541,-433.300000,95.263897
542,-447.900000,89.992166
543,-451.600000,85.388758
544,-438.200000,102.093389
545,-439.050000,97.158878
546,-430.950000,97.985445
547,-436.850000,94.325116
548,-435.850000,104.673433
549,-434.850000,102.295296
550,-430.400000,101.425046
551,-433.450000,102.162359
552,-451.350000,90.715641
553,-436.200000,119.983165
554,-440.350000,90.207137
555,-435.950000,106.756487
556,-445.550000,81.199430
557,-452.750000,79.415285
558,-427.450000,111.306547
559,-416.650000,105.494206
560,-435.350000,94.530564
561,-447.600000,92.410173
562,-411.100000,124.853474
563,-441.700000,100.244750
564,-460.050000,89.890197
565,-463.850000,83.384816
566,-429.700000,124.182970
567,-440.950000,95.090207
568,-449.100000,91.715266
569,-442.150000,88.338709
570,-416.200000,115.391767
571,-458.300000,83.792661
572,-439.800000,101.757358
573,-444.550000,98.242799
574,-447.850000,93.161835
575,-431.100000,108.741390
576,-450.250000,102.208060
577,-458.050000,90.045808
578,-438.250000,102.697067
579,-442.650000,91.900639
580,-440.700000,94.284198
581,-447.200000,89.866902
582,-433.500000,104.035331
583,-449.950000,98.374527
584,-432.250000,109.781544
585,-448.200000,90.885422
586,-431.250000,108.062887
587,-457.200000,91.876874
588,-426.250000,107.164768
589,-454.750000,81.592815
590,-436.700000,110.516107
591,-445.350000,84.050744
592,-407.250000,121.248041
593,-443.000000,99.760714
594,-440.950000,93.045943
595,-423.500000,110.872675
596,-443.750000,91.549372
597,-426.500000,110.805009
598,-451.350000,94.528448
599,-419.300000,109.779825
600,-448.200000,86.222155
601,-454.450000,84.692665
602,-439.200000,96.690020
603,-444.150000,95.620748
604,-429.800000,102.943480
605,-475.850000,53.544631
606,-431.250000,103.466359
607,-417.850000,101.425478
608,-460.100000,75.145792
609,-444.650000,82.645795
610,-436.900000,104.185844
611,-442.150000,85.674544
612,-436.700000,87.326456
613,-436.500000,102.237713
614,-446.950000,96.244727
615,-440.400000,102.757676
616,-444.750000,104.263069
617,-434.650000,104.501806
618,-478.000000,51.974032
619,-433.500000,110.266722
620,-441.850000,94.226469
621,-474.150000,58.415987
622,-465.250000,80.891826
623,-469.450000,85.419831
624,-453.550000,103.141396
625,-458.750000,82.223400
626,-465.000000,69.204769
627,-470.300000,67.409272
628,-481.200000,38.709947
629,-449.500000,97.514358
630,-439.600000,91.667552
631,-441.900000,99.022169
632,-458.000000,83.342066
633,-465.850000,80.348787
634,-450.600000,82.439918
635,-456.350000,94.392942
636,-430.250000,109.881698
637,-429.200000,104.657823
638,-429.550000,115.612921
639,-448.250000,92.325443
640,-443.700000,92.322857
641,-452.500000,83.725444
642,-446.950000,88.818058
643,-441.150000,81.814592
644,-434.650000,91.885404
645,-424.650000,107.418469
646,-449.350000,101.541752
647,-433.100000,108.230726
648,-440.600000,82.357999
649,-444.250000,93.611364
650,-439.300000,104.111046
651,-443.150000,94.068207
652,-428.150000,110.047842
653,-411.200000,119.023779
654,-434.700000,98.422609
655,-446.050000,79.136891
656,-437.650000,95.188904
657,-434.650000,99.212033
658,-443.200000,100.591053
659,-441.800000,104.609560
660,-445.500000,85.717268
661,-439.550000,90.712995
662,-424.600000,96.445529
663,-433.850000,98.813094
664,-460.500000,82.744486
665,-433.200000,101.445848
666,-414.000000,106.436366
667,-425.550000,119.256226
668,-451.150000,75.438899
669,-444.200000,80.016623
670,-414.350000,108.359252
671,-438.950000,108.677723
672,-439.800000,91.228066
673,-446.700000,94.422508
674,-416.100000,111.185835
675,-416.800000,124.341304
676,-455.650000,81.652480
677,-457.950000,78.571926
678,-434.200000,97.249473
679,-437.050000,107.819514
680,-422.750000,94.780206
681,-433.000000,95.553127
682,-454.000000,94.093570
683,-457.800000,78.862285
684,-443.700000,86.892520
685,-450.750000,82.642528
686,-430.600000,106.576451
687,-424.950000,110.828911
688,-440.300000,93.264731
689,-435.750000,92.259891
690,-424.650000,117.986133
691,-446.050000,99.014380
692,-412.800000,115.754309
693,-419.850000,97.473214
694,-447.600000,95.197899
695,-423.200000,104.258141
696,-449.550000,78.666686
697,-448.850000,86.321651
698,-447.200000,94.663932
699,-448.550000,90.858943
700,-435.200000,99.916265
701,-435.800000,99.311429
702,-435.800000,99.131024
703,-411.700000,104.173941
704,-446.350000,101.479197
705,-429.650000,96.088644
706,-435.300000,101.588434
707,-443.200000,95.052407
708,-444.200000,99.039184
709,-423.200000,115.331956
710,-433.900000,102.102351
711,-426.250000,95.511190
712,-435.750000,106.042857
713,-472.350000,66.744494
714,-429.600000,111.454206
715,-453.250000,82.101081
716,-418.900000,105.512037
717,-440.850000,91.261862
718,-442.100000,77.302587
719,-451.900000,93.652496
720,-444.450000,103.133154
721,-434.500000,102.991990
722,-433.300000,95.030574
723,-427.250000,117.282511
724,-420.400000,127.370876
725,-422.050000,109.017648
726,-435.450000,102.212267
727,-443.450000,95.003934
728,-435.750000,91.526977
729,-422.700000,104.512726
730,-445.750000,86.061533
731,-434.950000,104.903515
732,-439.650000,95.756606
733,-450.300000,82.160879
734,-458.650000,70.674094
735,-438.250000,102.153744
736,-449.350000,89.937909
737,-424.600000,106.344440
738,-426.450000,102.536079
739,-432.250000,91.939586
740,-460.450000,86.110089
741,-461.000000,90.010555
742,-445.400000,100.288284
743,-424.700000,105.305318
744,-433.600000,93.399893
745,-418.600000,107.289049
746,-426.100000,102.358146
747,-436.600000,98.195417
748,-441.850000,98.555200
749,-448.800000,99.458836
750,-447.800000,78.587276
751,-455.800000,77.419377
752,-417.900000,92.924109
753,-442.900000,88.121450
754,-452.900000,84.816803
755,-444.900000,91.887921
756,-414.150000,117.869112
757,-418.350000,113.819276
758,-448.600000,86.410879
759,-415.450000,112.293577
760,-435.000000,93.324166
761,-456.550000,87.100215
762,-430.500000,94.419542
763,-392.250000,101.687696
764,-438.750000,86.840587
765,-456.300000,93.034456
766,-455.500000,89.805067
767,-436.600000,98.739759
768,-448.850000,84.090591
769,-425.300000,107.693593
770,-458.550000,74.844155
771,-410.950000,105.972862
772,-431.150000,87.182151
773,-428.150000,88.043327
774,-439.750000,93.597476
775,-435.100000,102.217856
776,-428.650000,90.019595
777,-451.800000,74.685742
778,-423.650000,112.327323
779,-443.350000,90.340066
780,-432.800000,95.036625
781,-442.450000,62.681317
782,-423.300000,104.825617
783,-419.300000,101.646495
784,-430.150000,110.261632
785,-403.650000,108.343562
786,-419.950000,101.560068
787,-408.500000,117.453182
788,-407.500000,106.801451
789,-436.150000,91.025972
790,-424.800000,106.140756
791,-445.150000,93.632406
792,-427.950000,95.284561
793,-438.700000,95.692267
794,-445.300000,90.312845
795,-431.500000,89.734330
796,-421.650000,105.373751
797,-436.550000,85.749913
798,-429.950000,92.687904
799,-456.250000,78.419943
800,-451.350000,79.397276
801,-455.950000,75.852802
802,-449.900000,86.498497
803,-405.800000,111.254483
804,-449.200000,85.824589
805,-437.800000,95.610460
806,-448.400000,92.014890
807,-453.700000,83.882716
808,-442.700000,108.981696
809,-426.800000,104.165541
810,-438.650000,98.460792
811,-447.800000,96.133553
812,-422.650000,94.760896
813,-426.700000,101.057954
814,-459.950000,73.180923
815,-455.500000,100.462182
816,-422.600000,102.026663
817,-436.150000,84.552513
818,-398.700000,104.412691
819,-445.600000,84.447262
820,-415.800000,100.856631
821,-434.950000,98.020138
822,-426.300000,105.404032
823,-434.950000,112.709571
824,-430.900000,97.199228
825,-438.850000,87.738974
826,-454.550000,70.911547
827,-432.550000,97.753504
828,-441.050000,97.293101
829,-435.950000,97.611718
830,-434.650000,86.506228
831,-423.900000,89.907675
832,-442.450000,106.077083
833,-447.800000,78.799492
834,-434.550000,105.109693
835,-440.350000,85.129475
836,-444.400000,80.538438
837,-407.150000,113.624062
838,-435.650000,94.788330
839,-452.600000,81.428128
840,-434.450000,97.869543
841,-431.200000,92.949771
842,-411.700000,118.614122
843,-450.800000,82.685307
844,-431.250000,101.281230
845,-442.400000,102.500927
846,-440.300000,89.771989
847,-435.700000,91.369634
848,-430.750000,113.454782
849,-421.500000,115.423351
850,-421.200000,112.049810
851,-433.900000,94.015903
852,-421.500000,109.752221
853,-407.800000,112.368857
854,-428.450000,98.233128
855,-416.100000,118.038087
856,-416.650000,105.299228
857,-427.450000,102.790308
858,-400.550000,126.621671
859,-424.750000,95.676473
860,-415.300000,128.320731
861,-450.150000,86.170340
862,-422.250000,122.070830
863,-437.950000,101.555145
864,-412.900000,124.029795
865,-421.700000,102.219421
866,-445.300000,89.438303
867,-436.700000,85.038873
868,-420.350000,105.302077
869,-418.400000,110.565998
870,-439.000000,90.457725
871,-417.500000,113.659359
872,-432.650000,102.008958
873,-429.200000,102.192759
874,-428.750000,93.396935
875,-425.200000,111.475827
876,-430.100000,107.920295
877,-428.300000,107.944476
878,-422.200000,120.850569
879,-439.200000,109.631018
880,-423.600000,114.571550
881,-443.350000,82.596171
882,-425.650000,98.802467
883,-436.850000,109.434581
884,-436.000000,102.702970
885,-429.900000,113.059675
886,-399.600000,126.099722
887,-449.300000,104.013509
888,-434.700000,109.784835
889,-431.400000,103.220831
890,-436.900000,97.025203
891,-432.300000,107.845306
892,-449.250000,86.763976
893,-446.200000,93.945516
894,-426.350000,113.957130
895,-416.950000,120.026862
896,-412.050000,119.109813
897,-448.200000,84.795401
898,-431.850000,104.210976
899,-428.150000,117.218290
900,-427.400000,115.496926
901,-426.950000,107.441368
902,-428.450000,104.065112
903,-433.250000,107.114366
904,-442.050000,95.677832
905,-432.850000,102.246406
906,-435.600000,97.970097
907,-419.650000,124.742645
908,-419.050000,116.686964
909,-413.800000,125.310255
910,-442.050000,93.503730
911,-422.950000,103.315282
912,-438.200000,100.613916
913,-426.100000,117.080699
914,-416.300000,100.328510
915,-421.350000,114.562767
916,-445.400000,93.126473
917,-420.750000,100.415574
918,-419.500000,107.555799
919,-429.100000,91.945582
920,-440.500000,110.456100
921,-423.100000,98.446889
922,-437.450000,109.819158
923,-419.700000,120.812292
924,-436.900000,92.762546
925,-425.250000,110.357997
926,-433.500000,102.193199
927,-417.350000,121.130209
928,-399.400000,128.228468
929,-424.450000,117.989184
930,-411.700000,122.714751
931,-440.350000,83.262401
932,-409.250000,134.891021
933,-419.250000,114.397935
934,-446.600000,97.865929
935,-448.800000,88.576295
936,-427.250000,115.878331
937,-421.350000,104.259424
938,-425.750000,106.333849
939,-444.650000,92.847873
940,-406.050000,131.747666
941,-434.000000,110.519682
942,-422.950000,119.986030
943,-431.200000,97.612807
944,-439.600000,100.550186
945,-416.200000,116.515493
946,-442.500000,100.459196
947,-430.800000,114.622685
948,-445.600000,83.705078
949,-426.500000,95.006579
950,-412.750000,126.144312
951,-411.000000,112.766130
952,-436.100000,101.342439
953,-400.500000,119.507113
954,-427.300000,100.015549
955,-432.500000,102.464872
956,-428.000000,101.103907
957,-425.750000,117.204042
958,-418.150000,96.039198
959,-436.850000,105.220376
960,-410.200000,123.050234
961,-426.400000,98.894085
962,-440.600000,90.363378
963,-419.950000,107.221954
964,-430.450000,108.844603
965,-420.450000,113.621950
966,-422.000000,113.980261
967,-428.350000,110.274782
968,-447.450000,85.295648
969,-416.750000,106.958812
970,-418.250000,109.609249
971,-436.100000,89.349259
972,-429.400000,101.585629
973,-430.750000,113.210810
974,-410.200000,118.139578
975,-422.300000,106.002406
976,-416.350000,120.876911
977,-440.700000,85.450629
978,-408.800000,101.084915
979,-426.700000,114.639478
980,-451.800000,91.949769
981,-421.400000,107.701625
982,-423.600000,105.984622
983,-422.100000,113.780446
984,-452.150000,99.400340
985,-433.100000,95.908237
986,-438.200000,95.370121
987,-436.750000,90.314381
988,-426.650000,105.908109
989,-416.000000,129.811402
990,-417.850000,105.390358
991,-409.800000,119.259213
992,-413.200000,104.729938
993,-405.350000,110.929381
994,-444.800000,81.203818
995,-444.300000,91.629744
996,-384.200000,116.193631
997,-434.400000,103.614864
998,-418.600000,119.985166
999,-434.150000,102.950607
1000,-440.400000,88.960328
1001,-447.600000,98.837948
1002,-414.700000,118.796086
1003,-412.800000,114.040607
1004,-438.950000,98.333349
1005,-401.100000,121.098679
1006,-424.800000,86.942855
1007,-430.550000,109.180344
1008,-439.650000,93.828181
1009,-421.400000,121.119115
1010,-441.350000,97.530136
1011,-430.300000,104.091354
1012,-429.350000,114.161410
1013,-425.900000,94.466343
1014,-418.150000,128.202681
1015,-462.100000,77.917200
1016,-425.300000,113.300971
1017,-431.100000,90.388550
1018,-409.100000,102.192417
1019,-443.250000,98.612816
1020,-428.950000,95.770285
1021,-448.000000,97.390451
1022,-425.600000,87.387871
1023,-434.200000,113.585474
1024,-457.350000,90.514792
1025,-429.150000,114.702343
1026,-442.000000,98.049477
1027,-444.800000,102.987184
1028,-453.400000,99.969695
1029,-420.800000,120.018582
1030,-423.100000,105.116079
1031,-452.150000,74.751104
1032,-437.300000,93.383136
1033,-472.800000,64.731445
1034,-410.600000,121.154612
1035,-423.650000,104.809005
1036,-433.500000,105.749468
1037,-442.700000,88.845428
1038,-431.400000,97.250398
1039,-429.600000,97.090370
1040,-426.800000,116.086864
1041,-453.500000,89.948041
1042,-447.800000,97.725943
1043,-442.550000,97.323931
1044,-413.500000,116.273600
1045,-412.200000,120.508755
1046,-419.250000,97.993303
1047,-423.150000,106.452936
1048,-428.550000,121.632017
1049,-426.650000,104.103446
1050,-416.550000,119.815473
1051,-429.650000,94.399298
1052,-444.400000,102.686124
1053,-432.950000,106.409339
1054,-444.900000,85.166249
1055,-416.350000,121.822935
1056,-453.150000,81.983703
1057,-414.550000,119.565662
1058,-411.100000,114.856824
1059,-411.200000,119.168200
1060,-414.650000,101.593934
1061,-416.350000,100.165001
1062,-444.200000,89.582699
1063,-438.200000,106.932970
1064,-444.850000,107.602637
1065,-435.750000,89.748468
1066,-429.350000,96.410204
1067,-406.450000,118.672438
1068,-437.000000,98.652420
