episode,reward,avg_surprise,mean_abs_td
0,25.0,9.24379858866051e-19,0.9974650716781617
1,17.0,9.243798588660512e-53,0.9887455281089333
2,30.0,9.243798588660516e-113,0.9864315450191498
3,14.0,9.243798588660521e-141,0.9697677578244891
4,22.0,9.243798588660524e-185,0.9498372646895322
5,18.0,9.24379858866053e-221,0.977518187628852
6,19.0,9.243798588660535e-259,0.9740581198742515
7,18.0,1.171963684901665e-13,0.9856861631075541
8,33.0,1.533197249688899e-38,0.9752036423394175
9,18.0,3.55725685166369e-29,0.9773899614810944
10,19.0,3.557256851663693e-67,0.9158097474198592
11,40.0,1.263573775703043e-16,0.9616257384419441
12,14.0,1.9033477371278986e-22,0.9096043918813977
13,18.0,1.903347737127899e-58,0.9472852283053927
14,23.0,6.690788020778207e-13,0.969196221102839
15,18.0,4.432630410826815e-10,0.9463407331042819
16,18.0,3.261064393940821e-17,0.9464933739768134
17,26.0,1.420032256104265e-20,0.9559455215930939
18,12.0,1.4200322561042652e-44,0.855744351943334
19,15.0,1.2021009599857681e-05,0.9998311877250672
20,44.0,1.4790928774678416e-24,0.9010152044621381
21,11.0,1.4790928774678421e-46,0.8064796436916698
22,14.0,2.5071783251549537e-15,0.9653353478227343
23,31.0,6.158459040143659e-05,0.9293323082308615
24,23.0,6.158459040143663e-51,0.806190216022989
25,10.0,6.158459040143665e-71,0.8578394949436188
26,20.0,0.0006358968978732313,1.083416110277176
27,10.0,6.358968978732315e-24,0.711985993385315
28,11.0,6.358968978732316e-46,0.6184553178873929
29,55.0,0.003916317090452548,1.0151877706701105
30,12.0,4.586330398832674e-18,0.8192785729964575
31,18.0,7.741642921690202e-05,0.9801560044288635
32,15.0,1.2437496479892596e-14,0.8964701453844707
33,10.0,5.159479886427313e-19,0.7945697844028473
34,16.0,0.0147966243630817,1.0166554898023605
35,17.0,8.711032953845009e-05,0.8702239920111263
36,37.0,7.524790839625013e-09,0.928283556087597
37,44.0,2.176641691227307e-23,0.9045505279844458
38,13.0,3.803432416813771e-13,0.8150631556144128
39,16.0,6.8867566811522e-05,0.8764757513999939
40,16.0,0.03759848301703878,1.0502132773399353
41,12.0,1.770873772086263e-22,0.6768003900845846
42,24.0,2.3032775093216604e-42,0.8452007820208868
