episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,1,0.693247,0.000000,0.010464,0.376027,0
1,0,1.484206,0.000000,0.010464,0.376027,1
2,0,0.456247,0.000000,0.010464,0.376027,1
3,1,1.800952,0.000000,0.010464,0.376027,1
4,1,0.217463,0.000000,0.010464,0.376027,0
5,1,1.879820,0.000000,0.010464,0.376027,1
6,1,0.131380,0.000094,0.010464,0.376027,0
7,1,1.465264,0.000287,0.010464,0.377342,0
8,0,0.285668,0.000230,0.010464,0.380158,1
9,1,2.465780,0.000302,0.010464,0.379307,0
10,0,0.020258,0.000241,0.010464,0.380370,1
11,1,1.042227,0.000245,0.010464,0.379474,0
12,0,0.727851,0.000196,0.010464,0.379530,1
13,1,1.866391,0.000165,0.010464,0.378812,1
14,0,0.115323,0.000132,0.010464,0.378358,1
15,0,2.074606,0.000105,0.010464,0.377884,0
16,1,0.121994,0.000084,0.010464,0.377507,0
17,0,1.567615,0.000067,0.010464,0.377208,0
18,1,0.423450,0.000054,0.010464,0.376970,1
19,0,1.740428,0.000043,0.010464,0.376780,1
20,1,0.278791,0.000035,0.010464,0.376628,0
21,0,1.823314,0.000028,0.010464,0.376507,0
22,0,0.223957,0.000022,0.010464,0.376411,1
23,0,1.962224,0.000018,0.010464,0.376334,0
24,0,0.114237,0.000036,0.010464,0.376272,1
25,0,1.464765,0.000170,0.010464,0.376524,1
26,0,0.305162,0.000416,0.010464,0.378435,1
27,1,1.492823,0.000373,0.010464,0.382106,1
28,1,0.674455,0.000298,0.010464,0.381448,1
29,1,1.917291,0.000239,0.010464,0.380322,1
30,0,0.183068,0.000191,0.010464,0.379436,0
31,1,1.730705,0.000153,0.010464,0.378738,0
32,0,0.287507,0.000122,0.010464,0.378185,0
33,1,1.817396,0.000098,0.010464,0.377746,1
34,1,0.228860,0.000078,0.010464,0.377398,0
35,1,1.972316,0.000063,0.010464,0.377121,0
36,0,0.111895,0.000050,0.010464,0.376900,0
37,1,1.822664,0.000040,0.010464,0.376724,1
38,1,0.167825,0.000076,0.010464,0.376584,1
39,1,1.634322,0.000220,0.010464,0.377088,0
40,1,0.205693,0.000470,0.010464,0.379160,0
41,1,1.467236,0.000817,0.010464,0.382940,1
42,0,0.243504,0.000790,0.010464,0.388601,0
43,0,2.636640,0.000632,0.010464,0.388144,0
44,1,0.033950,0.000587,0.010464,0.385526,1
45,0,0.742900,0.000469,0.010464,0.384795,1
46,0,1.865658,0.000375,0.010464,0.382936,0
47,1,0.223165,0.000300,0.010464,0.381487,0
48,1,1.724586,0.000291,0.010464,0.380353,0
49,1,0.166373,0.000427,0.010464,0.380207,0
50,0,1.422376,0.000341,0.010464,0.382274,0
51,1,0.753148,0.000395,0.010464,0.380969,0
52,0,1.082215,0.000316,0.010464,0.381785,0
53,0,1.278422,0.000253,0.010464,0.380587,0
54,0,0.828667,0.000202,0.010464,0.379645,1
55,1,1.442535,0.000162,0.010464,0.378902,0
56,1,0.417654,0.000129,0.010464,0.378315,0
57,0,1.666702,0.000104,0.010464,0.377850,0
58,0,0.361436,0.000083,0.010464,0.377480,0
59,0,2.055904,0.000066,0.010464,0.377186,1
60,1,0.097624,0.000053,0.010464,0.376952,1
61,0,1.674589,0.000042,0.010464,0.376766,0
62,1,0.263217,0.000034,0.010464,0.376617,0
63,1,2.020461,0.000027,0.010464,0.376499,0
64,1,0.101426,0.000062,0.010464,0.376404,0
65,1,1.436621,0.000202,0.010464,0.376897,0
66,0,0.335623,0.000162,0.010464,0.378901,0
67,1,2.345904,0.000235,0.010464,0.378314,0
68,0,0.031530,0.000188,0.010464,0.379380,1
69,0,1.242990,0.000150,0.010464,0.378693,1
