episode,reward,avg_surprise,mean_abs_td
0,35.0,1.706619474452395e-09,0.9992587515286037
1,12.0,1.7066194744523955e-33,0.9859698116779327
2,52.0,2.9431028953666024e-33,0.9954118373302313
3,28.0,8.887663590325333e-23,0.9785076550074986
4,30.0,8.887663590325347e-83,0.9823082268238068
5,25.0,4.298056225274372e-05,0.9941135525703431
6,24.0,4.298056225274375e-53,0.912898413836956
7,15.0,4.298056225274375e-83,0.9299018144607544
8,22.0,0.0002772187260021227,0.9861414215781472
9,15.0,2.8226544219043237e-05,0.9936078786849976
10,17.0,3.3034918229151857e-12,0.9451381739448098
11,24.0,0.00034979519671876223,0.9710714370012283
12,44.0,3.107234123258393e-07,0.9482273486527529
13,13.0,2.1884744418089436e-08,0.9100884749339178
14,11.0,2.1884744418089438e-30,0.8416109843687578
15,22.0,1.8416738701203283e-08,0.9299596439708363
16,19.0,1.8416738701203284e-46,0.8973994851112366
17,30.0,0.0003680158585870043,0.9459425389766694
18,51.0,0.0001832229433583154,0.9648172493074455
19,12.0,0.00038568900722872536,1.0039626707633336
20,25.0,9.748175717655951e-05,0.9912011837959289
21,13.0,0.00021617257265747481,0.9757663470048171
22,35.0,1.497529606974236e-40,0.9073001435824803
23,53.0,9.666619880008922e-13,0.9820616368977528
24,32.0,2.784215068238135e-06,1.0107734892517328
25,62.0,8.779386277327922e-18,1.0138895876945988
26,16.0,4.577983547200814e-27,0.8654956333339214
27,23.0,5.351188657854415e-05,0.9687543796456378
28,10.0,5.351188657854415e-25,0.6747839033603669
29,14.0,5.107337157729719e-06,1.043496242591313
30,19.0,5.107337157729721e-44,0.7343074961712486
31,20.0,2.353039922197461e-08,0.890335413813591
32,23.0,4.2020763958565085e-18,0.7928937258927719
33,15.0,4.2020763958565115e-48,0.7111548026402791
34,35.0,6.536924639015108e-05,0.9047363008771624
35,23.0,3.856053553843744e-07,1.0379055116487585
36,38.0,0.0661904342688627,1.0578798181132267
37,34.0,0.00011236572600785756,1.069140276488136
38,16.0,0.13516790043494634,1.343675173819065
39,20.0,0.0886233171648073,1.2802208840847016
40,17.0,3.444985839907651e-07,0.8895438699161305
41,21.0,0.00022581204240570786,1.0853967439560663
42,30.0,0.012875973670895257,0.9295858383178711
43,14.0,3.0640286184395727e-16,0.8143087114606585
44,48.0,2.1823512713195852e-88,0.9025740573803583
45,13.0,2.182351271319586e-114,0.5525543964826144
46,28.0,0.21336833835225488,1.236519673040935
47,66.0,0.01623332362802867,1.008500211166613
48,25.0,0.08191461053930413,0.9759352493286133
49,14.0,3.2344300144921393e-12,0.7791046415056501
50,16.0,3.231692082419068e-22,0.934118963778019
51,10.0,3.231692082419069e-42,0.8161221623420716
52,61.0,2.799323616431951e-31,1.015868917840426
