episode,reward,unexpected,expected,variance,td2,delta_var,actor_lr,abs_td
0,-500.0,0.030082500575870252,0.8766573874912695,0.7491532635688781,0.992881349425056,6.819527359682027e-05,5.4999999999999683e-05,0.9916874552965165
1,-500.0,0.0060776664026111595,0.9170144566620366,0.8239553879499435,0.9977159583302005,5.555986909801247e-05,5.4999999999999683e-05,0.9790064566135407
2,-500.0,0.018128549594536126,0.9403586864164486,0.8773781793117523,1.0577546339917332,5.086122974856379e-05,5.4999999999999683e-05,0.9909374921321868
3,-500.0,0.00025145679568771293,0.9775607676436998,0.9352779415845871,1.1193726668969608,3.4697430298288297e-05,5.4999999999999683e-05,0.9860040402412414
4,-500.0,0.10541509849032896,1.0142480230200954,1.0183114869594574,1.2109335751061654,-1.8281107351571473e-05,5.4999999999999683e-05,0.9790244355201722
5,-500.0,0.23354496242178585,1.0314993739118556,1.05856185400486,1.2806338403818323,-1.7998996187801696e-05,5.4999999999999683e-05,0.9830753979682922
6,-500.0,0.5351881761170707,1.0908675698737542,1.1561263003349305,1.5158329679150733,-4.0323296585115455e-05,5.4999999999999683e-05,1.047542820930481
7,-500.0,0.489806854470094,1.1956947250750658,1.36769877409935,1.976659783234012,-0.00010758407590437937,5.4999999999999683e-05,1.164963312149048
8,-500.0,1.2685609958276753,1.318071375345848,1.6888519427776336,2.373391668552592,-0.00046675669742832275,5.4999999999999683e-05,1.22020592212677
9,-500.0,0.4272022904241983,1.4522252993115097,2.0642183825969695,2.689914904665233,-0.001063285761178233,5.4999999999999683e-05,1.2864281463623046
10,-500.0,0.638886099525589,1.4830767932078113,2.2431994800567625,2.668109792496236,-0.0014849044127545348,5.4999999999999683e-05,1.2849751396179199
11,-500.0,0.4255192970749924,1.518019515588215,2.4013608059883116,2.513159762569101,-0.0019847246855625566,5.4999999999999683e-05,1.2480434703826904
12,-500.0,1.1147872129583516,1.5834703505925394,2.5161468243598937,3.127960146929032,-0.002012627972486634,5.4999999999999683e-05,1.3861361503601075
13,-500.0,4.282316448761861,1.7038581887994573,2.943481282234192,3.7901855917666873,-0.0030757119256303845,5.4999999999999683e-05,1.506358310699463
14,-500.0,0.6269927436908252,1.8228382950156663,3.4226239643096923,3.8319256649710822,-0.0046784308830444266,5.4999999999999683e-05,1.5420813007354737
15,-500.0,1.0456601114999784,1.7877903404897386,3.3883802671432495,3.630437448378112,-0.004736909698630196,5.4999999999999683e-05,1.4502151088714599
16,-500.0,1.1766477298439955,1.9741117026235335,3.90541762304306,4.893334945469844,-0.006446601383041207,5.4999999999999683e-05,1.6906732482910156
17,-500.0,1.9141905741153062,1.9321633241478278,3.9245257153511046,4.151732324781879,-0.00693954204558257,5.4999999999999683e-05,1.5079610214233399
18,-500.0,1.6374292099738381,2.1380003029820838,4.578937153339386,5.8990795814336545,-0.009269643784668354,5.4999999999999683e-05,1.820435972213745
19,-500.0,1.5512678067348504,2.2607112878864912,5.373054715156555,6.340339053696552,-0.013779386428817816,5.4999999999999683e-05,1.9301059761047363
20,-500.0,1.627355021214185,2.326409305347857,5.700581339836121,6.315366688337504,-0.016514253255701123,5.4999999999999683e-05,1.913791316986084
21,-500.0,1.135180611108886,2.286307806568382,5.741953393936157,5.228582598646863,-0.018083918362443045,5.4999999999999683e-05,1.717704074859619
22,-500.0,1.296000059369711,2.3799182464478124,5.824726915359497,6.571770057651803,-0.017102317393876677,5.4999999999999683e-05,1.9399426383972167
23,-500.0,2.183722136122002,2.475490921309102,6.263480025291443,7.363794978113089,-0.019956646011006687,5.4999999999999683e-05,2.0822744827270507
24,-500.0,1.5119719452773994,2.386425344618401,6.171417527198791,6.085745382501409,-0.021754482510569436,5.4999999999999683e-05,1.7752236404418946
25,-500.0,1.4236195677514698,2.4740642726433375,6.517158057212829,7.115754242962088,-0.02351402398929967,5.4999999999999683e-05,1.9418177680969237
26,-500.0,1.7353856121314213,2.4052288000173405,6.213544040679932,6.110968437393712,-0.022506177476780184,5.4999999999999683e-05,1.7463863868713378
27,-500.0,1.595301825387018,2.398132513333161,6.321216009140015,5.674445491582344,-0.02330888622800655,5.4999999999999683e-05,1.7256501846313477
28,-500.0,1.3092594168129659,2.467495415222567,6.416303940773011,7.411624913735628,-0.021727046953040074,5.4999999999999683e-05,2.0396781578063963
29,-500.0,2.2250766978360668,2.499173916634859,6.495543566703796,7.375628974607084,-0.023213890587181745,5.4999999999999683e-05,1.9356077499389648
30,-500.0,2.0951462268614387,2.5440378093476355,6.956577849388123,7.321382557240359,-0.028363866604573476,5.4999999999999683e-05,1.906944091796875
31,-500.0,1.5084741065107459,2.6331860369881004,7.44607917022705,7.291127255440784,-0.0337380719979771,5.4999999999999683e-05,1.96508540725708
32,-500.0,4.245902234987286,2.408669166669842,6.555065744400024,5.447796528117702,-0.02610155419920262,5.4999999999999683e-05,1.650665397644043
33,-408.0,1.3470584828469612,2.392348260637794,6.214411386942222,5.975780256716662,-0.0223374815042796,5.4999999999999724e-05,1.7247402405680539
34,-500.0,1.453933260399012,2.4074988530501926,6.099383573055268,6.089159112153058,-0.02082823493956953,5.4999999999999683e-05,1.7791491203308105
35,-500.0,1.9461685192279214,2.321280020575757,5.820878044128418,5.330488860157086,-0.019646954795184288,5.4999999999999683e-05,1.622889991760254
36,-500.0,2.1442715387527977,2.3080255511318146,5.584690796375274,7.2425270730828055,-0.0157390213467024,5.4999999999999683e-05,1.936165023803711
37,-500.0,2.889302867657994,2.6085088747309757,6.759890400886536,9.36781701179516,-0.024149651740911562,5.4999999999999683e-05,2.1256718101501466
