Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -157.63; Last 100 Avg Ret: -179.36; Var: 0.00111789; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
140: Ret: -256.41; Last 100 Avg Ret: -184.35; Var: 0.00102390; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
150: Ret: -92.21; Last 100 Avg Ret: -175.51; Var: 0.00030488; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
160: Ret: -43.68; Last 100 Avg Ret: -164.81; Var: 0.00308943; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
170: Ret: -281.04; Last 100 Avg Ret: -156.75; Var: 0.00216499; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
180: Ret: -55.49; Last 100 Avg Ret: -153.79; Var: 0.00042185; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
190: Ret: -54.00; Last 100 Avg Ret: -153.60; Var: 0.00048345; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
200: Ret: -208.73; Last 100 Avg Ret: -156.92; Var: 0.00040033; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
210: Ret: -44.38; Last 100 Avg Ret: -164.31; Var: 0.00083754; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
220: Ret: -67.00; Last 100 Avg Ret: -153.04; Var: 0.00057226; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
230: Ret: -3.71; Last 100 Avg Ret: -139.71; Var: 0.00130691; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
240: Ret: -213.85; Last 100 Avg Ret: -139.57; Var: 0.00075561; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
250: Ret: -116.77; Last 100 Avg Ret: -145.99; Var: 0.00057371; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
260: Ret: -32.80; Last 100 Avg Ret: -145.07; Var: 0.00164731; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
270: Ret: -73.62; Last 100 Avg Ret: -140.55; Var: 0.00072270; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
280: Ret: -50.42; Last 100 Avg Ret: -138.88; Var: 0.00052143; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
290: Ret: -49.02; Last 100 Avg Ret: -136.22; Var: 0.00080397; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
300: Ret: -94.36; Last 100 Avg Ret: -129.20; Var: 0.00229320; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
310: Ret: 54.57; Last 100 Avg Ret: -116.79; Var: 0.00213850; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
320: Ret: -70.40; Last 100 Avg Ret: -116.50; Var: 0.00051231; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
330: Ret: -88.51; Last 100 Avg Ret: -118.98; Var: 0.00052510; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
340: Ret: -124.33; Last 100 Avg Ret: -122.34; Var: 0.00068202; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
350: Ret: -7.97; Last 100 Avg Ret: -108.14; Var: 0.00204857; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
360: Ret: -38.40; Last 100 Avg Ret: -100.35; Var: 0.00128243; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
370: Ret: -12.91; Last 100 Avg Ret: -97.15; Var: 0.00111110; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
380: Ret: 4.78; Last 100 Avg Ret: -88.95; Var: 0.00084047; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
390: Ret: 17.80; Last 100 Avg Ret: -78.54; Var: 0.00077757; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
400: Ret: 52.64; Last 100 Avg Ret: -71.97; Var: 0.00072365; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
410: Ret: -85.93; Last 100 Avg Ret: -68.23; Var: 0.00146308; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
420: Ret: -2.43; Last 100 Avg Ret: -61.20; Var: 0.00060283; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
430: Ret: -10.28; Last 100 Avg Ret: -51.83; Var: 0.00108289; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
440: Ret: 24.49; Last 100 Avg Ret: -37.28; Var: 0.00132773; NE: 1.146; ACh: 0.000; ActLR: 0.00006250; Solved: N
450: Ret: -109.49; Last 100 Avg Ret: -44.66; Var: 0.00080177; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
460: Ret: -38.98; Last 100 Avg Ret: -44.27; Var: 0.00130656; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
470: Ret: 4.54; Last 100 Avg Ret: -40.72; Var: 0.00036954; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
480: Ret: 190.92; Last 100 Avg Ret: -38.93; Var: 0.00105159; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
490: Ret: -52.08; Last 100 Avg Ret: -43.62; Var: 0.00099229; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
500: Ret: 13.42; Last 100 Avg Ret: -40.87; Var: 0.00101512; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
510: Ret: 9.77; Last 100 Avg Ret: -39.44; Var: 0.00080803; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
520: Ret: -195.76; Last 100 Avg Ret: -41.96; Var: 0.00025581; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
530: Ret: -57.89; Last 100 Avg Ret: -40.47; Var: 0.00007296; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
540: Ret: 272.79; Last 100 Avg Ret: -36.31; Var: 0.00030142; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
550: Ret: -1.18; Last 100 Avg Ret: -23.54; Var: 0.00026132; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
560: Ret: 43.54; Last 100 Avg Ret: -22.03; Var: 0.00041413; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
570: Ret: 45.23; Last 100 Avg Ret: -21.80; Var: 0.00120690; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
580: Ret: -54.69; Last 100 Avg Ret: -24.04; Var: 0.00058913; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
590: Ret: -23.98; Last 100 Avg Ret: -20.52; Var: 0.00120199; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
600: Ret: 142.29; Last 100 Avg Ret: -19.61; Var: 0.00051331; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
610: Ret: -9.69; Last 100 Avg Ret: -15.02; Var: 0.00195255; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
620: Ret: -21.53; Last 100 Avg Ret: -11.79; Var: 0.00031774; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
630: Ret: -45.35; Last 100 Avg Ret: -13.80; Var: 0.00106875; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
640: Ret: 16.49; Last 100 Avg Ret: -6.47; Var: 0.00111526; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
650: Ret: 23.78; Last 100 Avg Ret: -10.43; Var: 0.00028829; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
660: Ret: 28.13; Last 100 Avg Ret: -7.79; Var: 0.00029344; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
670: Ret: -244.36; Last 100 Avg Ret: -8.51; Var: 0.00106687; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
680: Ret: 130.90; Last 100 Avg Ret: -0.55; Var: 0.00053405; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
690: Ret: 12.11; Last 100 Avg Ret: 4.61; Var: 0.00089896; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
700: Ret: 95.08; Last 100 Avg Ret: 5.13; Var: 0.00060704; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
710: Ret: 171.87; Last 100 Avg Ret: 2.95; Var: 0.00040965; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
720: Ret: 0.15; Last 100 Avg Ret: 12.53; Var: 0.00037623; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
730: Ret: 33.72; Last 100 Avg Ret: 20.39; Var: 0.00105017; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
740: Ret: -95.12; Last 100 Avg Ret: 16.59; Var: 0.00038101; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
750: Ret: -89.43; Last 100 Avg Ret: 19.70; Var: 0.00022866; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
760: Ret: 175.26; Last 100 Avg Ret: 25.30; Var: 0.00008048; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
770: Ret: -49.48; Last 100 Avg Ret: 27.55; Var: 0.00088070; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
780: Ret: 7.40; Last 100 Avg Ret: 28.73; Var: 0.00004760; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
790: Ret: 293.74; Last 100 Avg Ret: 42.11; Var: 0.00028219; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
800: Ret: -106.96; Last 100 Avg Ret: 50.89; Var: 0.00068195; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
810: Ret: 5.80; Last 100 Avg Ret: 49.24; Var: 0.00045594; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
820: Ret: -95.52; Last 100 Avg Ret: 38.83; Var: 0.00048531; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
830: Ret: -193.77; Last 100 Avg Ret: 31.60; Var: 0.00054024; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
840: Ret: 8.64; Last 100 Avg Ret: 25.89; Var: 0.00109656; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
850: Ret: -16.12; Last 100 Avg Ret: 29.85; Var: 0.00139465; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
860: Ret: -35.61; Last 100 Avg Ret: 29.68; Var: 0.00140602; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
870: Ret: 74.16; Last 100 Avg Ret: 31.83; Var: 0.00025738; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
880: Ret: 16.46; Last 100 Avg Ret: 33.03; Var: 0.00020879; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
890: Ret: -75.16; Last 100 Avg Ret: 22.98; Var: 0.00078221; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
900: Ret: 26.93; Last 100 Avg Ret: 18.20; Var: 0.00092762; NE: 1.149; ACh: 0.000; ActLR: 0.00006250; Solved: N
910: Ret: 273.12; Last 100 Avg Ret: 33.08; Var: 0.00000387; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
920: Ret: 26.49; Last 100 Avg Ret: 49.93; Var: 0.00024938; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
930: Ret: 228.55; Last 100 Avg Ret: 58.58; Var: 0.00057839; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
940: Ret: 10.85; Last 100 Avg Ret: 63.03; Var: 0.00020630; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
950: Ret: 13.54; Last 100 Avg Ret: 70.69; Var: 0.00021557; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
960: Ret: -96.90; Last 100 Avg Ret: 60.85; Var: 0.00117842; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
970: Ret: -98.43; Last 100 Avg Ret: 61.01; Var: 0.00051357; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
980: Ret: 171.32; Last 100 Avg Ret: 59.30; Var: 0.00026509; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
990: Ret: 194.00; Last 100 Avg Ret: 52.29; Var: 0.00173120; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1000: Ret: -162.11; Last 100 Avg Ret: 45.22; Var: 0.00062422; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1010: Ret: -282.29; Last 100 Avg Ret: 3.11; Var: 0.00137887; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1020: Ret: -700.79; Last 100 Avg Ret: -65.84; Var: 0.00503302; NE: 1.142; ACh: 0.000; ActLR: 0.00006819; Solved: N
1030: Ret: -645.32; Last 100 Avg Ret: -129.83; Var: 0.00512589; NE: 1.144; ACh: 0.000; ActLR: 0.00009114; Solved: N
1040: Ret: -674.16; Last 100 Avg Ret: -195.80; Var: 0.01025196; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1050: Ret: -185.09; Last 100 Avg Ret: -240.70; Var: 0.00664156; NE: 1.142; ACh: 0.910; ActLR: 0.00100000; Solved: N
1060: Ret: -143.00; Last 100 Avg Ret: -253.98; Var: 0.01024570; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1070: Ret: -112.62; Last 100 Avg Ret: -267.61; Var: 0.00557635; NE: 1.145; ACh: 0.010; ActLR: 0.00100000; Solved: N
1080: Ret: -121.34; Last 100 Avg Ret: -285.57; Var: 0.00548566; NE: 1.144; ACh: 0.006; ActLR: 0.00100000; Solved: N
1090: Ret: -148.58; Last 100 Avg Ret: -298.82; Var: 0.01011564; NE: 1.144; ACh: 1.000; ActLR: 0.00100000; Solved: N
1100: Ret: -123.06; Last 100 Avg Ret: -310.43; Var: 0.00342626; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1110: Ret: -159.79; Last 100 Avg Ret: -295.03; Var: 0.00169397; NE: 1.142; ACh: 0.000; ActLR: 0.00025000; Solved: N
1120: Ret: -121.57; Last 100 Avg Ret: -250.14; Var: 0.00508791; NE: 1.142; ACh: 0.000; ActLR: 0.00006634; Solved: N
1130: Ret: -154.99; Last 100 Avg Ret: -206.87; Var: 0.00219660; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1140: Ret: -100.15; Last 100 Avg Ret: -154.14; Var: 0.00047314; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1150: Ret: -2.61; Last 100 Avg Ret: -129.97; Var: 0.00369877; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1160: Ret: -93.99; Last 100 Avg Ret: -125.55; Var: 0.00269544; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1170: Ret: -132.54; Last 100 Avg Ret: -124.62; Var: 0.00904977; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1180: Ret: -148.76; Last 100 Avg Ret: -120.76; Var: 0.00189081; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1190: Ret: -105.92; Last 100 Avg Ret: -120.55; Var: 0.00204593; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1200: Ret: -129.71; Last 100 Avg Ret: -121.32; Var: 0.00519434; NE: 1.142; ACh: 0.001; ActLR: 0.00033592; Solved: N
1210: Ret: -109.00; Last 100 Avg Ret: -119.78; Var: 0.00138705; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1220: Ret: -127.57; Last 100 Avg Ret: -121.02; Var: 0.00501446; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1230: Ret: -130.78; Last 100 Avg Ret: -119.47; Var: 0.00116755; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1240: Ret: -178.99; Last 100 Avg Ret: -122.09; Var: 0.00340087; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1250: Ret: -138.28; Last 100 Avg Ret: -126.32; Var: 0.00341550; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1260: Ret: -195.37; Last 100 Avg Ret: -128.26; Var: 0.00116613; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1270: Ret: -146.27; Last 100 Avg Ret: -130.13; Var: 0.00388908; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1280: Ret: -102.20; Last 100 Avg Ret: -131.84; Var: 0.00221915; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1290: Ret: -201.24; Last 100 Avg Ret: -130.94; Var: 0.00000222; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1300: Ret: -164.84; Last 100 Avg Ret: -130.69; Var: 0.00197332; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1310: Ret: -135.70; Last 100 Avg Ret: -129.77; Var: 0.00154608; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1320: Ret: -183.46; Last 100 Avg Ret: -129.90; Var: 0.00045383; NE: 1.143; ACh: 0.000; ActLR: 0.00012500; Solved: N
1330: Ret: -160.91; Last 100 Avg Ret: -132.43; Var: 0.00780034; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1340: Ret: -120.99; Last 100 Avg Ret: -133.06; Var: 0.00044870; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1350: Ret: -150.63; Last 100 Avg Ret: -132.56; Var: 0.00198892; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1360: Ret: -154.37; Last 100 Avg Ret: -130.29; Var: 0.00172479; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1370: Ret: -145.06; Last 100 Avg Ret: -128.98; Var: 0.00362816; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1380: Ret: -171.48; Last 100 Avg Ret: -132.57; Var: 0.00128715; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1390: Ret: -106.09; Last 100 Avg Ret: -133.69; Var: 0.00037302; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1400: Ret: -120.42; Last 100 Avg Ret: -134.19; Var: 0.00303641; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1410: Ret: -180.19; Last 100 Avg Ret: -136.36; Var: 0.00122276; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1420: Ret: -155.94; Last 100 Avg Ret: -137.93; Var: 0.00365233; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1430: Ret: -118.98; Last 100 Avg Ret: -134.61; Var: 0.00135721; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1440: Ret: -130.57; Last 100 Avg Ret: -133.67; Var: 0.00346935; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1450: Ret: -148.67; Last 100 Avg Ret: -134.18; Var: 0.00341328; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1460: Ret: -126.74; Last 100 Avg Ret: -137.37; Var: 0.00131150; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1470: Ret: -121.76; Last 100 Avg Ret: -136.98; Var: 0.00494414; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1480: Ret: -119.26; Last 100 Avg Ret: -135.91; Var: 0.00182515; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1490: Ret: -133.08; Last 100 Avg Ret: -138.17; Var: 0.00029386; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1500: Ret: -96.48; Last 100 Avg Ret: -138.32; Var: 0.00572040; NE: 1.142; ACh: 0.022; ActLR: 0.00100000; Solved: N
1510: Ret: -183.62; Last 100 Avg Ret: -137.36; Var: 0.00225473; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1520: Ret: -138.58; Last 100 Avg Ret: -136.49; Var: 0.00048898; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1530: Ret: -137.52; Last 100 Avg Ret: -137.97; Var: 0.00295113; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1540: Ret: -29.95; Last 100 Avg Ret: -137.19; Var: 0.00078302; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1550: Ret: -182.83; Last 100 Avg Ret: -137.00; Var: 0.00349738; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1560: Ret: -178.35; Last 100 Avg Ret: -136.73; Var: 0.00056469; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1570: Ret: -108.14; Last 100 Avg Ret: -138.60; Var: 0.00575971; NE: 1.142; ACh: 0.028; ActLR: 0.00100000; Solved: N
1580: Ret: -171.93; Last 100 Avg Ret: -138.22; Var: 0.00224680; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1590: Ret: -141.76; Last 100 Avg Ret: -136.74; Var: 0.00065127; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1600: Ret: -82.15; Last 100 Avg Ret: -133.43; Var: 0.00862863; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1610: Ret: -141.67; Last 100 Avg Ret: -134.75; Var: 0.00120959; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1620: Ret: -90.37; Last 100 Avg Ret: -135.25; Var: 0.00017290; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1630: Ret: -155.47; Last 100 Avg Ret: -135.40; Var: 0.00294658; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1640: Ret: -149.61; Last 100 Avg Ret: -133.70; Var: 0.00087663; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1650: Ret: -186.77; Last 100 Avg Ret: -135.06; Var: 0.00057222; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1660: Ret: -155.28; Last 100 Avg Ret: -132.71; Var: 0.00344827; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1670: Ret: -109.12; Last 100 Avg Ret: -132.86; Var: 0.00050649; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1680: Ret: -113.70; Last 100 Avg Ret: -129.44; Var: 0.00574858; NE: 1.142; ACh: 0.027; ActLR: 0.00100000; Solved: N
1690: Ret: -147.36; Last 100 Avg Ret: -127.66; Var: 0.00125691; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1700: Ret: -139.71; Last 100 Avg Ret: -130.46; Var: 0.00867684; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1710: Ret: -150.68; Last 100 Avg Ret: -129.06; Var: 0.00038421; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1720: Ret: -108.11; Last 100 Avg Ret: -128.97; Var: 0.00563808; NE: 1.142; ACh: 0.013; ActLR: 0.00100000; Solved: N
1730: Ret: -122.97; Last 100 Avg Ret: -128.57; Var: 0.00277463; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1740: Ret: -175.36; Last 100 Avg Ret: -131.23; Var: 0.00012608; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1750: Ret: -134.63; Last 100 Avg Ret: -130.23; Var: 0.00544623; NE: 1.142; ACh: 0.003; ActLR: 0.00037215; Solved: N
1760: Ret: -135.63; Last 100 Avg Ret: -131.66; Var: 0.00217644; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1770: Ret: -178.28; Last 100 Avg Ret: -133.97; Var: 0.00071432; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1780: Ret: -105.75; Last 100 Avg Ret: -134.72; Var: 0.00190812; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1790: Ret: -56.75; Last 100 Avg Ret: -133.58; Var: 0.00027538; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1800: Ret: -143.23; Last 100 Avg Ret: -135.14; Var: 0.00088304; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
