episode,reward,avg_surprise,mean_abs_td
0,16.0,6.554382301326581e-20,0.9981459677219391
1,20.0,1.2192842758358753e-19,0.9952643781900405
2,12.0,2.081805810606805e-07,0.9950119405984879
3,18.0,7.061897803655763e-12,0.993525978591707
4,19.0,1.327691861849406e-33,0.9850964608945345
5,13.0,1.3276918618494064e-59,0.9643618693718543
6,10.0,1.3276918618494069e-79,0.9755442440509796
7,21.0,1.3917646236552818e-07,0.9814081532614571
8,24.0,1.0688462139708101e-22,0.9777502492070198
9,27.0,1.0688462139708107e-76,0.9406384759479098
10,34.0,0.00530638835794891,1.0048737543470718
11,11.0,5.30638835794891e-25,0.8823381228880449
12,9.0,5.306388357948911e-43,0.9644454121589661
13,14.0,5.306388357948913e-71,0.9272213067327227
14,14.0,5.306388357948914e-99,0.9034982877118247
15,17.0,8.405468975972852e-23,0.9322725394192863
16,13.0,0.00018492845729042596,1.0286722779273987
17,19.0,1.8492845729042604e-42,0.9238006158878929
18,19.0,3.9165656842217774e-08,0.9810128870763277
19,12.0,3.916565684221778e-32,0.8470943669478098
20,22.0,3.5735434986200386e-16,0.9559302465482191
21,16.0,0.0003494491670424982,0.9954816289246082
22,8.0,1.9202752189708486e-06,0.9460967853665352
23,19.0,4.451970264086785e-30,0.886671759580311
24,26.0,0.000402128961757122,0.9782591622609359
25,17.0,4.0212896175712217e-38,0.8368521928787231
26,24.0,8.386701058277675e-13,0.9695921589930853
27,12.0,4.6017875254020204e-05,0.9594353437423706
28,16.0,4.833896769582965e-10,0.9237243831157684
29,17.0,8.304876208116978e-33,0.8461845061358284
30,26.0,0.010144939473642195,1.0222053940479572
31,16.0,0.0006603518713656467,0.9688072688877583
32,11.0,0.04103307193386703,1.0689459226348184
33,13.0,0.0005901168295087849,0.9355263664172246
34,31.0,0.007751711359834511,0.9731291167197689
35,13.0,6.623710464639953e-07,0.8611565920022818
36,35.0,0.0002081514535607183,0.9514821869986397
37,17.0,0.07923105705460948,1.0396392766167135
38,45.0,4.537262907427752e-10,1.0798578116628859
39,8.0,4.5372629074277525e-26,0.6016935110092163
40,16.0,4.5372629074277545e-58,0.7978634163737297
41,14.0,4.5372629074277556e-86,0.7279697060585022
42,34.0,0.00015966748497002952,0.9562975518843707
43,18.0,6.569332518875457e-05,0.9276682866944207
44,19.0,6.569332518875459e-43,0.7729721665382385
45,30.0,0.10895905503879669,1.117208202679952
46,19.0,1.6255711612957442e-22,0.7876832798907631
47,22.0,1.9874382952041726e-06,1.0886343256993727
48,44.0,0.00030280146050260247,1.0679747353900562
49,22.0,0.0004387453660644417,1.055487941611897
50,16.0,4.3874536606444184e-36,0.80351372808218
51,14.0,0.012047832747078414,1.1009907807622636
52,11.0,7.311104667537158e-12,0.9118946248834784
53,12.0,7.31110466753716e-36,0.7449904481569926
54,21.0,1.2948851070419315e-34,0.793069873537336
55,35.0,2.9917640239558786e-08,1.0982776744025093
56,9.0,2.991764023955879e-26,0.9254235029220581
57,15.0,2.991764023955881e-56,0.794645102818807
58,18.0,0.09362899971039122,1.2001306944423251
59,13.0,2.216349819466319e-26,0.7085681603505061
60,16.0,0.00030423196294494684,0.9428915977478027
61,11.0,1.801213504872952e-14,0.8404804901643232
62,11.0,3.4013034047556373e-06,1.0396248318932273
63,12.0,5.974051772331628e-12,0.8560604453086853
64,13.0,2.8854580944271146e-10,0.94144646021036
65,14.0,2.885458094427116e-38,0.8708834648132324
66,17.0,1.2801786405024664e-24,0.877244745983797
67,21.0,0.0005052434885636642,1.1848048596155076
68,13.0,0.0006067040503176716,1.0133134401761568
69,12.0,0.16585521090382926,1.1671041349569957
70,15.0,5.956814341361262e-07,0.9489514589309692
71,24.0,0.010680261750993255,1.031533698240916
72,20.0,2.71741291923517e-11,0.973578667640686
73,9.0,3.941978982992286e-15,0.9477988878885905
74,13.0,2.741795266119835e-10,0.9733800154465896
75,19.0,2.7417952661198366e-48,0.8034009180570904
76,17.0,0.14576161014016284,1.2543798334458296
77,15.0,0.042875919033174156,0.966860580444336
78,15.0,4.287591903317418e-32,0.6649235486984253
79,19.0,0.3203914144617946,1.3641659272344488
80,19.0,4.986511326693571e-10,0.8533174866124204
81,19.0,0.035906109025735634,1.0351863409343518
82,19.0,5.186738722293403e-28,0.8020476667504561
83,24.0,0.0003776570501739624,1.034660632411639
84,31.0,3.708255890964834e-10,0.9295604421246436
85,29.0,6.819028147099889e-17,1.0613299978190456
86,39.0,0.146400098707208,1.0600285224425487
87,13.0,0.167703030340625,1.2390000820159912
88,39.0,0.007648577118220326,1.1277463772358038
89,20.0,3.8327136008871724e-08,1.1510024189949035
90,22.0,1.3394153069176812e-10,1.0692035610025579
91,19.0,1.2073280236240766e-24,0.7594553232192993
92,50.0,2.6391816591733837e-13,1.1581695795059204
93,17.0,6.5712393953514e-34,0.8466673598569983
94,21.0,0.12849417817207226,1.1869081542605446
95,28.0,7.527988883321805e-08,1.0148536307471139
96,15.0,0.16166176745441665,1.4220720450083415
97,14.0,0.2705347067365118,1.4637064593178886
98,12.0,8.211799648691537e-08,0.9800015886624655
99,34.0,4.0883554782296204e-12,1.4343969646622152
100,15.0,4.0883554782296215e-42,0.8516538619995118
101,17.0,0.02892784454595191,1.1180495234096752
102,13.0,3.1808693959576944e-12,1.0189573764801025
103,13.0,3.1808693959576954e-38,0.6440293238713191
104,11.0,3.180869395957697e-60,1.153455842625011
105,13.0,0.1452820120069353,1.3165957194108229
106,20.0,0.2146041630186205,1.4257986903190614
107,14.0,0.1502172575174058,1.245755740574428
108,32.0,1.1454330089529056e-07,1.2123131677508354
109,15.0,0.17158265449857338,1.6010400136311849
110,31.0,9.464649450447412e-58,0.9714567276739305
111,14.0,0.04767060531592626,1.4053962060383387
112,15.0,0.009656615266817757,1.222115683555603
113,33.0,1.0475032675302136e-18,1.1018039024237432
114,16.0,1.0475032675302139e-50,1.0951585471630096
115,17.0,1.0475032675302143e-84,1.0458045566783232
116,46.0,8.267038766280313e-22,1.146159783653591
117,16.0,5.488020797883811e-23,1.092057228088379
118,24.0,6.428369930484596e-06,1.3253105282783508
119,11.0,0.003874169804520491,1.1185418259013782
120,39.0,0.23752491005179532,1.4788625973921556
121,32.0,8.134362899603086e-07,1.156139437109232
122,17.0,5.928143598169063e-17,0.9990335632773006
123,14.0,0.12514138677760733,1.5754081181117467
124,10.0,4.506636627565023e-10,1.0379141569137573
125,36.0,3.441990905932981e-14,1.2533452245924208
126,13.0,6.0142349512826065e-18,1.0436702508192797
127,11.0,8.713285465254744e-16,1.0835629809986462
128,17.0,0.0011221852327267998,1.2688048026141
129,17.0,1.1649467359886067e-08,1.1791682944578283
130,12.0,0.14808297548776167,1.3773606618245442
131,22.0,0.4158584638573153,1.8011938766999678
132,11.0,0.018771152000618373,1.12777456370267
133,25.0,0.12335882093586102,1.4261739921569825
134,21.0,1.5944699325471568e-26,1.0738710902986073
135,13.0,1.5944699325471573e-52,1.0096738705268273
136,19.0,1.00523729674721e-06,1.1813709986837286
137,22.0,4.508485830977073e-12,1.1491254568099976
138,25.0,4.508485830977075e-62,0.8233195114135742
139,27.0,0.06986569790449,1.4171685730969463
140,13.0,0.17290679303678544,1.4517151759221003
141,20.0,0.17963105487009542,1.708332395553589
142,15.0,4.71771805551615e-06,1.4132346630096435
143,10.0,4.7177180555161526e-26,0.6638431072235107
144,14.0,0.12705340149425895,1.493617228099278
145,20.0,2.984572908227246e-10,1.335102415084839
146,30.0,1.6883554734039581e-12,1.278726879755656
147,16.0,4.5492985886940917e-10,1.1942152380943298
148,24.0,0.027523552014862857,1.6224790314833324
149,29.0,5.618294475112665e-10,1.5403955476037388
150,13.0,3.5575350745450905e-22,0.9637912786923922
151,24.0,3.557535074545093e-70,1.1422193745772045
152,14.0,3.557535074545095e-98,1.110338500567845
153,17.0,0.2244289377115764,1.4136467120226692
154,16.0,0.011727990010653682,1.3753879517316818
155,20.0,0.06681681756825784,1.2485049962997437
156,12.0,0.04081200612627641,1.3887657125790913
157,41.0,9.97634320699791e-12,1.2741069502946807
158,20.0,6.618053299648119e-26,1.0217347025871277
159,33.0,0.12405696490404289,1.337022470705437
160,12.0,1.9406711256669036e-08,1.2420094807942708
161,22.0,3.020054996487444e-16,1.1793455427343196
162,18.0,4.459522051777561e-16,1.201145675447252
163,31.0,7.275322621773671e-10,1.3064202108690817
164,33.0,1.8534800996251739e-06,1.374830130374793
165,18.0,3.037396606823322e-18,1.1930661996205647
166,12.0,3.037396606823322e-42,0.7876866459846497
167,25.0,3.0373966068233246e-92,1.0156514835357666
168,14.0,2.322643690235494e-09,1.4124196938105993
169,11.0,1.1625936774629445e-22,0.9703803279183127
170,10.0,1.0297829955507655e-09,1.2776849746704102
171,11.0,0.04462904481169725,1.3439556902105159
172,31.0,0.04413542973399363,1.1189138043311335
173,21.0,7.0824253399057e-10,1.3017236278170632
174,15.0,2.988229464579658e-14,1.2150160312652587
175,27.0,0.01250833827150338,1.3464812879209165
176,26.0,0.08664323895289017,1.4475875817812407
177,17.0,1.8028108751966667e-10,1.1183488368988037
178,15.0,0.009550743803458066,1.2896880944569906
179,19.0,3.1148381642390056e-38,0.9352955316242418
180,15.0,2.0403828013245676e-08,1.517365296681722
181,10.0,0.10146459821387421,1.5862541198730469
182,37.0,0.1542854007120847,1.5608399558711696
183,22.0,0.18923588075761377,1.5932728268883445
184,20.0,8.968106939072771e-20,1.0217886567115784
185,10.0,8.968106939072773e-40,1.2907572031021117
186,24.0,8.968106939072776e-88,1.0993233919143677
187,19.0,3.365806856210007e-18,1.1066282171952098
188,10.0,3.3658068562100077e-38,1.1151264667510987
189,26.0,5.13824711550328e-06,1.5199937178538396
190,15.0,0.04709957256977119,1.4064436435699463
191,24.0,3.166362046995838e-08,1.2753929197788239
192,37.0,0.04526282487573814,1.4865775559399579
193,22.0,0.18888557047138116,1.8370590751821345
194,49.0,8.739088650304636e-12,1.269695622580392
195,15.0,8.739088650304639e-42,0.9249355951944987
196,22.0,4.426581881875586e-25,1.244698622009971
197,21.0,4.4265818818755894e-67,1.133024124872117
198,17.0,1.5824223542168398e-24,1.1810341722824995
199,16.0,0.1372714135699738,1.5054065138101578
200,21.0,6.290553154678099e-10,1.3237630072094144
201,18.0,0.12678115317427746,1.3282377587424383
202,23.0,0.12279584416113887,1.6890852451324463
203,43.0,0.05937422490993174,1.3034405486528264
204,28.0,0.017469178017924896,1.4594573634011405
205,14.0,1.7469178017924906e-30,1.1416025502341134
206,19.0,5.9498664985089346e-08,1.365552964963411
207,14.0,0.0007716534553052288,1.308700782912118
208,31.0,0.08119579396607961,1.304677224928333
209,18.0,0.1079936932306964,1.3627204100290935
210,10.0,0.0862429488323294,1.395170474052429
211,27.0,0.2323943804805145,1.800839485945525
212,11.0,0.011669765383891677,1.4152414148504084
213,17.0,4.1203513034549015e-10,1.4019434732549332
214,32.0,2.394959694458346e-14,1.2591824904084206
215,62.0,0.010720498067873414,1.4413521828189972
216,25.0,0.2915954617932197,1.7264445400238038
217,44.0,1.497474741277255e-16,1.5442146225409075
218,11.0,1.2382779362424996e-10,1.3156658952886409
219,27.0,3.7584327451452673e-16,1.092327877327248
220,13.0,3.7584327451452673e-42,1.1488083509298472
221,9.0,3.758432745145268e-60,1.3755265871683757
222,14.0,2.1548199418475995e-06,1.610262189592634
223,18.0,0.030974706695300065,1.524786697493659
224,15.0,0.08045354507533413,1.5282601515452068
225,23.0,2.707302212536854e-12,1.2507149032924487
226,18.0,6.314396933596345e-13,1.3085639874140422
227,13.0,6.314396933596346e-39,1.178445082444411
228,21.0,9.8979805492271e-10,1.5264867600940524
229,18.0,0.19461685549610697,1.8525566789839003
230,21.0,0.2286315934708931,1.8771736508324033
231,30.0,3.599899995986416e-17,1.4393198410669963
232,54.0,1.5545398305395388e-34,1.5982176418657656
233,14.0,1.5545398305395388e-62,0.9930069105965751
234,43.0,0.06869717471622375,1.651070095771967
235,15.0,4.964764129433071e-16,1.2694449583689371
236,23.0,0.14703011925966963,1.7787296357362166
237,16.0,3.6550480335746224e-12,1.3602789789438248
238,32.0,0.21012138293896934,1.6364335268735886
239,32.0,0.020017200202696525,1.4159914031624794
240,10.0,3.431012888886253e-16,1.0653493404388428
241,17.0,3.4310128888862557e-50,1.2478583279777975
242,20.0,1.0916555687236507e-37,1.2552067756652832
243,29.0,0.05954588580424915,1.8126026761942897
244,23.0,5.954588580424918e-48,1.044644542362379
245,11.0,5.95458858042492e-70,1.1467050205577503
246,28.0,0.018474701734086076,1.5210588915007455
247,9.0,8.226390388461581e-18,1.229390303293864
248,25.0,3.701770031417815e-10,1.592018518447876
249,11.0,3.7017700314178174e-32,1.1249973990700461
250,24.0,0.26581727865988186,2.0482550462086997
251,14.0,4.676060409212046e-18,1.1675361905779158
252,14.0,8.112833804810185e-23,1.1689427920750208
253,34.0,2.736236247142464e-34,1.3802746604470646
254,18.0,0.05380068966696937,1.4992798699273004
255,17.0,1.2328228748924464e-34,1.061075533137602
256,20.0,0.059465235162597045,1.4575574398040771
257,21.0,0.15975687975390976,1.611319791702997
258,45.0,5.711410232839124e-10,1.3528703000810411
259,47.0,0.12902882509199193,1.7008586487871535
260,18.0,1.8631001042269587e-16,1.5359005133310955
261,23.0,8.386341499508387e-17,1.3975746424301811
262,16.0,4.2531555063824854e-10,1.3998626619577408
263,50.0,0.022702174045815163,1.7072609329223634
264,22.0,2.095876602416279e-06,1.4812228029424495
265,19.0,8.183732124475841e-10,1.473196305726704
266,17.0,3.3981306772870323e-16,1.2805300740634693
267,26.0,2.2885621813575448e-24,1.597929496031541
268,20.0,1.3773303378679953e-20,1.2953827619552611
269,15.0,1.3773303378679957e-50,0.9185706615447998
270,25.0,1.3773303378679965e-100,1.1130689430236815
271,10.0,0.08980048941890476,1.6294631004333495
272,33.0,0.004284189126951679,1.3229045867919922
