episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010000,0.376027,1
1,0,1.484206,0.000047,0.049879,0.376027,1
2,0,0.350547,0.000167,0.050000,0.376678,1
3,1,1.638274,0.000133,0.010447,0.378383,0
4,0,0.417985,0.000162,0.050000,0.377904,0
5,1,1.615968,0.000130,0.013147,0.378318,1
6,1,0.428229,0.000104,0.050000,0.377852,1
7,1,2.055186,0.000083,0.014162,0.377482,0
8,1,0.103302,0.000066,0.050000,0.377188,0
9,1,1.531756,0.000053,0.010000,0.376953,0
10,0,0.294417,0.000042,0.050000,0.376767,1
11,0,2.257554,0.000034,0.010084,0.376618,1
12,1,0.067139,0.000027,0.050000,0.376499,1
13,1,1.327784,0.000022,0.010000,0.376404,0
14,1,0.477846,0.000112,0.050000,0.376329,1
15,1,1.504113,0.000317,0.023588,0.377596,1
16,0,0.252524,0.000255,0.050000,0.380604,0
17,1,2.494266,0.000340,0.010024,0.379674,1
18,0,0.018074,0.000272,0.050000,0.380951,1
19,0,0.996777,0.000218,0.010000,0.379932,0
20,1,1.292085,0.000174,0.050000,0.379129,0
21,0,0.501772,0.000139,0.050000,0.378494,0
22,0,2.090845,0.000111,0.030532,0.377992,0
23,1,0.105938,0.000089,0.050000,0.377593,0
24,1,1.575063,0.000071,0.010000,0.377276,1
25,0,0.274217,0.000057,0.050000,0.377024,0
26,1,2.222944,0.000046,0.010046,0.376823,0
27,1,0.050689,0.000113,0.050000,0.376663,1
28,1,0.983803,0.000302,0.010000,0.377615,1
29,0,0.753641,0.000242,0.050000,0.380382,0
30,1,1.906295,0.000328,0.049980,0.379483,1
31,1,0.095548,0.000547,0.050000,0.380769,0
32,1,1.144760,0.000882,0.010000,0.384163,1
33,1,0.474342,0.001313,0.050000,0.389713,1
34,1,1.172113,0.001823,0.022662,0.397554,0
35,1,0.370505,0.002392,0.050000,0.407847,1
36,1,1.098751,0.003006,0.010805,0.420714,1
37,0,0.363153,0.002869,0.050000,0.436159,0
38,1,3.205551,0.002959,0.010649,0.432565,0
39,1,0.010000,0.003223,0.050000,0.434937,1
40,0,0.021409,0.002827,0.010000,0.442020,0
41,1,1.731977,0.002738,0.010000,0.431485,1
42,0,0.083671,0.002190,0.050000,0.429211,0
43,1,2.643284,0.001964,0.010000,0.415981,1
44,1,0.010000,0.002020,0.050000,0.410912,1
45,0,0.119003,0.001616,0.010000,0.412130,0
46,1,2.884860,0.001476,0.010000,0.403528,0
47,1,0.010000,0.001607,0.050000,0.400730,1
48,1,0.058933,0.001939,0.010000,0.403361,0
49,0,0.585620,0.001593,0.010000,0.410355,1
50,1,3.009562,0.001577,0.047153,0.403071,1
51,1,0.010000,0.001806,0.050000,0.402742,1
52,0,0.033568,0.001445,0.010000,0.407499,0
53,1,2.147608,0.001373,0.010000,0.400111,1
54,0,0.025257,0.001098,0.050000,0.398698,0
55,1,1.820209,0.000878,0.010000,0.393548,1
56,1,0.068100,0.000968,0.050000,0.389658,0
57,1,0.670902,0.001289,0.010000,0.391213,1
58,0,0.721360,0.001031,0.049764,0.397095,1
59,1,2.798901,0.001012,0.049948,0.392342,1
60,1,0.010000,0.001256,0.050000,0.391996,1
61,1,0.058215,0.001691,0.010000,0.396475,1
62,1,0.529396,0.002258,0.010000,0.405076,0
63,1,0.757225,0.002910,0.038288,0.417539,1
64,1,0.518581,0.003613,0.049982,0.433656,0
65,1,0.682457,0.004338,0.035434,0.453029,1
66,1,0.517927,0.005064,0.049833,0.474952,1
67,1,0.612588,0.005773,0.035252,0.498425,1
68,1,0.514627,0.006455,0.048680,0.522293,0
69,1,0.555305,0.007101,0.034319,0.545447,1
70,1,0.503013,0.007704,0.043605,0.566998,1
71,1,0.511626,0.008261,0.030903,0.586373,1
72,0,0.484031,0.007335,0.033453,0.603308,0
73,1,4.434890,0.006828,0.025299,0.574630,1
74,1,0.010000,0.006628,0.050000,0.557971,1
75,1,0.010000,0.006647,0.010000,0.551265,1
76,1,0.010000,0.006818,0.010000,0.551907,0
77,1,0.010000,0.007090,0.010000,0.557635,1
78,1,0.034459,0.007422,0.010000,0.566625,1
79,0,0.174640,0.006234,0.010000,0.577429,1
80,1,4.749700,0.005570,0.010002,0.537967,0
81,1,0.010000,0.005287,0.050000,0.515396,1
82,1,0.010000,0.005278,0.010000,0.505878,1
83,1,0.010000,0.005458,0.010000,0.505563,0
84,1,0.010000,0.005763,0.010000,0.511616,0
85,1,0.010000,0.006146,0.010000,0.521961,0
86,1,0.039939,0.006570,0.010000,0.534970,1
87,1,0.170564,0.007008,0.010000,0.549316,1
88,1,0.393946,0.007440,0.010002,0.563931,0
89,1,0.400249,0.007854,0.011595,0.578014,1
90,1,0.385309,0.008239,0.011911,0.591025,1
91,1,0.377451,0.008590,0.011242,0.602659,0
92,1,0.367972,0.008904,0.010987,0.612790,1
93,1,0.359339,0.009178,0.010748,0.621423,1
94,1,0.350890,0.009413,0.010580,0.628640,0
95,1,0.342765,0.009609,0.010451,0.634563,0
96,0,0.334916,0.007772,0.010354,0.639328,0
97,1,5.887793,0.006583,0.010281,0.588495,1
98,1,0.010000,0.005875,0.050000,0.549771,0
