episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010464,0.376027,0
1,1,1.484206,0.000000,0.010464,0.376027,0
2,1,0.456247,0.000000,0.010464,0.376027,1
3,1,1.800952,0.000020,0.010464,0.376027,0
4,0,0.160628,0.000016,0.010464,0.376310,0
5,0,2.070483,0.000013,0.010464,0.376254,0
6,0,0.105338,0.000010,0.010464,0.376208,1
7,0,1.589265,0.000008,0.010464,0.376172,1
8,1,0.269760,0.000007,0.010464,0.376143,0
9,0,2.203680,0.000005,0.010464,0.376120,1
10,0,0.054475,0.000075,0.010464,0.376101,1
11,1,1.032386,0.000060,0.010464,0.377081,1
12,0,1.266308,0.000076,0.010464,0.376868,1
13,1,0.510783,0.000060,0.010464,0.377083,0
14,0,2.120096,0.000048,0.010464,0.376870,0
15,1,0.062903,0.000039,0.010464,0.376701,1
16,0,1.640042,0.000031,0.010464,0.376565,1
17,1,0.228924,0.000025,0.010464,0.376457,0
18,0,2.225933,0.000020,0.010464,0.376371,1
19,0,0.049124,0.000102,0.010464,0.376302,1
20,1,0.953908,0.000081,0.010464,0.377455,0
21,1,1.437828,0.000065,0.010464,0.377166,1
22,0,0.571885,0.000052,0.010464,0.376937,1
23,1,1.547760,0.000042,0.010464,0.376753,0
24,0,0.445829,0.000033,0.010464,0.376607,0
25,0,1.712136,0.000075,0.010464,0.376491,0
26,0,0.181777,0.000236,0.010464,0.377075,1
27,1,1.493950,0.000189,0.010464,0.379403,1
28,1,0.625360,0.000151,0.010464,0.378711,1
29,0,1.917491,0.000121,0.010464,0.378164,0
30,1,0.113066,0.000097,0.010464,0.377730,0
31,0,1.952203,0.000077,0.010464,0.377385,0
32,1,0.105278,0.000062,0.010464,0.377110,0
33,1,1.894307,0.000050,0.010464,0.376892,0
34,0,0.171889,0.000040,0.010464,0.376718,0
35,1,1.813258,0.000032,0.010464,0.376579,1
36,1,0.210176,0.000025,0.010464,0.376468,0
37,1,1.869750,0.000032,0.010464,0.376379,1
38,0,0.134541,0.000026,0.010464,0.376474,0
39,0,1.993131,0.000021,0.010464,0.376385,0
40,1,0.129363,0.000016,0.010464,0.376313,1
41,0,1.720923,0.000013,0.010464,0.376255,1
42,0,0.258876,0.000011,0.010464,0.376210,0
43,1,1.883540,0.000008,0.010464,0.376173,0
44,1,0.179328,0.000007,0.010464,0.376144,1
45,1,1.844636,0.000044,0.010464,0.376120,1
46,1,0.146454,0.000173,0.010464,0.376635,0
47,0,1.521414,0.000139,0.010464,0.378477,0
48,0,0.532295,0.000111,0.010464,0.377987,1
49,1,1.944158,0.000089,0.010464,0.377589,1
50,1,0.117513,0.000164,0.010464,0.377273,1
51,1,1.462352,0.000343,0.010464,0.378347,0
52,1,0.301932,0.000622,0.010464,0.380987,0
53,1,1.479506,0.000993,0.010464,0.385362,0
54,0,0.229902,0.000966,0.010464,0.391663,0
55,1,2.660954,0.001101,0.010464,0.391179,1
56,1,0.010000,0.001372,0.010464,0.393594,1
57,1,0.216777,0.001756,0.010464,0.398694,0
58,1,1.221121,0.002229,0.010464,0.406444,1
59,1,0.322504,0.002770,0.010464,0.416883,0
60,0,1.093049,0.002624,0.010464,0.430027,0
61,0,1.841855,0.002099,0.010464,0.426348,0
62,1,0.442331,0.001892,0.010464,0.413907,0
63,1,1.205212,0.001937,0.010464,0.409335,0
64,1,0.346863,0.002177,0.010464,0.410318,0
65,1,1.113519,0.002562,0.010464,0.415671,1
66,1,0.353719,0.003053,0.010464,0.424820,0
67,1,0.981600,0.003618,0.010464,0.437428,1
68,1,0.395926,0.004228,0.010464,0.453155,1
69,1,0.853583,0.004863,0.010464,0.471519,0
70,1,0.439467,0.005506,0.010464,0.491830,0
71,0,0.738812,0.005062,0.010464,0.513231,0
72,0,3.234714,0.004049,0.010464,0.498369,0
73,0,0.018639,0.003240,0.010464,0.466009,1
74,0,1.652000,0.002592,0.010464,0.442477,1
75,1,0.728306,0.002073,0.010464,0.425551,1
76,1,0.835354,0.001659,0.010464,0.413329,1
77,1,0.657476,0.001372,0.010464,0.404409,1
78,1,0.796116,0.001417,0.010464,0.398685,0
79,1,0.603979,0.001706,0.010464,0.399563,1
80,1,0.747047,0.002168,0.010464,0.405385,1
81,0,0.570078,0.001795,0.010464,0.415471,0
82,1,3.290874,0.001779,0.010464,0.407268,1
83,1,0.010000,0.002023,0.010464,0.406921,0
84,1,0.010547,0.002452,0.010464,0.412209,1
85,0,0.121331,0.002005,0.010464,0.422146,0
86,1,3.398831,0.001938,0.010464,0.411805,0
87,1,0.010000,0.002148,0.010464,0.410330,1
88,0,0.010000,0.001718,0.010464,0.415015,0
89,0,1.195855,0.001375,0.010464,0.405647,0
90,1,1.815548,0.001100,0.010464,0.398738,0
91,1,0.061470,0.000880,0.010464,0.393579,0
92,1,0.581479,0.000991,0.010464,0.389681,0
93,0,0.751540,0.000793,0.010464,0.391629,1
94,0,2.880253,0.000634,0.010464,0.388197,1
95,1,0.038013,0.000507,0.010464,0.385566,1
96,1,0.495772,0.000406,0.010464,0.383534,1
97,1,0.933467,0.000500,0.010464,0.381954,1
98,1,0.460956,0.000851,0.010464,0.383420,1
99,1,0.851178,0.001381,0.010464,0.389181,1
100,0,0.465325,0.001105,0.010464,0.398867,1
101,1,3.490513,0.001135,0.010464,0.393676,0
102,1,0.010000,0.001432,0.010464,0.394228,1
