episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
235,1,0.010000,0.000014,0.050000,0.376265,1
236,1,0.010000,0.000011,0.010000,0.376217,1
237,1,0.010000,0.000039,0.010000,0.376179,1
238,1,0.010000,0.000387,0.010000,0.376574,1
239,1,0.010000,0.000945,0.010000,0.381667,0
240,1,0.010000,0.001630,0.010000,0.390814,1
241,1,0.014955,0.002381,0.010000,0.403820,0
242,1,0.060363,0.003154,0.010000,0.420445,0
243,0,0.188575,0.002523,0.010000,0.440141,0
244,1,5.581046,0.002019,0.010004,0.423869,0
245,0,0.010000,0.001615,0.050000,0.412107,0
246,1,0.010000,0.001292,0.010000,0.403512,0
247,1,0.010000,0.001034,0.010000,0.397150,1
248,0,0.016128,0.000827,0.010000,0.392384,0
249,1,3.184290,0.000661,0.010000,0.388772,0
250,1,0.010000,0.000529,0.050000,0.386009,1
251,1,0.010000,0.000423,0.010000,0.383877,1
252,1,0.015528,0.000392,0.010000,0.382222,1
253,1,0.078471,0.000688,0.010000,0.381735,0
254,1,0.276036,0.001202,0.010000,0.386445,1
255,1,0.430776,0.001851,0.010048,0.395463,0
256,1,0.386136,0.002574,0.014455,0.408458,1
257,1,0.387888,0.003324,0.011272,0.425105,0
258,1,0.375234,0.004069,0.011338,0.444803,1
259,1,0.367103,0.004787,0.010925,0.466604,1
260,1,0.358192,0.005461,0.010729,0.489318,0
261,1,0.349852,0.006083,0.010560,0.511728,1
262,1,0.341749,0.006646,0.010438,0.532813,0
263,1,0.333938,0.007148,0.010344,0.551877,0
264,1,0.326392,0.007590,0.010273,0.568558,0
265,1,0.319101,0.007972,0.010218,0.582776,1
266,1,0.312054,0.008297,0.010175,0.594635,0
267,1,0.305241,0.008568,0.010142,0.604345,0
268,1,0.298650,0.008789,0.010116,0.612152,0
269,1,0.292272,0.008964,0.010095,0.618307,0
270,1,0.286099,0.009098,0.010078,0.623040,1
271,1,0.280121,0.009193,0.010065,0.626553,1
272,1,0.274330,0.009254,0.010055,0.629018,0
273,1,0.268718,0.009285,0.010046,0.630578,1
274,1,0.263278,0.009288,0.010039,0.631354,0
275,1,0.258004,0.009268,0.010033,0.631444,1
276,1,0.252888,0.009227,0.010028,0.630932,1
277,1,0.247924,0.009167,0.010024,0.629885,1
278,1,0.243107,0.009092,0.010021,0.628364,0
279,1,0.238429,0.009004,0.010018,0.626419,0
280,1,0.233887,0.008904,0.010016,0.624095,1
281,1,0.229474,0.008795,0.010014,0.621431,1
282,1,0.225187,0.008677,0.010012,0.618463,1
283,1,0.221020,0.008553,0.010011,0.615224,1
284,1,0.216968,0.008424,0.010009,0.611746,1
285,1,0.213028,0.008291,0.010008,0.608056,1
286,1,0.209195,0.008155,0.010007,0.604183,0
287,1,0.205466,0.008016,0.010007,0.600153,1
288,1,0.201837,0.007876,0.010006,0.595990,0
289,1,0.198304,0.007736,0.010005,0.591718,1
290,1,0.194863,0.007595,0.010005,0.587359,1
291,1,0.191513,0.007454,0.010004,0.582935,0
292,1,0.188249,0.007315,0.010004,0.578465,1
293,1,0.185068,0.007176,0.010003,0.573967,1
294,1,0.181969,0.007039,0.010003,0.569460,0
295,1,0.178947,0.006903,0.010003,0.564958,1
296,1,0.176001,0.006770,0.010003,0.560476,0
297,1,0.173127,0.006638,0.010002,0.556026,0
298,1,0.170325,0.006509,0.010002,0.551621,0
299,1,0.167590,0.006382,0.010002,0.547271,0
300,1,0.164921,0.006258,0.010002,0.542984,0
301,1,0.162317,0.006136,0.010002,0.538769,0
302,1,0.159774,0.006017,0.010002,0.534632,1
303,1,0.157291,0.005900,0.010001,0.530578,1
304,1,0.154866,0.005786,0.010001,0.526612,1
305,1,0.152497,0.005675,0.010001,0.522738,1
306,1,0.150183,0.005566,0.010001,0.518958,0
307,1,0.147922,0.005460,0.010001,0.515273,1
308,1,0.145712,0.005356,0.010001,0.511687,1
309,1,0.143551,0.005255,0.010001,0.508198,0
310,1,0.141439,0.005156,0.010001,0.504807,1
311,1,0.139374,0.005060,0.010001,0.501514,0
312,1,0.137354,0.004967,0.010001,0.498318,1
313,1,0.135378,0.004875,0.010001,0.495218,0
314,1,0.133445,0.004786,0.010001,0.492213,1
315,1,0.131553,0.004699,0.010001,0.489300,0
316,1,0.129702,0.004614,0.010001,0.486478,0
317,1,0.127890,0.004532,0.010001,0.483745,0
318,1,0.126116,0.004452,0.010001,0.481098,1
319,1,0.124380,0.004373,0.010001,0.478536,1
320,1,0.122679,0.004297,0.010001,0.476056,1
321,1,0.121013,0.004222,0.010000,0.473656,0
322,0,0.119382,0.003378,0.010000,0.471334,0
323,1,8.475147,0.002702,0.010000,0.446317,0
324,1,0.010000,0.002162,0.050000,0.428314,1
325,1,0.010000,0.001729,0.010000,0.415331,1
326,1,0.010000,0.001384,0.010000,0.405879,1
327,1,0.010000,0.001107,0.010000,0.398910,1
328,1,0.010000,0.000885,0.010000,0.393708,1
329,1,0.010000,0.000708,0.010000,0.389779,0
330,1,0.010000,0.000598,0.010000,0.386782,1
331,1,0.010000,0.000647,0.010000,0.384974,0
332,1,0.010000,0.000804,0.010000,0.385777,0
333,1,0.010000,0.001027,0.010000,0.388380,0
334,1,0.010000,0.001289,0.010000,0.392275,1
335,1,0.010000,0.001567,0.010000,0.397094,1
336,1,0.010000,0.001846,0.010000,0.402535,1
337,1,0.010000,0.002115,0.010000,0.408335,1
338,1,0.010000,0.002367,0.010000,0.414262,0
339,1,0.010000,0.002599,0.010000,0.420115,0
340,0,0.010000,0.002079,0.010000,0.425727,0
341,1,0.010000,0.001663,0.010000,0.413456,1
342,1,0.011570,0.001331,0.010000,0.404503,1
343,1,0.020744,0.001064,0.010000,0.397888,1
344,1,0.035456,0.000852,0.010000,0.392940,0
345,0,0.056447,0.000681,0.010000,0.389195,0
346,1,7.293884,0.000545,0.010000,0.386334,0
347,1,0.010000,0.000436,0.050000,0.384129,0
348,1,0.010000,0.000349,0.010000,0.382418,1
349,1,0.010000,0.000279,0.010000,0.381082,1
350,1,0.010000,0.000223,0.010000,0.380034,0
351,1,0.010000,0.000179,0.010000,0.379210,1
352,1,0.010000,0.000143,0.010000,0.378558,0
353,1,0.010000,0.000133,0.010000,0.378042,0
354,1,0.010000,0.000317,0.010000,0.377894,1
355,1,0.010000,0.000628,0.010000,0.380607,1
356,1,0.010000,0.001013,0.010000,0.385462,1
357,1,0.010000,0.001434,0.010000,0.392011,0
358,1,0.010000,0.001864,0.010000,0.399891,1
359,1,0.010000,0.002285,0.010000,0.408740,1
360,0,0.010000,0.001828,0.010000,0.418182,0
361,1,0.160243,0.001463,0.010000,0.407965,1
362,1,0.183846,0.001170,0.010001,0.400456,0
363,1,0.190884,0.000936,0.010003,0.394867,1
364,1,0.190786,0.000749,0.010004,0.390659,1
365,1,0.188466,0.000599,0.010004,0.387455,1
366,1,0.185553,0.000541,0.010003,0.384995,0
367,1,0.182524,0.000682,0.010003,0.384058,0
368,1,0.179514,0.000954,0.010003,0.386350,0
369,1,0.176562,0.001305,0.010003,0.390981,1
370,1,0.173678,0.001697,0.010002,0.397408,1
371,0,0.170862,0.001358,0.010002,0.405207,0
372,1,7.774190,0.001086,0.010002,0.398411,1
373,1,0.010000,0.000869,0.050000,0.393333,1
374,1,0.010000,0.000695,0.010000,0.389494,1
375,1,0.010000,0.000556,0.010000,0.386563,1
376,1,0.010000,0.000445,0.010000,0.384306,1
377,1,0.010000,0.000437,0.010000,0.382556,0
378,1,0.010000,0.000625,0.010000,0.382432,0
379,1,0.010000,0.000939,0.010000,0.385413,1
380,1,0.010000,0.001328,0.010000,0.390713,0
381,1,0.010000,0.001754,0.010000,0.397841,0
382,1,0.010000,0.002189,0.010000,0.406390,1
383,1,0.010000,0.002615,0.010000,0.415956,1
384,0,0.010000,0.002092,0.010000,0.426124,0
385,1,0.016829,0.001673,0.010000,0.413744,1
386,1,0.036631,0.001339,0.010000,0.404715,0
387,1,0.072066,0.001071,0.010000,0.398045,1
388,1,0.120449,0.000857,0.010000,0.393058,0
389,1,0.163868,0.000685,0.010000,0.389285,1
390,1,0.186660,0.000709,0.010002,0.386403,1
391,1,0.192999,0.000910,0.010003,0.386791,0
392,1,0.192565,0.001225,0.010004,0.390208,1
393,1,0.190096,0.001606,0.010004,0.395890,1
394,1,0.187107,0.002018,0.010004,0.403329,1
395,1,0.184027,0.002436,0.010003,0.412091,0
396,1,0.180975,0.002843,0.010003,0.421753,1
397,1,0.177985,0.003226,0.010003,0.431892,0
398,0,0.175065,0.002581,0.010003,0.442105,0
399,1,7.719769,0.002065,0.010002,0.425284,0
400,1,0.010000,0.001652,0.050000,0.413134,1
401,1,0.010000,0.001321,0.010000,0.404267,1
402,1,0.010000,0.001057,0.010000,0.397712,1
403,1,0.010000,0.000846,0.010000,0.392807,0
404,1,0.010000,0.000851,0.010000,0.389094,1
405,0,0.010000,0.000681,0.010000,0.389187,0
406,1,0.010000,0.000545,0.010000,0.386328,1
407,1,0.010000,0.000436,0.010000,0.384124,0
408,1,0.010000,0.000349,0.010000,0.382414,0
409,1,0.010000,0.000279,0.010000,0.381079,1
410,1,0.010000,0.000223,0.010000,0.380032,1
411,0,0.018804,0.000178,0.010000,0.379208,0
412,1,5.388963,0.000143,0.010000,0.378557,1
413,1,0.010000,0.000114,0.050000,0.378041,0
414,1,0.010000,0.000091,0.010000,0.377632,1
415,1,0.010000,0.000073,0.010000,0.377307,0
416,1,0.010000,0.000058,0.010000,0.377049,0
417,1,0.010000,0.000112,0.010000,0.376843,0
418,1,0.010000,0.000389,0.010000,0.377600,1
419,1,0.010000,0.000809,0.010000,0.381697,0
420,1,0.010000,0.001312,0.010000,0.388475,0
421,1,0.010000,0.001854,0.010000,0.397540,1
422,1,0.010000,0.002403,0.010000,0.408520,1
423,1,0.010000,0.002938,0.010000,0.420972,1
424,1,0.010000,0.003442,0.010000,0.434365,0
425,1,0.016475,0.003907,0.010000,0.448127,1
426,1,0.034399,0.004328,0.010000,0.461706,0
427,1,0.065560,0.004701,0.010000,0.474629,0
428,1,0.108189,0.005027,0.010000,0.486540,1
429,1,0.148668,0.005306,0.010000,0.497204,0
430,1,0.172872,0.005540,0.010001,0.506501,0
431,1,0.181537,0.005733,0.010002,0.514401,1
432,1,0.182524,0.005888,0.010003,0.520937,0
433,1,0.180783,0.006007,0.010003,0.526187,1
434,1,0.178208,0.006095,0.010003,0.530248,0
435,1,0.175417,0.006155,0.010003,0.533233,1
436,1,0.172604,0.006189,0.010002,0.535253,0
437,1,0.169830,0.006201,0.010002,0.536418,1
438,1,0.167113,0.006194,0.010002,0.536832,1
439,1,0.164458,0.006170,0.010002,0.536590,1
440,1,0.161865,0.006132,0.010002,0.535780,0
441,1,0.159333,0.006082,0.010002,0.534483,0
442,0,0.156860,0.004865,0.010001,0.532771,0
443,1,7.958379,0.003892,0.010001,0.491889,1
444,1,0.010000,0.003114,0.050000,0.461251,0
445,1,0.010000,0.002491,0.010000,0.439051,1
446,1,0.010000,0.001993,0.010000,0.423085,1
447,1,0.010000,0.001594,0.010000,0.411537,0
448,1,0.010000,0.001351,0.010000,0.403092,0
449,1,0.010000,0.001323,0.010000,0.398290,1
450,1,0.010000,0.001440,0.010000,0.397741,1
451,1,0.010000,0.001653,0.010000,0.400019,1
452,1,0.010000,0.001922,0.010000,0.404289,1
453,1,0.010000,0.002220,0.010000,0.409985,1
454,1,0.010000,0.002526,0.010000,0.416664,0
455,1,0.010000,0.002827,0.010000,0.423945,0
456,1,0.010000,0.003112,0.010000,0.431492,1
457,1,0.010000,0.003376,0.010000,0.439013,1
458,1,0.010000,0.003614,0.010000,0.446263,1
459,1,0.010000,0.003825,0.010000,0.453053,1
460,1,0.010000,0.004008,0.010000,0.459245,1
461,1,0.010000,0.004164,0.010000,0.464752,1
462,1,0.010000,0.004294,0.010000,0.469528,0
463,1,0.010000,0.004399,0.010000,0.473563,1
464,1,0.010000,0.004481,0.010000,0.476871,1
465,1,0.010000,0.004543,0.010000,0.479486,0
466,1,0.010000,0.004586,0.010000,0.481454,1
467,1,0.010000,0.004612,0.010000,0.482830,0
468,1,0.010000,0.004623,0.010000,0.483669,0
469,1,0.010000,0.004621,0.010000,0.484029,1
470,1,0.010000,0.004608,0.010000,0.483968,1
471,1,0.010000,0.004585,0.010000,0.483539,1
472,1,0.010000,0.004553,0.010000,0.482794,1
473,1,0.010000,0.004514,0.010000,0.481779,1
474,1,0.010000,0.004470,0.010000,0.480538,0
475,1,0.013277,0.004420,0.010000,0.479109,1
476,1,0.020105,0.004366,0.010000,0.477528,1
477,1,0.029425,0.004309,0.010000,0.475826,0
478,1,0.041199,0.004249,0.010000,0.474030,0
479,1,0.054662,0.004187,0.010000,0.472163,1
480,1,0.068311,0.004124,0.010000,0.470248,0
481,1,0.080423,0.004060,0.010000,0.468303,1
482,1,0.089808,0.003996,0.010000,0.466341,1
483,1,0.096189,0.003931,0.010000,0.464378,1
484,1,0.099996,0.003867,0.010000,0.462423,0
485,1,0.101918,0.003802,0.010000,0.460486,1
486,1,0.102589,0.003739,0.010000,0.458575,1
487,1,0.102483,0.003676,0.010000,0.456695,0
488,1,0.101912,0.003614,0.010000,0.454851,0
489,1,0.101071,0.003553,0.010000,0.453047,1
490,1,0.100078,0.003493,0.010000,0.451286,1
491,1,0.099005,0.003434,0.010000,0.449570,1
492,1,0.097892,0.003376,0.010000,0.447901,0
493,1,0.096764,0.003320,0.010000,0.446278,1
494,1,0.095634,0.003265,0.010000,0.444703,1
495,1,0.094513,0.003211,0.010000,0.443175,0
