episode,is_optimal,expected,unexpected
0,1,0.693247,0.000000
1,1,0.696319,0.000047
2,0,0.698972,0.000037
3,1,0.702811,0.000030
4,0,0.705462,0.000024
5,1,0.709211,0.000019
6,1,0.711858,0.000070
7,1,0.714098,0.000226
8,1,0.715956,0.000484
9,0,0.717455,0.000423
10,1,0.722253,0.000515
11,1,0.723820,0.000742
12,0,0.725038,0.000620
13,1,0.730033,0.000684
14,0,0.731334,0.000547
15,0,0.736132,0.000438
16,1,0.740362,0.000350
17,1,0.742150,0.000349
18,1,0.743560,0.000518
19,0,0.744615,0.000414
20,1,0.749469,0.000456
21,0,0.750609,0.000365
22,1,0.755264,0.000340
23,0,0.756479,0.000272
24,1,0.760947,0.000218
25,0,0.762231,0.000174
26,0,0.766523,0.000139
27,0,0.770251,0.000111
28,0,0.773450,0.000089
29,1,0.776152,0.000071
30,0,0.778757,0.000057
31,0,0.781410,0.000046
32,0,0.783595,0.000037
33,0,0.785340,0.000104
34,1,0.786673,0.000083
35,0,0.790473,0.000107
36,0,0.791850,0.000270
37,1,0.792834,0.000216
38,0,0.796898,0.000287
39,0,0.797947,0.000499
40,1,0.798617,0.000410
41,1,0.802919,0.000328
42,1,0.806620,0.000262
43,0,0.809757,0.000210
44,1,0.811385,0.000168
45,1,0.814420,0.000134
46,1,0.816929,0.000107
47,1,0.818946,0.000086
48,1,0.820502,0.000137
49,1,0.821626,0.000316
50,1,0.822346,0.000609
51,1,0.822688,0.001002
52,0,0.822676,0.000965
53,1,0.827276,0.001104
54,1,0.827380,0.001389
55,1,0.827142,0.001790
56,1,0.826584,0.002282
57,0,0.825727,0.002145
58,1,0.831292,0.002236
59,1,0.830602,0.002501
60,1,0.829619,0.002899
61,0,0.828361,0.002611
62,0,0.834385,0.002089
63,1,0.839654,0.001776
64,1,0.839037,0.001760
65,1,0.838115,0.001968
66,1,0.836907,0.002344
67,0,0.835432,0.002030
68,1,0.841579,0.002023
69,1,0.840305,0.002246
70,1,0.838765,0.002638
71,1,0.836979,0.003148
72,0,0.834963,0.002795
73,0,0.841868,0.002236
74,0,0.847947,0.001789
75,1,0.853253,0.001431
76,0,0.852372,0.001145
77,0,0.857364,0.000916
78,1,0.861649,0.000733
79,0,0.861388,0.000586
80,1,0.865440,0.000469
81,1,0.865293,0.000375
82,1,0.864786,0.000305
83,1,0.863944,0.000493
84,0,0.862789,0.000395
85,1,0.867878,0.000389
86,1,0.866894,0.000625
87,0,0.865604,0.000500
88,1,0.870797,0.000514
89,1,0.869684,0.000765
90,0,0.868271,0.000612
91,1,0.873555,0.000625
92,1,0.872326,0.000878
93,1,0.870802,0.001307
94,1,0.869003,0.001863
95,1,0.866949,0.002505
96,1,0.864658,0.003200
97,1,0.862146,0.003921
98,0,0.859429,0.003617
99,1,0.866725,0.003615
100,1,0.864266,0.003834
101,1,0.861597,0.004208
102,1,0.858734,0.004686
103,1,0.855690,0.005229
104,1,0.852479,0.005806
105,1,0.849114,0.006394
106,0,0.845607,0.005692
107,1,0.854524,0.005380
108,1,0.851311,0.005352
109,0,0.847945,0.004288
110,1,0.856564,0.003753
111,1,0.853486,0.003607
112,1,0.850246,0.003739
113,1,0.846854,0.004065
114,1,0.843324,0.004518
115,0,0.839665,0.003704
116,1,0.849010,0.003364
117,1,0.845651,0.003367
118,1,0.842153,0.003612
119,1,0.838525,0.004020
120,1,0.834778,0.004532
121,1,0.830922,0.005101
122,1,0.826966,0.005695
123,1,0.822918,0.006288
124,1,0.818786,0.006864
125,0,0.814579,0.005800
126,1,0.825682,0.005232
127,1,0.821790,0.005024
128,1,0.817805,0.005071
129,1,0.813737,0.005294
130,1,0.809593,0.005631
131,0,0.805380,0.004504
132,1,0.816783,0.003818
133,1,0.812883,0.003561
134,0,0.808898,0.002849
135,1,0.819745,0.002279
136,1,0.816069,0.001823
137,1,0.812293,0.001773
138,1,0.808425,0.002015
139,0,0.804472,0.001612
140,1,0.815391,0.001290
141,1,0.811746,0.001080
142,1,0.808002,0.001231
143,1,0.804168,0.001628
144,1,0.800250,0.002186
145,1,0.796257,0.002838
146,1,0.792194,0.003536
147,0,0.788069,0.002829
148,0,0.799833,0.002263
149,1,0.810467,0.001810
150,1,0.807038,0.001448
151,1,0.803501,0.001159
152,1,0.799865,0.001157
153,1,0.796136,0.001451
154,1,0.792324,0.001942
155,1,0.788436,0.002556
156,1,0.784478,0.003236
157,1,0.780456,0.003942
158,1,0.776378,0.004643
159,1,0.772247,0.005319
160,0,0.768071,0.004255
161,0,0.780572,0.003404
162,1,0.791914,0.002723
163,0,0.788412,0.002179
164,0,0.798948,0.001743
165,1,0.808444,0.001394
166,1,0.805642,0.001115
167,1,0.802695,0.000892
168,1,0.799615,0.000714
169,1,0.796412,0.000571
170,1,0.793094,0.000693
171,1,0.789671,0.001094
172,1,0.786152,0.001678
173,0,0.782543,0.001342
174,1,0.793448,0.001074
175,1,0.790136,0.001072
176,1,0.786721,0.001375
177,0,0.783211,0.001100
178,0,0.793910,0.000880
179,1,0.803564,0.000704
180,0,0.800749,0.000563
181,1,0.809742,0.000450
182,1,0.807200,0.000360
183,1,0.804497,0.000288
184,0,0.801645,0.000231
185,1,0.810677,0.000184
186,1,0.808098,0.000148
187,1,0.805360,0.000121
188,1,0.802475,0.000436
189,0,0.799452,0.000349
190,1,0.808829,0.000279
191,0,0.806086,0.000223
192,0,0.814823,0.000179
193,0,0.822632,0.000143
194,0,0.829572,0.000114
195,1,0.835696,0.000091
196,0,0.834537,0.000073
197,1,0.840290,0.000059
198,1,0.839313,0.000047
199,1,0.838052,0.000037
200,1,0.836527,0.000030
201,1,0.834757,0.000085
202,1,0.832757,0.000438
203,1,0.830544,0.000999
204,1,0.828133,0.001696
205,1,0.825537,0.002475
206,1,0.822770,0.003293
207,1,0.819844,0.004119
208,1,0.816771,0.004931
209,1,0.813562,0.005712
210,1,0.810227,0.006449
211,1,0.806777,0.007137
212,1,0.803219,0.007768
213,0,0.799563,0.006834
214,1,0.810065,0.006338
215,0,0.806709,0.005070
216,1,0.816466,0.004118
217,1,0.813400,0.003676
218,0,0.810201,0.002941
219,1,0.819589,0.002353
220,1,0.816675,0.001979
221,0,0.813616,0.001583
222,1,0.822674,0.001267
223,0,0.819895,0.001013
224,1,0.828330,0.000811
225,1,0.825819,0.000648
226,1,0.823132,0.000536
227,1,0.820280,0.000774
228,1,0.817277,0.001252
229,1,0.814133,0.001887
230,1,0.810859,0.002617
231,1,0.807465,0.003392
232,1,0.803961,0.004179
233,1,0.800354,0.004952
234,1,0.796654,0.005693
235,1,0.792868,0.006388
236,1,0.789004,0.007032
237,0,0.785068,0.005961
238,1,0.796540,0.005384
239,1,0.792909,0.005167
240,1,0.789191,0.005203
241,1,0.785393,0.005414
242,1,0.781521,0.005737
243,1,0.777584,0.006127
244,1,0.773587,0.006550
245,0,0.769535,0.005240
246,1,0.781722,0.004485
247,1,0.777973,0.004157
248,1,0.774154,0.004133
249,1,0.770270,0.004319
250,1,0.766327,0.004643
251,1,0.762332,0.005052
252,0,0.758289,0.004042
253,1,0.770806,0.003236
254,1,0.767063,0.002901
255,1,0.763256,0.002901
256,1,0.759390,0.003132
257,1,0.755471,0.003514
258,1,0.751505,0.003988
259,1,0.747497,0.004510
260,1,0.743450,0.005047
261,1,0.739370,0.005577
262,1,0.735260,0.006083
263,1,0.731125,0.006554
264,1,0.726968,0.006985
265,1,0.722792,0.007370
266,1,0.718601,0.007709
267,1,0.714398,0.008002
268,1,0.710185,0.008250
269,1,0.705966,0.008455
270,1,0.701742,0.008620
271,1,0.697516,0.008748
272,1,0.693291,0.008841
273,1,0.689068,0.008904
274,1,0.684850,0.008938
275,1,0.680638,0.008948
276,1,0.676433,0.008934
277,1,0.672239,0.008902
278,1,0.668055,0.008851
279,1,0.663884,0.008786
280,1,0.659726,0.008708
281,1,0.655584,0.008618
282,0,0.651457,0.006895
283,1,0.667762,0.005516
284,1,0.663870,0.004413
285,1,0.659979,0.003570
286,1,0.656090,0.003114
287,1,0.652205,0.002935
288,1,0.648325,0.002951
289,1,0.644453,0.003097
290,1,0.640588,0.003327
291,1,0.636734,0.003604
292,1,0.632891,0.003905
293,1,0.629060,0.004208
294,1,0.625241,0.004503
295,1,0.621438,0.004779
296,1,0.617649,0.005031
297,1,0.613876,0.005257
298,0,0.610120,0.004205
299,0,0.626734,0.003364
300,1,0.642114,0.002691
301,1,0.638805,0.002153
302,0,0.635480,0.001723
303,1,0.649970,0.001378
304,1,0.646894,0.001102
305,0,0.643786,0.000882
306,0,0.657479,0.000706
307,1,0.670090,0.000564
308,1,0.667550,0.000452
309,1,0.664940,0.000361
310,1,0.662266,0.000289
311,1,0.659532,0.000231
312,1,0.656742,0.000185
313,1,0.653902,0.000148
314,1,0.651015,0.000240
315,1,0.648085,0.000610
316,1,0.645116,0.001159
317,1,0.642111,0.001811
318,1,0.639074,0.002514
319,1,0.636008,0.003226
320,1,0.632916,0.003921
321,0,0.629800,0.003137
322,0,0.643897,0.002509
323,1,0.656904,0.002007
324,1,0.654336,0.001606
325,1,0.651707,0.001285
326,1,0.649022,0.001028
327,1,0.646284,0.000916
328,1,0.643499,0.001121
329,1,0.640670,0.001535
330,1,0.637800,0.002079
331,1,0.634893,0.002694
332,1,0.631953,0.003338
333,1,0.628982,0.003978
334,0,0.625984,0.003183
335,1,0.639880,0.002546
336,0,0.637130,0.002037
337,1,0.650130,0.001630
338,1,0.647635,0.001304
339,1,0.645079,0.001043
340,1,0.642466,0.000834
341,1,0.639801,0.000901
342,0,0.637088,0.000721
343,1,0.650003,0.000577
344,1,0.647545,0.000461
345,1,0.645024,0.000369
346,0,0.642444,0.000295
347,1,0.654926,0.000236
348,1,0.652602,0.000189
349,1,0.650206,0.000151
350,1,0.647741,0.000231
351,1,0.645215,0.000594
352,0,0.642630,0.000475
353,1,0.655119,0.000380
354,1,0.652790,0.000304
355,1,0.650388,0.000304
356,1,0.647920,0.000612
357,1,0.645388,0.001123
358,1,0.642799,0.001758
359,0,0.640155,0.001406
360,1,0.652835,0.001125
361,1,0.650447,0.000900
362,1,0.647992,0.000999
363,0,0.645473,0.000799
364,1,0.657749,0.000639
365,1,0.655486,0.000511
366,1,0.653146,0.000420
367,1,0.650733,0.000663
368,1,0.648254,0.001128
369,1,0.645712,0.001733
370,0,0.643113,0.001386
371,1,0.655623,0.001109
372,1,0.653279,0.000887
373,1,0.650864,0.000996
374,1,0.648382,0.001357
375,0,0.645838,0.001086
376,0,0.658161,0.000869
377,1,0.669495,0.000695
378,1,0.667543,0.000556
379,1,0.665490,0.000445
380,1,0.663343,0.000356
381,1,0.661108,0.000441
382,1,0.658790,0.000813
383,1,0.656396,0.001372
384,1,0.653931,0.002043
385,1,0.651399,0.002771
386,1,0.648807,0.003514
387,1,0.646158,0.004245
388,1,0.643456,0.004943
389,0,0.640706,0.003954
390,1,0.653618,0.003223
391,1,0.651124,0.002938
392,1,0.648567,0.002968
393,1,0.645951,0.003213
394,1,0.643282,0.003598
395,1,0.640563,0.004065
396,1,0.637798,0.004574
397,1,0.634990,0.005093
398,1,0.632145,0.005600
399,1,0.629264,0.006082
400,1,0.626351,0.006527
401,1,0.623408,0.006931
402,1,0.620440,0.007290
403,1,0.617448,0.007603
404,0,0.614435,0.006082
405,1,0.628680,0.004866
406,0,0.625910,0.003893
407,1,0.639239,0.003114
408,1,0.636719,0.002491
409,1,0.634144,0.001993
410,1,0.631521,0.001594
411,0,0.628851,0.001276
412,1,0.641866,0.001020
413,1,0.639448,0.000816
414,1,0.636969,0.000653
415,1,0.634434,0.000529
416,1,0.631848,0.000727
417,1,0.629213,0.001140
418,1,0.626534,0.001687
419,1,0.623814,0.002309
420,1,0.621057,0.002962
421,1,0.618266,0.003615
422,1,0.615443,0.004246
423,1,0.612593,0.004839
424,1,0.609717,0.005386
425,0,0.606818,0.004309
426,1,0.620962,0.003447
427,1,0.618304,0.002825
428,1,0.615607,0.002594
429,1,0.612877,0.002639
430,1,0.610114,0.002869
431,1,0.607324,0.003218
432,1,0.604507,0.003637
433,1,0.601667,0.004087
434,1,0.598806,0.004544
435,1,0.595927,0.004987
436,1,0.593031,0.005406
437,1,0.590120,0.005790
438,0,0.587197,0.004632
439,1,0.601932,0.003706
440,1,0.599238,0.002965
441,0,0.596516,0.002372
442,1,0.610454,0.001897
443,1,0.607971,0.001518
444,1,0.605446,0.001214
445,1,0.602883,0.000971
446,0,0.600286,0.000777
447,1,0.613812,0.000622
448,1,0.611456,0.000497
449,1,0.609051,0.000398
450,1,0.606600,0.000318
451,1,0.604107,0.000400
452,1,0.601576,0.000731
453,1,0.599008,0.001222
454,1,0.596408,0.001808
455,1,0.593778,0.002439
456,0,0.591121,0.001951
457,1,0.605024,0.001561
458,1,0.602602,0.001249
459,1,0.600140,0.001081
460,0,0.597639,0.000865
461,1,0.610986,0.000692
462,1,0.608726,0.000553
463,1,0.606414,0.000443
464,1,0.604052,0.000369
