episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010464,0.376027,0
1,0,1.484206,0.000047,0.010464,0.376027,1
2,1,0.350547,0.000037,0.010464,0.376678,0
3,1,2.170680,0.000030,0.010464,0.376547,1
4,1,0.079661,0.000024,0.010464,0.376443,1
5,0,1.436892,0.000019,0.010464,0.376359,1
6,1,0.514625,0.000015,0.010464,0.376292,1
7,1,1.725195,0.000012,0.010464,0.376239,1
8,1,0.193333,0.000104,0.010464,0.376197,0
9,0,1.587729,0.000083,0.010464,0.377484,1
10,1,0.473457,0.000107,0.010464,0.377189,0
11,1,1.551698,0.000251,0.010464,0.377529,0
12,0,0.235672,0.000201,0.010464,0.379618,0
13,1,2.432617,0.000250,0.010464,0.378881,0
14,0,0.022605,0.000200,0.010464,0.379606,1
15,0,1.098528,0.000160,0.010464,0.378871,1
16,0,1.084483,0.000128,0.010464,0.378291,1
17,0,0.990305,0.000102,0.010464,0.377830,0
18,1,1.028992,0.000082,0.010464,0.377465,0
19,1,1.044519,0.000066,0.010464,0.377174,0
20,1,0.916655,0.000052,0.010464,0.376943,1
21,0,1.009233,0.000042,0.010464,0.376758,1
22,0,1.216023,0.000034,0.010464,0.376611,1
23,1,0.779944,0.000027,0.010464,0.376494,0
24,1,1.349272,0.000021,0.010464,0.376400,0
25,1,0.472403,0.000107,0.010464,0.376325,1
26,0,1.541134,0.000085,0.010464,0.377523,1
27,1,0.516410,0.000123,0.010464,0.377220,0
28,1,1.515176,0.000280,0.010464,0.377751,0
29,1,0.260652,0.000549,0.010464,0.380046,1
30,0,1.458168,0.000503,0.010464,0.384195,1
31,0,0.745997,0.000402,0.010464,0.383464,1
32,1,1.831559,0.000352,0.010464,0.381899,1
33,0,0.126829,0.000282,0.010464,0.381134,0
34,0,2.120012,0.000225,0.010464,0.380076,0
35,1,0.107608,0.000180,0.010464,0.379242,0
36,0,1.510599,0.000144,0.010464,0.378584,1
37,1,0.478811,0.000115,0.010464,0.378063,0
38,1,1.686140,0.000126,0.010464,0.377650,1
39,1,0.195963,0.000264,0.010464,0.377798,1
40,0,1.521588,0.000211,0.010464,0.379804,1
41,1,0.586448,0.000274,0.010464,0.379028,0
42,0,1.354152,0.000219,0.010464,0.379954,1
43,1,0.788791,0.000239,0.010464,0.379146,1
