episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,1,0.693247,0.000000,0.010464,0.376027,1
1,0,1.484206,0.000000,0.010464,0.376027,0
2,1,0.456247,0.000000,0.010464,0.376027,1
3,1,1.811756,0.000014,0.010464,0.376027,1
4,0,0.157961,0.000011,0.010464,0.376218,1
5,1,2.053161,0.000009,0.010464,0.376180,1
6,0,0.084398,0.000007,0.010464,0.376149,1
7,1,1.723232,0.000006,0.010464,0.376124,0
8,1,0.204534,0.000051,0.010464,0.376105,0
9,0,1.644388,0.000041,0.010464,0.376737,1
10,1,0.398610,0.000040,0.010464,0.376594,0
11,1,1.660777,0.000157,0.010464,0.376587,1
12,0,0.187569,0.000126,0.010464,0.378251,1
13,0,2.331454,0.000101,0.010464,0.377799,0
14,0,0.063227,0.000081,0.010464,0.377440,1
15,0,1.464509,0.000064,0.010464,0.377154,1
16,0,0.423318,0.000052,0.010464,0.376927,1
17,0,1.719825,0.000087,0.010464,0.376745,1
18,0,0.175695,0.000245,0.010464,0.377251,1
19,0,1.472495,0.000517,0.010464,0.379534,0
20,1,0.252836,0.000463,0.010464,0.383677,0
21,0,2.581395,0.000570,0.010464,0.382841,0
22,1,0.013029,0.000456,0.010464,0.384527,0
23,1,0.860636,0.000365,0.010464,0.382728,1
24,0,1.597311,0.000292,0.010464,0.381324,1
25,0,0.236829,0.000331,0.010464,0.380225,1
26,0,1.533096,0.000520,0.010464,0.380808,1
27,0,0.216931,0.000837,0.010464,0.383728,1
28,0,1.322723,0.001259,0.010464,0.388940,0
29,1,0.287915,0.001185,0.010464,0.396533,0
30,0,2.864955,0.001311,0.010464,0.395148,0
31,1,0.010000,0.001058,0.010464,0.397519,0
32,1,0.493441,0.000847,0.010464,0.392831,1
33,0,2.424706,0.000677,0.010464,0.389113,1
34,1,0.020505,0.000542,0.010464,0.386270,0
35,0,1.127781,0.000434,0.010464,0.384080,1
36,0,0.578658,0.000466,0.010464,0.382379,0
37,1,1.199361,0.000373,0.010464,0.382882,0
38,1,1.199324,0.000298,0.010464,0.381445,1
39,1,1.058855,0.000239,0.010464,0.380320,0
40,0,1.165914,0.000191,0.010464,0.379434,1
41,0,0.654780,0.000153,0.010464,0.378736,0
42,1,1.276310,0.000122,0.010464,0.378183,0
43,0,0.893666,0.000098,0.010464,0.377745,0
44,0,0.957311,0.000153,0.010464,0.377397,1
45,1,0.789368,0.000122,0.010464,0.378185,1
46,1,1.838669,0.000098,0.010464,0.377746,1
47,1,0.252478,0.000078,0.010464,0.377398,1
48,0,2.125454,0.000063,0.010464,0.377121,1
49,1,0.072784,0.000050,0.010464,0.376900,1
50,0,1.593320,0.000040,0.010464,0.376724,0
51,1,0.293496,0.000032,0.010464,0.376584,0
52,1,2.108962,0.000026,0.010464,0.376472,1
53,1,0.087006,0.000021,0.010464,0.376383,1
54,1,1.423848,0.000056,0.010464,0.376311,1
55,1,0.369972,0.000211,0.010464,0.376803,0
56,1,1.553610,0.000479,0.010464,0.379032,0
57,0,0.213860,0.000443,0.010464,0.383092,0
58,0,2.518029,0.000354,0.010464,0.382527,0
59,0,0.043399,0.000284,0.010464,0.381167,0
60,1,1.341778,0.000227,0.010464,0.380102,0
61,1,0.482752,0.000225,0.010464,0.379263,0
62,0,1.535519,0.000180,0.010464,0.379234,0
63,0,0.519614,0.000144,0.010464,0.378577,0
64,1,1.967037,0.000115,0.010464,0.378058,0
65,1,0.109868,0.000129,0.010464,0.377645,0
