episode,is_optimal,expected,unexpected
0,1,0.693247,0.000000
1,1,0.696319,0.000047
2,0,0.698972,0.000037
3,0,0.702811,0.000030
4,1,0.706175,0.000024
5,1,0.709218,0.000019
6,1,0.711833,0.000086
7,0,0.714043,0.000069
8,0,0.718121,0.000055
9,1,0.721695,0.000044
10,0,0.724328,0.000035
11,1,0.727821,0.000028
12,0,0.730441,0.000023
13,0,0.733855,0.000018
14,1,0.736795,0.000014
15,1,0.739800,0.000012
16,1,0.742352,0.000033
17,1,0.744478,0.000165
18,0,0.746202,0.000132
19,0,0.750289,0.000105
20,1,0.753842,0.000084
21,1,0.756020,0.000141
22,1,0.757783,0.000319
23,0,0.759156,0.000255
24,0,0.763403,0.000204
25,1,0.767092,0.000163
26,0,0.768943,0.000131
27,1,0.772514,0.000104
28,0,0.774382,0.000084
29,0,0.777840,0.000067
30,0,0.780780,0.000053
31,1,0.783233,0.000043
32,1,0.785956,0.000034
33,0,0.788202,0.000027
34,1,0.791041,0.000022
35,1,0.793265,0.000043
36,1,0.795039,0.000170
37,0,0.796389,0.000136
38,1,0.799992,0.000200
39,1,0.801380,0.000380
40,0,0.802365,0.000323
41,0,0.806247,0.000258
42,1,0.809553,0.000213
43,0,0.811035,0.000170
44,1,0.814225,0.000136
45,1,0.815728,0.000227
46,0,0.816808,0.000181
47,1,0.820309,0.000221
48,0,0.821434,0.000177
49,0,0.824796,0.000142
50,1,0.827600,0.000113
51,1,0.829208,0.000145
52,1,0.830373,0.000298
53,0,0.831123,0.000238
54,0,0.834692,0.000191
55,0,0.837679,0.000153
56,1,0.840121,0.000122
57,1,0.841826,0.000106
58,0,0.843070,0.000085
59,1,0.845880,0.000071
60,0,0.847144,0.000057
61,1,0.849852,0.000046
62,1,0.851131,0.000144
63,0,0.851968,0.000115
64,1,0.855017,0.000165
65,1,0.855898,0.000332
66,1,0.856359,0.000609
67,1,0.856428,0.000983
68,1,0.856131,0.001441
69,1,0.855493,0.001966
70,1,0.854536,0.002545
71,0,0.853282,0.002452
72,1,0.858721,0.002570
73,0,0.857647,0.002193
74,0,0.862756,0.001755
75,1,0.867144,0.001435
76,1,0.866702,0.001393
77,1,0.865918,0.001568
78,1,0.864815,0.001909
79,1,0.863416,0.002374
80,1,0.861741,0.002927
81,1,0.859808,0.003539
82,1,0.857636,0.004185
83,1,0.855242,0.004847
84,1,0.852641,0.005509
85,1,0.849848,0.006159
86,0,0.846878,0.005648
87,1,0.854895,0.005462
88,1,0.852197,0.005513
89,1,0.849313,0.005733
90,1,0.846258,0.006070
91,1,0.843043,0.006481
92,1,0.839682,0.006935
93,0,0.836185,0.006091
94,1,0.845354,0.005670
95,1,0.842151,0.005558
96,1,0.838802,0.005666
97,1,0.835317,0.005927
98,0,0.831707,0.004922
99,1,0.841198,0.004419
100,1,0.837887,0.004281
101,1,0.834438,0.004402
102,1,0.830863,0.004703
103,1,0.827171,0.005121
104,0,0.823372,0.004158
105,0,0.833441,0.003326
106,1,0.842461,0.002661
107,1,0.839388,0.002129
108,1,0.836163,0.001942
109,1,0.832796,0.002090
110,0,0.829299,0.001672
111,1,0.838664,0.001338
112,1,0.835462,0.001261
113,1,0.832118,0.001504
114,0,0.828642,0.001203
115,1,0.837988,0.000962
116,1,0.834808,0.000938
117,0,0.831484,0.000750
118,1,0.840494,0.000600
119,1,0.837458,0.000480
120,1,0.834270,0.000701
121,0,0.830939,0.000561
122,1,0.839976,0.000449
123,1,0.836934,0.000446
124,1,0.833739,0.000762
125,1,0.830404,0.001295
126,0,0.826937,0.001036
127,1,0.836316,0.000829
128,1,0.833144,0.000962
129,1,0.829830,0.001361
130,1,0.826385,0.001937
131,0,0.822818,0.001550
132,1,0.832489,0.001292
133,1,0.829220,0.001408
134,0,0.825817,0.001127
135,1,0.835119,0.000901
136,0,0.832008,0.000721
137,0,0.840652,0.000577
138,1,0.848344,0.000461
139,0,0.845952,0.000369
140,1,0.853122,0.000295
141,1,0.850975,0.000236
142,0,0.848610,0.000189
143,1,0.855673,0.000151
144,1,0.853551,0.000121
145,0,0.851207,0.000097
146,1,0.858174,0.000077
147,1,0.856071,0.000062
148,0,0.853742,0.000050
149,1,0.860621,0.000040
150,1,0.858533,0.000032
151,1,0.856216,0.000252
152,1,0.853686,0.000720
153,1,0.850960,0.001355
154,1,0.848051,0.002096
155,1,0.844973,0.002894
156,0,0.841738,0.002488
157,1,0.850316,0.002465
158,1,0.847366,0.002714
159,1,0.844249,0.003151
160,1,0.840978,0.003709
161,1,0.837565,0.004339
162,1,0.834021,0.005003
163,0,0.830357,0.004288
164,1,0.839982,0.004008
165,1,0.836618,0.004041
166,1,0.833121,0.004292
167,1,0.829502,0.004689
168,0,0.825769,0.003754
169,0,0.835648,0.003003
170,1,0.844490,0.002403
171,1,0.841485,0.001922
172,0,0.838320,0.001538
173,1,0.846878,0.001230
174,1,0.843996,0.000984
175,0,0.840946,0.000787
176,1,0.849249,0.000630
177,1,0.846475,0.000504
178,1,0.843526,0.000588
179,0,0.840412,0.000470
180,1,0.848831,0.000376
181,1,0.845997,0.000362
182,1,0.842991,0.000670
183,1,0.839825,0.001200
184,1,0.836512,0.001872
185,1,0.833062,0.002628
186,1,0.829487,0.003423
187,1,0.825796,0.004223
188,1,0.822000,0.005006
189,1,0.818105,0.005754
190,0,0.814122,0.004912
191,1,0.824808,0.004527
192,1,0.821134,0.004470
193,0,0.817356,0.003576
194,1,0.827564,0.002861
195,1,0.824090,0.002593
196,1,0.820499,0.002668
197,1,0.816799,0.002980
198,0,0.813000,0.002384
199,1,0.823375,0.001907
200,1,0.819880,0.001810
201,0,0.816272,0.001448
202,1,0.826204,0.001159
203,1,0.822895,0.000927
204,1,0.819460,0.001040
205,1,0.815908,0.001421
206,1,0.812248,0.001981
207,1,0.808490,0.002648
208,1,0.804641,0.003372
209,1,0.800710,0.004113
210,1,0.796703,0.004846
211,1,0.792628,0.005549
212,1,0.788491,0.006210
213,1,0.784298,0.006820
214,1,0.780055,0.007375
215,1,0.775767,0.007871
216,1,0.771440,0.008310
217,1,0.767077,0.008692
218,1,0.762684,0.009020
219,1,0.758264,0.009296
220,0,0.753823,0.007541
221,1,0.767394,0.006420
222,1,0.763251,0.005765
223,1,0.759068,0.005451
224,1,0.754850,0.005377
225,1,0.750601,0.005469
226,1,0.746325,0.005671
227,1,0.742025,0.005939
228,1,0.737706,0.006241
229,1,0.733371,0.006555
230,1,0.729023,0.006865
231,1,0.724666,0.007158
232,1,0.720301,0.007427
233,0,0.715932,0.005942
234,1,0.730621,0.004754
235,1,0.726531,0.003980
236,1,0.722419,0.003608
237,1,0.718289,0.003520
238,1,0.714143,0.003630
239,1,0.709985,0.003870
240,1,0.705818,0.004190
241,1,0.701644,0.004554
242,1,0.697466,0.004933
243,1,0.693286,0.005309
244,0,0.689106,0.004247
245,1,0.704218,0.003398
246,1,0.700302,0.002718
247,1,0.696370,0.002324
248,1,0.692425,0.002248
249,1,0.688468,0.002391
250,1,0.684503,0.002680
251,1,0.680532,0.003058
252,1,0.676557,0.003483
253,1,0.672580,0.003926
254,1,0.668604,0.004365
255,1,0.664630,0.004786
256,1,0.660660,0.005177
257,1,0.656696,0.005534
258,1,0.652739,0.005852
259,1,0.648791,0.006131
260,1,0.644852,0.006371
261,1,0.640925,0.006572
262,1,0.637011,0.006738
263,1,0.633110,0.006869
264,1,0.629224,0.006970
265,1,0.625354,0.007042
266,1,0.621500,0.007088
267,1,0.617663,0.007112
268,1,0.613845,0.007115
269,1,0.610045,0.007099
270,1,0.606265,0.007069
271,1,0.602506,0.007024
272,1,0.598767,0.006968
273,1,0.595049,0.006901
274,1,0.591353,0.006827
275,1,0.587680,0.006745
276,1,0.584029,0.006657
277,0,0.580401,0.005326
278,1,0.597669,0.004260
279,1,0.594226,0.003408
280,0,0.590793,0.002727
281,1,0.606996,0.002181
282,1,0.603773,0.001745
283,1,0.600547,0.001396
284,1,0.597318,0.001117
285,0,0.594088,0.000893
286,1,0.609537,0.000715
287,1,0.606529,0.000572
288,1,0.603507,0.000457
289,1,0.600471,0.000366
290,1,0.597424,0.000293
291,0,0.594367,0.000234
292,1,0.609290,0.000187
293,1,0.606462,0.000150
294,1,0.603611,0.000120
295,1,0.600738,0.000096
296,0,0.597847,0.000077
297,1,0.612208,0.000061
298,1,0.609552,0.000049
299,1,0.606862,0.000039
300,1,0.604142,0.000031
301,1,0.601394,0.000025
302,1,0.598621,0.000263
303,1,0.595825,0.000699
304,1,0.593009,0.001255
305,1,0.590175,0.001874
306,1,0.587324,0.002516
307,1,0.584460,0.003150
308,1,0.581583,0.003757
309,1,0.578697,0.004322
310,1,0.575801,0.004839
311,1,0.572899,0.005302
312,1,0.569991,0.005710
313,1,0.567079,0.006064
314,1,0.564164,0.006365
315,1,0.561248,0.006616
316,1,0.558332,0.006822
317,1,0.555416,0.006984
318,1,0.552503,0.007108
319,0,0.549592,0.005687
320,1,0.565348,0.004549
321,1,0.562637,0.003639
322,1,0.559915,0.002912
323,1,0.557186,0.002482
324,1,0.554449,0.002338
325,1,0.551707,0.002393
326,1,0.548961,0.002581
327,1,0.546212,0.002852
328,1,0.543461,0.003169
329,1,0.540710,0.003505
330,1,0.537959,0.003842
331,1,0.535210,0.004166
332,1,0.532463,0.004468
333,1,0.529719,0.004743
334,1,0.526979,0.004988
335,1,0.524245,0.005201
336,0,0.521516,0.004161
337,0,0.537463,0.003329
338,1,0.552349,0.002663
339,1,0.550017,0.002130
340,1,0.547664,0.001704
341,0,0.545291,0.001363
342,1,0.559499,0.001091
343,1,0.557344,0.000873
344,1,0.555155,0.000698
345,1,0.552936,0.000558
346,1,0.550688,0.000447
347,1,0.548414,0.000357
348,1,0.546116,0.000339
349,1,0.543797,0.000581
350,1,0.541457,0.000992
351,1,0.539100,0.001506
352,1,0.536726,0.002071
353,1,0.534338,0.002651
354,1,0.531937,0.003222
355,1,0.529524,0.003765
356,1,0.527101,0.004269
357,1,0.524670,0.004727
358,1,0.522231,0.005136
359,1,0.519786,0.005495
360,1,0.517337,0.005804
361,1,0.514883,0.006066
362,1,0.512427,0.006282
363,1,0.509968,0.006458
364,1,0.507509,0.006594
365,1,0.505050,0.006697
366,1,0.502592,0.006768
367,1,0.500136,0.006811
368,1,0.497682,0.006830
369,1,0.495231,0.006827
370,1,0.492784,0.006806
371,1,0.490341,0.006768
372,1,0.487904,0.006717
373,1,0.485472,0.006654
374,1,0.483047,0.006581
375,1,0.480628,0.006500
376,1,0.478216,0.006412
377,1,0.475813,0.006319
378,1,0.473417,0.006222
379,1,0.471030,0.006122
380,1,0.468651,0.006019
381,1,0.466282,0.005915
382,1,0.463923,0.005810
383,1,0.461573,0.005705
384,1,0.459234,0.005600
385,0,0.456905,0.004480
386,1,0.473157,0.003584
387,1,0.470970,0.002867
388,1,0.468785,0.002294
389,1,0.466601,0.001835
390,1,0.464419,0.001468
391,1,0.462240,0.001174
392,0,0.460065,0.000940
393,1,0.475604,0.000752
394,1,0.473589,0.000601
395,0,0.471567,0.000481
396,1,0.486289,0.000385
397,1,0.484449,0.000308
398,1,0.482590,0.000246
399,1,0.480715,0.000197
400,1,0.478825,0.000158
401,1,0.476921,0.000126
402,1,0.475005,0.000101
403,1,0.473077,0.000128
404,0,0.471139,0.000102
405,1,0.485588,0.000082
406,1,0.483836,0.000065
407,1,0.482062,0.000052
408,1,0.480268,0.000042
409,1,0.478456,0.000033
410,1,0.476627,0.000178
411,1,0.474783,0.000516
412,1,0.472924,0.000974
413,1,0.471052,0.001498
414,1,0.469169,0.002048
415,0,0.467275,0.001639
416,1,0.481654,0.001311
417,1,0.479945,0.001049
418,1,0.478214,0.000839
419,1,0.476462,0.000671
420,1,0.474692,0.000731
421,1,0.472904,0.000993
422,1,0.471101,0.001382
423,1,0.469282,0.001845
424,1,0.467451,0.002342
425,1,0.465607,0.002843
426,1,0.463752,0.003329
427,1,0.461887,0.003787
428,1,0.460013,0.004208
429,1,0.458131,0.004588
430,1,0.456242,0.004923
431,1,0.454346,0.005214
432,1,0.452446,0.005463
433,0,0.450540,0.004370
434,1,0.465285,0.003496
435,1,0.463550,0.002797
436,1,0.461801,0.002237
437,1,0.460038,0.001790
438,1,0.458262,0.001605
439,1,0.456475,0.001643
440,1,0.454678,0.001831
441,1,0.452871,0.002114
442,0,0.451056,0.001691
443,1,0.465475,0.001353
444,1,0.463836,0.001082
445,1,0.462179,0.000866
446,1,0.460504,0.000693
447,1,0.458812,0.000554
448,1,0.457106,0.000664
449,1,0.455385,0.000942
450,1,0.453652,0.001325
451,1,0.451907,0.001766
452,1,0.450152,0.002231
453,1,0.448386,0.002696
454,1,0.446613,0.003145
455,1,0.444831,0.003565
456,1,0.443043,0.003949
457,1,0.441248,0.004295
458,1,0.439449,0.004600
459,1,0.437644,0.004864
460,1,0.435836,0.005089
461,1,0.434025,0.005277
462,1,0.432212,0.005429
463,1,0.430396,0.005550
464,1,0.428580,0.005641
