episode,reward,avg_surprise,mean_abs_td
0,11.0,0.0,0.9962530894712969
1,16.0,5.5788841255990426e-30,0.9984148815274239
2,34.0,1.0336306957567919e-19,0.9915550789412331
3,25.0,4.109921573947945e-05,1.0089949703216552
4,10.0,4.1099215739479457e-25,0.9469728410243988
5,11.0,4.1099215739479457e-47,0.9819827730005438
6,10.0,4.1099215739479464e-67,0.9643145203590393
7,14.0,3.597636743029487e-19,0.9716039896011353
8,26.0,9.224718020872395e-05,0.9850972157258254
9,19.0,9.2247180208724e-43,0.9459632227295324
10,16.0,9.224718020872403e-75,0.974973700940609
11,15.0,9.224718020872405e-105,0.906614605585734
12,16.0,1.4918572122074612e-22,0.9844347983598709
13,15.0,3.5845120389026304e-09,0.9727441469828287
14,15.0,9.148168269885684e-05,1.0009376247723898
15,17.0,2.907144085388162e-20,0.9622396230697632
16,27.0,0.0002788869738456865,0.9935189176488806
17,28.0,0.00028730945869942124,0.964549686227526
18,28.0,3.273940353980263e-09,0.9511686116456985
19,17.0,0.009642315210433041,1.0545210207209867
20,10.0,0.0001709452049256796,0.979857575893402
21,10.0,1.709452049256796e-24,0.9169061481952667
22,21.0,0.00031325959358820884,0.979944319952102
23,15.0,3.1325959358820897e-34,0.8939289490381876
24,13.0,3.49216711304187e-05,0.9043368605466989
25,21.0,3.492167113041872e-47,0.9038772128877186
26,13.0,3.4921671130418726e-73,0.8635778702222384
27,14.0,0.01310514895817066,1.1073082302297865
28,24.0,3.758198112759691e-15,0.8913140818476677
29,14.0,3.758198112759691e-43,0.7951674674238477
30,19.0,4.8853125345619305e-08,0.9164416790008545
31,13.0,0.00018647921866058993,0.9951386680969825
32,12.0,1.8647921866059002e-28,0.8061319490273794
33,30.0,0.01995236327656332,1.0387535651524862
34,22.0,4.748498417346619e-27,0.8710825687105005
35,34.0,0.000673354467255618,1.0078710054650026
36,15.0,1.1729274467332714e-30,0.7196164051691691
37,18.0,1.1729274467332716e-66,0.7719029055701362
38,21.0,4.373647533946489e-17,0.912040841011774
39,14.0,2.3423785548026908e-20,0.8865978590079716
40,45.0,0.00029645827791319776,0.8658044338226318
41,14.0,4.403798252664348e-08,0.8350337828908648
42,26.0,6.784735965492832e-05,0.9817353166066684
