Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -239.89; Last 100 Avg Ret: -215.36; Var: 0.00091615; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
220: Ret: -147.89; Last 100 Avg Ret: -157.79; Var: 0.00115241; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
230: Ret: -318.07; Last 100 Avg Ret: -166.86; Var: 0.00046656; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
240: Ret: -43.90; Last 100 Avg Ret: -165.73; Var: 0.00252615; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
250: Ret: -153.73; Last 100 Avg Ret: -163.26; Var: 0.00057568; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
260: Ret: -114.48; Last 100 Avg Ret: -155.00; Var: 0.00031680; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
270: Ret: -419.28; Last 100 Avg Ret: -164.73; Var: 0.00054437; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
280: Ret: -12.32; Last 100 Avg Ret: -165.59; Var: 0.00245345; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
290: Ret: -262.38; Last 100 Avg Ret: -162.45; Var: 0.00089772; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
300: Ret: 177.43; Last 100 Avg Ret: -144.56; Var: 0.00090886; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
310: Ret: -156.62; Last 100 Avg Ret: -142.47; Var: 0.00083013; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
320: Ret: 13.95; Last 100 Avg Ret: -138.45; Var: 0.00160405; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
330: Ret: 6.05; Last 100 Avg Ret: -136.16; Var: 0.00106477; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
340: Ret: -61.07; Last 100 Avg Ret: -131.45; Var: 0.00112824; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
350: Ret: -54.29; Last 100 Avg Ret: -134.92; Var: 0.00050439; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
360: Ret: -54.79; Last 100 Avg Ret: -129.85; Var: 0.00123098; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
370: Ret: -115.44; Last 100 Avg Ret: -122.76; Var: 0.00075377; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
380: Ret: -7.67; Last 100 Avg Ret: -121.63; Var: 0.00069365; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
390: Ret: -197.78; Last 100 Avg Ret: -117.11; Var: 0.00233244; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
400: Ret: 252.58; Last 100 Avg Ret: -122.35; Var: 0.00061964; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
410: Ret: -50.31; Last 100 Avg Ret: -112.54; Var: 0.00049923; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
420: Ret: -124.49; Last 100 Avg Ret: -121.69; Var: 0.00014369; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
430: Ret: -86.82; Last 100 Avg Ret: -117.98; Var: 0.00149606; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
440: Ret: 44.46; Last 100 Avg Ret: -111.65; Var: 0.00062214; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
450: Ret: -36.32; Last 100 Avg Ret: -100.12; Var: 0.00205991; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
460: Ret: -226.84; Last 100 Avg Ret: -102.64; Var: 0.00109167; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
470: Ret: -138.61; Last 100 Avg Ret: -107.39; Var: 0.00109025; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
480: Ret: 20.29; Last 100 Avg Ret: -102.71; Var: 0.00101967; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
490: Ret: -187.92; Last 100 Avg Ret: -97.97; Var: 0.00017963; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
500: Ret: -23.15; Last 100 Avg Ret: -92.87; Var: 0.00101035; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
510: Ret: -129.74; Last 100 Avg Ret: -95.75; Var: 0.00048707; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
520: Ret: 14.42; Last 100 Avg Ret: -78.08; Var: 0.00141233; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
530: Ret: -29.48; Last 100 Avg Ret: -60.19; Var: 0.00104790; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
540: Ret: -0.04; Last 100 Avg Ret: -49.26; Var: 0.00037871; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
550: Ret: 6.47; Last 100 Avg Ret: -39.95; Var: 0.00169384; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
560: Ret: -13.81; Last 100 Avg Ret: -22.16; Var: 0.00102717; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
570: Ret: 262.47; Last 100 Avg Ret: 2.07; Var: 0.00050319; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
580: Ret: -79.45; Last 100 Avg Ret: 6.29; Var: 0.00038122; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
590: Ret: 281.23; Last 100 Avg Ret: 12.29; Var: 0.00042655; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
600: Ret: 14.11; Last 100 Avg Ret: 19.71; Var: 0.00164999; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
610: Ret: 195.13; Last 100 Avg Ret: 27.23; Var: 0.00059683; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
620: Ret: 260.29; Last 100 Avg Ret: 30.66; Var: 0.00065374; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
630: Ret: -255.32; Last 100 Avg Ret: 19.41; Var: 0.00180984; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
640: Ret: -36.72; Last 100 Avg Ret: 18.74; Var: 0.00070925; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
650: Ret: -8.13; Last 100 Avg Ret: 14.28; Var: 0.00062763; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
660: Ret: 61.12; Last 100 Avg Ret: 13.16; Var: 0.00102855; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
670: Ret: -188.34; Last 100 Avg Ret: 11.55; Var: 0.00032941; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
680: Ret: 301.01; Last 100 Avg Ret: 23.93; Var: 0.00138448; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
690: Ret: -35.52; Last 100 Avg Ret: 29.36; Var: 0.00069661; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
700: Ret: 25.00; Last 100 Avg Ret: 21.24; Var: 0.00050838; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
710: Ret: -64.25; Last 100 Avg Ret: 14.03; Var: 0.00040985; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
720: Ret: -107.44; Last 100 Avg Ret: 6.09; Var: 0.00107937; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
730: Ret: -23.44; Last 100 Avg Ret: 4.38; Var: 0.00173933; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
740: Ret: -273.13; Last 100 Avg Ret: -15.33; Var: 0.00086641; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
750: Ret: -50.95; Last 100 Avg Ret: -15.63; Var: 0.00279775; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
760: Ret: 29.65; Last 100 Avg Ret: -22.02; Var: 0.00149128; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
770: Ret: -57.94; Last 100 Avg Ret: -31.45; Var: 0.00102088; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
780: Ret: -19.96; Last 100 Avg Ret: -37.25; Var: 0.00030661; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
790: Ret: -2.36; Last 100 Avg Ret: -38.59; Var: 0.00162915; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
800: Ret: -46.05; Last 100 Avg Ret: -34.80; Var: 0.00021867; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
810: Ret: -48.29; Last 100 Avg Ret: -21.56; Var: 0.00084829; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
820: Ret: 15.83; Last 100 Avg Ret: -6.89; Var: 0.00061697; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
830: Ret: -29.67; Last 100 Avg Ret: 11.19; Var: 0.00033080; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
840: Ret: -96.97; Last 100 Avg Ret: 38.35; Var: 0.00021924; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
850: Ret: 256.06; Last 100 Avg Ret: 54.42; Var: 0.00027423; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
860: Ret: 273.44; Last 100 Avg Ret: 66.25; Var: 0.00113550; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
870: Ret: -8.20; Last 100 Avg Ret: 79.88; Var: 0.00049854; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
880: Ret: 220.60; Last 100 Avg Ret: 86.68; Var: 0.00057008; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
890: Ret: -38.24; Last 100 Avg Ret: 87.21; Var: 0.00024159; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
900: Ret: -51.63; Last 100 Avg Ret: 96.80; Var: 0.00117363; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
910: Ret: -3.60; Last 100 Avg Ret: 94.61; Var: 0.00039993; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
920: Ret: 195.06; Last 100 Avg Ret: 97.22; Var: 0.00037135; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
930: Ret: 209.06; Last 100 Avg Ret: 100.70; Var: 0.00007615; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
940: Ret: 220.91; Last 100 Avg Ret: 89.69; Var: 0.00004933; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
950: Ret: -13.81; Last 100 Avg Ret: 80.67; Var: 0.00050988; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
960: Ret: 280.26; Last 100 Avg Ret: 65.83; Var: 0.00088217; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
970: Ret: 239.82; Last 100 Avg Ret: 61.28; Var: 0.00089159; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
980: Ret: -121.57; Last 100 Avg Ret: 62.31; Var: 0.00144553; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
990: Ret: -65.88; Last 100 Avg Ret: 58.00; Var: 0.00080448; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1000: Ret: 209.90; Last 100 Avg Ret: 54.49; Var: 0.00039688; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1010: Ret: -330.26; Last 100 Avg Ret: 40.79; Var: 0.00170424; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1020: Ret: -485.46; Last 100 Avg Ret: -19.26; Var: 0.00329810; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1030: Ret: -517.09; Last 100 Avg Ret: -92.61; Var: 0.00512646; NE: 1.145; ACh: 0.000; ActLR: 0.00046780; Solved: N
1040: Ret: -486.99; Last 100 Avg Ret: -153.77; Var: 0.00992131; NE: 1.145; ACh: 1.000; ActLR: 0.00100000; Solved: N
1050: Ret: -484.04; Last 100 Avg Ret: -210.59; Var: 0.01025208; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1060: Ret: -634.04; Last 100 Avg Ret: -288.26; Var: 0.01023562; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1070: Ret: -291.04; Last 100 Avg Ret: -343.33; Var: 0.00536239; NE: 1.143; ACh: 0.002; ActLR: 0.00100000; Solved: N
1080: Ret: -269.45; Last 100 Avg Ret: -413.51; Var: 0.01025208; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1090: Ret: -114.64; Last 100 Avg Ret: -437.87; Var: 0.00488009; NE: 1.143; ACh: 0.000; ActLR: 0.00022913; Solved: N
1100: Ret: -158.06; Last 100 Avg Ret: -462.99; Var: 0.00512387; NE: 1.143; ACh: 0.000; ActLR: 0.00023757; Solved: N
1110: Ret: -275.28; Last 100 Avg Ret: -471.94; Var: 0.00266762; NE: 1.142; ACh: 0.000; ActLR: 0.00031381; Solved: N
1120: Ret: -395.30; Last 100 Avg Ret: -440.71; Var: 0.00510376; NE: 1.142; ACh: 0.000; ActLR: 0.00033777; Solved: N
1130: Ret: -343.83; Last 100 Avg Ret: -402.59; Var: 0.00990489; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1140: Ret: -216.95; Last 100 Avg Ret: -360.78; Var: 0.00414212; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1150: Ret: -126.74; Last 100 Avg Ret: -324.77; Var: 0.00339238; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1160: Ret: -229.09; Last 100 Avg Ret: -259.62; Var: 0.00090946; NE: 1.142; ACh: 0.000; ActLR: 0.00072900; Solved: N
1170: Ret: -248.63; Last 100 Avg Ret: -227.42; Var: 0.00514382; NE: 1.142; ACh: 0.001; ActLR: 0.00030460; Solved: N
1180: Ret: -121.89; Last 100 Avg Ret: -182.24; Var: 0.00343098; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1190: Ret: -280.60; Last 100 Avg Ret: -173.23; Var: 0.00075242; NE: 1.143; ACh: 0.000; ActLR: 0.00065610; Solved: N
1200: Ret: -89.72; Last 100 Avg Ret: -166.62; Var: 0.00429559; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1210: Ret: -114.10; Last 100 Avg Ret: -167.14; Var: 0.00139878; NE: 1.142; ACh: 0.000; ActLR: 0.00033215; Solved: N
1220: Ret: -95.40; Last 100 Avg Ret: -161.54; Var: 0.00139952; NE: 1.142; ACh: 0.000; ActLR: 0.00021880; Solved: N
1230: Ret: -73.34; Last 100 Avg Ret: -158.09; Var: 0.00506724; NE: 1.142; ACh: 0.000; ActLR: 0.00023830; Solved: N
1240: Ret: -82.52; Last 100 Avg Ret: -152.68; Var: 0.00188273; NE: 1.143; ACh: 0.000; ActLR: 0.00006461; Solved: N
1250: Ret: -85.28; Last 100 Avg Ret: -149.65; Var: 0.00355540; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1260: Ret: -269.50; Last 100 Avg Ret: -145.63; Var: 0.00509790; NE: 1.143; ACh: 0.000; ActLR: 0.00039012; Solved: N
1270: Ret: -73.37; Last 100 Avg Ret: -147.80; Var: 0.00228103; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1280: Ret: -286.92; Last 100 Avg Ret: -144.44; Var: 0.00044119; NE: 1.142; ACh: 0.000; ActLR: 0.00031381; Solved: N
1290: Ret: -324.93; Last 100 Avg Ret: -142.41; Var: 0.00188440; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1300: Ret: -72.84; Last 100 Avg Ret: -142.86; Var: 0.00518728; NE: 1.142; ACh: 0.001; ActLR: 0.00013261; Solved: N
1310: Ret: -120.99; Last 100 Avg Ret: -137.26; Var: 0.00205800; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1320: Ret: -21.39; Last 100 Avg Ret: -136.72; Var: 0.00068051; NE: 1.143; ACh: 0.000; ActLR: 0.00015009; Solved: N
1330: Ret: -126.85; Last 100 Avg Ret: -132.73; Var: 0.00312753; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1340: Ret: -234.97; Last 100 Avg Ret: -136.90; Var: 0.00257138; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1350: Ret: -318.39; Last 100 Avg Ret: -140.32; Var: 0.00086445; NE: 1.145; ACh: 0.000; ActLR: 0.00006461; Solved: N
1360: Ret: -145.76; Last 100 Avg Ret: -138.29; Var: 0.00070946; NE: 1.143; ACh: 0.000; ActLR: 0.00015009; Solved: N
1370: Ret: -130.22; Last 100 Avg Ret: -133.67; Var: 0.00397195; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1380: Ret: -127.65; Last 100 Avg Ret: -134.40; Var: 0.00209602; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1390: Ret: -165.92; Last 100 Avg Ret: -137.11; Var: 0.00066430; NE: 1.142; ACh: 0.000; ActLR: 0.00022877; Solved: N
1400: Ret: -166.12; Last 100 Avg Ret: -138.08; Var: 0.00321965; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1410: Ret: -119.39; Last 100 Avg Ret: -138.74; Var: 0.00196172; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1420: Ret: -67.81; Last 100 Avg Ret: -143.79; Var: 0.00030722; NE: 1.143; ACh: 0.000; ActLR: 0.00043047; Solved: N
1430: Ret: -189.82; Last 100 Avg Ret: -145.15; Var: 0.00139526; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1440: Ret: -104.30; Last 100 Avg Ret: -142.79; Var: 0.00045509; NE: 1.144; ACh: 0.000; ActLR: 0.00010942; Solved: N
1450: Ret: -131.00; Last 100 Avg Ret: -141.55; Var: 0.00373191; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1460: Ret: -148.68; Last 100 Avg Ret: -139.20; Var: 0.00060435; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1470: Ret: -133.74; Last 100 Avg Ret: -137.17; Var: 0.00064263; NE: 1.142; ACh: 0.000; ActLR: 0.00012158; Solved: N
1480: Ret: -255.65; Last 100 Avg Ret: -137.09; Var: 0.00342190; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1490: Ret: -91.05; Last 100 Avg Ret: -137.10; Var: 0.00190291; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1500: Ret: -216.99; Last 100 Avg Ret: -140.80; Var: 0.00073089; NE: 1.143; ACh: 0.000; ActLR: 0.00018530; Solved: N
1510: Ret: 16.02; Last 100 Avg Ret: -139.56; Var: 0.00051385; NE: 1.143; ACh: 0.000; ActLR: 0.00072900; Solved: N
1520: Ret: -132.90; Last 100 Avg Ret: -142.23; Var: 0.00304896; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1530: Ret: -342.88; Last 100 Avg Ret: -145.20; Var: 0.00511778; NE: 1.142; ACh: 0.000; ActLR: 0.00067482; Solved: N
1540: Ret: -159.18; Last 100 Avg Ret: -147.09; Var: 0.00238186; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1550: Ret: -225.92; Last 100 Avg Ret: -147.78; Var: 0.00045695; NE: 1.143; ACh: 0.000; ActLR: 0.00072900; Solved: N
1560: Ret: -295.50; Last 100 Avg Ret: -153.17; Var: 0.00187446; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1570: Ret: -165.32; Last 100 Avg Ret: -154.59; Var: 0.00511663; NE: 1.142; ACh: 0.000; ActLR: 0.00019071; Solved: N
1580: Ret: -165.10; Last 100 Avg Ret: -160.72; Var: 0.00070607; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1590: Ret: -60.52; Last 100 Avg Ret: -157.30; Var: 0.00055234; NE: 1.143; ACh: 0.000; ActLR: 0.00065610; Solved: N
1600: Ret: -127.61; Last 100 Avg Ret: -153.36; Var: 0.00539355; NE: 1.142; ACh: 0.003; ActLR: 0.00031191; Solved: N
1610: Ret: -71.19; Last 100 Avg Ret: -151.46; Var: 0.00172431; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1620: Ret: -136.58; Last 100 Avg Ret: -148.74; Var: 0.00859621; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1630: Ret: -465.73; Last 100 Avg Ret: -150.33; Var: 0.00217732; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1640: Ret: -205.02; Last 100 Avg Ret: -146.76; Var: 0.00998726; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1650: Ret: -214.03; Last 100 Avg Ret: -144.69; Var: 0.00165057; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1660: Ret: -134.59; Last 100 Avg Ret: -148.14; Var: 0.00028951; NE: 1.143; ACh: 0.000; ActLR: 0.00020589; Solved: N
1670: Ret: -74.64; Last 100 Avg Ret: -150.80; Var: 0.00208395; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1680: Ret: -60.59; Last 100 Avg Ret: -145.15; Var: 0.00211128; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1690: Ret: -180.95; Last 100 Avg Ret: -147.16; Var: 0.00870766; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1700: Ret: -17.31; Last 100 Avg Ret: -145.93; Var: 0.00320645; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1710: Ret: -167.44; Last 100 Avg Ret: -146.46; Var: 0.00150071; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1720: Ret: -75.10; Last 100 Avg Ret: -142.02; Var: 0.00926045; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1730: Ret: -114.27; Last 100 Avg Ret: -136.50; Var: 0.00327017; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1740: Ret: -127.00; Last 100 Avg Ret: -137.55; Var: 0.00068889; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1750: Ret: -131.22; Last 100 Avg Ret: -143.35; Var: 0.00340474; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1760: Ret: -129.68; Last 100 Avg Ret: -138.37; Var: 0.00001043; NE: 1.143; ACh: 0.000; ActLR: 0.00020589; Solved: N
1770: Ret: -126.10; Last 100 Avg Ret: -132.34; Var: 0.00508168; NE: 1.143; ACh: 0.000; ActLR: 0.00008238; Solved: N
1780: Ret: -153.95; Last 100 Avg Ret: -132.02; Var: 0.00186957; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1790: Ret: -336.38; Last 100 Avg Ret: -130.79; Var: 0.00680171; NE: 1.142; ACh: 0.961; ActLR: 0.00100000; Solved: N
1800: Ret: -157.68; Last 100 Avg Ret: -130.21; Var: 0.00035891; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
