episode,is_optimal,expected,unexpected
0,1,0.008326,0.000000
1,1,0.016587,0.000047
2,1,0.024782,0.000167
3,0,0.032908,0.000133
4,1,0.040978,0.000162
5,1,0.048981,0.000299
6,1,0.056915,0.000540
7,0,0.064779,0.000463
8,1,0.072593,0.000540
9,1,0.080338,0.000756
10,1,0.088014,0.001088
11,0,0.095618,0.000976
12,1,0.103178,0.001062
13,1,0.110668,0.001309
14,1,0.118088,0.001684
15,1,0.125436,0.002157
16,1,0.132712,0.002704
17,1,0.139914,0.003302
18,0,0.147042,0.003082
19,1,0.154139,0.003119
20,0,0.161164,0.002563
21,1,0.168158,0.002363
22,0,0.175081,0.001891
23,0,0.181971,0.001513
24,1,0.188824,0.001210
25,1,0.195612,0.000980
26,0,0.202334,0.000784
27,0,0.209021,0.000627
28,0,0.215670,0.000502
29,0,0.222277,0.000402
30,0,0.228841,0.000321
31,0,0.235357,0.000257
32,0,0.241825,0.000206
33,0,0.248240,0.000164
34,1,0.254603,0.000132
35,1,0.260920,0.000105
36,1,0.267190,0.000084
37,0,0.273410,0.000067
38,1,0.279583,0.000054
39,0,0.285708,0.000043
40,1,0.291786,0.000034
41,0,0.297816,0.000028
42,1,0.303800,0.000022
43,1,0.309737,0.000018
44,0,0.315624,0.000014
45,1,0.321469,0.000011
46,1,0.327265,0.000054
47,1,0.333011,0.000220
48,0,0.338704,0.000176
49,0,0.344361,0.000141
50,0,0.349979,0.000113
51,1,0.355555,0.000090
52,1,0.361085,0.000079
53,0,0.366568,0.000064
54,1,0.372012,0.000054
55,1,0.377410,0.000160
56,1,0.382759,0.000378
57,1,0.388058,0.000700
58,0,0.393305,0.000671
59,1,0.398522,0.000801
60,0,0.403688,0.000655
61,0,0.408825,0.000524
62,1,0.413928,0.000419
63,1,0.418984,0.000479
64,1,0.423993,0.000687
65,0,0.428951,0.000577
66,1,0.433882,0.000652
67,0,0.438764,0.000521
68,0,0.443619,0.000417
69,1,0.448442,0.000334
70,1,0.453220,0.000366
71,0,0.457953,0.000293
72,0,0.462657,0.000234
73,1,0.467329,0.000187
74,1,0.471959,0.000205
75,1,0.476545,0.000376
76,0,0.481086,0.000301
77,0,0.485600,0.000241
78,0,0.490085,0.000193
79,0,0.494539,0.000154
80,1,0.498958,0.000123
81,1,0.503341,0.000099
82,1,0.507686,0.000108
83,0,0.511990,0.000086
84,0,0.516266,0.000069
85,1,0.520510,0.000055
86,1,0.524718,0.000073
87,1,0.528886,0.000214
88,1,0.533015,0.000471
89,1,0.537100,0.000830
90,1,0.541142,0.001277
91,1,0.545138,0.001796
92,0,0.549088,0.001745
93,1,0.553023,0.001888
94,1,0.556913,0.002185
95,0,0.560756,0.001947
96,1,0.564587,0.001961
97,0,0.568373,0.001569
98,0,0.572145,0.001255
99,0,0.575900,0.001004
100,0,0.579634,0.000803
101,0,0.583344,0.000643
102,0,0.587027,0.000514
103,0,0.590681,0.000411
