episode,reward,avg_surprise,mean_abs_td
0,42.0,5.3330487487178924e-06,0.9987703150226956
1,12.0,1.2468043982921809e-15,0.9905993988116583
2,16.0,1.2468043982921815e-47,0.9871838726103306
3,53.0,3.093295124861771e-97,0.9722822488478895
4,11.0,3.093295124861772e-119,0.9682817459106445
5,28.0,2.456351574844812e-21,0.9824487971408027
6,16.0,0.0003084930706216,1.0205851048231125
7,31.0,1.1016704420402238e-20,0.9858215951150463
8,12.0,1.1016704420402242e-44,0.912950133283933
9,16.0,1.1016704420402246e-76,0.9047585017979145
10,17.0,1.344018160250935e-19,0.9365447934936074
11,46.0,0.00012013556000518739,0.9781470454257467
12,26.0,1.8184688376800088e-25,0.9154200553894043
13,36.0,0.00011246108408056179,1.0134859366549387
14,10.0,2.5960220792503157e-16,0.884624981880188
15,23.0,2.5497568379588507e-18,0.9483801333800607
16,58.0,0.00041581019388812866,1.0020884758439557
17,15.0,4.158101938881289e-34,0.8261479059855144
18,46.0,0.0001805444604448665,0.9216192870036416
19,19.0,1.131374204918356e-06,0.8859351904768693
20,12.0,6.482073971049759e-09,0.9118749499320984
21,13.0,6.482073971049762e-35,0.8729977516027597
22,18.0,6.482073971049764e-71,0.7400276627805498
23,12.0,6.482073971049767e-95,0.8592479030291239
24,47.0,1.2962241224112162e-16,0.8861605994244839
25,13.0,1.1949307130224464e-07,0.8912024864783654
26,32.0,0.000506618866366657,0.897784911096096
27,24.0,1.0885080345060775e-40,0.7292343328396479
28,15.0,1.0885080345060776e-70,0.7346425930658976
29,15.0,1.0885080345060777e-100,0.7493583838144938
30,13.0,0.00040755540091102,1.0023670196533203
31,21.0,0.0006206785322525791,0.8559240443365914
32,32.0,5.3840851840474e-05,0.8856093771755695
33,16.0,1.299619067611782e-12,0.7960094437003136
34,23.0,3.1011741299455026e-10,0.778099951536759
35,22.0,0.00022575600863629076,0.9053428443995389
36,23.0,0.0006842223690014138,0.8366624738859094
37,13.0,0.08980012407362621,1.120153234555171
38,16.0,0.0003906226230065654,0.9502735584974289
39,24.0,0.059384176279998556,0.9536668956279755
40,18.0,4.6901046325696185e-05,0.8250907262166342
41,13.0,0.00020103180810206037,0.908815283041734
42,23.0,4.259866894315071e-15,0.8192719894906749
43,23.0,1.8440514734993898e-20,0.876304875249448
44,17.0,0.0004136002087824255,0.932451465550591
45,15.0,6.926284815921096e-05,0.8858816782633464
46,10.0,0.0027368399598496633,1.0168047308921815
47,30.0,0.00027205338502500186,0.9895323316256205
48,11.0,2.720533850250019e-26,0.7485781474546953
49,15.0,0.09335555389120781,1.0607284863789876
50,14.0,2.590444628729413e-10,0.7773221135139465
51,31.0,0.17402322194444073,1.0792265322900587
52,21.0,0.11051407794540032,1.0625884873526437
53,22.0,1.358936813067491e-06,0.9362262758341703
54,38.0,1.0092989743579078e-40,0.8033150058043631
55,16.0,1.0092989743579079e-72,0.8004490807652473
56,19.0,0.06207187298779321,1.1127682234111584
57,15.0,2.222798947690007e-07,0.8886191606521606
