window_end_episode,mean_reward_rate,std_reward_rate
6100,100.000000,0.000000
6150,100.000000,0.000000
6200,100.000000,0.000000
6250,100.000000,0.000000
6300,100.000000,0.000000
6350,100.000000,0.000000
6400,100.000000,0.000000
6450,100.000000,0.000000
6500,100.000000,0.000000
6550,100.000000,0.000000
6600,100.000000,0.000000
6650,100.000000,0.000000
6700,100.000000,0.000000
6750,100.000000,0.000000
6800,100.000000,0.000000
6850,100.000000,0.000000
6900,100.000000,0.000000
6950,100.000000,0.000000
7000,100.000000,0.000000
7050,100.000000,0.000000
7100,100.000000,0.000000
7150,100.000000,0.000000
7200,100.000000,0.000000
7250,100.000000,0.000000
7300,100.000000,0.000000
7350,100.000000,0.000000
7400,100.000000,0.000000
7450,100.000000,0.000000
7500,100.000000,0.000000
7550,100.000000,0.000000
7600,100.000000,0.000000
7650,100.000000,0.000000
7700,100.000000,0.000000
7750,100.000000,0.000000
7800,100.000000,0.000000
7850,100.000000,0.000000
7900,100.000000,0.000000
7950,100.000000,0.000000
8000,100.000000,0.000000
8050,100.000000,0.000000
8100,100.000000,0.000000
8150,100.000000,0.000000
8200,100.000000,0.000000
8250,100.000000,0.000000
8300,100.000000,0.000000
8350,100.000000,0.000000
8400,100.000000,0.000000
8450,100.000000,0.000000
8500,100.000000,0.000000
8550,100.000000,0.000000
8600,100.000000,0.000000
8650,100.000000,0.000000
8700,100.000000,0.000000
8750,100.000000,0.000000
8800,100.000000,0.000000
8850,100.000000,0.000000
8900,100.000000,0.000000
8950,100.000000,0.000000
9000,100.000000,0.000000
9050,100.000000,0.000000
9100,100.000000,0.000000
9150,100.000000,0.000000
9200,100.000000,0.000000
9250,100.000000,0.000000
9300,100.000000,0.000000
9350,100.000000,0.000000
9400,100.000000,0.000000
9450,100.000000,0.000000
9500,100.000000,0.000000
9550,100.000000,0.000000
9600,100.000000,0.000000
9650,100.000000,0.000000
9700,100.000000,0.000000
9750,100.000000,0.000000
9800,100.000000,0.000000
9850,100.000000,0.000000
9900,100.000000,0.000000
9950,100.000000,0.000000
10000,100.000000,0.000000
10050,100.000000,0.000000
10100,100.000000,0.000000
10150,0.000000,0.000000
10200,0.000000,0.000000
10250,0.000000,0.000000
10300,0.000000,0.000000
10350,0.000000,0.000000
10400,0.000000,0.000000
10450,0.000000,0.000000
10500,0.000000,0.000000
10550,0.000000,0.000000
10600,0.000000,0.000000
10650,0.000000,0.000000
10700,0.000000,0.000000
10750,0.000000,0.000000
10800,0.095238,0.425918
10850,0.095238,0.425918
10900,0.190476,0.851835
10950,0.190476,0.587087
11000,0.095238,0.425918
11050,0.380952,0.785353
11100,0.285714,0.699854
11150,0.190476,0.587087
11200,0.095238,0.425918
11250,0.380952,0.998866
11300,0.380952,0.785353
11350,0.571429,1.094202
11400,0.285714,0.933139
11450,0.476190,0.851835
11500,0.571429,1.399708
11550,1.428571,2.150779
11600,1.047619,1.914262
11650,0.476190,1.366924
11700,0.952381,1.914262
11750,0.952381,1.463075
11800,0.857143,1.807016
11850,2.857143,5.221619
11900,2.666667,3.509624
11950,3.428571,7.280577
12000,5.047619,10.246840
12050,6.571429,14.814958
12100,6.952381,17.583748
12150,7.904762,19.316671
12200,9.142857,20.999514
12250,9.142857,21.135134
12300,9.619048,21.027139
12350,12.952381,21.466422
12400,16.380952,24.115745
12450,22.666667,28.714246
12500,31.333333,36.218035
12550,35.809524,41.297549
12600,42.000000,43.516828
12650,43.142857,44.659863
12700,46.666667,45.155112
12750,47.333333,45.870764
12800,49.809524,46.826548
12850,51.619048,46.058427
12900,55.047619,45.131001
12950,57.142857,45.813583
13000,58.190476,46.327631
13050,60.000000,45.711309
13100,60.761905,45.033220
13150,63.809524,43.891228
13200,66.095238,43.418127
13250,67.809524,43.155995
13300,69.142857,42.977608
13350,70.095238,42.397108
13400,72.761905,39.978452
13450,75.238095,39.106576
13500,78.095238,36.818609
13550,80.285714,37.188251
13600,81.904762,35.004632
13650,82.666667,35.318056
13700,82.285714,35.879617
13750,84.190476,31.772433
13800,84.380952,31.782709
13850,85.904762,29.764000
13900,88.666667,25.013012
13950,90.000000,25.283158
14000,93.904762,18.469807
14050,95.047619,17.354775
14100,95.523810,17.812834
14150,96.380952,15.301653
14200,97.714286,9.784063
14250,98.857143,3.833259
14300,99.142857,2.435564
14350,99.333333,1.885618
14400,99.714286,0.699854
14450,99.714286,0.699854
14500,99.904762,0.425918
14550,99.904762,0.425918
14600,99.904762,0.425918
14650,99.904762,0.425918
14700,100.000000,0.000000
14750,100.000000,0.000000
14800,100.000000,0.000000
14850,99.904762,0.425918
14900,99.904762,0.425918
14950,99.904762,0.425918
15000,99.904762,0.425918
15050,100.000000,0.000000
15100,99.904762,0.425918
15150,100.000000,0.000000
15200,100.000000,0.000000
15250,100.000000,0.000000
15300,100.000000,0.000000
15350,100.000000,0.000000
15400,100.000000,0.000000
15450,100.000000,0.000000
15500,100.000000,0.000000
15550,99.904762,0.425918
15600,100.000000,0.000000
15650,100.000000,0.000000
15700,100.000000,0.000000
15750,100.000000,0.000000
15800,100.000000,0.000000
15850,100.000000,0.000000
15900,99.904762,0.425918
15950,99.904762,0.425918
16000,100.000000,0.000000
16050,100.000000,0.000000
16100,100.000000,0.000000
16150,99.904762,0.425918
16200,100.000000,0.000000
16250,100.000000,0.000000
16300,100.000000,0.000000
16350,100.000000,0.000000
16400,100.000000,0.000000
16450,99.904762,0.425918
16500,99.904762,0.425918
16550,100.000000,0.000000
16600,100.000000,0.000000
16650,100.000000,0.000000
16700,99.904762,0.425918
16750,100.000000,0.000000
16800,100.000000,0.000000
16850,100.000000,0.000000
16900,100.000000,0.000000
16950,99.809524,0.587087
17000,100.000000,0.000000
17050,100.000000,0.000000
17100,100.000000,0.000000
17150,100.000000,0.000000
17200,99.904762,0.425918
17250,100.000000,0.000000
17300,100.000000,0.000000
17350,100.000000,0.000000
17400,100.000000,0.000000
17450,100.000000,0.000000
17500,99.904762,0.425918
17550,100.000000,0.000000
17600,100.000000,0.000000
17650,100.000000,0.000000
17700,100.000000,0.000000
17750,100.000000,0.000000
17800,100.000000,0.000000
17850,100.000000,0.000000
17900,100.000000,0.000000
17950,100.000000,0.000000
18000,100.000000,0.000000
18050,100.000000,0.000000
18100,100.000000,0.000000
18150,100.000000,0.000000
18200,100.000000,0.000000
18250,100.000000,0.000000
18300,100.000000,0.000000
18350,100.000000,0.000000
18400,100.000000,0.000000
18450,100.000000,0.000000
18500,99.904762,0.425918
18550,100.000000,0.000000
18600,100.000000,0.000000
18650,100.000000,0.000000
18700,100.000000,0.000000
18750,100.000000,0.000000
18800,100.000000,0.000000
18850,99.809524,0.587087
18900,100.000000,0.000000
18950,100.000000,0.000000
19000,100.000000,0.000000
19050,99.904762,0.425918
19100,100.000000,0.000000
19150,100.000000,0.000000
19200,99.904762,0.425918
19250,100.000000,0.000000
19300,99.904762,0.425918
19350,100.000000,0.000000
19400,100.000000,0.000000
19450,100.000000,0.000000
19500,100.000000,0.000000
19550,100.000000,0.000000
19600,100.000000,0.000000
19650,100.000000,0.000000
19700,100.000000,0.000000
19750,99.904762,0.425918
19800,100.000000,0.000000
19850,100.000000,0.000000
19900,100.000000,0.000000
19950,100.000000,0.000000
20000,100.000000,0.000000
