episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,1,0.693247,0.000000,0.010000,1.000000,1
1,1,1.484206,0.000047,0.010000,1.000000,1
2,1,0.350547,0.000167,0.010000,1.000000,0
3,0,1.638274,0.000133,0.010000,1.000000,0
4,1,0.417985,0.000162,0.010000,1.000000,0
5,1,1.615968,0.000299,0.010000,1.000000,1
6,0,0.203492,0.000239,0.010000,1.000000,1
7,1,2.388334,0.000274,0.010000,1.000000,1
8,1,0.025949,0.000439,0.010000,1.000000,0
9,1,0.569998,0.000721,0.010000,1.000000,1
10,1,1.178020,0.001103,0.010000,1.000000,0
11,0,0.413270,0.001021,0.010000,1.000000,1
12,0,2.736960,0.000817,0.010000,1.000000,1
13,0,0.029692,0.000653,0.010000,1.000000,1
14,1,1.271361,0.000523,0.010000,1.000000,1
15,1,0.474207,0.000453,0.010000,1.000000,0
16,0,1.394135,0.000362,0.010000,1.000000,0
17,1,0.803591,0.000290,0.010000,1.000000,0
18,0,1.002443,0.000232,0.010000,1.000000,1
19,1,1.435787,0.000186,0.010000,1.000000,1
20,1,0.316399,0.000268,0.010000,1.000000,1
21,0,1.464402,0.000214,0.010000,1.000000,1
22,1,0.732490,0.000219,0.010000,1.000000,1
23,0,1.070407,0.000175,0.010000,1.000000,0
24,1,1.349179,0.000140,0.010000,1.000000,1
25,1,0.371041,0.000284,0.010000,1.000000,1
26,0,1.410380,0.000227,0.010000,1.000000,1
27,1,0.836285,0.000266,0.010000,1.000000,0
28,1,0.906402,0.000476,0.010000,1.000000,0
29,0,0.745055,0.000380,0.010000,1.000000,1
30,1,2.117323,0.000447,0.010000,1.000000,0
31,0,0.044760,0.000358,0.010000,1.000000,1
32,0,1.732688,0.000286,0.010000,1.000000,1
33,1,0.371919,0.000229,0.010000,1.000000,0
34,0,1.567557,0.000183,0.010000,1.000000,1
35,0,0.519818,0.000147,0.010000,1.000000,1
36,1,2.038104,0.000117,0.010000,1.000000,0
37,1,0.084408,0.000094,0.010000,1.000000,0
38,0,1.246001,0.000075,0.010000,1.000000,1
39,1,0.922572,0.000060,0.010000,1.000000,0
40,0,0.932406,0.000048,0.010000,1.000000,0
41,1,1.434452,0.000038,0.010000,1.000000,1
42,0,0.358970,0.000031,0.010000,1.000000,1
43,1,2.263316,0.000025,0.010000,1.000000,1
44,0,0.042580,0.000020,0.010000,1.000000,1
45,1,1.382578,0.000016,0.010000,1.000000,1
46,1,0.420330,0.000091,0.010000,1.000000,0
47,1,1.549381,0.000296,0.010000,1.000000,1
48,1,0.223838,0.000616,0.010000,1.000000,0
49,1,1.383737,0.001036,0.010000,1.000000,1
50,0,0.265955,0.001000,0.010000,1.000000,0
51,0,2.781821,0.000800,0.010000,1.000000,0
52,0,0.025554,0.000640,0.010000,1.000000,0
53,0,1.161674,0.000512,0.010000,1.000000,1
54,0,0.970537,0.000410,0.010000,1.000000,1
55,1,1.162130,0.000328,0.010000,1.000000,1
56,0,0.761606,0.000262,0.010000,1.000000,1
57,1,1.504645,0.000210,0.010000,1.000000,1
58,0,0.382422,0.000168,0.010000,1.000000,1
59,1,2.010596,0.000134,0.010000,1.000000,1
60,1,0.108390,0.000107,0.010000,1.000000,0
61,1,1.499430,0.000154,0.010000,1.000000,0
62,0,0.299625,0.000123,0.010000,1.000000,0
63,0,2.320690,0.000099,0.010000,1.000000,1
64,1,0.060019,0.000079,0.010000,1.000000,0
65,0,1.220768,0.000063,0.010000,1.000000,0
66,1,0.827707,0.000050,0.010000,1.000000,0
67,1,1.207731,0.000099,0.010000,1.000000,0
68,1,0.588775,0.000260,0.010000,1.000000,1
69,0,1.340371,0.000211,0.010000,1.000000,0
70,0,0.817605,0.000169,0.010000,1.000000,0
71,1,1.565980,0.000135,0.010000,1.000000,0
72,1,0.283824,0.000222,0.010000,1.000000,1
73,0,1.636806,0.000178,0.010000,1.000000,1
74,0,0.427572,0.000142,0.010000,1.000000,0
75,1,2.101371,0.000114,0.010000,1.000000,1
76,0,0.074200,0.000091,0.010000,1.000000,0
77,1,1.644269,0.000073,0.010000,1.000000,0
78,1,0.249515,0.000137,0.010000,1.000000,1
79,0,1.681204,0.000109,0.010000,1.000000,0
80,1,0.365262,0.000141,0.010000,1.000000,0
81,1,1.686101,0.000288,0.010000,1.000000,1
82,1,0.176367,0.000545,0.010000,1.000000,1
83,0,1.409192,0.000505,0.010000,1.000000,0
84,0,0.796766,0.000404,0.010000,1.000000,0
85,0,1.712595,0.000323,0.010000,1.000000,1
86,1,0.307318,0.000259,0.010000,1.000000,1
87,0,1.795281,0.000207,0.010000,1.000000,1
88,1,0.247167,0.000165,0.010000,1.000000,0
89,0,1.802102,0.000132,0.010000,1.000000,1
90,1,0.239350,0.000106,0.010000,1.000000,1
91,0,1.811022,0.000085,0.010000,1.000000,1
92,0,0.230821,0.000068,0.010000,1.000000,1
93,1,1.967060,0.000054,0.010000,1.000000,0
94,0,0.129906,0.000043,0.010000,1.000000,1
95,1,1.777582,0.000035,0.010000,1.000000,0
96,1,0.212405,0.000031,0.010000,1.000000,0
97,1,1.802408,0.000118,0.010000,1.000000,1
98,1,0.149230,0.000305,0.010000,1.000000,1
99,1,1.456725,0.000590,0.010000,1.000000,0
100,0,0.273723,0.000569,0.010000,1.000000,0
101,0,2.537996,0.000455,0.010000,1.000000,0
102,1,0.040372,0.000426,0.010000,1.000000,0
103,1,0.879519,0.000538,0.010000,1.000000,0
104,0,0.901776,0.000430,0.010000,1.000000,0
105,0,1.617163,0.000344,0.010000,1.000000,1
106,1,0.421014,0.000275,0.010000,1.000000,1
107,1,1.648199,0.000337,0.010000,1.000000,1
108,1,0.194829,0.000532,0.010000,1.000000,0
109,0,1.439014,0.000450,0.010000,1.000000,1
110,0,0.751255,0.000360,0.010000,1.000000,1
111,1,1.789752,0.000294,0.010000,1.000000,0
112,0,0.146031,0.000235,0.010000,1.000000,0
113,0,2.153871,0.000188,0.010000,1.000000,0
114,0,0.095058,0.000151,0.010000,1.000000,1
115,1,1.633950,0.000121,0.010000,1.000000,0
116,1,0.298227,0.000096,0.010000,1.000000,1
117,1,1.825080,0.000119,0.010000,1.000000,1
118,0,0.138956,0.000096,0.010000,1.000000,0
119,0,2.089595,0.000076,0.010000,1.000000,0
120,1,0.108482,0.000061,0.010000,1.000000,0
121,0,1.571069,0.000049,0.010000,1.000000,1
122,1,0.395115,0.000039,0.010000,1.000000,1
123,0,1.821777,0.000031,0.010000,1.000000,1
124,1,0.214359,0.000025,0.010000,1.000000,0
125,0,1.844174,0.000020,0.010000,1.000000,0
126,0,0.200660,0.000016,0.010000,1.000000,0
127,0,1.886855,0.000040,0.010000,1.000000,0
128,0,0.132442,0.000158,0.010000,1.000000,0
129,1,1.489294,0.000126,0.010000,1.000000,0
130,0,0.564435,0.000190,0.010000,1.000000,1
131,0,1.473008,0.000362,0.010000,1.000000,1
132,1,0.293425,0.000315,0.010000,1.000000,1
133,0,2.414068,0.000396,0.010000,1.000000,0
134,1,0.024621,0.000317,0.010000,1.000000,1
135,1,1.127546,0.000254,0.010000,1.000000,1
136,0,1.015511,0.000203,0.010000,1.000000,0
137,1,0.881112,0.000162,0.010000,1.000000,0
138,1,1.417977,0.000130,0.010000,1.000000,0
139,1,0.517117,0.000104,0.010000,1.000000,0
140,1,1.714596,0.000112,0.010000,1.000000,0
141,0,0.197036,0.000089,0.010000,1.000000,1
142,1,2.154729,0.000091,0.010000,1.000000,0
143,1,0.062110,0.000200,0.010000,1.000000,1
144,1,1.097656,0.000415,0.010000,1.000000,1
145,0,0.621000,0.000377,0.010000,1.000000,1
146,1,2.122955,0.000475,0.010000,1.000000,0
147,1,0.053316,0.000699,0.010000,1.000000,0
148,0,0.874762,0.000622,0.010000,1.000000,0
149,1,1.759153,0.000707,0.010000,1.000000,0
150,1,0.131411,0.000933,0.010000,1.000000,1
151,0,1.229478,0.000818,0.010000,1.000000,0
152,1,1.166481,0.000888,0.010000,1.000000,0
153,0,0.494803,0.000711,0.010000,1.000000,0
154,0,2.432804,0.000569,0.010000,1.000000,0
155,1,0.057440,0.000455,0.010000,1.000000,1
156,1,1.030309,0.000484,0.010000,1.000000,1
157,0,0.682230,0.000387,0.010000,1.000000,1
158,1,2.057800,0.000373,0.010000,1.000000,0
159,1,0.061700,0.000527,0.010000,1.000000,1
160,0,0.924152,0.000421,0.010000,1.000000,1
161,0,1.696577,0.000337,0.010000,1.000000,0
162,1,0.394612,0.000270,0.010000,1.000000,1
163,1,1.571778,0.000332,0.010000,1.000000,0
164,0,0.212284,0.000265,0.010000,1.000000,1
165,1,2.473733,0.000272,0.010000,1.000000,1
166,0,0.018994,0.000218,0.010000,1.000000,0
167,1,1.033089,0.000196,0.010000,1.000000,0
168,1,0.719242,0.000341,0.010000,1.000000,1
169,0,1.057215,0.000273,0.010000,1.000000,0
170,1,1.413385,0.000324,0.010000,1.000000,0
171,0,0.309197,0.000259,0.010000,1.000000,1
172,1,2.512044,0.000259,0.010000,1.000000,1
173,1,0.016981,0.000426,0.010000,1.000000,0
174,0,0.394817,0.000341,0.010000,1.000000,1
175,1,2.554996,0.000400,0.010000,1.000000,1
176,1,0.013847,0.000622,0.010000,1.000000,0
177,0,0.314059,0.000498,0.010000,1.000000,1
178,0,2.685084,0.000398,0.010000,1.000000,0
179,1,0.030728,0.000318,0.010000,1.000000,0
180,1,0.680580,0.000399,0.010000,1.000000,0
181,1,1.094330,0.000643,0.010000,1.000000,1
182,1,0.520182,0.001020,0.010000,1.000000,1
183,1,1.120604,0.001501,0.010000,1.000000,0
184,1,0.409808,0.002061,0.010000,1.000000,1
185,0,1.069811,0.001961,0.010000,1.000000,1
186,1,1.859823,0.002087,0.010000,1.000000,0
187,1,0.065265,0.002386,0.010000,1.000000,0
188,0,0.686260,0.002081,0.010000,1.000000,0
189,1,2.664648,0.002064,0.010000,1.000000,0
190,0,0.010000,0.001651,0.010000,1.000000,1
191,1,0.787454,0.001498,0.010000,1.000000,0
192,1,0.763766,0.001607,0.010000,1.000000,0
193,1,0.733385,0.001912,0.010000,1.000000,1
194,1,0.713293,0.002361,0.010000,1.000000,1
195,1,0.684974,0.002912,0.010000,1.000000,0
196,1,0.667381,0.003529,0.010000,1.000000,1
197,1,0.641626,0.004185,0.010000,1.000000,1
198,1,0.625417,0.004858,0.010000,1.000000,1
199,1,0.602642,0.005531,0.010000,1.000000,1
200,0,0.587069,0.005063,0.010000,1.000000,1
201,1,3.616329,0.004920,0.010000,1.000000,0
202,1,0.010000,0.005014,0.010000,1.000000,0
203,1,0.010000,0.005277,0.010000,1.000000,0
204,1,0.026087,0.005654,0.010000,1.000000,0
205,0,0.206818,0.004898,0.010000,1.000000,1
206,1,4.049298,0.004562,0.010000,1.000000,1
207,1,0.010000,0.004534,0.010000,1.000000,1
208,0,0.010000,0.003628,0.010000,1.000000,1
209,1,0.262249,0.003153,0.010000,1.000000,1
210,1,0.791672,0.003060,0.010000,1.000000,0
211,1,0.433191,0.003240,0.010000,1.000000,0
212,0,0.667949,0.002592,0.010000,1.000000,0
213,1,3.596694,0.002239,0.010000,1.000000,0
214,1,0.010000,0.002256,0.010000,1.000000,0
215,1,0.010000,0.002535,0.010000,1.000000,1
216,1,0.022241,0.002992,0.010000,1.000000,0
217,1,0.170193,0.003566,0.010000,1.000000,1
218,1,0.585822,0.004206,0.010000,1.000000,1
219,1,0.476060,0.004877,0.010000,1.000000,1
220,1,0.520137,0.005552,0.010000,1.000000,1
221,1,0.472915,0.006210,0.010000,1.000000,1
222,1,0.478079,0.006838,0.010000,1.000000,0
223,0,0.455980,0.005890,0.010000,1.000000,0
224,1,4.697403,0.005403,0.010000,1.000000,1
225,1,0.010000,0.005250,0.010000,1.000000,0
226,1,0.010000,0.005335,0.010000,1.000000,1
227,1,0.010000,0.005580,0.010000,1.000000,1
228,0,0.010000,0.004464,0.010000,1.000000,1
229,1,1.067211,0.003821,0.010000,1.000000,1
230,0,0.177094,0.003057,0.010000,1.000000,0
231,1,4.484614,0.002446,0.010000,1.000000,0
232,1,0.010000,0.001957,0.010000,1.000000,1
233,0,0.010000,0.001565,0.010000,1.000000,0
234,1,0.071636,0.001252,0.010000,1.000000,1
235,1,0.405170,0.001002,0.010000,1.000000,0
236,1,0.604686,0.000923,0.010000,1.000000,1
237,1,0.460410,0.001174,0.010000,1.000000,1
238,1,0.525276,0.001649,0.010000,1.000000,1
239,0,0.467030,0.001319,0.010000,1.000000,0
240,1,4.500921,0.001055,0.010000,1.000000,0
241,0,0.010000,0.000844,0.010000,1.000000,1
242,1,0.010000,0.000675,0.010000,1.000000,1
243,0,0.071588,0.000540,0.010000,1.000000,0
244,1,3.544203,0.000432,0.010000,1.000000,1
245,0,0.010000,0.000346,0.010000,1.000000,0
246,1,0.114352,0.000277,0.010000,1.000000,0
247,0,0.645526,0.000221,0.010000,1.000000,0
248,1,3.370819,0.000177,0.010000,1.000000,1
249,1,0.010000,0.000142,0.010000,1.000000,0
250,1,0.010000,0.000113,0.010000,1.000000,0
251,1,0.067251,0.000120,0.010000,1.000000,0
252,1,0.441905,0.000453,0.010000,1.000000,1
253,1,0.654668,0.001007,0.010000,1.000000,1
254,1,0.478424,0.001705,0.010000,1.000000,0
255,1,0.572085,0.002485,0.010000,1.000000,1
256,1,0.487047,0.003303,0.010000,1.000000,1
257,0,0.515956,0.002728,0.010000,1.000000,0
258,1,4.308644,0.002587,0.010000,1.000000,1
259,0,0.010000,0.002070,0.010000,1.000000,0
260,0,0.014031,0.001656,0.010000,1.000000,1
261,1,2.008271,0.001325,0.010000,1.000000,0
262,0,0.024768,0.001060,0.010000,1.000000,0
263,0,2.318502,0.000848,0.010000,1.000000,1
264,1,0.231413,0.000678,0.010000,1.000000,0
265,1,0.978453,0.000543,0.010000,1.000000,1
266,1,0.396628,0.000434,0.010000,1.000000,1
267,1,0.850256,0.000347,0.010000,1.000000,0
268,1,0.440396,0.000491,0.010000,1.000000,0
269,1,0.735803,0.000906,0.010000,1.000000,0
270,0,0.474827,0.000724,0.010000,1.000000,1
271,0,3.809494,0.000580,0.010000,1.000000,0
272,1,0.010000,0.000464,0.010000,1.000000,0
273,1,0.052804,0.000371,0.010000,1.000000,1
274,1,0.457387,0.000445,0.010000,1.000000,0
275,1,0.758079,0.000808,0.010000,1.000000,0
276,0,0.479987,0.000646,0.010000,1.000000,0
277,1,3.711092,0.000517,0.010000,1.000000,0
278,0,0.010000,0.000414,0.010000,1.000000,0
279,1,0.064826,0.000331,0.010000,1.000000,1
280,0,0.546792,0.000265,0.010000,1.000000,0
281,1,3.291444,0.000212,0.010000,1.000000,1
282,1,0.010000,0.000169,0.010000,1.000000,1
283,1,0.011047,0.000322,0.010000,1.000000,1
284,1,0.129279,0.000738,0.010000,1.000000,1
285,1,0.689214,0.001333,0.010000,1.000000,0
286,1,0.532403,0.002044,0.010000,1.000000,0
287,1,0.623721,0.002820,0.010000,1.000000,1
288,1,0.524402,0.003625,0.010000,1.000000,1
289,1,0.567139,0.004430,0.010000,1.000000,0
290,1,0.511320,0.005216,0.010000,1.000000,0
291,0,0.522347,0.004609,0.010000,1.000000,1
