episode,reward,unexpected,expected,variance,td2,delta_var,actor_lr,abs_td
0,-500.0,0.00017128404915225625,0.9867955965861129,0.9176411854028702,1.006224994586027,1.639002589866962e-05,0.0001000000000000008,1.0005225588083266
1,-500.0,8.72927233327136e-06,0.9802315564016824,0.9827197630405426,0.9904138842377118,-1.2763530439032986e-07,0.0001000000000000008,0.986935457110405
2,-500.0,0.0006409994502425742,0.9955432365253518,0.9922912224531174,0.9971198215496877,-3.951521180502895e-06,0.0001000000000000008,0.9866264609098434
3,-500.0,0.07192491942265514,0.997008950922252,0.9990367691516876,1.00875437601607,-3.777155280825356e-06,0.0001000000000000008,0.988484415769577
4,-500.0,0.2261748560176829,0.9983087550399423,0.990638304233551,1.0297549035994158,1.4718870581027797e-06,0.0001000000000000008,0.999178439617157
5,-500.0,0.004238119668144198,1.005233075492728,1.0116989507675171,0.9994235157445291,-7.814736818597894e-06,0.0001000000000000008,0.9799665141105652
6,-500.0,0.0013531840399694179,0.9913490524088135,0.9872331050634384,1.0026780805832245,-4.470626929038548e-06,0.0001000000000000008,0.9796881737709046
7,-500.0,0.18483761134879717,1.001205793923341,1.0171436332464219,1.0437246306132406,-1.2241550620816452e-05,0.0001000000000000008,0.9930074424743652
8,-500.0,5.121420942000246e-05,0.9906646562710837,1.0046547521352769,0.9990326208218291,-1.4865530257768357e-05,0.0001000000000000008,0.9696333050727844
9,-500.0,0.01911264948585072,0.9873192280459038,0.9806771034002304,0.9957872564166809,-3.603644694429582e-06,0.0001000000000000008,0.9708099870681762
10,-500.0,0.00030232602937901116,0.9996029492884858,1.0014038709402084,1.0144879194216996,-8.311215188080542e-06,0.0001000000000000008,0.9750818362236023
11,-500.0,0.6692749685041341,0.9946388135137363,1.0110222391486168,1.0031001410619789,-2.1906742305029053e-05,0.0001000000000000008,0.9680014252662659
12,-500.0,0.010380417177770246,0.9778442480489493,0.9796361848115921,1.0067597713711005,-5.151771930038115e-06,0.0001000000000000008,0.9664791893959045
13,-500.0,0.013925183587032637,0.9791669304152466,0.9936045426130294,1.0053508009037524,-1.149684846579463e-05,0.0001000000000000008,0.9658002996444702
14,-500.0,0.2763428994763695,0.9989088079111704,0.9984938365221023,1.0300985504226514,-5.343681311488918e-06,0.0001000000000000008,0.9797482061386108
15,-500.0,0.5772090749842208,1.0107758654621741,1.0381368098258972,1.0710629210395977,-2.185558124465641e-05,0.0001000000000000008,0.9942308142185211
16,-500.0,0.054331314694859176,0.9913635865683702,1.0086540088653564,0.9871053233500794,-2.8695687832273132e-05,0.0001000000000000008,0.9559885516166687
