episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010464,0.376027,1
1,0,1.484206,0.000047,0.010464,0.376027,1
2,1,0.350547,0.000037,0.010464,0.376678,1
3,0,2.170680,0.000030,0.010464,0.376547,0
4,1,0.060704,0.000024,0.010464,0.376443,1
5,1,1.529328,0.000019,0.010464,0.376359,1
6,1,0.400599,0.000015,0.010464,0.376292,0
7,0,1.823997,0.000012,0.010464,0.376239,1
8,0,0.211668,0.000010,0.010464,0.376197,0
9,0,1.901621,0.000008,0.010464,0.376163,0
10,0,0.127626,0.000064,0.010464,0.376135,0
11,0,1.475196,0.000229,0.010464,0.376921,1
12,1,0.285752,0.000183,0.010464,0.379297,0
13,0,2.438606,0.000247,0.010464,0.378627,1
14,1,0.022445,0.000198,0.010464,0.379565,1
15,0,1.086847,0.000205,0.010464,0.378839,1
16,0,0.683781,0.000351,0.010464,0.378949,1
17,0,1.144192,0.000621,0.010464,0.381120,1
18,0,0.500417,0.000997,0.010464,0.385346,0
19,0,1.190065,0.001461,0.010464,0.391727,1
20,0,0.374656,0.001995,0.010464,0.400420,1
21,0,1.134326,0.002582,0.010464,0.411586,0
22,1,0.352289,0.002463,0.010464,0.425316,1
23,1,3.145264,0.001971,0.010464,0.422411,1
24,0,0.012880,0.001772,0.010464,0.411047,0
25,1,0.260788,0.001418,0.010464,0.406774,1
26,1,2.844906,0.001134,0.010464,0.399574,0
27,0,0.022686,0.000907,0.010464,0.394207,0
28,0,0.499755,0.000758,0.010464,0.390158,0
29,0,1.225218,0.000852,0.010464,0.387608,0
30,0,0.361137,0.001135,0.010464,0.389198,1
31,0,1.171426,0.001562,0.010464,0.394218,1
32,0,0.337024,0.002094,0.010464,0.402434,0
33,1,1.041685,0.001919,0.010464,0.413803,1
34,1,2.031712,0.001535,0.010464,0.409912,0
35,1,0.303826,0.001228,0.010464,0.401894,1
36,1,2.778449,0.000982,0.010464,0.395944,1
37,0,0.025683,0.000786,0.010464,0.391473,1
38,1,0.570223,0.000629,0.010464,0.388078,0
39,1,2.258384,0.000503,0.010464,0.385475,1
40,0,0.087384,0.000402,0.010464,0.383463,0
41,1,1.287299,0.000322,0.010464,0.381899,1
42,1,0.838978,0.000258,0.010464,0.380676,1
43,1,1.454670,0.000206,0.010464,0.379715,1
44,0,0.461801,0.000165,0.010464,0.378957,1
45,0,1.857330,0.000132,0.010464,0.378359,0
46,0,0.147991,0.000105,0.010464,0.377884,1
47,1,1.560158,0.000084,0.010464,0.377508,1
48,1,0.472333,0.000068,0.010464,0.377208,0
49,1,1.982296,0.000054,0.010464,0.376970,1
50,0,0.122444,0.000043,0.010464,0.376780,0
51,0,1.765857,0.000035,0.010464,0.376628,1
52,0,0.193805,0.000028,0.010464,0.376508,1
53,0,1.676286,0.000110,0.010464,0.376411,0
54,0,0.184879,0.000320,0.010464,0.377567,0
55,0,1.439922,0.000645,0.010464,0.380649,1
56,1,0.259565,0.000607,0.010464,0.385737,0
57,1,2.645524,0.000485,0.010464,0.385121,1
58,1,0.033143,0.000388,0.010464,0.383189,0
59,0,1.237476,0.000311,0.010464,0.381685,0
60,1,0.560816,0.000249,0.010464,0.380508,1
61,0,2.009061,0.000199,0.010464,0.379583,1
62,0,0.088873,0.000221,0.010464,0.378853,1
63,1,1.252310,0.000176,0.010464,0.379171,1
64,0,0.930181,0.000175,0.010464,0.378528,0
65,0,0.906575,0.000316,0.010464,0.378512,1
66,1,0.856909,0.000253,0.010464,0.380594,0
67,0,1.713218,0.000314,0.010464,0.379651,1
68,1,0.159485,0.000251,0.010464,0.380560,0
69,1,2.304035,0.000201,0.010464,0.379624,1
70,0,0.070389,0.000161,0.010464,0.378886,0
71,0,1.233566,0.000198,0.010464,0.378302,0
72,1,0.512818,0.000159,0.010464,0.378845,1
73,0,2.192423,0.000167,0.010464,0.378270,0
74,0,0.047856,0.000315,0.010464,0.378388,0
75,1,0.871367,0.000252,0.010464,0.380575,0
76,1,1.689208,0.000202,0.010464,0.379636,1
77,1,0.362427,0.000161,0.010464,0.378895,1
78,1,2.109156,0.000129,0.010464,0.378309,0
79,0,0.089220,0.000103,0.010464,0.377845,1
80,1,1.580908,0.000083,0.010464,0.377476,1
81,1,0.344343,0.000066,0.010464,0.377183,1
82,1,1.828950,0.000091,0.010464,0.376950,1
83,1,0.140109,0.000234,0.010464,0.377307,1
84,0,1.437612,0.000187,0.010464,0.379362,1
85,1,0.676320,0.000258,0.010464,0.378679,1
86,1,1.254069,0.000453,0.010464,0.379719,0
87,1,0.444920,0.000760,0.010464,0.382679,0
88,0,1.334606,0.000712,0.010464,0.387640,1
89,0,0.974605,0.000570,0.010464,0.386846,0
90,1,1.466267,0.000515,0.010464,0.384525,0
91,1,0.300711,0.000624,0.010464,0.383651,0
92,1,1.483937,0.000875,0.010464,0.385403,0
93,0,0.228520,0.000768,0.010464,0.389597,0
94,0,2.654163,0.000614,0.010464,0.387774,0
95,1,0.033194,0.000517,0.010464,0.385241,0
96,1,0.720200,0.000604,0.010464,0.383689,0
97,1,1.048019,0.000846,0.010464,0.385080,0
98,1,0.572161,0.001215,0.010464,0.389104,1
99,1,1.070046,0.001684,0.010464,0.395698,0
100,1,0.456942,0.002230,0.010464,0.404930,1
101,0,1.039256,0.002120,0.010464,0.416892,0
102,1,1.915537,0.002234,0.010464,0.414372,1
103,1,0.056427,0.002519,0.010464,0.416982,0
104,0,0.633987,0.002206,0.010464,0.423778,0
105,0,2.750736,0.001765,0.010464,0.416336,1
106,1,0.039291,0.001458,0.010464,0.406614,0
107,1,0.615478,0.001443,0.010464,0.400374,1
108,1,0.959586,0.001650,0.010464,0.400068,1
109,0,0.525406,0.001323,0.010464,0.404236,0
110,1,2.877286,0.001301,0.010464,0.397750,0
111,0,0.010000,0.001041,0.010464,0.397326,0
112,1,0.495863,0.000902,0.010464,0.392516,0
113,0,1.116642,0.000721,0.010464,0.390063,1
114,1,1.580378,0.000577,0.010464,0.386999,0
115,1,0.159537,0.000657,0.010464,0.384643,1
116,1,1.109081,0.000950,0.010464,0.385932,0
117,1,0.392184,0.001402,0.010464,0.390906,1
118,1,1.030205,0.001968,0.010464,0.399274,0
119,1,0.390629,0.002611,0.010464,0.410993,0
120,1,0.913039,0.003301,0.010464,0.426025,1
121,0,0.423836,0.003057,0.010464,0.444168,0
122,0,3.502494,0.002446,0.010464,0.437525,1
123,0,0.010000,0.001956,0.010464,0.421985,1
124,0,0.819172,0.001565,0.010464,0.410737,0
125,1,2.122314,0.001252,0.010464,0.402503,0
126,0,0.038888,0.001002,0.010464,0.396398,0
127,0,1.758086,0.000801,0.010464,0.391816,1
128,0,0.394352,0.000641,0.010464,0.388339,1
129,1,2.330342,0.000513,0.010464,0.385676,1
130,1,0.032256,0.000410,0.010464,0.383619,1
131,1,0.684776,0.000328,0.010464,0.382021,0
132,1,1.067100,0.000263,0.010464,0.380771,1
133,1,0.535180,0.000431,0.010464,0.379790,1
134,1,1.085300,0.000785,0.010464,0.382335,0
135,1,0.430551,0.001278,0.010464,0.388060,1
136,0,1.037942,0.001137,0.010464,0.396886,0
137,0,1.955919,0.000910,0.010464,0.394259,0
138,1,0.338152,0.000728,0.010464,0.390198,0
139,1,1.272062,0.000811,0.010464,0.387103,1
140,0,0.299501,0.000649,0.010464,0.388502,0
141,0,2.965955,0.000519,0.010464,0.385801,1
142,0,0.017905,0.000415,0.010464,0.383716,0
143,1,1.053114,0.000332,0.010464,0.382096,1
144,1,0.658850,0.000266,0.010464,0.380830,0
145,0,1.091502,0.000213,0.010464,0.379836,0
146,1,1.407657,0.000170,0.010464,0.379053,1
147,1,0.296688,0.000186,0.010464,0.378435,0
148,0,1.360299,0.000149,0.010464,0.378671,1
149,1,0.985835,0.000119,0.010464,0.378132,1
150,0,0.667125,0.000095,0.010464,0.377704,0
151,1,2.222320,0.000076,0.010464,0.377365,1
152,1,0.034370,0.000204,0.010464,0.377094,0
153,0,0.600969,0.000163,0.010464,0.378926,0
154,1,2.409146,0.000179,0.010464,0.378334,0
155,1,0.018927,0.000398,0.010464,0.378564,0
156,1,0.370568,0.000776,0.010464,0.381830,1
157,1,1.196864,0.001275,0.010464,0.387905,1
158,0,0.330280,0.001174,0.010464,0.396821,0
159,1,3.054062,0.001312,0.010464,0.394933,1
160,1,0.010000,0.001634,0.010464,0.397539,0
161,1,0.042220,0.002091,0.010464,0.403902,0
162,0,0.499550,0.001871,0.010464,0.413736,0
163,1,3.052088,0.001929,0.010464,0.408890,1
164,1,0.010000,0.002194,0.010464,0.410129,0
165,0,0.033648,0.001828,0.010464,0.416074,0
166,0,2.076124,0.001463,0.010464,0.407970,1
167,1,0.272844,0.001170,0.010464,0.400460,0
168,1,1.231024,0.001127,0.010464,0.394871,1
169,1,0.310167,0.001334,0.010464,0.394077,0
170,0,1.083073,0.001067,0.010464,0.397946,0
171,1,1.883704,0.001026,0.010464,0.392983,1
172,1,0.058604,0.001238,0.010464,0.392240,1
173,0,0.625613,0.000991,0.010464,0.396140,0
174,0,2.824592,0.000793,0.010464,0.391622,0
175,1,0.033661,0.000634,0.010464,0.388191,1
176,1,0.536883,0.000576,0.010464,0.385562,1
177,1,1.017804,0.000781,0.010464,0.384624,1
178,1,0.455755,0.001181,0.010464,0.387998,0
179,1,0.961345,0.001720,0.010464,0.395069,1
180,1,0.434160,0.002354,0.010464,0.405684,1
181,0,0.865566,0.002127,0.010464,0.419805,0
182,1,2.660743,0.002200,0.010464,0.414539,0
183,1,0.010000,0.002493,0.010464,0.416209,1
184,0,0.069476,0.002028,0.010464,0.423136,0
185,1,2.864894,0.001935,0.010464,0.412317,0
186,1,0.010000,0.002116,0.010464,0.410263,1
187,1,0.039852,0.002494,0.010464,0.414288,1
188,1,0.381327,0.003009,0.010464,0.423168,0
189,1,0.809748,0.003613,0.010464,0.436261,1
190,1,0.443502,0.004269,0.010464,0.453028,1
191,1,0.694229,0.004947,0.010464,0.472778,1
192,1,0.478911,0.005627,0.010464,0.494582,1
193,0,0.605302,0.005047,0.010464,0.517333,0
194,1,3.830677,0.004834,0.010464,0.497872,1
195,1,0.010000,0.004889,0.010464,0.490882,1
196,0,0.010000,0.003928,0.010464,0.492657,1
197,1,0.446184,0.003472,0.010464,0.462319,1
198,1,0.712091,0.003387,0.010464,0.448981,0
199,1,0.479213,0.003567,0.010464,0.446572,0
200,1,0.621247,0.003930,0.010464,0.451682,0
201,1,0.494218,0.004413,0.010464,0.462378,1
202,1,0.553591,0.004969,0.010464,0.477322,0
203,1,0.491333,0.005562,0.010464,0.495312,1
204,1,0.505904,0.006163,0.010464,0.515126,1
205,1,0.475877,0.006754,0.010464,0.535551,1
206,1,0.471632,0.007320,0.010464,0.555505,1
207,0,0.454595,0.006305,0.010464,0.574154,0
208,0,4.722753,0.005044,0.010464,0.540376,0
209,1,0.010000,0.004035,0.010464,0.497791,1
210,1,0.010000,0.003325,0.010464,0.465584,0
211,1,0.040323,0.003070,0.010464,0.444840,1
212,1,0.241087,0.003140,0.010464,0.437873,1
213,1,0.567945,0.003436,0.010464,0.439768,0
214,0,0.437412,0.002749,0.010464,0.447958,0
215,1,4.559542,0.002234,0.010464,0.429493,1
216,1,0.010000,0.002143,0.010464,0.416981,0
217,0,0.010000,0.001715,0.010464,0.414908,0
218,0,0.057097,0.001372,0.010464,0.405569,1
219,1,3.376818,0.001097,0.010464,0.398680,1
220,1,0.010000,0.000878,0.010464,0.393535,1
221,1,0.010000,0.000702,0.010464,0.389648,1
222,1,0.034762,0.000709,0.010464,0.386681,0
223,1,0.232924,0.001026,0.010464,0.386785,0
224,1,0.603711,0.001553,0.010464,0.392243,0
225,1,0.444796,0.002212,0.010464,0.402249,1
226,0,0.515862,0.001770,0.010464,0.416491,0
227,0,4.407505,0.001416,0.010464,0.406728,0
228,1,0.010000,0.001133,0.010464,0.399540,1
