episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,1,0.693247,0.000000,0.010000,0.376027,0
1,1,1.484206,0.000047,0.049879,0.376027,1
2,0,0.350547,0.000037,0.050000,0.376678,0
3,1,2.170680,0.000030,0.010447,0.376547,1
4,0,0.060704,0.000024,0.050000,0.376443,0
5,1,1.529328,0.000019,0.010000,0.376359,0
6,0,0.325766,0.000015,0.050000,0.376292,0
7,0,2.149529,0.000012,0.010214,0.376239,1
8,1,0.081699,0.000010,0.050000,0.376197,0
9,1,1.514351,0.000008,0.010000,0.376163,1
10,0,0.342436,0.000006,0.050000,0.376135,0
11,0,2.126539,0.000005,0.010351,0.376114,0
12,1,0.085619,0.000004,0.050000,0.376096,1
13,1,1.553144,0.000003,0.010000,0.376082,1
14,1,0.317051,0.000042,0.050000,0.376071,0
15,1,1.704150,0.000189,0.010165,0.376606,0
16,1,0.167905,0.000443,0.050000,0.378712,1
17,0,1.391889,0.000396,0.010002,0.382524,1
18,0,0.824480,0.000317,0.050000,0.381808,0
19,1,1.665692,0.000264,0.049998,0.380604,0
20,1,0.199329,0.000357,0.050000,0.379804,0
21,1,1.497917,0.000584,0.010005,0.381213,1
22,0,0.235671,0.000494,0.050000,0.384750,0
23,0,2.582553,0.000395,0.010014,0.383317,0
24,0,0.037755,0.000316,0.050000,0.381785,0
25,0,1.285364,0.000253,0.010000,0.380586,0
26,0,0.699259,0.000202,0.050000,0.379644,0
27,1,1.491936,0.000162,0.049899,0.378902,0
28,1,0.440903,0.000129,0.050000,0.378315,1
29,1,1.799856,0.000104,0.015807,0.377849,1
30,1,0.158277,0.000158,0.050000,0.377480,0
31,0,1.519023,0.000126,0.010001,0.378259,0
32,1,0.552545,0.000144,0.050000,0.377805,0
33,0,1.452683,0.000115,0.043147,0.378058,1
34,1,0.617030,0.000113,0.050000,0.377645,1
35,1,1.389975,0.000242,0.048840,0.377616,1
36,0,0.350318,0.000194,0.050000,0.379493,1
37,1,2.411144,0.000251,0.010444,0.378782,1
38,1,0.024474,0.000442,0.050000,0.379617,1
39,1,0.549715,0.000752,0.010000,0.382511,1
40,0,1.205690,0.000693,0.042652,0.387501,0
41,1,1.219853,0.000808,0.050000,0.386524,0
42,1,0.439217,0.001070,0.050000,0.388460,1
43,1,1.267664,0.001452,0.015561,0.393048,0
44,1,0.323530,0.001928,0.050000,0.400248,0
45,1,1.172755,0.002476,0.010200,0.410120,1
46,1,0.331047,0.003075,0.050000,0.422724,0
47,1,1.032708,0.003708,0.010250,0.438023,1
48,1,0.376957,0.004359,0.050000,0.455802,1
49,1,0.899222,0.005015,0.010973,0.475621,1
50,1,0.423426,0.005665,0.050000,0.496824,1
51,1,0.778231,0.006299,0.013654,0.518608,1
52,1,0.462799,0.006910,0.049991,0.540144,1
53,0,0.674870,0.006342,0.019870,0.560687,1
54,1,3.505389,0.006099,0.049790,0.541608,1
55,1,0.010000,0.006095,0.050000,0.533367,0
56,1,0.010000,0.006263,0.010000,0.533245,0
57,1,0.033069,0.006550,0.010000,0.538949,1
58,1,0.244692,0.006914,0.010000,0.548645,1
59,1,0.651969,0.007324,0.010019,0.560830,0
60,1,0.445366,0.007755,0.049585,0.574268,0
61,1,0.551615,0.008190,0.016504,0.587969,0
62,1,0.467204,0.008614,0.042988,0.601197,1
63,1,0.493831,0.009018,0.020885,0.613459,1
64,1,0.459607,0.009396,0.028155,0.624475,0
65,0,0.457837,0.008189,0.019175,0.634132,0
66,1,4.731825,0.007461,0.018805,0.601165,1
67,1,0.010000,0.007086,0.050000,0.578683,0
68,1,0.010000,0.006967,0.010000,0.566524,1
69,1,0.010000,0.007026,0.010000,0.562569,1
70,1,0.010000,0.007207,0.010000,0.564532,0
71,1,0.010000,0.007465,0.010000,0.570460,0
72,1,0.041833,0.007767,0.010000,0.578793,1
73,1,0.176811,0.008088,0.010000,0.588322,0
74,0,0.398403,0.006688,0.010002,0.598153,1
75,0,5.190007,0.005350,0.011812,0.553273,0
76,0,0.010000,0.004280,0.050000,0.507993,0
77,1,0.156945,0.003424,0.010000,0.473134,1
78,1,0.587865,0.002739,0.010001,0.447618,0
79,1,0.489154,0.002191,0.047326,0.429249,0
80,0,0.527472,0.001753,0.026775,0.416008,0
81,0,4.236677,0.001402,0.037805,0.406374,0
82,1,0.010000,0.001122,0.050000,0.399278,1
83,1,0.018296,0.000898,0.010000,0.393984,1
84,1,0.158347,0.000718,0.010000,0.389989,1
85,1,0.616823,0.000574,0.010001,0.386943,1
86,1,0.491301,0.000623,0.048833,0.384599,1
87,1,0.549034,0.000975,0.027405,0.385386,1
88,1,0.488698,0.001529,0.042529,0.391340,0
89,1,0.501973,0.002210,0.026641,0.401778,0
90,1,0.473118,0.002961,0.030592,0.416441,1
91,1,0.468325,0.003739,0.022346,0.434983,1
92,0,0.451814,0.002991,0.021153,0.456711,0
93,1,4.749054,0.002693,0.017627,0.435785,0
94,1,0.010000,0.002744,0.050000,0.428071,1
95,1,0.010000,0.003039,0.010000,0.429380,1
96,1,0.010000,0.003493,0.010000,0.437040,1
97,1,0.010000,0.004045,0.010000,0.449576,1
98,0,0.010000,0.003236,0.010000,0.465881,0
99,1,2.374142,0.002744,0.010000,0.442384,0
100,0,0.010000,0.002195,0.050000,0.429357,0
