episode,reward,avg_surprise,mean_abs_td
0,12.0,1.6799660006256803e-14,0.9989085545142492
1,13.0,1.9404960927220915e-20,0.9935183525085449
2,11.0,1.9404960927220915e-42,0.9934389374472878
3,18.0,8.08955057540679e-09,0.9962362680170271
4,23.0,9.423315325204647e-29,0.9926821071168651
5,12.0,6.784034956956116e-05,1.0086325804392497
6,14.0,4.100473959392431e-23,0.9693074950150081
7,11.0,4.100473959392431e-45,0.9850304776971991
8,23.0,1.702139577961318e-37,0.9766396335933519
9,27.0,3.1281265690629095e-29,0.9801051925729822
10,10.0,3.1281265690629104e-49,0.9561237633228302
11,15.0,6.361779714728904e-05,0.9899286429087321
12,33.0,5.278085566326613e-06,0.983291051604531
13,55.0,2.317510142567089e-11,0.9582789594476874
14,15.0,0.0027163918080643727,1.0308037757873536
15,12.0,0.0002915545281554887,1.0097176283597946
16,11.0,6.56845584868164e-23,0.9531861218539152
17,21.0,0.0002964804545928361,0.9934321045875549
18,16.0,1.940329417957272e-20,0.9071236848831177
19,17.0,1.940329417957273e-54,0.9233350788845736
20,17.0,1.5251430951094605e-12,0.9831479402149425
21,28.0,1.525143095109461e-68,0.8985419656549182
22,16.0,0.0004022607048370101,1.0398325063288212
23,17.0,7.46836928961727e-21,0.8822687338380253
24,11.0,7.468369289617274e-43,0.8131642883474176
25,12.0,7.468369289617276e-67,0.8981635471185049
26,10.0,7.4683692896172775e-87,0.8520022988319397
27,18.0,0.00019168907956128013,0.9089269472493066
28,12.0,1.916890795612801e-28,0.7814690669377645
29,40.0,1.9168907956128028e-108,0.8468901321291924
30,9.0,1.9168907956128034e-126,0.765393078327179
31,13.0,1.916890795612804e-152,0.8941742135928228
32,15.0,1.9168907956128048e-182,0.747592826684316
33,24.0,1.1972904433798238e-32,0.8894366125265757
34,13.0,1.1985483160023638e-06,0.8473874834867624
35,16.0,0.00029798253766336665,0.9441746547818184
36,13.0,2.979825376633667e-30,0.8138565191855798
37,15.0,0.008644549820966584,1.024154782295227
38,10.0,0.00010738825976186775,0.8247450828552246
39,22.0,0.06355788164176038,1.054970004341819
40,11.0,0.0004394121167821336,0.9086542996493253
41,15.0,8.544673143971424e-19,0.7861626704533895
42,23.0,8.54467314397143e-65,0.7865113926970441
43,11.0,6.327551414996996e-05,0.9163673899390481
44,16.0,2.018475688164825e-05,0.8722593486309052
45,13.0,3.150479550366668e-09,0.8514262346120981
46,13.0,0.00022059620285747538,0.9459164280157822
47,17.0,2.205962028574754e-38,0.7975101330701042
48,17.0,2.2059620285747552e-72,0.7901013388353235
49,9.0,2.2059620285747554e-90,0.8283107479413351
50,20.0,0.0535302920144877,1.0007779598236084
51,26.0,1.7827481591183586e-22,0.8382752537727356
52,21.0,5.758784518333404e-14,0.849762621380034
53,23.0,0.04920652189506305,1.0599903438402258
54,18.0,0.017085582656305658,0.9900491568777297
55,12.0,7.539060699217475e-20,0.7261453966299692
56,29.0,1.9672112000059516e-06,0.9443250976759812
57,13.0,1.5177318943010304e-14,0.7827364664811355
58,15.0,0.016994105443591305,1.0298341512680054
59,12.0,4.300570373497715e-07,0.785779724518458
60,24.0,1.183903238955686e-10,1.0056578169266384
61,28.0,0.05064396907706936,1.023640798670905
62,23.0,5.061611880028643e-09,0.9980201824851658
63,11.0,5.0616118800286446e-31,0.672639315778559
64,11.0,0.07511354532699135,1.0916766686873003
65,18.0,0.0318629908087089,0.9454388750924004
66,19.0,0.03947665970539365,1.0329356130800749
67,19.0,1.5552363936332356e-06,0.9262959078738564
68,24.0,2.681609506268826e-08,1.0680933843056362
69,17.0,1.532206052495797e-10,0.8419535721049589
70,16.0,0.0002190972251566626,1.1226931437849998
71,18.0,2.1854296611465407e-06,1.025732119878133
72,20.0,6.133225890639631e-11,0.8625668525695801
73,12.0,0.07663205728151433,1.0789170463879902
74,11.0,6.381603600659318e-17,0.8249763900583441
75,26.0,0.05000843512829644,1.150036334991455
76,9.0,0.00014819426489866017,0.9646002584033542
77,17.0,1.2675783168910254e-24,0.7873066453372731
78,21.0,0.2273984104462874,1.230504143805731
79,15.0,5.731634688107423e-14,0.7247551282246908
80,16.0,1.9758348971298313e-16,0.8787005990743637
81,13.0,3.3032635581293756e-26,0.5925105351668137
82,15.0,0.07527220637987263,1.2610069990158081
83,14.0,0.00016009454544358518,1.0138800144195557
84,14.0,3.41586623665298e-18,0.8912053959710258
85,10.0,2.3734602651666976e-20,0.8208024621009826
86,10.0,2.373460265166698e-40,0.7774155378341675
87,11.0,6.974984052280112e-06,1.0129326581954956
88,29.0,5.86684437011304e-06,0.9924247059328802
89,22.0,1.1455967880479674e-06,1.1479069536382502
