episode,reward,unexpected,expected,variance,td2,delta_var,actor_lr,abs_td
0,-500.0,0.03152221466519616,0.8704981419869717,0.7450641330480575,0.9975351457538147,7.169911658679026e-05,5.4999999999999683e-05,0.9943373091220856
1,-500.0,0.004888181972780659,0.9049586000852909,0.8191021443605423,1.0047344537215284,5.013089009836064e-05,5.4999999999999683e-05,0.9874971543550491
2,-500.0,0.4365653027598086,0.9439060130660964,0.8819319006204606,1.0505226439077937,4.7371009396370215e-05,5.4999999999999683e-05,0.9794761114120484
3,-500.0,0.03957753384085691,0.9725049214035155,0.9309156639575958,1.118047124853555,3.602505481005721e-05,5.4999999999999683e-05,0.9841182630062103
4,-500.0,0.14450740989292338,1.0106563953923844,1.0147320125102997,1.2448703044998433,7.559721261162933e-06,5.4999999999999683e-05,0.9977741131782532
5,-500.0,0.11651023130916173,1.061080826184284,1.0891604517698288,1.3691949393178025,-2.0409396974208968e-05,5.4999999999999683e-05,1.0142172021865845
6,-500.0,0.24054393838634386,1.1241036866148688,1.2289874567985535,1.6022866563895113,-6.083451682538197e-05,5.4999999999999683e-05,1.080839542388916
7,-500.0,0.38076420347658135,1.1787136102253488,1.3781974220275879,1.7404881773950118,-0.00019596475653215848,5.4999999999999683e-05,1.1179258708953856
8,-500.0,0.6053024480041425,1.2987258095260188,1.630076840877533,2.207761070323783,-0.0004422201689305125,5.4999999999999683e-05,1.2022844705581666
9,-500.0,0.34041523560414594,1.3747136797796915,1.8426284792423249,2.342513513799629,-0.0007564976394521608,5.4999999999999683e-05,1.233797116279602
10,-500.0,0.46988989217771904,1.4564764196088102,2.1029321732521056,2.594768930356598,-0.0011520844910967998,5.4999999999999683e-05,1.2923179025650025
11,-500.0,0.46518488679473274,1.5551364659245526,2.3939259471893313,3.016412406251857,-0.0017320301455308682,5.4999999999999683e-05,1.3897616958618164
12,-500.0,1.478833651380837,1.5611602356768683,2.493742334365845,2.7667392665134756,-0.0019644003186369734,5.4999999999999683e-05,1.29769828414917
13,-500.0,0.7071118262958659,1.5709115403777045,2.55941037607193,2.590973359121781,-0.00231402309502914,5.4999999999999683e-05,1.2632768363952638
14,-500.0,2.4434400723420664,1.704401932191592,2.902871566295624,3.850328200959297,-0.00280634049564615,5.4999999999999683e-05,1.539422571182251
15,-500.0,1.2600975809590151,1.8620300477513991,3.492712598323822,4.446781578828295,-0.004791560814694586,5.4999999999999683e-05,1.6100830478668213
16,-500.0,1.3484297778121663,1.9777244603643396,3.979509463310242,4.690360991567368,-0.006803398093285525,5.4999999999999683e-05,1.6629661464691161
17,-500.0,1.2174963366064224,2.008702258817108,4.186451125144958,4.513018468373473,-0.007913476563539863,5.4999999999999683e-05,1.6213305320739746
18,-500.0,1.8568442212071596,2.2035055588225436,4.785947915554047,6.255712506955751,-0.010413979434537724,5.4999999999999683e-05,1.8663897705078125
19,-500.0,2.151722623703403,2.389305843592869,5.682422293663025,7.086493295802815,-0.01616694641509213,5.4999999999999683e-05,1.9885914878845214
20,-500.0,2.166075210031649,2.425133360372598,6.07945923614502,7.426301033245291,-0.018826554418294193,5.4999999999999683e-05,2.0274080848693847
21,-500.0,1.4371275605935698,2.468979134113908,6.523866194725037,6.118191030111528,-0.024852960331246267,5.4999999999999683e-05,1.8134421920776367
22,-500.0,3.215509126829251,2.4926386030294867,6.26545170879364,7.4032674522029485,-0.0204989052086914,5.4999999999999683e-05,2.0010697593688964
23,-500.0,1.4641497404936838,2.559151452923514,7.022293739318847,7.070868583915435,-0.02879100872417854,5.4999999999999683e-05,1.9722383499145508
24,-500.0,1.2994961325389467,2.4720643563402085,6.706729653358459,6.364214376176679,-0.02585086605964216,5.4999999999999683e-05,1.846072410583496
25,-500.0,3.3829040011208003,2.5982599157865987,6.719292831420899,8.908384932728419,-0.024410245018533654,5.4999999999999683e-05,2.135615139007568
26,-500.0,1.5758683814346242,2.6367024023176326,7.8385499000549315,6.753396568190503,-0.039166199139072926,5.4999999999999683e-05,1.9013889045715333
27,-500.0,4.200239444056068,2.6034026237102452,7.075480810165406,7.912488425267715,-0.02819044486008464,5.4999999999999683e-05,2.0697416152954102
28,-500.0,1.6187820481149537,2.6105272255279157,7.41239732170105,6.815725516296909,-0.03429214423812263,5.4999999999999683e-05,1.872868049621582
29,-500.0,1.4664130377805134,2.6016958899288163,7.140795640945434,7.435423803709236,-0.029758596611681752,5.4999999999999683e-05,2.0023475456237794
30,-500.0,0.8686736561417727,2.6044768117583446,7.027890196800232,7.0351176628991885,-0.028908362266656575,5.4999999999999683e-05,1.933637523651123
31,-500.0,1.1840697235791495,2.527022242448095,6.793252828121186,6.933107567287145,-0.027169964555186655,5.4999999999999683e-05,1.8121084632873534
32,-500.0,1.3729731413585673,2.5947464942123273,7.102769653320313,6.94059122058763,-0.03001377546868886,5.4999999999999683e-05,1.9324193305969237
33,-500.0,1.2817333189715843,2.6654298414270348,7.027495743751526,8.199914109023368,-0.028086177738581415,5.4999999999999683e-05,2.135120189666748
34,-500.0,1.2868390387582187,2.6817021555338445,7.257519621372223,7.239856372843351,-0.031586815245499014,5.4999999999999683e-05,1.9593907546997071
35,-500.0,1.4467774267314584,2.658495404001629,7.274127400875091,8.111246202010735,-0.030952396348146363,5.4999999999999683e-05,2.00373957824707
36,-500.0,3.63243305374814,2.692627456887845,7.606304513454437,7.528008161805061,-0.03536197544816917,5.4999999999999683e-05,1.8960000228881837
37,-500.0,1.5222084930289217,2.681540096706752,7.537026808261872,7.9838221706303525,-0.034223906995299605,5.4999999999999683e-05,1.961429859161377
38,-500.0,1.8470166883125743,2.649553114348935,7.628183463573456,7.906479781100126,-0.03587179095835826,5.4999999999999683e-05,1.9522238883972167
39,-500.0,1.7004813008056363,2.761895064873061,8.02328448009491,9.036535147905553,-0.03927304140676079,5.4999999999999683e-05,2.1590449752807617
40,-500.0,1.3723229357477917,2.8283820684513663,8.677495243549346,7.896518412382786,-0.050279538262680896,5.4999999999999683e-05,1.978156093597412
41,-500.0,3.3705075604382317,2.804625225738761,8.202631672859193,8.006618568539926,-0.042893028667290355,5.4999999999999683e-05,2.0236186294555663
42,-500.0,1.6848066995022033,2.7031603934263946,7.50305569267273,9.353789985701617,-0.03321051370534056,5.4999999999999683e-05,2.1237062072753905
43,-500.0,1.6104314911312279,3.0849831428243526,9.671503827095032,10.06661615874128,-0.06123323476349654,5.4999999999999683e-05,2.274983901977539
44,-468.0,1.3416426519434652,2.9768819263102433,9.817712074658,8.477518777926253,-0.06500878713652347,5.499999999999969e-05,2.1003593696968386
45,-500.0,1.6353821077041446,2.8426662379964505,8.821118106842041,8.32273351216509,-0.05291281499588134,5.4999999999999683e-05,2.0439415702819823
46,-500.0,1.3176985028725063,2.7293049629950183,8.143757198810578,6.817525105274217,-0.044401110631286676,5.4999999999999683e-05,1.8203039054870604
47,-500.0,1.7616947637780034,2.734503659650115,7.606635810375214,8.232549095886476,-0.03614058057453257,5.4999999999999683e-05,2.071363437652588
