Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -156.45; Last 100 Avg Ret: -179.15; Var: 0.00092901; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
240: Ret: -119.74; Last 100 Avg Ret: -183.93; Var: 0.00009973; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
250: Ret: -232.04; Last 100 Avg Ret: -182.18; Var: 0.00014423; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
260: Ret: -312.59; Last 100 Avg Ret: -183.57; Var: 0.00052137; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
270: Ret: -286.63; Last 100 Avg Ret: -183.53; Var: 0.00022298; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
280: Ret: -187.87; Last 100 Avg Ret: -184.15; Var: 0.00066600; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
290: Ret: -164.65; Last 100 Avg Ret: -180.97; Var: 0.00291182; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
300: Ret: -130.61; Last 100 Avg Ret: -179.10; Var: 0.00100974; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
310: Ret: -192.43; Last 100 Avg Ret: -181.27; Var: 0.00067434; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
320: Ret: -101.02; Last 100 Avg Ret: -182.32; Var: 0.00126434; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
330: Ret: -158.09; Last 100 Avg Ret: -180.65; Var: 0.00058999; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
340: Ret: 15.29; Last 100 Avg Ret: -172.22; Var: 0.00061017; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
350: Ret: -153.47; Last 100 Avg Ret: -170.25; Var: 0.00057319; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
360: Ret: -75.26; Last 100 Avg Ret: -166.91; Var: 0.00038193; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
370: Ret: -107.32; Last 100 Avg Ret: -152.97; Var: 0.00061725; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
380: Ret: -118.53; Last 100 Avg Ret: -146.96; Var: 0.00036325; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
390: Ret: -51.74; Last 100 Avg Ret: -147.81; Var: 0.00089819; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
400: Ret: -327.88; Last 100 Avg Ret: -149.90; Var: 0.00044817; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
410: Ret: -167.75; Last 100 Avg Ret: -151.19; Var: 0.00042740; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
420: Ret: -251.83; Last 100 Avg Ret: -141.01; Var: 0.00197808; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
430: Ret: -40.95; Last 100 Avg Ret: -141.21; Var: 0.00012719; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
440: Ret: -265.78; Last 100 Avg Ret: -148.14; Var: 0.00046057; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
450: Ret: -21.87; Last 100 Avg Ret: -147.45; Var: 0.00097881; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
460: Ret: -134.88; Last 100 Avg Ret: -136.07; Var: 0.00082615; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
470: Ret: -107.17; Last 100 Avg Ret: -138.16; Var: 0.00173583; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
480: Ret: -32.40; Last 100 Avg Ret: -134.96; Var: 0.00119838; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
490: Ret: -47.32; Last 100 Avg Ret: -119.67; Var: 0.00121971; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
500: Ret: -284.24; Last 100 Avg Ret: -99.56; Var: 0.00068400; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
510: Ret: 63.24; Last 100 Avg Ret: -82.51; Var: 0.00052306; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
520: Ret: -9.50; Last 100 Avg Ret: -75.14; Var: 0.00085710; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
530: Ret: 36.84; Last 100 Avg Ret: -61.92; Var: 0.00246826; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
540: Ret: -165.65; Last 100 Avg Ret: -45.54; Var: 0.00118237; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
550: Ret: -45.28; Last 100 Avg Ret: -39.40; Var: 0.00085938; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
560: Ret: 23.95; Last 100 Avg Ret: -37.00; Var: 0.00117398; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
570: Ret: -10.96; Last 100 Avg Ret: -18.64; Var: 0.00080036; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
580: Ret: -50.93; Last 100 Avg Ret: -6.64; Var: 0.00068750; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
590: Ret: -101.95; Last 100 Avg Ret: -4.68; Var: 0.00085861; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
600: Ret: -88.22; Last 100 Avg Ret: -6.75; Var: 0.00030750; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
610: Ret: 271.13; Last 100 Avg Ret: 4.35; Var: 0.00099263; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
620: Ret: -40.31; Last 100 Avg Ret: 5.53; Var: 0.00031532; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
630: Ret: -98.09; Last 100 Avg Ret: 0.85; Var: 0.00084282; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
640: Ret: 4.95; Last 100 Avg Ret: 0.98; Var: 0.00039402; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
650: Ret: -8.93; Last 100 Avg Ret: 1.91; Var: 0.00056458; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
660: Ret: -29.24; Last 100 Avg Ret: 8.12; Var: 0.00019950; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
670: Ret: 278.17; Last 100 Avg Ret: 8.95; Var: 0.00066250; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
680: Ret: 11.07; Last 100 Avg Ret: 5.40; Var: 0.00135955; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
690: Ret: 209.81; Last 100 Avg Ret: 7.96; Var: 0.00028589; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
700: Ret: 24.20; Last 100 Avg Ret: 11.25; Var: 0.00082518; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
710: Ret: -59.02; Last 100 Avg Ret: 7.75; Var: 0.00073705; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
720: Ret: -37.95; Last 100 Avg Ret: 8.83; Var: 0.00128427; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
730: Ret: -42.30; Last 100 Avg Ret: 11.66; Var: 0.00042781; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
740: Ret: 6.06; Last 100 Avg Ret: 18.45; Var: 0.00089555; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
750: Ret: -7.52; Last 100 Avg Ret: 34.09; Var: 0.00096957; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
760: Ret: 241.99; Last 100 Avg Ret: 37.13; Var: 0.00041921; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
770: Ret: 195.00; Last 100 Avg Ret: 39.47; Var: 0.00073936; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
780: Ret: 178.53; Last 100 Avg Ret: 52.70; Var: 0.00007588; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
790: Ret: 111.54; Last 100 Avg Ret: 61.21; Var: 0.00024074; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
800: Ret: 6.23; Last 100 Avg Ret: 63.15; Var: 0.00141432; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
810: Ret: 182.24; Last 100 Avg Ret: 67.35; Var: 0.00144867; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
820: Ret: 249.20; Last 100 Avg Ret: 69.83; Var: 0.00126943; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
830: Ret: -19.83; Last 100 Avg Ret: 78.49; Var: 0.00034120; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
840: Ret: 215.00; Last 100 Avg Ret: 82.16; Var: 0.00065870; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
850: Ret: 237.50; Last 100 Avg Ret: 82.59; Var: 0.00066178; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
860: Ret: -33.14; Last 100 Avg Ret: 80.33; Var: 0.00076187; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
870: Ret: 223.36; Last 100 Avg Ret: 76.73; Var: 0.00021989; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
880: Ret: -52.63; Last 100 Avg Ret: 69.29; Var: 0.00068397; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
890: Ret: 174.06; Last 100 Avg Ret: 64.17; Var: 0.00045464; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
900: Ret: -68.66; Last 100 Avg Ret: 62.56; Var: 0.00265055; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
910: Ret: -40.14; Last 100 Avg Ret: 56.14; Var: 0.00073746; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
920: Ret: 176.23; Last 100 Avg Ret: 62.47; Var: 0.00057085; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
930: Ret: 243.78; Last 100 Avg Ret: 64.21; Var: 0.00051622; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
940: Ret: 38.16; Last 100 Avg Ret: 59.90; Var: 0.00089530; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
950: Ret: -18.08; Last 100 Avg Ret: 55.13; Var: 0.00116371; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
960: Ret: -9.35; Last 100 Avg Ret: 58.83; Var: 0.00040925; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
970: Ret: 165.02; Last 100 Avg Ret: 53.75; Var: 0.00041309; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
980: Ret: -63.76; Last 100 Avg Ret: 54.51; Var: 0.00145566; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
990: Ret: -6.96; Last 100 Avg Ret: 41.83; Var: 0.00045016; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1000: Ret: -154.56; Last 100 Avg Ret: 40.34; Var: 0.00041825; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1010: Ret: -542.01; Last 100 Avg Ret: 30.52; Var: 0.00091080; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1020: Ret: 183.25; Last 100 Avg Ret: -33.83; Var: 0.00347266; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1030: Ret: -577.24; Last 100 Avg Ret: -99.67; Var: 0.00547066; NE: 1.143; ACh: 0.005; ActLR: 0.00006250; Solved: N
1040: Ret: -704.60; Last 100 Avg Ret: -169.15; Var: 0.00544925; NE: 1.144; ACh: 0.004; ActLR: 0.00006250; Solved: N
1050: Ret: -690.45; Last 100 Avg Ret: -223.16; Var: 0.01025167; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1060: Ret: -504.57; Last 100 Avg Ret: -290.83; Var: 0.00556627; NE: 1.143; ACh: 0.010; ActLR: 0.00006250; Solved: N
1070: Ret: -550.99; Last 100 Avg Ret: -351.19; Var: 0.01002477; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1080: Ret: -558.44; Last 100 Avg Ret: -444.28; Var: 0.01025208; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1090: Ret: -508.72; Last 100 Avg Ret: -524.22; Var: 0.01013288; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1100: Ret: -675.86; Last 100 Avg Ret: -596.65; Var: 0.00991193; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1110: Ret: -533.03; Last 100 Avg Ret: -714.66; Var: 0.01025208; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1120: Ret: -900.70; Last 100 Avg Ret: -747.22; Var: 0.00557600; NE: 1.143; ACh: 0.010; ActLR: 0.00006250; Solved: N
1130: Ret: -611.31; Last 100 Avg Ret: -754.72; Var: 0.01024980; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1140: Ret: -2519.62; Last 100 Avg Ret: -793.79; Var: 0.01025129; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1150: Ret: -902.13; Last 100 Avg Ret: -827.62; Var: 0.01024997; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1160: Ret: -528.11; Last 100 Avg Ret: -831.04; Var: 0.00512693; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1170: Ret: -645.97; Last 100 Avg Ret: -894.01; Var: 0.00522805; NE: 1.142; ACh: 0.001; ActLR: 0.00006250; Solved: N
1180: Ret: -652.29; Last 100 Avg Ret: -881.66; Var: 0.01025204; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1190: Ret: -711.03; Last 100 Avg Ret: -873.31; Var: 0.01012215; NE: 1.144; ACh: 1.000; ActLR: 0.00100000; Solved: N
1200: Ret: -1189.37; Last 100 Avg Ret: -879.56; Var: 0.00517248; NE: 1.143; ACh: 0.001; ActLR: 0.00006250; Solved: N
1210: Ret: -536.97; Last 100 Avg Ret: -819.43; Var: 0.01023595; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1220: Ret: -415.31; Last 100 Avg Ret: -818.77; Var: 0.00830257; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1230: Ret: -2057.08; Last 100 Avg Ret: -837.77; Var: 0.00622335; NE: 1.142; ACh: 0.413; ActLR: 0.00041972; Solved: N
1240: Ret: -500.49; Last 100 Avg Ret: -814.54; Var: 0.00514010; NE: 1.143; ACh: 0.001; ActLR: 0.00006250; Solved: N
1250: Ret: -1003.40; Last 100 Avg Ret: -826.00; Var: 0.00520039; NE: 1.143; ACh: 0.001; ActLR: 0.00006250; Solved: N
1260: Ret: -488.53; Last 100 Avg Ret: -829.98; Var: 0.01025208; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1270: Ret: -656.17; Last 100 Avg Ret: -883.67; Var: 0.01025197; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1280: Ret: -722.76; Last 100 Avg Ret: -887.24; Var: 0.00937585; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1290: Ret: -227.47; Last 100 Avg Ret: -853.99; Var: 0.00991182; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1300: Ret: -120.65; Last 100 Avg Ret: -810.32; Var: 0.01025208; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1310: Ret: -145.98; Last 100 Avg Ret: -757.19; Var: 0.00516642; NE: 1.142; ACh: 0.001; ActLR: 0.00006250; Solved: N
1320: Ret: -101.24; Last 100 Avg Ret: -683.10; Var: 0.00172115; NE: 1.142; ACh: 0.000; ActLR: 0.00010000; Solved: N
1330: Ret: -90.17; Last 100 Avg Ret: -608.55; Var: 0.00928399; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1340: Ret: -104.05; Last 100 Avg Ret: -543.44; Var: 0.00499375; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1350: Ret: -103.93; Last 100 Avg Ret: -462.12; Var: 0.01024981; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1360: Ret: -110.92; Last 100 Avg Ret: -411.18; Var: 0.00473204; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1370: Ret: -103.95; Last 100 Avg Ret: -246.83; Var: 0.00666937; NE: 1.142; ACh: 0.921; ActLR: 0.00095834; Solved: N
1380: Ret: -158.02; Last 100 Avg Ret: -183.02; Var: 0.00804341; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1390: Ret: -86.86; Last 100 Avg Ret: -150.98; Var: 0.00382029; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1400: Ret: -138.82; Last 100 Avg Ret: -133.82; Var: 0.00329570; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1410: Ret: -139.98; Last 100 Avg Ret: -132.42; Var: 0.00512328; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1420: Ret: -157.25; Last 100 Avg Ret: -134.18; Var: 0.00113711; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
1430: Ret: -119.15; Last 100 Avg Ret: -134.04; Var: 0.00211424; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1440: Ret: -125.25; Last 100 Avg Ret: -131.85; Var: 0.00363208; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1450: Ret: -139.61; Last 100 Avg Ret: -131.05; Var: 0.00211369; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1460: Ret: -142.07; Last 100 Avg Ret: -130.77; Var: 0.00536968; NE: 1.142; ACh: 0.003; ActLR: 0.00006250; Solved: N
1470: Ret: -153.59; Last 100 Avg Ret: -132.42; Var: 0.00354296; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1480: Ret: -112.68; Last 100 Avg Ret: -132.12; Var: 0.00178761; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1490: Ret: -115.06; Last 100 Avg Ret: -132.20; Var: 0.00397822; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1500: Ret: -149.20; Last 100 Avg Ret: -130.09; Var: 0.00142358; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1510: Ret: -178.44; Last 100 Avg Ret: -128.14; Var: 0.00511694; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1520: Ret: -166.11; Last 100 Avg Ret: -125.87; Var: 0.00045893; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1530: Ret: -135.76; Last 100 Avg Ret: -126.88; Var: 0.00230863; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1540: Ret: -121.53; Last 100 Avg Ret: -127.50; Var: 0.00485576; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1550: Ret: -70.83; Last 100 Avg Ret: -130.15; Var: 0.00106809; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1560: Ret: -123.45; Last 100 Avg Ret: -129.57; Var: 0.00126764; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1570: Ret: -105.87; Last 100 Avg Ret: -129.87; Var: 0.00227755; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1580: Ret: -126.76; Last 100 Avg Ret: -128.66; Var: 0.00037144; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1590: Ret: -119.80; Last 100 Avg Ret: -130.89; Var: 0.00331225; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1600: Ret: -132.73; Last 100 Avg Ret: -133.55; Var: 0.00058820; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1610: Ret: -140.04; Last 100 Avg Ret: -136.92; Var: 0.00136745; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1620: Ret: -170.58; Last 100 Avg Ret: -137.51; Var: 0.00528674; NE: 1.142; ACh: 0.001; ActLR: 0.00006250; Solved: N
1630: Ret: -102.00; Last 100 Avg Ret: -139.15; Var: 0.00411764; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1640: Ret: -124.74; Last 100 Avg Ret: -137.22; Var: 0.00100659; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1650: Ret: -124.67; Last 100 Avg Ret: -135.70; Var: 0.00134433; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1660: Ret: -143.02; Last 100 Avg Ret: -134.33; Var: 0.00168454; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1670: Ret: -148.12; Last 100 Avg Ret: -135.62; Var: 0.00665779; NE: 1.142; ACh: 0.917; ActLR: 0.00099357; Solved: N
1680: Ret: -116.36; Last 100 Avg Ret: -136.16; Var: 0.00304719; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1690: Ret: -132.65; Last 100 Avg Ret: -133.82; Var: 0.00182627; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1700: Ret: -103.17; Last 100 Avg Ret: -132.73; Var: 0.00517169; NE: 1.142; ACh: 0.001; ActLR: 0.00006250; Solved: N
1710: Ret: -170.74; Last 100 Avg Ret: -135.67; Var: 0.00119740; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1720: Ret: -161.62; Last 100 Avg Ret: -135.78; Var: 0.00044551; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1730: Ret: -124.66; Last 100 Avg Ret: -133.89; Var: 0.00682121; NE: 1.142; ACh: 0.965; ActLR: 0.00097099; Solved: N
1740: Ret: -184.05; Last 100 Avg Ret: -134.90; Var: 0.00517889; NE: 1.142; ACh: 0.001; ActLR: 0.00006250; Solved: N
1750: Ret: -143.21; Last 100 Avg Ret: -136.15; Var: 0.00276473; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1760: Ret: -132.91; Last 100 Avg Ret: -135.28; Var: 0.00198142; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1770: Ret: -175.79; Last 100 Avg Ret: -130.14; Var: 0.00456304; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1780: Ret: -143.26; Last 100 Avg Ret: -132.33; Var: 0.00303447; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1790: Ret: -116.60; Last 100 Avg Ret: -135.75; Var: 0.01021786; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1800: Ret: -170.98; Last 100 Avg Ret: -134.43; Var: 0.00528819; NE: 1.142; ACh: 0.001; ActLR: 0.00006250; Solved: N
