episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010000,1.000000,1
1,0,1.484206,0.000047,0.010000,1.000000,0
2,0,0.350547,0.000167,0.010000,1.000000,1
3,0,1.638274,0.000371,0.010000,1.000000,1
4,0,0.187548,0.000662,0.010000,1.000000,1
5,1,1.379986,0.000603,0.010000,1.000000,1
6,1,0.880302,0.000482,0.010000,1.000000,0
7,1,1.613667,0.000386,0.010000,1.000000,1
8,1,0.407181,0.000309,0.010000,1.000000,1
9,1,2.019316,0.000247,0.010000,1.000000,0
10,0,0.107533,0.000198,0.010000,1.000000,1
11,1,1.727377,0.000158,0.010000,1.000000,0
12,0,0.230698,0.000126,0.010000,1.000000,1
13,0,2.006110,0.000101,0.010000,1.000000,0
14,1,0.105643,0.000081,0.010000,1.000000,0
15,1,1.763723,0.000065,0.010000,1.000000,0
16,0,0.209732,0.000052,0.010000,1.000000,1
17,1,1.990880,0.000041,0.010000,1.000000,1
18,1,0.116558,0.000033,0.010000,1.000000,0
19,1,1.549323,0.000091,0.010000,1.000000,1
20,0,0.270549,0.000073,0.010000,1.000000,0
21,1,2.302241,0.000091,0.010000,1.000000,0
22,1,0.037529,0.000230,0.010000,1.000000,0
23,0,0.790260,0.000184,0.010000,1.000000,1
24,1,1.780570,0.000244,0.010000,1.000000,0
25,1,0.141134,0.000433,0.010000,1.000000,1
26,1,1.349813,0.000736,0.010000,1.000000,0
27,0,0.319311,0.000677,0.010000,1.000000,1
28,0,2.647321,0.000542,0.010000,1.000000,1
29,1,0.033045,0.000473,0.010000,1.000000,1
30,1,0.728820,0.000576,0.010000,1.000000,1
31,1,1.049199,0.000823,0.010000,1.000000,0
32,1,0.578983,0.001192,0.010000,1.000000,0
33,0,1.073859,0.001098,0.010000,1.000000,0
34,0,1.599698,0.000878,0.010000,1.000000,0
35,0,0.583497,0.000703,0.010000,1.000000,1
36,1,2.142229,0.000562,0.010000,1.000000,1
37,1,0.052446,0.000507,0.010000,1.000000,0
38,0,0.888063,0.000406,0.010000,1.000000,1
39,0,1.700709,0.000325,0.010000,1.000000,1
40,1,0.367647,0.000260,0.010000,1.000000,1
41,0,1.640726,0.000208,0.010000,1.000000,1
42,0,0.410411,0.000166,0.010000,1.000000,0
43,1,2.085255,0.000133,0.010000,1.000000,1
44,0,0.080109,0.000106,0.010000,1.000000,0
45,1,1.662215,0.000085,0.010000,1.000000,1
46,1,0.245449,0.000068,0.010000,1.000000,0
47,0,1.703179,0.000054,0.010000,1.000000,0
48,1,0.338164,0.000044,0.010000,1.000000,0
49,1,1.722052,0.000125,0.010000,1.000000,1
50,1,0.164711,0.000333,0.010000,1.000000,1
51,0,1.406345,0.000274,0.010000,1.000000,0
52,0,0.786283,0.000220,0.010000,1.000000,0
53,0,1.710699,0.000176,0.010000,1.000000,1
54,0,0.302527,0.000141,0.010000,1.000000,1
55,0,2.008040,0.000112,0.010000,1.000000,0
56,1,0.103317,0.000090,0.010000,1.000000,1
57,1,1.766724,0.000072,0.010000,1.000000,1
58,1,0.211311,0.000058,0.010000,1.000000,0
59,0,1.773028,0.000046,0.010000,1.000000,1
60,0,0.257899,0.000037,0.010000,1.000000,0
61,1,1.996618,0.000029,0.010000,1.000000,1
62,0,0.118174,0.000024,0.010000,1.000000,0
63,0,1.746404,0.000019,0.010000,1.000000,0
64,0,0.203083,0.000085,0.010000,1.000000,1
65,1,1.685975,0.000068,0.010000,1.000000,0
66,0,0.345685,0.000105,0.010000,1.000000,1
67,1,1.734625,0.000084,0.010000,1.000000,1
68,0,0.301771,0.000103,0.010000,1.000000,0
69,0,1.766001,0.000226,0.010000,1.000000,1
70,1,0.152388,0.000181,0.010000,1.000000,0
71,1,2.191266,0.000145,0.010000,1.000000,1
72,1,0.087480,0.000116,0.010000,1.000000,0
73,0,1.603823,0.000093,0.010000,1.000000,0
74,0,0.315318,0.000084,0.010000,1.000000,0
75,1,1.807692,0.000067,0.010000,1.000000,1
76,1,0.236032,0.000054,0.010000,1.000000,1
77,0,1.983373,0.000043,0.010000,1.000000,0
78,1,0.122744,0.000034,0.010000,1.000000,1
79,1,1.762491,0.000034,0.010000,1.000000,0
80,1,0.194558,0.000118,0.010000,1.000000,1
81,0,1.673378,0.000095,0.010000,1.000000,0
82,1,0.356716,0.000142,0.010000,1.000000,0
83,0,1.727247,0.000114,0.010000,1.000000,0
84,1,0.307733,0.000139,0.010000,1.000000,1
85,1,1.763444,0.000266,0.010000,1.000000,0
86,0,0.153141,0.000218,0.010000,1.000000,1
87,0,2.195039,0.000174,0.010000,1.000000,1
88,0,0.086728,0.000140,0.010000,1.000000,0
89,0,1.600382,0.000112,0.010000,1.000000,1
90,1,0.295459,0.000089,0.010000,1.000000,1
91,1,2.085239,0.000071,0.010000,1.000000,1
92,0,0.090621,0.000057,0.010000,1.000000,0
93,0,1.629646,0.000046,0.010000,1.000000,0
94,1,0.276873,0.000037,0.010000,1.000000,1
95,0,2.079885,0.000029,0.010000,1.000000,0
96,0,0.086958,0.000096,0.010000,1.000000,0
97,0,1.364341,0.000255,0.010000,1.000000,1
98,0,0.396933,0.000510,0.010000,1.000000,1
99,1,1.480939,0.000489,0.010000,1.000000,0
100,1,0.668379,0.000392,0.010000,1.000000,0
101,0,1.891862,0.000367,0.010000,1.000000,1
102,0,0.115963,0.000473,0.010000,1.000000,0
103,1,1.341434,0.000379,0.010000,1.000000,0
104,0,0.824580,0.000423,0.010000,1.000000,0
105,1,1.028006,0.000338,0.010000,1.000000,1
106,0,1.319182,0.000348,0.010000,1.000000,1
107,0,0.438163,0.000495,0.010000,1.000000,1
108,1,1.448107,0.000399,0.010000,1.000000,1
109,1,0.711813,0.000319,0.010000,1.000000,1
110,1,1.817692,0.000255,0.010000,1.000000,0
111,0,0.227456,0.000204,0.010000,1.000000,1
112,0,1.813312,0.000175,0.010000,1.000000,0
113,1,0.144663,0.000140,0.010000,1.000000,0
114,1,2.098158,0.000112,0.010000,1.000000,1
115,0,0.104999,0.000090,0.010000,1.000000,1
116,1,1.562136,0.000072,0.010000,1.000000,1
117,0,0.400132,0.000057,0.010000,1.000000,0
118,0,1.824896,0.000078,0.010000,1.000000,1
119,1,0.146463,0.000062,0.010000,1.000000,1
120,1,2.062012,0.000050,0.010000,1.000000,0
121,0,0.111013,0.000040,0.010000,1.000000,0
