episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,1,0.693247,0.000000,0.010000,0.376027,1
1,1,1.484206,0.000047,0.049879,0.376027,1
2,0,0.350547,0.000037,0.050000,0.376678,0
3,1,2.170680,0.000030,0.010447,0.376547,0
4,1,0.060704,0.000108,0.050000,0.376443,1
5,1,1.099555,0.000284,0.010000,0.377545,0
6,0,0.627931,0.000227,0.050000,0.380103,0
7,0,2.092765,0.000182,0.049157,0.379264,0
8,1,0.127287,0.000145,0.050000,0.378601,0
9,1,1.518059,0.000191,0.010001,0.378077,1
10,1,0.270520,0.000365,0.050000,0.378745,1
11,1,1.496910,0.000654,0.010041,0.381330,1
12,0,0.224772,0.000577,0.050000,0.385888,1
13,0,2.633005,0.000462,0.010010,0.384645,0
14,1,0.034652,0.000372,0.050000,0.382819,0
15,1,0.747845,0.000457,0.010000,0.381428,1
16,0,1.020252,0.000365,0.049976,0.382740,0
17,1,1.480833,0.000367,0.050000,0.381334,1
18,0,0.264505,0.000294,0.050000,0.381360,1
19,1,2.509249,0.000253,0.010034,0.380253,1
20,1,0.017149,0.000387,0.050000,0.379641,0
21,1,0.398441,0.000668,0.010000,0.381658,0
22,1,1.301295,0.001069,0.011814,0.386111,0
23,1,0.300626,0.001564,0.050000,0.393015,1
24,1,1.178638,0.002132,0.010101,0.402485,0
25,0,0.327468,0.002025,0.050000,0.414643,0
26,1,3.124887,0.002144,0.010225,0.412241,1
27,1,0.010000,0.002435,0.050000,0.414916,0
28,1,0.031159,0.002855,0.010000,0.421739,0
29,1,0.387701,0.003368,0.010000,0.432227,1
30,1,0.937317,0.003942,0.011331,0.446030,0
31,1,0.416592,0.004553,0.050000,0.462738,1
32,1,0.818435,0.005182,0.013028,0.481773,0
33,0,0.453584,0.004763,0.049997,0.502369,0
34,1,3.656207,0.004652,0.017961,0.488537,1
35,1,0.010000,0.004768,0.050000,0.484946,1
36,0,0.010000,0.004017,0.010000,0.488707,0
37,1,0.720240,0.003688,0.010000,0.465006,0
38,1,0.595404,0.003672,0.049946,0.455200,0
39,1,0.668196,0.003883,0.047838,0.454741,0
40,0,0.568833,0.003184,0.049744,0.460973,1
41,1,3.525404,0.002918,0.045498,0.440959,1
42,1,0.010000,0.002968,0.050000,0.433843,1
