episode,reward,unexpected,expected,variance,actor_lr,abs_td
45,0.0,0.0,0.1854606807422522,0.033516536156336464,0.5,0.0
46,0.0,0.0,0.17936968935198555,0.02562428154051304,0.5,0.0
47,0.0,0.0,0.1803384449720564,0.03442265698686242,0.5,0.0
48,0.0,0.0,0.1779696696244705,0.029930143617093563,0.5,0.0
49,0.0,0.0,0.16832376673114585,0.023151217442419793,0.5,0.0
50,0.0,0.0,0.18192287792027306,0.04162180465128687,0.5,0.0
51,0.0,0.0,0.17142282317215188,0.0215772491480623,0.5,0.0
52,0.0,0.0,0.17934709211676894,0.03366177926460902,0.5,0.0
53,0.0,0.0,0.17198545726836534,0.026608508080244064,0.5,0.0
54,0.0,0.0,0.17873414853409791,0.03424929982672135,0.5,0.0
55,0.0,0.0,0.1744717629290924,0.022374703859289486,0.5,0.0
56,0.0,0.0,0.1709873805688155,0.02437606966122985,0.5,0.0
57,0.0,0.0,0.16748279366662136,0.025153945355365675,0.5,0.0
58,0.0,0.0,0.17537409767899245,0.03297653565040001,0.5,0.0
59,0.0,0.0,0.16975657874476532,0.023843161296099424,0.5,0.0
60,0.0,0.0,0.16427572059869147,0.024005663788153067,0.5,0.0
61,0.0,0.0,0.14944590338757505,0.01839652351502861,0.49597828385711623,0.0
62,0.0,0.0,0.14533847226843322,0.014547997154295444,0.48667901227386795,0.0
63,0.0,0.0,0.14176061818193783,0.014453225769102573,0.48149430037907975,0.0
64,0.0,0.0,0.13904470830352844,0.01722644828259945,0.4725118749064308,0.0
65,0.0,0.0,0.1445927612594136,0.026894348114728926,0.46268171267899205,0.0
66,0.0,0.0,0.1364223174041082,0.01372208712356431,0.45660629199710945,0.0
67,0.0,0.0,0.13343127605266453,0.015668235408763092,0.4478683816635279,0.0
68,0.0,0.0,0.1357565970321688,0.018889493716415018,0.43523237182262126,0.0
69,0.0,0.0,0.1336355196161672,0.01629599668085575,0.4282994726667845,0.0
70,0.0,0.0,0.12974025013375828,0.012664752313867211,0.4259132912777302,0.0
71,0.0,0.0,0.1284163949400337,0.013508906587958336,0.4234973969679765,0.0
72,0.0,0.0,0.12287280343005418,0.01276025196744336,0.4176295398424234,0.0
73,0.0,0.0,0.12067124883844192,0.01230077096261084,0.41003268506452817,0.0
74,0.0,0.0,0.12031933565776096,0.01441440568305552,0.4031940588701708,0.0
75,0.0,0.0,0.12133829079721205,0.015380493365228176,0.3966207250791479,0.0
76,0.0,0.0,0.13081962036922992,0.02475145071124037,0.3938637152680699,0.0
77,0.0,0.0,0.11981148672975529,0.012656417724333312,0.39510006181059887,0.0
78,0.0,0.0,0.1219647696400909,0.016522587276995182,0.3901467259148111,0.0
79,0.0,0.0,0.12028759002996933,0.01335044608761867,0.3883861427561351,0.0
80,0.0,0.0,0.13018298586549093,0.0233594523742795,0.3874938558865457,0.0
81,0.0,0.0,0.1276379605071789,0.013686176389455795,0.39070479413679604,0.0
82,0.0,0.0,0.11230033671085599,0.01036434020433161,0.38941953395990503,0.0
83,0.0,0.0,0.11106516102248834,0.010740237931410471,0.3814508298365216,0.0
84,0.0,0.0,0.11569411225627577,0.01665152609348297,0.3775023457100486,0.0
85,0.0,0.0,0.11648298646883151,0.013799235949085819,0.37449537919617976,0.0
86,0.0,0.0,0.11665096131377875,0.014074485749006271,0.37362526864717116,0.0
87,0.0,0.0,0.11544226711159593,0.01088836882263422,0.3737299235677113,0.0
88,0.0,0.0,0.1156813760832339,0.013887122583885988,0.37350985185635893,0.0
89,0.0,0.0,0.1145245050750612,0.010796887800097466,0.3732883400439164,0.0
90,0.0,0.0,0.11782072838606052,0.014689421320023635,0.37378640702445054,0.0
91,0.0,0.0,0.1183205224458446,0.014624375849962234,0.3740968019591485,0.0
92,0.0,0.0,0.11875435982437565,0.014354631304740906,0.37463203634875536,0.0
93,0.0,0.0,0.1179541095220376,0.012961162564655146,0.37544259288176957,0.0
94,0.0,0.0,0.11411619755234195,0.01027898658066988,0.37540488400552513,0.0
95,0.0,0.0,0.1147755595964115,0.014281146849195162,0.3742840530923781,0.0
96,0.0,0.0,0.10822474679912451,0.010335649895880903,0.37053397218636036,0.0
97,0.0,0.0,0.10788536820736376,0.011417073011398316,0.36468848973388124,0.0
98,0.0,0.0,0.10944688335521226,0.013269348442554474,0.3622509963525342,0.0
99,0.0,0.0,0.10748479215532955,0.010590354911983013,0.3605498199671932,0.0
100,0.0,0.0,0.11004956647394643,0.012200324446894228,0.35589811151258316,0.0
101,0.0,0.0,0.1080381602701235,0.01055114739574492,0.3535179916450249,0.0
102,0.0,0.0,0.1101743906791075,0.0145419267937541,0.3536493132443418,0.0
103,0.0,0.0,0.10989605673896224,0.011773522011935711,0.354169214401432,0.0
104,0.0,0.0,0.10589588646684218,0.00955847161822021,0.35436381763320796,0.0
105,0.0,0.0,0.10837253570712888,0.013703068252652884,0.35320076336261225,0.0
106,0.0,0.0,0.1051422944345162,0.008263272000476718,0.35319255161248825,0.0
107,0.0,0.0,0.10523097578679247,0.011501833330839872,0.35272281118309207,0.0
108,0.0,0.0,0.11252338300929067,0.01522533455863595,0.3515856899874625,0.0
109,0.0,0.0,0.11008573198320219,0.010452342499047518,0.3531248436878397,0.0
110,0.0,0.0,0.10700698028129411,0.008725764113478363,0.35420139388063365,0.0
111,0.0,0.0,0.10674330791890789,0.011125282617285848,0.3541500196560141,0.0
112,0.0,0.0,0.10932020796200767,0.014239547494798898,0.35365120607337336,0.0
113,0.0,0.0,0.1104663372646593,0.013050852188219627,0.3539332238307468,0.0
114,0.0,0.0,0.13019790575650836,0.019564407068843905,0.35979165958968773,0.0
115,0.0,0.0,0.12124034800770636,0.00827876003459096,0.37567626783144503,0.0
116,0.0,0.0,0.12339583379439842,0.016083344403240416,0.3783918308204242,0.0
117,0.0,0.0,0.11538841483848734,0.007771966233849526,0.3805351980507487,0.0
118,0.0,0.0,0.1194938856415127,0.015309091149406,0.3772946897730343,0.0
119,0.0,0.0,0.12289573147685111,0.015565099087185584,0.3761578755108848,0.0
120,0.0,0.0,0.12221560315610427,0.014495556242763996,0.37886299813281665,0.0
121,0.0,0.0,0.11521849130959622,0.01025864714756608,0.37978029038094363,0.0
122,0.0,0.0,0.11026668521700639,0.00793906964827329,0.3775692795245999,0.0
123,0.0,0.0,0.11117684160010623,0.013226926047354936,0.3740571109330525,0.0
124,0.0,0.0,0.10554727426429761,0.007508893311023712,0.37065147860439585,0.0
125,0.0,0.0,0.10889664742748852,0.013985377891610066,0.3657146422939322,0.0
126,0.0,0.0,0.10880115098019222,0.012003675010055304,0.3626143654512822,0.0
127,0.0,0.0,0.10289311330457719,0.00754722945081691,0.3602026656082393,0.0
128,0.0,0.0,0.10381932033605232,0.011820334824733436,0.3568069409537141,0.0
129,0.0,0.0,0.09934908899434147,0.008183492114767432,0.35299746491591705,0.0
130,0.0,0.0,0.09970611933153223,0.010153168413255895,0.3473720867006591,0.0
131,0.0,0.0,0.09810923361983989,0.007979099017878374,0.3442802743269235,0.0
132,0.0,0.0,0.1183264545079074,0.016418721340596677,0.345126331521443,0.0
133,0.0,0.0,0.11480405401387431,0.008891672982523838,0.35539842334671806,0.0
134,0.0,0.0,0.11176029732351664,0.008859749728192886,0.35744781354605504,0.0
135,0.0,0.0,0.10982721661477246,0.0086401526350528,0.35819494564674426,0.0
136,0.0,0.0,0.10254904311831592,0.008831832092255354,0.3568496224403281,0.0
137,0.0,0.0,0.09421002716105142,0.00734028503155479,0.3494619068376355,0.0
138,0.0,0.0,0.0954015470037972,0.009691111795190308,0.340058748442889,0.0
139,0.0,0.0,0.09400781266464082,0.006598773179575801,0.3369747121743008,0.0
140,0.0,0.0,0.0936702232299747,0.008519929368048906,0.3355791182801089,0.0
141,0.0,0.0,0.09218779991536569,0.006939223812272151,0.33394848903262236,0.0
142,0.0,0.0,0.09107488553000967,0.0065443250350654125,0.3325469309399759,0.0
143,0.0,0.0,0.08851133046789716,0.005962890572845936,0.33061777310382784,0.0
144,0.0,0.0,0.09099052780069813,0.008769637354734268,0.3250747491538396,0.0
145,0.0,0.0,0.08906946592572192,0.006876617204397917,0.3214847313068039,0.0
146,0.0,0.0,0.08954282252543998,0.008298264971623818,0.31997419565766555,0.0
147,0.0,0.0,0.08945621932864023,0.008035422302782536,0.31912463307156413,0.0
148,0.0,0.0,0.08926016232202366,0.007995990881075462,0.3185503130857055,0.0
149,0.0,0.0,0.08915946399394668,0.007956901099532843,0.31798481673212964,0.0
150,0.0,0.0,0.09224388489751541,0.009182258043438196,0.3170184974969803,0.0
151,0.0,0.0,0.08738506577399124,0.005757617365036692,0.31685643043381045,0.0
152,0.0,0.0,0.08738790095118722,0.007812195923179388,0.3162957333624492,0.0
153,0.0,0.0,0.0865266939224492,0.006191072054207325,0.3159169945907671,0.0
154,0.0,0.0,0.09590248563544858,0.013000244798604399,0.3154280193809283,0.0
155,0.0,0.0,0.10430438502397552,0.013132057787681168,0.31979350873476114,0.0
156,0.0,0.0,0.10252813130218971,0.007575692143291235,0.32552270701313624,0.0
157,0.0,0.0,0.09905332930419386,0.008379795455506869,0.32828184145385936,0.0
158,0.0,0.0,0.09644317330708421,0.006640998646616936,0.3297282597069804,0.0
159,0.0,0.0,0.09232023417644158,0.00696807075291872,0.32942654919319586,0.0
160,0.0,0.0,0.09157852235614078,0.007706119678914547,0.32811287517892623,0.0
161,0.0,0.0,0.0882028165006803,0.005380616174079478,0.32668464153945226,0.0
162,0.0,0.0,0.08707359526019398,0.005890697007998824,0.32504355374497806,0.0
163,0.0,0.0,0.08455775702075964,0.006280287834150451,0.3220593223123108,0.0
164,0.0,0.0,0.09166555402138443,0.010783791024651792,0.3173800333399946,0.0
165,0.0,0.0,0.09094671232955055,0.007264263462275267,0.31687554740315393,0.0
166,0.0,0.0,0.08947924938717877,0.005780217703431845,0.3171110767521537,0.0
167,0.0,0.0,0.08481436665986176,0.006459633919543454,0.3155976700501567,0.0
168,0.0,0.0,0.08019609873404801,0.00521579488284058,0.31150984730643505,0.0
169,0.0,0.0,0.084142475391163,0.010488252737559378,0.30830926949470466,0.0
170,0.0,0.0,0.08404973838445746,0.007077333750203252,0.30771898140018816,0.0
171,0.0,0.0,0.08045188294277968,0.00536702194949612,0.3069490401991182,0.0
172,0.0,0.0,0.08220269096538471,0.007846956513822079,0.30518500171890545,0.0
173,0.0,0.0,0.0822535191380695,0.006999112432822585,0.3046226588510166,0.0
174,0.0,0.0,0.08302242696409526,0.007787345442920923,0.3044226724644513,0.0
175,0.0,0.0,0.0827972925666603,0.0067677922236422695,0.30350332802467533,0.0
176,0.0,0.0,0.09328748390680985,0.012951124110259116,0.3032961219452273,0.0
177,0.0,0.0,0.08995132720289595,0.007207902963273227,0.3085283520065111,0.0
178,0.0,0.0,0.08798463926082,0.006383443367667496,0.31114651510425273,0.0
179,0.0,0.0,0.08796583035006453,0.007864334620535374,0.31149145937889544,0.0
180,0.0,0.0,0.0870565841476347,0.007271713473730617,0.3114302948476927,0.0
181,0.0,0.0,0.08615143335352009,0.007105915541095393,0.3110785035839346,0.0
182,0.0,0.0,0.07863685985706277,0.005446428531094601,0.30798817708991916,0.0
183,0.0,0.0,0.08233918362651704,0.00993196724448353,0.30311205829324955,0.0
184,0.0,0.0,0.08117030106548971,0.005503415906180938,0.3027739697396256,0.0
185,0.0,0.0,0.087427666790575,0.009213117438114503,0.30640691551893995,0.0
186,0.0,0.0,0.0865663997484539,0.006316822255030274,0.3115267823267364,0.0
187,0.0,0.0,0.08128496944589356,0.004425280261784792,0.3109770529855216,0.0
188,0.0,0.0,0.0808069485722681,0.006278078421019018,0.3090232715019866,0.0
189,0.0,0.0,0.07636002303776898,0.004346600401082209,0.30644400041410474,0.0
190,0.0,0.0,0.07430909616795218,0.004684761632233858,0.3025889483764785,0.0
191,0.0,0.0,0.07466435446813655,0.006216170499101281,0.3001254157301342,0.0
192,0.0,0.0,0.07281487873194094,0.004805926000699401,0.29754547659666086,0.0
193,0.0,0.0,0.07259859438103415,0.0052385543073926654,0.2938880182763905,0.0
194,0.0,0.0,0.07152031910435719,0.004459116258658469,0.2917759751860364,0.0
195,0.0,0.0,0.07877731324279069,0.008723675273358822,0.2899964944930776,0.0
196,0.0,0.0,0.07537190936764049,0.004884459699193637,0.29075861853024504,0.0
197,0.0,0.0,0.07375934831594946,0.004971608170308173,0.2905702090271027,0.0
198,0.0,0.0,0.07829208346578748,0.00768480179249309,0.28956229989596055,0.0
199,0.0,0.0,0.07810302401524659,0.005965672433376312,0.28999498127465106,0.0
200,0.0,0.0,0.07984976909304646,0.006877414183691144,0.2909895762235084,0.0
201,0.0,0.0,0.08306288296705287,0.00901142656803131,0.2926795782992334,0.0
202,0.0,0.0,0.07655189220003442,0.00404004703159444,0.29484874149071255,0.0
203,0.0,0.0,0.07411959692022026,0.005211861338466406,0.293708391819248,0.0
204,0.0,0.0,0.07483964326111175,0.0057705465296749026,0.2913145176551022,0.0
205,0.0,0.0,0.07648847186942041,0.006116072689606385,0.29001000421260215,0.0
206,0.0,0.0,0.0818272941984404,0.008964350413797157,0.2901926862065897,0.0
207,0.0,0.0,0.08590997279087113,0.009517985745333135,0.292935994414556,0.0
208,0.0,0.0,0.08587224025241044,0.00753593984991312,0.296377563631629,0.0
209,0.0,0.0,0.08683996355182008,0.008468118263408542,0.29882284904487333,0.0
210,0.0,0.0,0.087811943165647,0.008149779701073254,0.3014479791795176,0.0
211,0.0,0.0,0.08451226713256049,0.0041921181449045735,0.30356894112342614,0.0
212,0.0,0.0,0.0908801938519636,0.008710229420103133,0.30526360526990065,0.0
213,0.0,0.0,0.08762686722539074,0.005454528669361025,0.30828574025272437,0.0
214,0.0,0.0,0.08026435452702838,0.0050574745347892695,0.30852838768743274,0.0
215,0.0,0.0,0.07852231157493332,0.004638408388321598,0.30639771784155023,0.0
216,0.0,0.0,0.08554954753226844,0.008931359551338986,0.3034580121480049,0.0
217,0.0,0.0,0.08314096403727159,0.005340060160961002,0.3034920811809933,0.0
218,0.0,0.0,0.07824871714100257,0.0045152153886322466,0.30318381519204063,0.0
219,0.0,0.0,0.07650572835917424,0.0055714031681418415,0.30034140671407716,0.0
220,0.0,0.0,0.07529757332527705,0.005422384181821888,0.2967237451163832,0.0
221,0.0,0.0,0.07327243587051804,0.0046045596633727355,0.29399874898196615,0.0
222,0.0,0.0,0.07239204264538318,0.004590634256601334,0.29252174733194075,0.0
223,0.0,0.0,0.07458866387979403,0.006156776798889041,0.290641278208018,0.0
224,0.0,0.0,0.07282006510807258,0.0038767149671912193,0.2902174036249894,0.0
225,0.0,0.0,0.07438080336126937,0.006721925688907504,0.2896845501495473,0.0
226,0.0,0.0,0.07401687025392661,0.0051081645069643855,0.2894991663547425,0.0
227,0.0,0.0,0.07159462437345429,0.00371643208200112,0.2892445625771791,0.0
228,0.0,0.0,0.07008270759268392,0.004449408667694245,0.2878729524079033,0.0
229,0.0,0.0,0.06953647857069832,0.004476065980270505,0.2864361455037155,0.0
230,0.0,0.0,0.06949365680664518,0.004881686356384307,0.2854811805273107,0.0
231,0.0,0.0,0.07039259905863055,0.0052698845393024385,0.28428097016692655,0.0
232,0.0,0.0,0.06762627714682512,0.0038952913891989738,0.28322599248154556,0.0
233,0.0,0.0,0.07445705045132223,0.007193282549269498,0.28153432464331846,0.0
234,0.0,0.0,0.07141151394561555,0.004064388417949279,0.2828852828828599,0.0
235,0.0,0.0,0.06970595655720101,0.004663509347786506,0.2830328031857441,0.0
236,0.0,0.0,0.06849060628627246,0.00404621526831761,0.28225467444984964,0.0
237,0.0,0.0,0.07109201957495391,0.0064894333481788635,0.2817597551373396,0.0
238,0.0,0.0,0.06894596368738246,0.0037854466121643783,0.28186872225191445,0.0
239,0.0,0.0,0.06931188171637355,0.005208604736253619,0.2816043614535395,0.0
240,0.0,0.0,0.07196269395612921,0.005175693119925104,0.28007185504278304,0.0
241,0.0,0.0,0.07100730363953689,0.0038839103654026985,0.27933562881870655,0.0
242,0.0,0.0,0.07693889786161326,0.0075475245248526335,0.2804387403469126,0.0
243,0.0,0.0,0.0868947397180787,0.006661408634986295,0.28561557997319115,0.0
244,0.0,0.0,0.08709339452314886,0.007822720846161247,0.2955549514893902,0.0
245,0.0,0.0,0.07788997263364657,0.004506796958263625,0.29926470786349335,0.0
246,0.0,0.0,0.07680346739616523,0.004560197936370969,0.2993922625803325,0.0
247,0.0,0.0,0.07386145240344508,0.004121217457577586,0.2981349206340038,0.0
248,0.0,0.0,0.07256617115888304,0.00368864624761045,0.29652974562129353,0.0
249,0.0,0.0,0.06845110861735819,0.004056321030172209,0.29257277210612637,0.0
250,0.0,0.0,0.06940328060072237,0.005218189529841766,0.28746403794322317,0.0
251,0.0,0.0,0.06922243435509019,0.004724294238258153,0.28555577317987213,0.0
252,0.0,0.0,0.07563552308831037,0.006813196659398575,0.28368732882302516,0.0
253,0.0,0.0,0.07468081542228622,0.004437755327671766,0.2841195199923997,0.0
254,0.0,0.0,0.07323585808260642,0.0036021623527631164,0.28465615695599045,0.0
255,0.0,0.0,0.07192869914270958,0.003598334384150803,0.284924745931899,0.0
256,1.0,0.094021,0.07422068824756298,0.005252621764236171,0.2824587719633344,0.043478260869565216
257,0.0,0.25515110287892323,0.072999378807625,0.004901530786550471,0.2818408369234643,0.015142713274274553
258,0.0,0.24423420663222575,0.0727524944612482,0.005178015834341447,0.28290822009432454,0.03365627427895864
259,0.0,0.21410752447137785,0.07081523967573507,0.0038821472553536296,0.2833404937905606,0.025244755670428276
260,0.0,0.19532605750957116,0.07108480264153694,0.005363367032259703,0.28337382123493776,0.03300600002209345
261,0.0,0.08595083028811842,0.06973254664456183,0.004570603584094594,0.282537248144344,0.008889056121309599
262,0.0,0.08485587500974984,0.06832597312943199,0.003594176067660252,0.2815001927862242,0.03237316757440567
263,0.0,0.08137574560691839,0.06664455302353742,0.0037440639454871414,0.2809525835533713,0.01961786299943924
264,0.0,0.07800078358193732,0.06645787396555271,0.004414855502545834,0.2798722011014173,0.020138078927993776
265,0.0,0.06378681003482177,0.06725141835278035,0.004835791819329772,0.2789185531534806,0.014013540531907762
266,0.0,0.025875558150964983,0.07105763511904205,0.005831195074798805,0.2788361328542078,0.008514343627861567
267,0.0,0.02524194944742803,0.0756534333398211,0.006936424153132571,0.2809522095626603,0.012070819735527039
268,0.0,0.03821565299251888,0.07485497927694686,0.004661011276766658,0.28265832998364926,0.0455242395401001
269,0.0,0.054992945954354014,0.07413365860547942,0.004660135367885232,0.2833649259095247,0.04513885825872421
270,0.0,0.07080820228190969,0.07177595396229636,0.003828052431344986,0.2839855020810894,0.02282637171447277
271,0.0,0.05616054172753239,0.06881715043243028,0.003950578538933769,0.28370826511229397,0.011919681914150715
272,0.0,0.025031466172750552,0.06973025780859658,0.004977400822099298,0.2814706901187712,0.009294331694642702
273,0.0,0.0248786152737373,0.06634015971608247,0.0034303198834615095,0.2799616996272088,0.013087959161826543
274,0.0,0.005863934137237388,0.06971884469156896,0.005165080656297505,0.2788142395325393,0.00665376674045216
275,0.0,0.017719096730617424,0.07049172398037869,0.005535140982829034,0.278771211598115,0.021906549111008644
276,0.0,0.026947076778970916,0.0711760248876959,0.005346074322005734,0.27937561749679557,0.014325307682156563
277,0.0,0.018379962984554167,0.06716289245799091,0.0037951857084408402,0.27988906194182755,0.00962931513786316
278,0.0,0.02687428969070777,0.06590311906375146,0.003645803139079362,0.27937165530043273,0.021381966769695282
279,0.0,0.03642501610256883,0.06853515017404473,0.006192479841411113,0.2785054918751545,0.019596296548843383
280,0.0,0.031229420819415654,0.07388606086436257,0.006885638150076072,0.2786070458088108,0.012500478161705865
281,0.0,0.025395237693149303,0.07232660540911083,0.004841088957618922,0.2808372557744678,0.012318293564021587
282,0.0,0.033143745250487563,0.07082857344841278,0.003901071147993207,0.28202573477615583,0.02736050883928935
283,0.0,0.04347182003983511,0.06954004806613745,0.0038975346833467484,0.2821546652815146,0.027172019084294636
284,0.0,0.0437601764000289,0.07234834783909758,0.006454883608967066,0.28194061874351056,0.014943167567253113
285,0.0,0.03326451397085701,0.06836301515916986,0.0034706261275070055,0.2822024609057682,0.011916806655270713
286,0.0,0.024440445696112055,0.06764508894174462,0.004390541551401839,0.2810899896017205,0.01233662012964487
287,0.0,0.009512171570620336,0.06716360035691944,0.004425948003440031,0.2788986359289981,0.010355445955480849
288,0.0,0.018477592331384577,0.06569913224476544,0.0035654562525451183,0.27772776962465595,0.019861778244376183
289,0.0,0.003933935256770948,0.0795284390779174,0.007192583233118058,0.2795243358165216,0.0076943343877792355
290,0.0,0.014945288192754834,0.07964800580632889,0.006577689608093351,0.2875945657215273,0.024370772764086723
291,0.0,0.027302232327873308,0.07815879418215366,0.004245007294230163,0.2889977962779538,0.03816636651754379
292,0.0,0.018780274245092127,0.07104001315306155,0.003783045569434762,0.28940188115060733,0.009492656046693975
293,0.0,0.01813933149528099,0.06856051641724764,0.00430713860421545,0.28712769955698547,0.014374652670489417
294,1.0,0.12778957719354575,0.07620314324409347,0.006400213426198153,0.28280524271102614,0.06976230398697011
295,1.0,0.11945066458267588,0.07750341922102075,0.005560811831737342,0.28256617778864224,0.03882837360319884
296,0.0,0.21248936527191364,0.07296031630669249,0.003870627743058971,0.2842060253907209,0.029194348624774387
297,0.0,0.16451517279945874,0.0738274388309563,0.005823431303724647,0.2849002118812643,0.031164788774081638
298,0.0,0.1740125660850532,0.07316782562110431,0.004609044059179723,0.28508393018436706,0.0938652902841568
299,0.0,0.19186494286090783,0.0720024159670043,0.003770879819057882,0.28527297698726894,0.09229978173971176
300,0.0,0.13375093388644915,0.07682289539686958,0.007330255841629373,0.2852724389154124,0.02442550328042772
301,0.0,0.11449204249072142,0.07297691700035687,0.0036164143122732638,0.28673524708978887,0.03677947819232941
302,0.0,0.1139061939894532,0.07082199808063507,0.0037680898094549775,0.28676127828993825,0.044831350445747375
303,0.0,0.12966192438796842,0.06988970228664493,0.003777400474064052,0.28631988722694324,0.08661921322345734
304,0.0,0.1337114091427588,0.06928225176703319,0.0045532560441643,0.28543899260987715,0.040228155255317685
305,0.0,0.14769967902796005,0.06908962284522428,0.004646208835765719,0.28454978249221724,0.0839022696018219
306,0.0,0.13879725473285368,0.07506812890752974,0.008486113511025906,0.28396246592856156,0.037074784437815346
307,0.0,0.12447397419876167,0.0741333173717274,0.005347151736107965,0.28506538107607055,0.040995453794797264
308,0.0,0.08902699392722432,0.07273037868180438,0.0049278684226529935,0.28581452865982165,0.027903246028082713
309,0.0,0.03201298116037608,0.08175324906635856,0.00853643579951798,0.286743043103222,0.020911337186892826
310,0.0,0.04293962893717776,0.08328862781556762,0.007974440651014447,0.29104248455780063,0.04286679029464722
311,0.0,0.05407279350805532,0.08152487454630077,0.005977182804296414,0.2937822865052905,0.03359378625949224
312,0.0,0.020062594093326256,0.0817957086449041,0.006599723164422007,0.29547149355541,0.02047883547269381
313,0.0,0.027950160697833598,0.07783427116644906,0.003711476514581591,0.29645613911258817,0.038050947710871696
314,0.0,0.0427999975039303,0.07703736465054092,0.005760272698743003,0.29581266191654604,0.03570968125547681
315,0.0,0.05772646383282113,0.07560033186233604,0.004850525758229196,0.294836440770803,0.043163156136870384
316,0.0,0.07515181379880609,0.0741393296807587,0.0036995497066527605,0.29430699977951624,0.07164344936609268
317,0.0,0.09154531650640907,0.0718984384797964,0.003427862577761213,0.29359808157375916,0.04768414298693339
318,0.0,0.08494682646252788,0.06844872914058822,0.0032067162450402976,0.29185076470143284,0.028848138451576234
319,0.0,0.043315118652246826,0.07394783901201545,0.006527120289816098,0.28785270775217686,0.026621485298330135
320,0.0,0.03296030765931459,0.07081287864997593,0.0038986209547147155,0.2863608140086401,0.028600643078486126
321,0.0,0.006864052567529836,0.06423160643783762,0.0033952007691065472,0.283486831507688,0.01855094830195109
322,0.0,0.0028175197897842997,0.07580947570571028,0.0067697293809889,0.27822228815524697,0.01910245418548584
323,0.0,0.00012725966312548284,0.07065190777185791,0.004319039483865102,0.281567440386643,0.012509155770142872
324,0.0,0.005775804605550955,0.06959603180999972,0.0036044770386070013,0.2821883552507017,0.06498244404792786
325,0.0,0.0015488160382295952,0.07975445887621012,0.007137516851071268,0.2827357799459665,0.016649039834737776
326,0.0,0.004066114449406779,0.0794906950754953,0.006288194825174287,0.2884495196375246,0.023518397472798824
327,0.0,0.007369882862930279,0.07457959194435451,0.0033760867081582546,0.29067043759606626,0.025992406904697417
328,0.0,0.013246219789071704,0.07166325544414641,0.00407154291557769,0.2903202579226792,0.028732103606065113
