episode,reward,unexpected,expected,variance,td2,delta_var,actor_lr,abs_td
0,-500.0,0.004931601858346589,0.8652866921353719,0.737053480386734,0.9976874665548737,7.047711331741423e-05,5.4999999999999683e-05,0.9977312563657761
1,-500.0,0.0076848660425630115,0.9042937417921398,0.8142607579231262,0.9997535342576319,4.669926041404503e-05,5.4999999999999683e-05,0.9906916134357452
2,-500.0,0.029933990395644233,0.940614545418285,0.8766577777862549,1.0175814082252752,3.7254754749338005e-05,5.4999999999999683e-05,0.9862844033241271
3,-500.0,0.3066436393446299,0.9557869287797135,0.9119167000055313,1.0285941107103385,2.9337226242920164e-05,5.4999999999999683e-05,0.9652738540172577
4,-500.0,0.1993115406305973,0.9626610258550747,0.9291447638273239,1.0126538199742416,1.0264457149509512e-05,5.4999999999999683e-05,0.9431108655929565
5,-273.0,0.16064122590763857,0.9744362092710714,0.9516797894543975,1.0992608904349335,3.290647152478291e-05,5.499999999999983e-05,0.9782465122041911
6,-500.0,0.17928722300075528,0.9974046040525316,0.98402479159832,1.1070614055966848,-3.5488080781702876e-06,5.4999999999999683e-05,0.9589676837921143
7,-500.0,0.965705372946947,1.0771711317839865,1.114562333226204,1.6325970240704997,3.6066093758510236e-05,5.4999999999999683e-05,1.049307080745697
8,-500.0,0.46896265946818255,1.110779687819326,1.241133683204651,1.4090940393640885,-0.00011130153985483938,5.4999999999999683e-05,1.0395475940704346
9,-500.0,0.33296095362205863,1.152321405109706,1.331311294555664,1.5434508300985572,-0.00020762638055392733,5.4999999999999683e-05,1.043717643737793
10,-500.0,0.37846936327411373,1.1998465126564941,1.430606951713562,1.792961613109794,-0.0002118903097719575,5.4999999999999683e-05,1.1138886289596557
11,-500.0,0.7812455269174781,1.2452029082638674,1.5772179045677186,1.858642309522233,-0.00039730933068634174,5.4999999999999683e-05,1.137044587135315
12,-500.0,1.2343881716729617,1.3621039779189277,1.7887462856769563,2.4693885259380535,-0.0006105946749702337,5.4999999999999683e-05,1.2307673768997192
13,-500.0,1.6769339176499054,1.4323110124476248,2.0495707364082336,2.4334559628791177,-0.0011429368906773593,5.4999999999999683e-05,1.2213129005432128
14,-500.0,2.3389987279593942,1.588445078738949,2.405382308959961,3.2915020887679,-0.0016853445886708116,5.4999999999999683e-05,1.408043794631958
15,-500.0,0.8306843156354722,1.7367053400541816,2.951725944519043,3.8331581851258325,-0.0029583565658854926,5.4999999999999683e-05,1.5414729251861572
16,-500.0,1.0891845813886258,1.765896467105671,3.3777997822761536,3.9874252509606487,-0.004622862568938519,5.4999999999999683e-05,1.517175136566162
17,-500.0,0.6240330513810387,1.778054448545499,3.5497705931663512,3.6124658514924213,-0.0055439475004468546,5.4999999999999683e-05,1.441465326309204
18,-500.0,2.028996527630951,1.9276929270277037,3.9411341333389283,4.65900638055464,-0.006642294642759004,5.4999999999999683e-05,1.663790964126587
19,-500.0,0.8959867546140838,2.1252919986256886,4.500590797901154,5.5020115547454225,-0.008993635672858507,5.4999999999999683e-05,1.8298132133483886
20,-500.0,1.5184510952675363,2.1712691296810456,4.927507853031158,5.682314016660217,-0.011259418138326038,5.4999999999999683e-05,1.8487087059020997
21,-500.0,1.5110614550446422,2.3962618737349817,5.667356322288513,7.5126906808744245,-0.015061966725513035,5.4999999999999683e-05,2.113940887451172
22,-500.0,1.5481328122894098,2.5733527069681053,6.794026730537414,8.252961398497137,-0.02458551046073505,5.4999999999999683e-05,2.143836067199707
23,-500.0,1.5771491550525214,2.3709438225608266,6.828933871269226,5.905054358059264,-0.02815410504942527,5.4999999999999683e-05,1.8133613739013672
24,-500.0,2.9565369464647415,2.386606194072687,6.088600152015686,6.365064576972836,-0.020344341062652187,5.4999999999999683e-05,1.8748631706237793
25,-500.0,1.6318811896041658,2.282075831922867,5.964801158905029,5.086195074905307,-0.020964196281083747,5.4999999999999683e-05,1.6425928192138672
