episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010464,0.376027,0
1,0,1.484206,0.000047,0.010464,0.376027,0
2,0,0.350547,0.000167,0.010464,0.376678,0
3,1,1.638274,0.000133,0.010464,0.378383,0
4,1,0.417985,0.000107,0.010464,0.377904,1
5,0,2.091075,0.000085,0.010464,0.377523,0
6,1,0.077835,0.000068,0.010464,0.377221,1
7,1,1.656163,0.000055,0.010464,0.376980,1
8,1,0.291406,0.000044,0.010464,0.376788,0
9,1,1.852911,0.000039,0.010464,0.376635,1
10,0,0.132910,0.000031,0.010464,0.376566,1
11,1,2.041338,0.000025,0.010464,0.376458,0
12,0,0.081933,0.000020,0.010464,0.376371,0
13,0,1.760282,0.000016,0.010464,0.376302,1
14,1,0.243493,0.000013,0.010464,0.376247,0
15,1,1.889541,0.000010,0.010464,0.376203,1
16,1,0.126805,0.000090,0.010464,0.376168,1
17,0,1.442815,0.000072,0.010464,0.377292,0
18,0,0.638537,0.000058,0.010464,0.377036,1
19,1,1.809690,0.000046,0.010464,0.376833,0
20,1,0.163709,0.000079,0.010464,0.376671,0
21,1,1.578253,0.000231,0.010464,0.377130,0
22,0,0.224627,0.000185,0.010464,0.379321,0
23,1,2.405124,0.000251,0.010464,0.378646,1
24,1,0.024877,0.000446,0.010464,0.379613,1
25,1,0.555722,0.000756,0.010464,0.382573,0
26,1,1.198234,0.001165,0.010464,0.387583,0
27,1,0.397638,0.001655,0.010464,0.394780,1
28,0,1.180727,0.001591,0.010464,0.404338,1
29,1,1.477718,0.001724,0.010464,0.403018,0
30,1,0.201602,0.002013,0.010464,0.405758,0
31,0,1.153159,0.001778,0.010464,0.411988,0
32,0,1.573329,0.001423,0.010464,0.406907,1
33,0,0.690321,0.001138,0.010464,0.399673,1
34,1,2.093542,0.000911,0.010464,0.394281,0
35,0,0.053380,0.000728,0.010464,0.390214,1
36,1,1.748416,0.000583,0.010464,0.387115,1
37,0,0.141342,0.000466,0.010464,0.384732,1
38,1,2.283869,0.000373,0.010464,0.382887,0
39,1,0.033987,0.000332,0.010464,0.381449,0
40,1,0.669999,0.000486,0.010464,0.380823,0
41,1,1.039035,0.000799,0.010464,0.383203,0
42,1,0.535552,0.001237,0.010464,0.388306,1
43,1,1.042603,0.001769,0.010464,0.396113,0
44,1,0.446292,0.002371,0.010464,0.406715,0
45,1,0.989104,0.003018,0.010464,0.420192,1
46,0,0.421863,0.002856,0.010464,0.436497,0
47,1,3.267982,0.002942,0.010464,0.432248,0
