episode,reward,unexpected_uncertainty,expected_uncertainty,mean_variance,mean_td_error_sq,mean_delta_var,mean_actor_lr,mean_abs_td
0,19.0,0.0005133672872623778,0.14539385086160428,0.6994151159336692,0.992496149891034,0.00026500186436954936,1.0000767774189598e-05,0.9961104204780177
1,57.0,0.0012953813248314317,0.45379044118102785,0.7254511870835957,0.9914283668259165,0.0002295925232687517,1.0003156237266936e-05,0.9937435095770317
2,11.0,0.00011127240852000308,0.4963443293351431,0.7405121272260492,0.96685007980046,0.0001973327020896886,1.0005965575160001e-05,0.9786576249382712
3,34.0,0.0006681667711911396,0.6028249918951654,0.7466559900956995,0.9518802660887937,0.0001751717502601659,1.0008393077450724e-05,0.9714509196141187
4,45.0,0.10109829592881235,0.7010115362737205,0.7613756603664822,0.9966680894789691,0.0001929904678822041,1.0013107163079743e-05,0.9917072190178765
5,13.0,0.02374709261418964,0.7231674240766903,0.7782341792033269,0.9772665163356921,0.0001468446250994319,1.0016665413794532e-05,0.97201518370555
6,39.0,7.80902611389947e-05,0.7776740588620558,0.7947703202565511,0.9248347957999888,0.00014221647518505084,1.001981063225353e-05,0.9416508812170762
7,13.0,4.293057506919452e-06,0.790971402783131,0.7859303951263428,0.8383251840056135,5.1760725762564385e-05,1.0022789601406677e-05,0.8956466638124906
8,77.0,0.002726809506879849,0.8535152974772634,0.8206279664844661,1.04864321142414,0.00021243727275790507,1.0027132862818846e-05,0.9888705317076151
9,12.0,0.00018738492247153353,0.8594234982313216,0.820865586400032,0.694099950147157,-0.000159473461952774,1.0031058260439309e-05,0.7798719704151154
10,14.0,8.241276045094223e-06,0.8652610030033419,0.8178191270147052,0.676478875280439,-0.00012133018360216725,1.0031921777374168e-05,0.7858498990535736
11,31.0,0.012100835241730465,0.8764601541553347,0.8232370345823227,1.0145245889470527,0.00013164320829375377,1.0033150375388787e-05,0.9744004472609489
12,28.0,2.3406419460208984e-05,0.8859771085261302,0.8383944460323879,0.8519089019877824,-9.681690384881462e-07,1.003460266733416e-05,0.8817683756351471
13,20.0,2.698576434152316e-07,0.8898054976460653,0.8232249081134796,0.8527327278345915,6.534025086333348e-05,1.0035657609173536e-05,0.8790607035160065
14,30.0,0.0023111480342311343,0.8958100631711451,0.8336580713589986,0.938740255193152,0.00016440801228010006,1.0036413286497176e-05,0.9221659183502198
15,18.0,0.11384056455288,0.898797682954843,0.8356959025065104,0.9988488106015296,0.00014601838646919536,1.0037101341668956e-05,0.9615385664833916
16,20.0,0.008662462955577366,0.9020057518648045,0.8404396384954452,0.9515811405339079,1.8300347930932577e-05,1.0037591059350373e-05,0.9003915429115296
17,35.0,0.054450983174927095,0.9075700573066814,0.8482564074652535,1.0418222000486648,0.00016675842622770214,1.0038266479630238e-05,0.9751785312380109
18,22.0,0.005016595938013823,0.910544825951949,0.8520786139098081,0.8733306337410146,6.005174303850082e-05,1.0038976399344031e-05,0.8938657478852705
19,12.0,0.0015773794154822205,0.9113184499760487,0.841909463206927,0.8815459335435302,3.86391034477791e-05,1.0039301199105352e-05,0.9242987036705017
20,61.0,0.04810088858390308,0.9192689824418753,0.8620514449526052,1.0764028599047153,0.00019864265006951773,1.0039940238830143e-05,0.9825446840192451
21,27.0,0.17381212826579098,0.9266581788912382,0.9030209007086577,1.2776874239873646,0.0003289083319389275,1.0040996714153175e-05,1.0320144361919827
22,28.0,0.0003362015513962956,0.9299925564370269,0.8850575770650592,0.7548981094955453,-0.00012509174891564486,1.0042055694818486e-05,0.8002705659185138
23,12.0,0.009846221781555456,0.9306964522755805,0.876576840877533,1.178257063351604,0.0002942754624402309,1.0042474109622374e-05,0.956726868947347
24,79.0,0.021216686148502,0.9368382541370917,0.8881141452849666,0.9655792483780494,1.657860259803942e-05,1.0043186060096843e-05,0.90153266508368
25,8.0,0.011453829214060053,0.9374222588925099,0.8920586928725243,0.9677728655604696,-2.152215777317064e-06,1.0043693652555129e-05,0.9210804998874664
