episode,reward,unexpected_uncertainty,expected_uncertainty,mean_variance,mean_td_error_sq,mean_delta_var,mean_actor_lr,mean_abs_td
0,37.0,5.762400053320631e-05,0.2592694421615733,0.6968226158941114,0.9958622749771514,9.071988323996517e-05,1.0000000015741197e-05,0.9979012076919144
1,24.0,2.721216487268765e-07,0.38332285162961816,0.7023677503069242,0.9906023194082625,8.599295535473332e-05,1.0000000038527613e-05,0.9951677272717158
2,14.0,1.196803667779108e-08,0.4433022431826268,0.7061077952384949,0.9842427536487285,8.214485043029817e-05,1.0000000056539992e-05,0.9918340827737536
3,17.0,2.69496227612282e-10,0.505823214432495,0.7079371178851408,0.9853038100327538,8.15271697103678e-05,1.000000007386299e-05,0.9922986100701725
4,13.0,1.4815711795073587e-11,0.5471370802595142,0.7108583083519568,0.9741283372949245,7.719481934975976e-05,1.0000000092242338e-05,0.986339807510376
5,20.0,1.7081352734597673e-13,0.6014674029403132,0.7148800969123841,0.9784292475220692,7.62228603791428e-05,1.0000000113914286e-05,0.9885006070137023
6,23.0,0.0007702335198699978,0.6523062478946788,0.7187578755876293,0.9776265019874636,7.476988248849745e-05,1.0000000143256505e-05,0.9875955115193906
7,21.0,0.006111234026843026,0.689781119833676,0.7212815369878497,0.9922304731622638,7.699193987278023e-05,1.000000017334446e-05,0.9951355939819699
8,16.0,0.0001720159455379011,0.7138170916295078,0.7252930030226707,0.952617677682194,6.454211200184102e-05,1.0000000197851715e-05,0.9748412519693375
9,13.0,9.456676614090276e-06,0.73078111565159,0.7265492402590238,0.9648286774573906,6.83651209915185e-05,1.0000000216223167e-05,0.9802512434812692
10,17.0,2.1294542637690143e-07,0.7502993192447901,0.7312032334944781,0.9435426981163199,6.0241373165591785e-05,1.0000000234207658e-05,0.9695456203292397
11,38.0,0.0010381610127491205,0.7837118449812912,0.732178625307585,0.9700368922340454,6.587475226937422e-05,1.000000026410593e-05,0.9836130659831198
12,22.0,7.660276203794465e-06,0.798817472394055,0.7396858930587769,0.9270569379942213,5.3872116109034444e-05,1.000000029237892e-05,0.960229367017746
13,22.0,0.0007832867047650761,0.8110110600189083,0.7402307255701586,0.9527558135979209,6.023924056423285e-05,1.0000000310160705e-05,0.9728804122317921
14,21.0,0.005120463018665845,0.8209564533728418,0.7453584841319493,0.975118740073549,6.45246402789845e-05,1.0000000325240095e-05,0.9833142672266278
15,12.0,0.000351875539288756,0.8258969508160895,0.7473779122034708,0.9067885840086157,4.827068488650651e-05,1.0000000335691707e-05,0.9460699657599131
16,51.0,0.00202492633196105,0.842675145802334,0.7530198962080712,0.991379916880937,6.460186627237951e-05,1.0000000352704198e-05,0.9918787409277523
17,27.0,0.002486564309331893,0.8494388927140848,0.7590863307317098,0.9624761915547161,5.992739373456462e-05,1.0000000370200662e-05,0.9736362210026493
18,21.0,0.007101739385353409,0.8540053577442515,0.763287691842942,0.9537330791512536,5.402046692838828e-05,1.0000000379194937e-05,0.9683044183821905
19,45.0,0.05987800473013272,0.8621592841333049,0.7685929232173496,0.9689722474164224,5.7069633574594615e-05,1.0000000389976179e-05,0.976409117380778
20,33.0,0.007354763883181896,0.8663986371880371,0.7698573199185458,0.9645900205132089,5.33034495925611e-05,1.0000000400258175e-05,0.9733520890727188
21,16.0,0.00020701819927309995,0.8682444250700555,0.7727213576436043,0.9075847638844452,4.0136763152729626e-05,1.0000000405186255e-05,0.9378415979444981
22,22.0,0.0006987398209224933,0.8711542036340245,0.7798780473795804,0.9431499995100698,5.2669914531858256e-05,1.0000000408946234e-05,0.9534447599541057
23,24.0,0.045927109696525636,0.8734785418000877,0.7782610257466634,0.9680657500702844,5.007663057171272e-05,1.0000000413581567e-05,0.9680895482500395
24,11.0,0.003945108682927644,0.8739902579494554,0.7717428966002031,0.9297830225495066,4.083490654426763e-05,1.0000000416318729e-05,0.9478870792822405
25,38.0,0.007935976459241474,0.8772900532396425,0.7824950673078236,0.9290952279530255,4.1141823274261424e-05,1.000000041958304e-05,0.9533955078375967
26,20.0,0.07959172687858983,0.8794568310976009,0.7909007847309113,1.022350064910237,5.590387102819977e-05,1.0000000423843177e-05,0.9880186170339584
27,13.0,0.0043756014588890585,0.880053875300359,0.7824480258501493,0.9092636721294772,2.4367085937809158e-05,1.0000000426512152e-05,0.93162857569181
28,23.0,0.005968567519952926,0.8815449879821405,0.7879565202671549,0.9210846078960742,3.65925994057524e-05,1.0000000428743293e-05,0.9399791100750798
29,13.0,0.005567682596617033,0.8821859808505963,0.786767487342541,0.9697405607266771,5.3732892194821935e-05,1.0000000430601117e-05,0.9548007845878601
30,32.0,0.12761688673700947,0.8848053380885069,0.7955525442957878,1.0424227270140123,6.222727138789619e-05,1.0000000433090307e-05,1.0050555504858494
31,19.0,0.02083561558592284,0.8861301785477019,0.7969004888283578,0.9479605075684294,3.437294594110797e-05,1.0000000436564885e-05,0.9525853928766752
32,19.0,0.0003002728658841507,0.8877624414111017,0.8025367793283964,0.8807701678478614,1.9070167219666505e-05,1.0000000439076405e-05,0.9156339858707628
33,10.0,3.224155347121556e-05,0.8883128990711872,0.7987041592597961,0.9013324696262395,2.933046989486741e-05,1.0000000441053299e-05,0.9064467310905456
34,35.0,0.017552592904852986,0.8917129375774324,0.8101732322147914,0.9913456025996498,6.032896955428472e-05,1.0000000444398315e-05,0.9624786649431502
35,55.0,0.006059363932360231,0.8968205533764113,0.8172056718306108,1.0026018405697594,5.058609372509798e-05,1.0000000452154733e-05,0.9797092351046476
36,70.0,0.05459091703641397,0.8988878138221743,0.8131034774439675,0.9753250253806999,4.8515590940555637e-05,1.0000000460471e-05,0.9588505285126823
37,19.0,0.0014642750981117615,0.9000444098657976,0.8206655885043898,0.9278607319976963,2.530569482231828e-05,1.0000000462549186e-05,0.9187275422246832
38,19.0,0.0016549123145818399,0.9012554803037744,0.8232887293163099,0.941767031725972,2.337083621484406e-05,1.0000000464273611e-05,0.9293619394302368
39,12.0,0.00011372470830202674,0.9016330389353182,0.8188397983709971,0.904092059815348,-2.0104020635735406e-06,1.0000000465874996e-05,0.8990234583616257
40,34.0,0.16259805131390148,0.9030064339792124,0.8226004751289592,1.0201182277907677,3.7072616078651426e-05,1.000000046806428e-05,0.9780975334784564
41,17.0,0.0036613826165422803,0.9037227988122774,0.8242153630537146,0.896044869856735,3.441770463752771e-06,1.0000000469754309e-05,0.9054901038899141
42,23.0,6.89951870186747e-05,0.9042761177259876,0.8222457222316576,0.9453348356483945,2.626926681678793e-05,1.000000047102899e-05,0.9393111830172332
43,16.0,0.01929864747148889,0.905301067211119,0.8309130668640137,0.9777706766729759,1.354492110230465e-05,1.0000000472258094e-05,0.9527913257479668
44,25.0,0.07861938169383158,0.9059248342452751,0.8255610036849975,0.9416889612081712,1.8858032974314368e-05,1.000000047422796e-05,0.9449673128128052
45,15.0,0.01380568670638064,0.9066542598180273,0.8307128190994263,0.9079375471195174,2.528427366414121e-05,1.0000000475268038e-05,0.9232584953308105
46,20.0,0.0001591687308965113,0.9080470067454481,0.8367512881755829,0.8304875760697079,-5.924104966481938e-07,1.0000000476919713e-05,0.8440971672534943
47,9.0,2.1363265429573156e-05,0.9080045477645085,0.8241797089576721,0.6899065735417464,-5.0756146912765996e-05,1.0000000478474986e-05,0.7855952713224623
48,39.0,0.1956456830121856,0.9089340333197538,0.8311309417088827,0.916001791668717,3.002070230210545e-05,1.0000000480365123e-05,0.9274353705919706
49,14.0,0.008604588135843026,0.9097659571188884,0.8386379054614476,0.7771766878804455,-1.3752037236979928e-05,1.0000000481397748e-05,0.8452411890029907
50,17.0,0.0033322788939369394,0.9096929618880832,0.8272911310195923,0.8649147570677764,8.935677338750819e-06,1.0000000482146984e-05,0.9048601388931274
51,22.0,0.1438440497626403,0.9098894072729833,0.829921692609787,0.979559039647565,4.199378359244561e-05,1.0000000482405995e-05,0.9578655741431497
52,50.0,0.2796660010929909,0.9119106119505204,0.8384045124053955,1.0253813585017273,5.408684916226702e-05,1.0000000484743548e-05,0.9854860615730285
53,24.0,0.24233547970534597,0.912361735427685,0.8361735244592031,1.0320973733767584,5.4682080178630814e-05,1.0000000486966245e-05,0.9864002962907156
54,25.0,0.11982477713865114,0.9141164539564341,0.847512514591217,0.9949871855713093,4.1068903886636424e-05,1.0000000488361824e-05,0.9623995113372803
55,23.0,0.00876614838001439,0.9158512602913412,0.8519090699112933,0.9556784641047772,3.614419194443726e-05,1.0000000491569612e-05,0.9330686486285665
56,26.0,0.08438341311807052,0.9176421331838864,0.8541598067833827,0.967530421438432,4.46102005034289e-05,1.0000000495310799e-05,0.9378125942670382
57,8.0,0.01415718748699103,0.9178508474323421,0.8474235981702805,0.7167139593399714,-1.841110556787218e-05,1.000000049737389e-05,0.8202452510595322
58,30.0,0.009005713743072392,0.9187214057089408,0.8490479906400045,0.9234032687417582,3.256215219342994e-05,1.0000000498511897e-05,0.9281837105751037
59,27.0,0.0038475617932471535,0.9195946630934797,0.8519696240071897,0.907363579424109,2.529545698561075e-05,1.0000000500806152e-05,0.9214141854533443
60,23.0,0.021969009479861933,0.9203358675108063,0.8526684771413389,0.9050701984822662,2.0647979072316944e-05,1.000000050203425e-05,0.920591344004092
61,13.0,0.001207759068691469,0.9207034107764432,0.8533962185566242,0.8198372955762298,-3.2580460658317306e-06,1.0000000503207674e-05,0.8768295233066266
62,27.0,0.155656278547041,0.9214951256320487,0.8548225605929339,0.9278867518216468,3.4381316605267145e-05,1.0000000504669278e-05,0.9243155806152908
63,23.0,0.23797186535146064,0.9221846418383081,0.8560755926629772,1.0546191333022386,3.6542281613508754e-05,1.0000000506014444e-05,0.9955909459487252
64,20.0,0.003055998990695721,0.9227522076588521,0.8573646962642669,0.7023540683168328,-2.2020856402614442e-05,1.0000000507596858e-05,0.7976703584194184
65,22.0,0.0015349512545659097,0.9228920828755861,0.8532774990255182,0.89660126337706,3.385393339040313e-05,1.000000050820015e-05,0.908996045589447
