episode,is_optimal,surprise
1269,1,0.037082
1270,1,0.033374
1271,1,0.030036
1272,1,0.027033
1273,1,0.024329
1274,1,0.021896
1275,1,0.019707
1276,1,0.017736
1277,1,0.015962
1278,1,0.014366
1279,1,0.012930
1280,1,0.011637
1281,1,0.010473
1282,1,0.009426
1283,1,0.008483
1284,1,0.007635
1285,1,0.006871
1286,1,0.006184
1287,1,0.005566
1288,1,0.005009
1289,1,0.004508
1290,1,0.004057
1291,1,0.003652
1292,1,0.003287
1293,1,0.002958
1294,1,0.002662
1295,1,0.002396
1296,1,0.002156
1297,1,0.001941
1298,1,0.001747
1299,1,0.001572
1300,1,0.001415
1301,1,0.001273
1302,1,0.001146
1303,1,0.001031
1304,1,0.000928
1305,1,0.000835
1306,1,0.000752
1307,1,0.000677
1308,1,0.000609
1309,1,0.000548
1310,1,0.000493
1311,1,0.000444
1312,1,0.000400
1313,1,0.000360
1314,1,0.000324
1315,1,0.000291
1316,1,0.000262
1317,1,0.000236
1318,1,0.000212
1319,1,0.000191
1320,1,0.000172
1321,1,0.000155
1322,1,0.000139
1323,1,0.000125
1324,1,0.000113
1325,1,0.000102
1326,1,0.000091
1327,1,0.000082
1328,1,0.000074
1329,1,0.000067
1330,1,0.000060
1331,1,0.000054
1332,1,0.000049
1333,1,0.000044
1334,1,0.000039
1335,1,0.000035
1336,1,0.000032
1337,1,0.000029
1338,1,0.000026
1339,1,0.000023
1340,1,0.000021
1341,1,0.000019
1342,1,0.000017
1343,1,0.000015
1344,0,0.114104
1345,1,0.102694
1346,1,0.092425
1347,1,0.083182
1348,0,0.175266
1349,1,0.157740
1350,1,0.141966
1351,1,0.127769
1352,1,0.114992
1353,1,0.103493
1354,1,0.093144
1355,1,0.083829
1356,1,0.075446
1357,1,0.067902
1358,1,0.061112
1359,1,0.055000
1360,1,0.049500
1361,0,0.127345
1362,1,0.114610
1363,1,0.103149
1364,1,0.092834
1365,1,0.083551
1366,1,0.075196
1367,1,0.067676
1368,1,0.060909
1369,1,0.054818
1370,1,0.049336
1371,1,0.044402
1372,1,0.039962
1373,0,0.126787
1374,1,0.114109
1375,1,0.102698
1376,1,0.092428
1377,1,0.083185
1378,1,0.074867
1379,1,0.067380
1380,0,0.152566
1381,1,0.137309
1382,1,0.123578
1383,1,0.111221
1384,1,0.100099
1385,1,0.090089
1386,1,0.081080
1387,1,0.072972
1388,1,0.065675
1389,1,0.059107
1390,1,0.053196
1391,1,0.047877
1392,1,0.043089
1393,1,0.038780
1394,1,0.034902
1395,1,0.031412
1396,1,0.028271
1397,1,0.025444
1398,1,0.022899
1399,1,0.020609
1400,1,0.018548
1401,1,0.016694
1402,1,0.015024
1403,1,0.013522
1404,1,0.012170
1405,1,0.010953
1406,1,0.009857
1407,1,0.008872
1408,1,0.007985
1409,1,0.007186
1410,1,0.006467
1411,1,0.005821
1412,1,0.005239
1413,1,0.004715
1414,1,0.004243
1415,1,0.003819
1416,1,0.003437
1417,1,0.003093
1418,1,0.002784
1419,1,0.002506
1420,1,0.002255
1421,1,0.002030
1422,1,0.001827
1423,1,0.001644
1424,1,0.001480
1425,1,0.001332
1426,1,0.001198
1427,1,0.001079
1428,1,0.000971
1429,1,0.000874
1430,1,0.000786
1431,1,0.000708
1432,1,0.000637
1433,1,0.000573
1434,1,0.000516
1435,1,0.000464
1436,0,0.115529
1437,1,0.103976
1438,1,0.093578
1439,1,0.084220
1440,1,0.075798
1441,1,0.068219
1442,1,0.061397
1443,1,0.055257
1444,1,0.049731
1445,1,0.044758
1446,1,0.040282
1447,1,0.036254
