episode,is_optimal,expected,unexpected
0,1,0.008326,0.000000
1,1,0.016587,0.000047
2,0,0.024782,0.000037
3,0,0.032918,0.000030
4,1,0.040992,0.000024
5,0,0.049003,0.000019
6,1,0.056955,0.000015
7,0,0.064844,0.000012
8,0,0.072674,0.000010
9,1,0.080442,0.000008
10,0,0.088152,0.000006
11,1,0.095801,0.000005
12,0,0.103393,0.000004
13,0,0.110925,0.000003
14,1,0.118395,0.000003
15,1,0.125812,0.000002
16,1,0.133173,0.000002
17,1,0.140476,0.000003
18,0,0.147718,0.000003
19,0,0.154909,0.000002
20,1,0.162045,0.000002
21,1,0.169125,0.000001
22,1,0.176147,0.000101
23,0,0.183109,0.000081
24,0,0.190023,0.000065
25,1,0.196886,0.000052
26,0,0.203693,0.000041
27,1,0.210451,0.000033
28,0,0.217153,0.000027
29,0,0.223806,0.000021
30,0,0.230407,0.000017
31,1,0.236954,0.000014
32,1,0.243452,0.000011
33,0,0.249900,0.000009
34,1,0.256298,0.000007
35,0,0.262646,0.000006
36,1,0.268944,0.000004
37,0,0.275193,0.000004
38,1,0.281393,0.000003
39,1,0.287545,0.000022
40,0,0.293646,0.000018
41,1,0.299702,0.000029
42,1,0.305708,0.000122
43,1,0.311662,0.000309
44,1,0.317562,0.000590
45,1,0.323407,0.000959
46,0,0.329196,0.000939
47,1,0.334950,0.001076
48,0,0.340650,0.000912
49,0,0.346316,0.000730
50,1,0.351945,0.000604
51,0,0.357522,0.000483
52,1,0.363063,0.000386
53,0,0.368554,0.000309
54,0,0.374008,0.000247
55,0,0.379422,0.000198
56,1,0.384794,0.000158
57,1,0.390123,0.000127
58,0,0.395407,0.000101
59,0,0.400652,0.000081
60,0,0.405856,0.000065
61,0,0.411016,0.000080
62,1,0.416130,0.000064
63,0,0.421209,0.000069
64,1,0.426243,0.000055
65,0,0.431241,0.000055
66,1,0.436195,0.000044
67,1,0.441114,0.000035
68,1,0.445994,0.000028
69,1,0.450834,0.000059
70,0,0.455631,0.000047
71,0,0.460394,0.000038
72,1,0.465120,0.000030
73,0,0.469807,0.000024
74,0,0.474457,0.000019
75,1,0.479068,0.000015
76,1,0.483644,0.000012
77,1,0.488182,0.000062
78,1,0.492680,0.000202
79,1,0.497135,0.000438
80,0,0.501547,0.000418
81,1,0.505931,0.000525
82,1,0.510273,0.000751
83,1,0.514570,0.001084
84,1,0.518821,0.001508
85,1,0.523025,0.002006
86,0,0.527180,0.001931
87,1,0.531319,0.002054
88,1,0.535410,0.002333
89,1,0.539454,0.002733
90,1,0.543448,0.003221
91,1,0.547391,0.003773
92,0,0.551283,0.003508
93,1,0.555169,0.003509
94,1,0.559006,0.003710
95,1,0.562792,0.004056
96,0,0.566527,0.003585
97,1,0.570260,0.003450
98,0,0.573943,0.002760
99,0,0.577621,0.002208
100,0,0.581291,0.001766
101,0,0.584947,0.001413
102,1,0.588587,0.001131
103,1,0.592187,0.000904
