episode,mean_reward,std_reward
237,23.095238,10.932280
238,26.190476,19.896444
239,24.571429,18.305793
240,26.619048,14.069475
241,21.000000,11.856282
242,19.809524,12.617520
243,25.571429,19.441172
244,22.714286,13.079038
245,21.761905,9.002141
246,20.523810,8.974138
247,23.904762,12.270385
248,22.952381,14.254410
249,23.809524,16.202936
250,22.904762,11.397179
251,20.142857,9.046366
252,28.047619,15.129524
253,20.619048,11.137565
254,19.523810,6.161471
255,22.476190,12.530417
256,30.142857,17.607590
257,24.571429,16.261469
258,24.000000,8.428975
259,24.047619,12.061257
260,26.000000,14.226066
261,18.571429,8.829450
262,25.190476,11.303683
263,24.380952,14.327716
264,20.428571,8.156630
265,17.619048,6.679579
266,23.095238,10.752208
267,22.666667,12.229291
268,21.285714,9.769451
269,23.952381,9.388322
270,21.285714,12.536206
271,20.523810,8.605751
272,21.761905,9.033824
273,28.190476,11.611239
274,22.190476,8.995338
275,24.571429,10.874047
276,22.047619,12.077039
277,18.904762,5.613799
278,22.047619,8.532717
279,18.095238,8.706346
280,21.952381,13.991413
281,20.904762,5.656052
282,22.619048,11.374475
283,17.904762,8.585174
284,22.428571,12.681338
285,23.523810,12.681517
286,23.952381,18.054089
287,22.000000,12.220202
288,19.952381,11.970106
289,20.142857,11.272747
290,19.523810,9.312659
291,26.571429,15.217695
292,25.428571,12.265210
293,21.428571,8.989790
294,21.238095,11.734787
295,21.904762,10.769909
296,21.714286,11.477277
297,19.047619,6.051180
298,22.523810,9.230483
299,18.285714,9.827769
300,29.285714,13.399157
301,23.714286,10.646452
302,20.380952,8.643611
303,21.380952,10.311696
304,22.619048,9.529284
305,23.095238,11.279584
306,20.523810,10.948446
307,20.523810,9.419428
308,22.619048,10.176893
309,19.857143,9.041100
310,21.666667,11.605965
311,24.190476,13.664758
312,27.047619,12.077039
313,20.666667,7.434369
314,27.571429,13.734113
315,18.000000,8.400680
316,20.476190,7.068502
317,24.285714,12.087549
318,21.095238,10.542001
319,23.380952,10.068698
320,23.761905,10.469478
321,21.047619,9.157231
322,20.571429,9.504743
323,23.571429,11.424999
324,20.142857,12.991887
325,27.476190,18.028071
326,22.095238,11.254226
327,20.714286,10.347039
328,19.666667,6.998866
329,29.285714,15.278815
330,18.619048,11.277775
331,23.142857,13.562152
332,18.571429,5.703561
333,25.761905,12.742523
334,23.000000,15.723807
335,24.000000,11.872337
336,20.809524,13.443423
337,19.619048,12.080981
338,20.047619,11.030159
339,19.952381,9.613860
340,20.142857,9.963198
341,21.904762,15.023489
342,22.666667,7.960219
343,22.238095,14.030256
344,21.142857,10.001360
345,22.142857,10.129099
346,16.809524,5.403870
347,21.523810,8.797289
348,24.142857,13.905414
349,21.476190,9.189119
350,22.142857,12.345370
351,18.666667,6.236096
352,21.000000,12.809966
353,24.809524,12.210920
354,25.000000,13.529509
355,24.571429,14.144060
356,23.571429,13.304390
357,21.333333,8.090755
358,20.952381,11.184497
359,25.952381,16.762987
360,22.523810,16.167631
361,21.714286,9.050877
362,18.761905,8.733650
363,23.333333,12.009256
364,23.523810,11.236077
365,20.000000,9.586697
366,21.190476,9.312659
367,23.142857,9.331389
368,22.476190,13.450506
369,18.571429,7.662969
370,20.190476,10.144757
371,24.333333,12.951681
372,21.619048,14.926730
373,20.285714,8.241260
374,20.857143,11.461263
375,20.619048,8.231624
376,21.047619,12.013786
377,27.190476,17.089732
378,20.523810,9.317771
379,26.809524,13.275897
380,23.333333,10.709734
381,24.142857,10.789261
382,19.142857,8.270923
383,21.761905,8.711813
384,25.666667,10.566494
385,21.904762,9.262853
386,29.000000,15.001587
387,27.238095,12.671320
388,23.238095,11.169281
389,21.190476,10.472727
390,25.190476,17.100875
391,26.142857,19.496729
392,20.761905,16.183192
393,25.761905,14.219051
394,19.809524,8.721179
395,20.333333,9.608198
396,21.142857,9.518332
397,24.380952,16.048961
398,21.380952,10.567138
399,25.809524,14.750687
400,26.000000,17.188036
401,24.285714,16.584970
402,24.523810,17.039503
403,24.238095,10.373523
404,22.000000,9.729680
405,23.523810,17.412691
406,21.285714,10.397540
407,20.000000,10.840840
408,22.380952,10.106463
409,21.571429,11.830435
410,26.666667,11.294050
411,18.761905,8.535108
412,20.285714,8.235480
413,19.619048,8.930825
414,21.095238,11.575445
415,18.952381,10.035538
416,22.142857,16.178427
417,22.047619,7.479981
418,22.238095,12.086611
419,21.666667,11.708090
420,22.047619,10.153471
421,22.333333,8.543075
422,21.714286,12.367942
423,21.380952,7.319096
424,23.285714,12.228549
425,24.952381,15.066444
426,22.571429,10.759587
427,25.142857,15.857357
428,23.666667,11.585431
429,20.238095,8.623913
430,20.047619,8.599425
431,23.809524,13.128011
432,23.333333,9.020259
433,21.476190,10.200929
434,18.761905,9.620933
435,21.666667,10.776223
436,23.428571,12.495986
437,19.523810,7.556889
438,21.095238,10.901746
439,22.000000,9.665846
440,27.619048,14.756681
441,22.619048,17.241910
442,21.142857,12.631351
443,20.047619,8.654623
444,22.476190,9.105828
445,22.333333,9.603240
446,32.714286,28.469102
447,24.000000,12.181172
448,26.142857,15.191745
449,20.428571,8.278322
450,21.333333,10.366307
451,20.047619,8.871979
452,28.428571,18.635786
453,24.142857,9.871970
454,24.523810,11.146723
455,17.428571,8.203202
456,23.380952,15.123228
457,22.000000,11.338934
458,25.000000,11.571723
459,25.809524,14.164406
460,21.333333,8.131850
461,23.380952,13.587376
462,18.380952,6.358168
463,25.666667,13.898727
464,22.523810,7.155544
465,23.761905,12.607272
466,22.142857,10.292326
467,21.047619,9.717320
468,21.428571,9.084636
469,29.476190,16.366688
470,18.047619,6.019620
471,20.476190,11.026458
472,19.285714,9.325556
473,22.333333,7.735714
474,25.000000,13.423505
475,25.333333,13.509550
476,25.619048,16.488022
477,21.761905,6.844565
478,20.238095,10.103770
479,20.476190,9.564911
480,19.142857,9.568230
481,30.380952,15.505686
482,19.190476,8.015574
483,19.809524,8.516757
484,19.238095,7.782182
485,27.380952,22.246404
486,19.000000,8.023774
487,23.857143,16.929224
488,25.000000,15.940365
489,26.571429,13.851496
490,20.333333,8.757763
491,23.714286,12.325517
492,20.047619,9.306814
493,22.904762,10.640913
494,23.428571,13.706347
495,21.619048,8.020665
496,21.047619,10.453872
497,24.000000,11.751393
498,20.476190,7.638368
499,24.095238,14.937663
500,21.714286,11.522826
501,22.095238,8.117616
502,20.095238,5.290645
503,23.714286,13.593216
504,20.190476,6.536484
505,20.952381,11.946214
506,19.333333,9.463380
507,24.238095,13.023440
508,21.714286,12.414058
509,21.380952,11.094727
510,21.809524,10.670918
511,21.904762,10.028078
512,24.047619,12.049407
513,19.142857,8.746622
514,20.380952,10.895504
515,19.142857,7.478768
516,24.190476,11.631726
517,20.857143,9.119762
518,24.619048,14.466632
519,19.904762,7.263115
520,21.000000,13.226957
521,22.857143,13.094113
522,19.666667,8.946046
523,21.523810,10.163516
524,20.619048,11.573682
525,23.333333,10.899250
526,24.809524,14.224791
527,22.095238,11.847864
528,24.428571,14.506391
529,20.000000,9.396048
530,26.380952,14.859585
531,20.952381,8.448591
532,21.428571,9.756909
533,25.285714,12.642117
534,18.476190,9.539986
535,23.428571,10.499757
536,22.428571,15.770894
537,23.523810,6.884206
538,21.904762,9.410758
539,27.571429,16.969360
540,22.619048,14.113405
541,21.285714,13.180588
542,25.428571,12.183406
543,22.000000,11.088389
544,19.190476,10.549742
545,24.523810,12.904850
546,20.904762,10.478571
547,17.904762,6.465327
548,20.857143,8.892403
549,28.809524,23.029213
550,30.619048,18.650868
551,22.571429,10.777275
552,25.095238,17.098885
553,21.142857,9.900869
554,24.095238,13.665754
555,18.761905,12.424648
556,23.238095,12.539100
557,22.190476,12.719011
558,26.142857,11.293849
559,25.142857,13.296207
560,22.428571,12.045831
561,17.857143,6.720868
562,20.857143,9.151038
563,21.571429,13.044143
564,20.047619,7.742746
565,23.809524,12.752662
566,25.333333,13.145100
567,23.428571,14.338000
568,26.142857,11.029336
569,24.666667,16.536636
570,22.619048,8.527134
571,26.857143,15.584747
572,29.238095,15.729574
573,22.666667,10.651775
574,22.333333,10.534900
575,21.761905,8.954407
576,20.761905,10.164854
577,21.809524,9.564911
578,23.619048,8.920155
579,24.523810,9.974344
580,29.333333,15.890498
581,21.285714,10.254583
582,25.380952,13.892362
583,24.238095,11.763158
584,16.809524,7.142222
585,19.333333,7.066577
586,21.619048,12.005856
587,22.714286,10.655394
588,32.571429,18.130667
589,20.000000,10.989172
590,22.714286,11.584649
591,23.238095,11.006080
592,25.571429,16.763258
593,20.857143,10.227348
594,24.476190,13.899706
595,28.238095,16.309228
596,23.476190,11.395985
597,18.476190,9.251095
598,26.714286,14.781400
599,30.142857,18.053586
600,25.952381,12.276482
601,27.380952,22.250685
602,23.190476,11.231838
603,23.190476,9.084886
604,29.285714,22.608770
605,22.523810,14.737768
606,22.142857,12.271864
607,24.428571,20.416080
608,24.857143,14.525137
609,22.000000,9.596626
610,21.666667,6.805693
611,24.047619,10.517451
612,25.142857,10.310816
613,27.428571,14.714979
614,32.809524,26.107140
615,20.666667,7.363574
616,21.619048,8.621547
617,25.095238,19.390486
618,20.952381,10.540065
619,21.428571,10.158606
620,24.904762,12.990490
621,24.333333,14.597238
622,23.380952,11.728988
623,18.047619,8.731313
624,31.333333,17.321424
625,23.619048,11.004225
626,21.904762,8.405807
627,27.047619,15.612804
628,19.476190,13.167851
629,21.142857,10.806901
630,23.857143,12.182289
631,25.857143,18.878775
632,22.285714,12.910471
633,31.952381,14.856380
634,23.428571,8.807851
635,25.761905,11.787422
636,21.428571,10.887177
637,19.476190,5.836005
638,26.380952,14.410566
639,24.619048,12.291988
640,26.904762,16.854856
641,18.904762,10.514864
642,21.428571,8.197395
643,27.428571,14.440589
644,20.571429,8.920663
645,24.619048,11.205765
646,23.238095,12.520097
647,18.666667,7.754159
648,21.476190,10.834772
649,18.619048,7.895003
650,24.380952,15.220526
651,23.000000,10.614456
652,23.238095,14.335785
653,28.714286,13.002355
654,19.857143,9.612916
655,22.428571,12.782322
656,25.380952,13.664261
657,22.571429,7.780142
658,16.857143,4.038926
659,29.523810,19.800479
660,22.333333,8.988529
661,24.714286,11.301676
662,24.857143,12.548139
663,27.809524,19.519512
664,28.857143,17.817289
665,26.428571,14.291427
666,22.380952,12.620755
667,20.666667,8.447785
668,23.571429,9.564674
669,27.142857,15.654866
670,29.666667,12.623988
671,20.476190,8.742992
672,25.523810,18.162282
673,25.380952,12.353816
674,21.142857,11.356918
675,23.000000,11.439281
676,24.952381,16.155424
677,27.142857,15.065842
678,19.523810,6.411441
679,24.666667,8.548647
680,23.047619,11.064642
681,26.714286,18.213399
682,26.952381,14.574852
683,23.380952,17.534934
684,18.095238,5.991301
685,23.476190,9.559931
686,26.619048,16.380814
687,22.571429,12.771141
688,22.619048,9.983206
689,23.809524,15.978018
690,23.619048,9.868064
691,33.857143,21.682307
692,24.095238,10.350545
693,22.238095,13.745665
694,23.714286,12.463825
695,27.000000,10.118347
696,22.571429,10.887177
697,23.000000,12.157694
698,20.285714,8.805533
699,22.904762,9.836302
700,22.095238,10.327516
701,23.904762,14.605624
702,23.809524,9.902472
703,20.238095,11.207586
704,20.428571,7.486950
705,23.095238,10.988759
706,16.761905,7.745381
707,30.857143,14.072214
708,26.666667,14.926274
709,26.571429,13.851496
710,24.380952,12.579182
711,24.047619,11.047414
712,24.571429,12.636197
713,17.619048,6.113811
714,23.809524,13.443423
715,21.666667,8.137704
716,26.428571,12.214634
717,25.285714,13.894647
718,21.000000,10.169984
719,22.809524,8.353038
720,20.428571,10.495221
721,20.190476,11.648090
722,29.047619,20.988605
723,22.952381,8.220046
724,24.380952,14.479793
725,23.952381,10.838539
726,26.000000,15.491933
727,21.476190,19.485328
728,27.190476,13.542241
729,21.142857,7.893854
730,22.380952,9.712418
731,21.333333,9.377447
732,29.904762,21.867359
733,22.285714,9.666549
734,24.333333,9.538560
735,22.142857,15.179202
736,26.809524,10.781903
737,27.619048,15.186072
738,26.809524,11.421029
739,25.285714,14.658470
740,25.238095,15.963962
741,21.619048,10.956521
742,30.190476,18.154415
743,22.238095,10.582577
744,25.238095,19.188054
745,27.285714,13.108132
746,22.190476,8.272842
747,26.476190,14.591645
748,18.714286,7.212046
749,22.142857,11.477870
750,21.904762,14.937663
751,24.857143,15.486663
752,29.523810,15.978018
753,23.571429,8.780777
754,20.904762,8.105875
755,22.523810,10.711005
756,27.952381,16.004393
757,22.428571,10.312135
758,22.571429,13.633193
759,20.952381,9.692787
760,29.142857,15.081637
761,24.238095,12.027369
762,23.571429,8.904635
763,21.952381,10.371555
764,20.333333,10.380079
765,20.000000,12.554642
766,24.333333,14.541675
767,23.428571,12.685092
768,29.904762,17.040302
769,23.952381,8.300753
770,25.333333,14.910314
771,27.476190,17.231254
772,27.714286,18.082201
773,29.190476,12.989443
774,26.428571,14.056252
775,24.238095,8.975654
776,20.714286,10.920243
777,21.428571,9.771540
778,29.000000,20.184860
779,26.476190,16.491323
780,23.047619,12.586751
781,22.809524,10.896129
782,25.095238,11.628802
783,23.904762,9.516426
784,24.190476,8.984744
785,26.809524,16.099746
786,21.333333,7.918233
787,20.000000,8.580154
788,26.666667,18.747275
789,27.000000,15.331263
790,25.238095,11.783381
791,27.761905,13.613385
792,23.619048,11.374475
793,24.714286,11.406526
794,27.285714,16.192717
795,26.666667,14.958143
796,24.809524,13.879135
797,26.523810,12.311895
798,27.857143,13.281873
799,28.761905,20.153943
800,25.619048,13.127493
801,24.809524,13.333163
802,22.666667,9.078144
803,24.571429,8.963266
804,29.619048,22.493335
805,21.285714,9.507605
806,21.095238,14.345747
807,24.714286,14.088641
808,25.714286,21.265091
809,30.666667,21.916146
810,25.619048,13.933434
811,20.761905,11.983738
812,25.000000,8.507700
813,29.142857,12.244671
814,24.095238,8.540686
815,24.333333,11.141229
816,23.571429,11.842504
817,28.285714,17.512289
818,27.714286,21.396802
819,23.380952,13.203449
820,28.333333,18.737112
821,29.142857,18.195462
822,22.571429,13.411336
823,21.380952,13.460617
824,18.619048,6.965741
825,23.285714,7.905049
826,29.095238,13.700555
827,28.761905,17.045890
828,25.857143,10.534685
829,27.047619,21.067864
830,23.809524,22.563390
831,29.285714,18.706105
832,24.380952,14.904382
833,23.428571,14.093468
834,22.809524,11.516527
835,27.190476,14.620986
836,27.095238,22.549216
837,32.761905,15.510073
838,22.333333,7.080041
839,23.095238,13.107267
840,24.476190,11.112494
841,24.285714,13.708332
842,28.952381,18.732392
843,26.428571,16.669252
844,27.761905,13.869819
845,23.761905,10.844813
846,25.523810,19.085320
847,23.666667,13.467185
848,23.142857,14.203573
849,22.714286,12.177821
850,19.761905,8.257203
851,23.761905,13.769894
852,25.809524,13.741210
853,22.809524,10.834772
854,28.238095,13.305583
855,23.095238,13.327039
856,26.761905,12.791012
857,29.761905,22.443378
858,22.761905,10.032826
859,28.904762,12.802175
860,28.476190,11.553680
861,27.714286,13.963022
862,27.714286,13.042578
863,20.380952,9.638594
864,23.714286,11.617486
865,22.238095,12.791012
866,28.619048,17.475088
867,18.380952,6.043306
868,24.000000,10.113640
869,20.000000,7.464200
870,21.523810,13.146135
871,24.666667,12.544524
872,26.047619,18.263876
873,24.095238,16.032422
874,27.904762,10.322905
875,23.380952,11.210013
876,24.476190,11.680750
877,24.285714,12.858730
878,30.238095,18.730939
879,27.952381,20.027306
880,24.904762,15.039329
881,24.095238,13.212205
882,24.714286,11.605183
883,28.952381,14.410566
884,25.238095,11.118002
885,26.666667,9.478463
886,29.809524,15.828302
887,29.428571,17.056130
888,22.476190,8.984744
889,27.000000,12.965155
890,26.285714,10.488737
891,25.714286,9.547589
892,24.571429,14.123845
893,27.523810,12.904850
894,24.571429,12.782322
895,26.190476,11.998488
896,29.285714,11.852839
897,20.666667,6.861440
898,24.095238,11.979764
899,19.666667,7.894141
900,29.380952,14.194151
901,20.904762,7.745381
902,25.142857,15.548038
903,28.428571,15.843194
904,23.571429,11.299269
905,24.190476,10.303116
906,22.095238,11.839823
907,23.904762,10.216256
908,23.476190,11.052339
909,27.380952,15.821854
910,21.476190,8.649905
911,26.619048,14.066090
912,24.000000,11.195237
913,28.666667,16.926545
914,24.809524,10.540710
915,24.904762,11.113719
916,25.714286,12.672215
917,29.904762,15.638490
918,26.857143,22.058981
919,29.000000,23.644188
920,19.619048,5.066004
921,29.619048,17.616216
922,24.666667,12.714197
923,23.285714,12.216861
924,26.190476,15.249103
925,23.952381,14.682274
926,27.238095,12.355468
927,20.761905,5.697993
928,25.285714,11.063207
929,23.476190,14.358071
930,30.238095,15.678025
931,16.666667,4.863208
932,27.000000,14.768048
933,25.476190,15.249103
934,22.428571,10.856516
935,27.333333,12.710451
936,25.238095,13.012466
937,26.142857,16.728321
938,18.380952,7.181167
939,25.904762,15.414603
940,24.952381,14.614006
941,24.761905,14.602364
942,20.190476,7.792665
943,29.380952,20.587736
944,27.904762,15.978869
945,23.619048,11.129011
946,26.333333,18.095865
947,27.761905,19.990247
948,21.380952,10.999897
949,33.000000,20.435730
950,26.857143,14.723760
951,22.714286,11.621584
952,29.761905,16.832239
953,26.428571,14.808529
954,25.857143,12.743946
955,37.380952,20.696161
956,29.904762,12.397791
957,25.666667,12.056744
958,27.190476,16.401565
959,30.047619,16.957864
960,21.571429,10.408657
961,27.857143,12.236891
962,28.809524,16.646518
963,28.095238,16.109461
964,20.809524,13.482331
965,29.380952,17.169952
966,23.571429,17.708140
967,28.000000,16.283208
968,26.095238,13.835444
969,24.380952,10.656883
970,24.047619,11.801841
971,29.095238,17.478980
972,22.571429,12.518829
973,19.142857,6.770283
974,32.523810,18.658891
975,25.428571,10.670705
976,22.238095,13.665754
977,27.047619,12.594315
978,26.666667,17.282894
979,25.952381,12.033589
980,23.666667,12.322389
981,27.476190,18.849325
982,23.523810,12.423553
983,22.761905,12.462916
984,24.904762,11.079388
985,20.047619,7.114547
986,26.380952,14.535592
987,27.238095,11.342733
988,25.238095,12.439969
989,27.476190,13.647323
990,24.619048,14.604227
991,20.666667,9.573442
992,24.000000,10.858396
993,22.047619,12.041500
994,25.571429,13.528001
995,31.142857,25.519900
996,23.619048,12.299734
997,28.380952,22.108986
998,24.666667,14.600500
999,34.476190,23.037483
1000,25.619048,15.576161
1001,29.476190,20.139086
1002,31.476190,20.601939
1003,27.333333,13.544752
1004,28.904762,19.091022
1005,21.904762,10.103770
1006,21.714286,9.837454
1007,31.619048,29.108134
1008,25.619048,11.749270
1009,31.761905,16.992729
1010,24.809524,12.085485
1011,30.238095,16.180249
1012,25.380952,9.408589
1013,19.285714,6.762240
1014,24.285714,11.148960
1015,26.428571,13.400680
1016,39.238095,22.515402
1017,26.619048,19.582490
1018,26.285714,14.166166
1019,27.380952,14.271104
1020,24.523810,21.056882
1021,29.761905,14.087836
1022,27.333333,17.348894
1023,34.238095,26.245915
1024,23.571429,9.404008
1025,26.523810,10.706558
1026,27.809524,14.407733
1027,26.571429,16.848262
1028,27.142857,20.631196
1029,24.619048,13.902642
1030,28.666667,25.159176
1031,24.095238,8.439729
1032,33.619048,24.604444
1033,31.000000,18.534395
1034,29.571429,15.670936
1035,26.666667,20.114750
1036,27.761905,10.667730
1037,24.380952,17.393146
1038,25.523810,10.773066
1039,30.047619,18.051451
1040,25.333333,14.283968
1041,27.238095,21.617684
1042,26.476190,19.005310
1043,23.285714,12.570346
1044,23.619048,13.861479
1045,26.142857,14.031549
1046,24.809524,12.960082
1047,23.190476,10.852338
1048,27.047619,15.704037
1049,26.904762,12.266504
1050,23.952381,16.310897
1051,22.952381,8.736765
1052,26.000000,14.683972
1053,24.523810,10.603769
1054,29.000000,14.829186
1055,30.333333,15.815403
1056,25.476190,12.477099
1057,34.523810,21.555287
1058,31.190476,29.710699
1059,25.714286,13.749954
1060,29.047619,14.086387
1061,23.047619,14.220964
1062,20.952381,10.371555
1063,22.333333,9.632946
1064,29.666667,18.045797
1065,26.000000,14.918828
1066,26.904762,13.532693
1067,22.428571,9.332847
1068,24.095238,10.984425
1069,24.047619,8.538296
1070,22.714286,16.956928
1071,24.333333,17.077787
1072,21.952381,8.654623
1073,26.333333,13.068804
1074,21.952381,8.374998
1075,34.000000,16.230483
1076,28.428571,17.175762
1077,33.714286,22.095341
1078,25.952381,17.305315
1079,25.428571,11.998299
1080,25.047619,11.874247
1081,28.476190,15.419898
1082,26.571429,14.914267
1083,26.000000,12.858201
1084,33.380952,19.467864
1085,28.523810,13.135264
1086,28.047619,14.116779
1087,29.857143,11.630361
1088,19.000000,8.377976
1089,21.952381,8.179394
1090,22.714286,12.679728
1091,23.666667,15.116479
1092,30.523810,20.198112
1093,19.285714,7.515969
1094,22.095238,11.677837
1095,29.333333,17.304922
1096,28.476190,21.402312
1097,25.380952,16.296293
1098,27.285714,16.561984
1099,30.380952,28.692916
1100,31.761905,21.663893
1101,30.095238,17.388844
1102,26.380952,24.298689
1103,28.619048,17.412300
1104,26.476190,13.517604
1105,27.142857,17.002201
1106,24.619048,14.555235
1107,25.714286,11.621584
1108,25.428571,11.129418
1109,20.571429,8.168298
1110,27.238095,11.517708
1111,31.761905,21.396272
1112,28.190476,19.254237
1113,31.571429,15.289497
1114,33.190476,19.667762
1115,30.047619,18.151417
1116,23.047619,8.295014
1117,27.285714,20.828421
1118,25.047619,12.900632
1119,32.714286,17.920839
1120,24.761905,12.708845
1121,21.428571,17.189619
1122,24.238095,14.761290
1123,28.809524,16.706483
1124,30.523810,20.574184
1125,27.619048,22.287037
1126,25.904762,13.114531
1127,25.142857,15.508172
1128,23.666667,14.007934
1129,29.714286,16.350747
1130,26.380952,13.076610
1131,34.809524,25.782273
1132,25.809524,17.461847
1133,30.476190,20.513919
1134,18.333333,5.938842
1135,26.666667,24.879392
1136,31.047619,19.679518
1137,22.523810,8.644398
1138,30.047619,19.993990
1139,28.285714,13.993682
1140,29.714286,20.510492
1141,26.523810,16.179408
1142,18.095238,5.656052
1143,26.095238,14.631684
1144,22.428571,10.214702
1145,30.476190,18.849325
1146,28.142857,21.957287
1147,23.666667,11.175370
1148,28.761905,12.648752
1149,24.571429,15.120379
1150,23.428571,10.965623
