episode,reward,avg_surprise,mean_abs_td
0,16.0,4.552116750830551e-12,0.9984903484582901
1,20.0,1.9033345901000062e-11,0.9974624663591385
2,12.0,1.9033345901000067e-35,0.9915399303038915
3,23.0,5.837844069117173e-42,0.9875263986380204
4,34.0,4.383488622482815e-19,0.9954914748668671
5,11.0,1.3266576252690317e-17,1.0003910660743713
6,34.0,3.8236497155430654e-47,0.9717506573480719
7,25.0,3.823649715543068e-97,0.9829202723503113
8,23.0,3.823649715543069e-143,0.935754858929178
9,34.0,0.00010606386552340993,1.0166724376818712
10,19.0,3.3118732187160135e-23,0.978666459259234
11,40.0,1.552713882609447e-19,0.9927410766482353
12,29.0,4.01919897879982e-19,0.9761999578311525
13,25.0,4.0191989787998196e-69,0.9382148885726929
14,61.0,0.0005080082513271625,1.0218403847491155
15,22.0,1.7246952954557393e-12,0.9851576442068274
16,21.0,6.326797950256764e-23,0.9399947495687575
17,15.0,0.00016093884834697807,1.046260623137156
18,60.0,1.4200861579508765e-06,1.0566736956437428
19,17.0,6.983617246083615e-26,0.9566187437842874
20,12.0,6.983617246083614e-50,0.7723146627346674
21,45.0,3.5277626631147057e-40,1.0000925620396932
22,24.0,3.5277626631147066e-88,0.816845620671908
23,39.0,4.2303887808505e-09,1.030280657303639
24,21.0,0.0005693993084886771,1.0334468058177404
25,14.0,1.1092990483787754e-22,0.8502611517906189
26,38.0,1.4398250643439046e-08,1.0006242472874491
27,35.0,2.435930174340261e-19,0.9126593368394035
28,13.0,2.4359301743402615e-45,0.9117181943013117
29,19.0,0.03873363113720882,1.142746235194959
30,25.0,6.295820790972927e-10,0.9263788557052612
31,11.0,6.295820790972928e-32,0.7423019192435525
32,23.0,6.2958207909729315e-78,0.8967556797939799
33,36.0,2.3561026061868456e-12,0.9956957168049283
34,22.0,1.9987631411958804e-06,0.9619964469562877
35,21.0,1.9987631411958814e-48,0.5747770071029663
36,23.0,1.998763141195882e-94,0.7674781809682432
37,39.0,2.8967530863477187e-10,0.9251106641231439
38,12.0,0.03516665005745937,1.014995018641154
39,15.0,0.0001964015478664007,0.9294751087824503
40,31.0,4.5670872569260995e-07,1.0006165927456272
41,13.0,2.40136886002125e-16,0.902733325958252
42,16.0,3.0782463726656293e-12,0.9795323386788368
43,48.0,2.803743657841395e-21,0.8408620283007622
44,30.0,0.00044920736363037036,1.0251858631769817
45,15.0,0.036600899501450165,1.0888396978378296
46,27.0,0.00038500299068852445,1.1204125351376004
47,33.0,9.305425300563372e-05,0.9468761538014268
48,21.0,3.524022393786958e-37,0.8266871599923997
49,25.0,1.8455283916849092e-10,0.94146737575531
50,20.0,2.829041752218101e-22,0.8741101384162903
51,36.0,6.584335829207636e-10,0.9899775716993544
52,24.0,0.16236152749451813,1.2632579505443573
53,16.0,3.565582355855945e-12,0.8323399722576141
54,11.0,2.1773453940554637e-06,0.9519582878459584
55,14.0,0.07166990322151189,1.1077049033982413
56,15.0,0.0986561746791723,1.148796017964681
57,34.0,0.13604254211795666,1.3056332188494064
58,19.0,4.047729323353584e-17,0.866901347511693
59,27.0,1.8510270052335037e-08,0.9897539527327927
60,49.0,0.03364783211191099,0.9727507853994564
61,16.0,4.19132156659585e-09,0.9751575961709023
62,59.0,0.05736581705705622,1.034280865879382
63,23.0,4.567809712747463e-09,1.112653172534445
64,14.0,4.567809712747465e-37,0.8018401350293841
65,21.0,5.267031751423211e-40,0.8332142262231736
66,40.0,0.09364079396902578,1.1764032602310182
67,30.0,1.4933148844046292e-14,0.9682499845822652
68,13.0,1.4933148844046297e-40,0.7504778091724102
69,41.0,0.05898566500337834,1.2265046398814132
70,20.0,1.1697914300397317e-16,0.9499111890792846
71,26.0,2.6817960220903897e-14,1.135250944357652
72,33.0,3.064072210852518e-22,1.0098456433325103
73,31.0,0.4659117719884239,1.5988663088890813
74,32.0,6.136629917410525e-34,0.8908209875226021
75,17.0,6.136629917410527e-68,0.8363466543309829
76,15.0,2.10683131391518e-08,1.138465166091919
77,20.0,0.05085986786519788,1.1016324520111085
78,13.0,5.085986786519791e-28,0.9039268493652344
79,29.0,0.14407104289305045,1.3460693441588303
80,10.0,4.784234334000241e-12,0.8691959381103516
81,13.0,4.784234334000243e-38,0.835843718968905
82,42.0,2.0185354458625168e-20,1.0629230056490218
83,15.0,0.12283331662346256,1.4525631427764893
84,19.0,6.512812768128716e-11,0.9872504033540425
