episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010000,0.376027,0
1,1,1.484206,0.000000,0.049879,0.376027,0
2,0,0.456247,0.000000,0.050000,0.376027,1
3,1,1.811756,0.000000,0.018482,0.376027,0
4,1,0.209216,0.000000,0.050000,0.376027,1
5,0,1.861331,0.000000,0.010007,0.376027,1
6,1,0.187506,0.000000,0.050000,0.376027,1
7,1,1.838958,0.000000,0.010003,0.376027,1
8,1,0.145700,0.000092,0.050000,0.376027,1
9,1,1.503641,0.000287,0.010001,0.377310,1
10,0,0.259999,0.000229,0.050000,0.380146,1
11,1,2.465015,0.000305,0.010030,0.379298,1
12,0,0.020233,0.000244,0.050000,0.380420,0
13,0,1.043925,0.000195,0.010000,0.379514,1
14,1,1.189076,0.000156,0.050000,0.378799,0
15,1,0.628156,0.000174,0.050000,0.378233,0
16,1,1.314810,0.000328,0.049162,0.378487,0
17,0,0.388245,0.000263,0.050000,0.380770,0
18,1,2.461426,0.000317,0.011352,0.379789,0
19,1,0.019772,0.000515,0.050000,0.380596,0
20,1,0.446240,0.000837,0.010000,0.383652,0
21,1,1.266892,0.001261,0.016648,0.388944,0
22,1,0.326025,0.001768,0.050000,0.396575,0
23,1,1.176648,0.002337,0.010215,0.406690,1
24,0,0.330014,0.002229,0.050000,0.419409,0
25,1,3.118873,0.002341,0.010242,0.416870,1
26,1,0.010000,0.002622,0.050000,0.419487,0
27,0,0.031930,0.002292,0.010000,0.426305,1
28,1,1.956300,0.002250,0.010000,0.418333,0
29,0,0.048623,0.001800,0.050000,0.417358,0
30,1,2.179233,0.001625,0.010000,0.407362,1
31,1,0.028153,0.001713,0.050000,0.403710,1
32,1,0.409277,0.002001,0.010000,0.405541,1
33,1,1.017351,0.002435,0.012468,0.411720,1
34,1,0.399785,0.002972,0.050000,0.421731,0
35,1,0.906045,0.003577,0.011885,0.435270,0
36,1,0.428443,0.004223,0.050000,0.451989,1
37,0,0.790863,0.003868,0.014186,0.471355,0
38,1,3.007097,0.003822,0.049994,0.460540,1
39,0,0.010000,0.003059,0.050000,0.459147,0
40,1,0.413528,0.002734,0.010000,0.437581,0
41,1,0.922193,0.002734,0.012781,0.429109,1
42,1,0.428845,0.002972,0.050000,0.429119,1
43,1,0.810957,0.003377,0.014231,0.435263,1
44,1,0.459641,0.003894,0.049996,0.446284,0
45,1,0.706699,0.004483,0.019183,0.461320,1
46,1,0.485690,0.005108,0.049919,0.479520,1
47,1,0.619731,0.005746,0.025772,0.499902,1
48,1,0.497436,0.006377,0.048928,0.521364,1
49,1,0.553833,0.006988,0.029231,0.542806,0
50,1,0.493114,0.007568,0.043364,0.563279,0
51,1,0.506788,0.008111,0.027942,0.582092,0
52,1,0.477111,0.008612,0.032029,0.598843,0
53,1,0.472648,0.009068,0.023391,0.613389,1
54,0,0.455632,0.007935,0.022226,0.625772,0
55,1,4.713517,0.007266,0.018360,0.593510,1
56,0,0.010000,0.005813,0.050000,0.572387,0
57,1,0.010000,0.004710,0.010000,0.523634,1
58,1,0.038398,0.004144,0.010000,0.486838,0
59,1,0.234660,0.003968,0.010000,0.468915,0
60,0,0.570880,0.003175,0.010014,0.463544,1
61,0,4.246272,0.002540,0.045738,0.440702,0
62,1,0.010000,0.002032,0.050000,0.424273,0
63,1,0.018342,0.001625,0.010000,0.412401,1
64,1,0.152788,0.001300,0.010000,0.403727,1
65,1,0.591658,0.001300,0.010001,0.397311,0
66,0,0.494321,0.001040,0.047596,0.397312,0
67,1,4.147822,0.000832,0.028300,0.392505,0
68,1,0.010000,0.000697,0.050000,0.388865,0
69,1,0.010000,0.000914,0.010000,0.386600,0
70,1,0.010000,0.001373,0.010000,0.390276,1
71,0,0.022055,0.001098,0.010000,0.398698,0
72,1,2.830013,0.000878,0.010000,0.393549,1
73,0,0.010000,0.000703,0.050000,0.389658,0
74,1,0.735882,0.000562,0.010000,0.386689,0
75,1,0.463927,0.000450,0.049966,0.384404,1
76,1,0.634493,0.000549,0.020124,0.382631,1
77,1,0.487628,0.000934,0.049305,0.384186,1
78,1,0.560688,0.001512,0.026330,0.390631,0
79,1,0.489458,0.002210,0.044426,0.401443,0
80,1,0.509605,0.002973,0.026864,0.416434,1
81,1,0.476198,0.003760,0.032862,0.435292,0
82,1,0.473763,0.004543,0.023148,0.457334,0
83,1,0.455684,0.005300,0.022511,0.481462,1
84,1,0.446185,0.006017,0.018370,0.506321,0
85,1,0.433373,0.006683,0.016639,0.530564,0
86,0,0.422681,0.005629,0.014773,0.553109,0
87,1,5.028894,0.005072,0.013581,0.517389,1
88,1,0.010000,0.004876,0.050000,0.498708,1
89,0,0.010000,0.003901,0.010000,0.492232,0
90,1,0.013834,0.003120,0.010000,0.461503,1
91,1,0.088083,0.002688,0.010000,0.439232,0
92,1,0.358158,0.002642,0.010000,0.427959,0
93,1,0.500693,0.002864,0.010560,0.426791,0
94,1,0.423707,0.003266,0.030208,0.432446,0
95,1,0.441885,0.003782,0.013682,0.443216,0
96,1,0.418534,0.004359,0.015955,0.457957,1
97,1,0.412592,0.004962,0.013195,0.475612,1
98,0,0.400541,0.003969,0.012709,0.495061,0
99,1,5.233295,0.003363,0.011927,0.463577,1
100,1,0.010000,0.003171,0.050000,0.445911,0
101,1,0.010000,0.003270,0.010000,0.440607,0
102,1,0.010000,0.003568,0.010000,0.443329,0
103,1,0.010000,0.003993,0.010000,0.451718,1
104,1,0.010000,0.004492,0.010000,0.464279,1
105,1,0.010000,0.005025,0.010000,0.479807,0
106,1,0.014050,0.005566,0.010000,0.497164,0
107,0,0.056619,0.004453,0.010000,0.515259,0
108,1,4.774870,0.003671,0.010000,0.478567,1
109,0,0.010000,0.002937,0.050000,0.454705,0
110,1,0.010000,0.002349,0.010000,0.434343,1
111,1,0.031730,0.001880,0.010000,0.419690,1
112,1,0.149765,0.001504,0.010000,0.409065,1
113,1,0.394349,0.001481,0.010001,0.401269,1
114,1,0.419137,0.001739,0.011613,0.400821,1
115,1,0.396663,0.002184,0.013249,0.406086,0
116,1,0.390869,0.002743,0.011724,0.415836,1
117,1,0.380098,0.003364,0.011459,0.429350,0
118,1,0.371267,0.004008,0.011067,0.445939,1
119,1,0.362330,0.004647,0.010824,0.464754,1
120,1,0.353817,0.005261,0.010633,0.484788,1
121,1,0.345581,0.005836,0.010492,0.504993,0
122,1,0.337636,0.006366,0.010385,0.524437,1
123,1,0.329964,0.006844,0.010304,0.542414,1
124,1,0.322553,0.007269,0.010242,0.558490,1
125,1,0.315391,0.007640,0.010194,0.572475,0
126,1,0.308468,0.007960,0.010157,0.584365,0
127,1,0.301772,0.008230,0.010127,0.594274,1
128,1,0.295293,0.008453,0.010104,0.602379,0
129,1,0.289023,0.008633,0.010086,0.608880,1
130,1,0.282953,0.008772,0.010071,0.613974,0
131,1,0.277074,0.008875,0.010059,0.617843,1
132,0,0.271377,0.007100,0.010050,0.620647,0
133,1,6.567632,0.005680,0.010042,0.566972,0
134,1,0.010000,0.004713,0.050000,0.519132,0
135,1,0.010000,0.004173,0.010000,0.486919,1
136,1,0.010000,0.003942,0.010000,0.469808,1
137,1,0.010000,0.003927,0.010000,0.462737,0
138,1,0.010000,0.004059,0.010000,0.462291,1
139,1,0.010000,0.004286,0.010000,0.466305,0
140,1,0.010000,0.004569,0.010000,0.473327,1
141,1,0.010000,0.004879,0.010000,0.482287,1
142,1,0.010000,0.005195,0.010000,0.492339,0
143,1,0.010000,0.005503,0.010000,0.502800,1
144,1,0.010000,0.005792,0.010000,0.513132,0
145,1,0.010000,0.006057,0.010000,0.522932,0
146,1,0.010000,0.006292,0.010000,0.531923,1
147,1,0.011692,0.006498,0.010000,0.539935,0
148,1,0.027990,0.006672,0.010000,0.546888,1
149,1,0.061321,0.006817,0.010000,0.552762,1
150,1,0.114508,0.006932,0.010000,0.557586,0
151,1,0.169804,0.007019,0.010000,0.561414,1
152,0,0.201022,0.005615,0.010002,0.564315,0
153,1,7.174539,0.004492,0.010005,0.516945,0
154,1,0.010000,0.003594,0.050000,0.479835,1
155,1,0.010000,0.002875,0.010000,0.452469,1
156,1,0.010000,0.002435,0.010000,0.432736,0
157,1,0.010000,0.002283,0.010000,0.421735,1
158,1,0.010000,0.002332,0.010000,0.418135,0
159,1,0.010000,0.002515,0.010000,0.419281,0
160,1,0.010000,0.002784,0.010000,0.423679,1
161,1,0.010000,0.003100,0.010000,0.430380,0
162,1,0.010000,0.003437,0.010000,0.438679,0
163,0,0.010000,0.002750,0.010000,0.447990,0
164,1,0.071735,0.002200,0.010000,0.429517,0
165,0,0.145497,0.001760,0.010000,0.416202,0
166,0,6.530498,0.001408,0.010001,0.406516,0
167,1,0.010000,0.001126,0.050000,0.399383,1
168,1,0.010000,0.000901,0.010000,0.394063,0
169,1,0.010000,0.000721,0.010000,0.390049,1
170,1,0.010000,0.000577,0.010000,0.386989,1
171,1,0.010000,0.000461,0.010000,0.384635,0
172,1,0.010809,0.000369,0.010000,0.382811,1
173,1,0.035094,0.000295,0.010000,0.381390,1
174,1,0.099038,0.000293,0.010000,0.380276,1
175,1,0.206299,0.000563,0.010000,0.380248,0
176,1,0.277735,0.001010,0.010006,0.384419,0
177,1,0.283614,0.001562,0.010051,0.391961,1
178,1,0.277855,0.002168,0.010061,0.402447,1
179,1,0.272136,0.002790,0.010051,0.415483,0
180,0,0.266592,0.002232,0.010043,0.430553,0
181,1,6.621123,0.001786,0.010036,0.416952,0
182,1,0.010000,0.001429,0.050000,0.407065,0
183,1,0.010000,0.001143,0.010000,0.399790,0
184,1,0.010000,0.001184,0.010000,0.394368,0
185,1,0.010000,0.001448,0.010000,0.395123,1
186,1,0.010000,0.001855,0.010000,0.400167,0
187,1,0.010000,0.002347,0.010000,0.408545,0
188,1,0.010000,0.002878,0.010000,0.419627,0
189,1,0.010000,0.003419,0.010000,0.432819,1
190,1,0.010000,0.003946,0.010000,0.447468,1
191,1,0.010000,0.004444,0.010000,0.462865,0
192,1,0.010000,0.004905,0.010000,0.478310,1
193,1,0.010000,0.005321,0.010000,0.493190,0
194,1,0.010000,0.005691,0.010000,0.507032,0
195,1,0.010000,0.006014,0.010000,0.519520,1
196,1,0.019443,0.006291,0.010000,0.530484,1
197,1,0.043709,0.006523,0.010000,0.539875,1
198,0,0.086968,0.005218,0.010000,0.547726,0
199,1,6.664498,0.004175,0.010000,0.503573,0
200,1,0.010000,0.003340,0.050000,0.469853,1
201,1,0.010000,0.002672,0.010000,0.445249,0
202,1,0.010000,0.002342,0.010000,0.427545,1
203,1,0.010000,0.002279,0.010000,0.419515,0
204,1,0.010000,0.002400,0.010000,0.418046,0
205,1,0.010000,0.002641,0.010000,0.420897,1
206,1,0.010000,0.002955,0.010000,0.426776,1
207,1,0.010000,0.003306,0.010000,0.434812,1
208,0,0.010000,0.002645,0.010000,0.444318,0
209,1,0.143635,0.002116,0.010000,0.426876,1
210,1,0.225123,0.001693,0.010001,0.414289,1
211,1,0.255801,0.001354,0.010010,0.405115,1
212,1,0.255759,0.001083,0.010026,0.398343,1
213,1,0.251147,0.001073,0.010026,0.393282,1
214,1,0.246276,0.001268,0.010023,0.393088,0
215,1,0.241511,0.001596,0.010020,0.396691,0
216,1,0.236880,0.002004,0.010017,0.403131,1
217,1,0.232382,0.002453,0.010015,0.411794,1
218,1,0.228013,0.002913,0.010013,0.422162,0
219,1,0.223766,0.003364,0.010011,0.433720,1
220,1,0.219638,0.003793,0.010010,0.445938,1
221,1,0.215625,0.004191,0.010009,0.458303,0
222,1,0.211722,0.004551,0.010008,0.470354,0
223,0,0.207924,0.003641,0.010007,0.481720,0
224,1,7.307367,0.002913,0.010006,0.453838,1
225,1,0.010000,0.002330,0.050000,0.433720,1
226,1,0.010000,0.001864,0.010000,0.419240,0
227,1,0.010000,0.001491,0.010000,0.408737,0
228,1,0.010000,0.001407,0.010000,0.401027,0
229,1,0.010000,0.001530,0.010000,0.399373,0
230,1,0.010000,0.001788,0.010000,0.401791,0
231,1,0.010000,0.002130,0.010000,0.407113,0
232,1,0.010000,0.002517,0.010000,0.414608,0
233,1,0.010000,0.002920,0.010000,0.423710,0
234,1,0.010000,0.003320,0.010000,0.433901,0
235,1,0.010000,0.003702,0.010000,0.444688,1
236,1,0.010000,0.004058,0.010000,0.455610,1
237,1,0.010000,0.004382,0.010000,0.466265,1
238,1,0.010000,0.004671,0.010000,0.476327,1
239,1,0.010000,0.004924,0.010000,0.485558,0
240,1,0.010000,0.005141,0.010000,0.493807,0
241,0,0.010000,0.004113,0.010000,0.500995,0
242,0,2.620815,0.003290,0.010000,0.467946,0
243,1,1.589463,0.002632,0.050000,0.443873,0
244,1,0.019986,0.002106,0.050000,0.426556,1
245,1,0.052560,0.001685,0.010000,0.414057,0
246,1,0.117028,0.001348,0.010000,0.404944,0
247,1,0.195738,0.001078,0.010000,0.398216,0
248,1,0.238461,0.000862,0.010004,0.393186,1
249,1,0.244635,0.000690,0.010016,0.389383,0
250,1,0.241336,0.000688,0.010019,0.386478,1
251,1,0.236889,0.000901,0.010017,0.386437,1
252,0,0.232416,0.000721,0.010015,0.390048,0
253,1,7.013621,0.000577,0.010013,0.386988,0
254,1,0.010000,0.000461,0.050000,0.384634,0
255,1,0.010000,0.000369,0.010000,0.382811,0
