episode,reward,unexpected,expected,variance,td2,delta_var,actor_lr,abs_td
0,-500.0,0.11056113259377094,0.8785144989214472,0.7529982756376267,1.0148422642964758,7.437512593883726e-05,5.4999999999999683e-05,1.0005117621421813
1,-500.0,0.054515886547381445,0.9086857671459424,0.8187968702316284,1.0162265272840572,5.823893520164918e-05,5.4999999999999683e-05,0.9884984753131867
2,-500.0,0.000609177484356502,0.9674306287215508,0.9104447907209396,1.1246930436713418,5.0631325885922865e-05,5.4999999999999683e-05,0.9816370923519134
3,-500.0,0.5409394312269269,1.0089513583213476,0.9834679551124573,1.259340527558633,3.38398141868082e-05,5.4999999999999683e-05,1.012907101392746
4,-500.0,0.9484137499532599,1.0579961856457278,1.0801980351209641,1.3713798729721711,-1.1605618812510936e-05,5.4999999999999683e-05,1.0189091968536377
5,-500.0,0.20192023825318417,1.1145555467919206,1.2116440994739532,1.5308615088907136,-8.671108674581706e-05,5.4999999999999683e-05,1.0468585691452026
6,-500.0,0.8581847239592998,1.173279832823225,1.34521213555336,1.7376647031863304,-0.00019966617884969133,5.4999999999999683e-05,1.0880567798614502
7,-500.0,0.722113567867057,1.2829046533961455,1.579384619474411,2.1203785993172644,-0.00040065113964812935,5.4999999999999683e-05,1.1749734783172607
8,-500.0,0.5810164065772272,1.386788986318481,1.832863620042801,2.329410970676262,-0.0007826923735201306,5.4999999999999683e-05,1.2184321060180665
9,-500.0,0.46471492689768984,1.389943184975272,2.010542022228241,2.342793510222693,-0.0010237044442049747,5.4999999999999683e-05,1.2224698963165284
10,-500.0,0.6964449934623043,1.5482333428093147,2.2956080334186555,3.0535992289463723,-0.0014987721563841404,5.4999999999999683e-05,1.383134030342102
11,-500.0,0.6705049060890002,1.647619541462113,2.659683879852295,3.3372840873194236,-0.0023117624606408932,5.4999999999999683e-05,1.437468255996704
12,-500.0,2.1778816523112527,1.8755506087883296,3.2817985129356386,4.904905741974529,-0.003507923417415948,5.4999999999999683e-05,1.7281802940368651
13,-500.0,1.0843738399369285,2.0357064636197686,4.286513483047485,4.837395509541815,-0.00850153750850614,5.4999999999999683e-05,1.703421106338501
14,-500.0,3.579366172309838,2.0620511322353035,4.5007138066291805,4.853175158343369,-0.009864846992279597,5.4999999999999683e-05,1.6912610969543458
15,-500.0,1.172075773175459,1.9730706906710116,4.344988989830017,4.075474586325574,-0.00959511512551088,5.4999999999999683e-05,1.5274373283386231
16,-500.0,1.1868212275016787,2.141559959120069,4.590507215976715,5.752653563147847,-0.009729765857547482,5.4999999999999683e-05,1.80400630569458
17,-500.0,1.6684904601505381,2.2589398789364887,5.235926403522491,6.163538210051746,-0.013578140843543654,5.4999999999999683e-05,1.867212230682373
18,-500.0,1.7507777731565508,2.1095690585968017,5.047394501686096,4.68014849464829,-0.01377408270340847,5.4999999999999683e-05,1.5757543697357177
