Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -97.86; Last 100 Avg Ret: -108.10; Var: 0.00009920; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
150: Ret: -180.13; Last 100 Avg Ret: -200.40; Var: 0.00068565; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
160: Ret: -316.70; Last 100 Avg Ret: -198.50; Var: 0.00039103; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
170: Ret: -412.79; Last 100 Avg Ret: -202.74; Var: 0.00146370; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
180: Ret: -467.95; Last 100 Avg Ret: -215.42; Var: 0.00057608; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
190: Ret: -101.36; Last 100 Avg Ret: -224.66; Var: 0.00207365; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
200: Ret: -79.08; Last 100 Avg Ret: -221.09; Var: 0.00039382; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
210: Ret: -67.36; Last 100 Avg Ret: -201.29; Var: 0.00037688; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
220: Ret: -20.40; Last 100 Avg Ret: -188.98; Var: 0.00030593; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
230: Ret: -38.13; Last 100 Avg Ret: -166.86; Var: 0.00174110; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
240: Ret: -157.63; Last 100 Avg Ret: -161.56; Var: 0.00060219; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
250: Ret: -47.91; Last 100 Avg Ret: -156.63; Var: 0.00088720; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
260: Ret: -2.85; Last 100 Avg Ret: -142.04; Var: 0.00078622; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
270: Ret: -163.52; Last 100 Avg Ret: -129.62; Var: 0.00133901; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
280: Ret: -96.16; Last 100 Avg Ret: -114.91; Var: 0.00098956; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
290: Ret: -9.12; Last 100 Avg Ret: -98.71; Var: 0.00057410; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
300: Ret: -227.11; Last 100 Avg Ret: -102.29; Var: 0.00028611; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
310: Ret: -71.56; Last 100 Avg Ret: -102.91; Var: 0.00055534; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
320: Ret: 11.46; Last 100 Avg Ret: -99.90; Var: 0.00051215; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
330: Ret: -3.54; Last 100 Avg Ret: -94.85; Var: 0.00120726; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
340: Ret: -72.67; Last 100 Avg Ret: -87.51; Var: 0.00111544; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
350: Ret: -368.53; Last 100 Avg Ret: -87.40; Var: 0.00021766; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
360: Ret: -24.83; Last 100 Avg Ret: -81.71; Var: 0.00137069; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
370: Ret: -51.86; Last 100 Avg Ret: -74.98; Var: 0.00115290; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
380: Ret: -48.54; Last 100 Avg Ret: -70.89; Var: 0.00042555; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
390: Ret: -3.01; Last 100 Avg Ret: -70.88; Var: 0.00034137; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
400: Ret: -186.58; Last 100 Avg Ret: -64.66; Var: 0.00092005; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
410: Ret: -88.42; Last 100 Avg Ret: -58.44; Var: 0.00072323; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
420: Ret: 4.56; Last 100 Avg Ret: -55.84; Var: 0.00090944; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
430: Ret: -23.43; Last 100 Avg Ret: -56.63; Var: 0.00084595; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
440: Ret: -280.14; Last 100 Avg Ret: -56.00; Var: 0.00100429; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
450: Ret: 7.23; Last 100 Avg Ret: -45.24; Var: 0.00131635; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
460: Ret: -3.67; Last 100 Avg Ret: -40.42; Var: 0.00062091; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
470: Ret: -138.10; Last 100 Avg Ret: -46.23; Var: 0.00005377; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
480: Ret: -133.29; Last 100 Avg Ret: -41.75; Var: 0.00058904; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
490: Ret: 0.59; Last 100 Avg Ret: -34.74; Var: 0.00047259; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
500: Ret: -21.96; Last 100 Avg Ret: -33.71; Var: 0.00045066; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
510: Ret: 43.79; Last 100 Avg Ret: -30.45; Var: 0.00049901; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
520: Ret: -308.64; Last 100 Avg Ret: -29.75; Var: 0.00021667; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
530: Ret: -57.32; Last 100 Avg Ret: -24.82; Var: 0.00095743; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
540: Ret: -115.99; Last 100 Avg Ret: -24.19; Var: 0.00101888; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
550: Ret: 65.64; Last 100 Avg Ret: -26.05; Var: 0.00128278; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
560: Ret: 87.29; Last 100 Avg Ret: -26.99; Var: 0.00106898; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
570: Ret: -7.20; Last 100 Avg Ret: -14.88; Var: 0.00041670; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
580: Ret: -84.36; Last 100 Avg Ret: -12.08; Var: 0.00018111; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
590: Ret: 28.58; Last 100 Avg Ret: -2.13; Var: 0.00017511; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
600: Ret: -25.18; Last 100 Avg Ret: 3.82; Var: 0.00051709; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
610: Ret: 90.29; Last 100 Avg Ret: 9.94; Var: 0.00006072; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
620: Ret: -34.26; Last 100 Avg Ret: 25.39; Var: 0.00070907; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
630: Ret: 119.93; Last 100 Avg Ret: 31.79; Var: 0.00131966; NE: 1.150; ACh: 0.000; ActLR: 0.00006250; Solved: N
640: Ret: 129.91; Last 100 Avg Ret: 43.22; Var: 0.00152795; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
650: Ret: -47.84; Last 100 Avg Ret: 48.89; Var: 0.00067112; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
660: Ret: 78.33; Last 100 Avg Ret: 55.93; Var: 0.00002094; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
670: Ret: 245.73; Last 100 Avg Ret: 72.91; Var: 0.00218168; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
680: Ret: -21.88; Last 100 Avg Ret: 74.11; Var: 0.00022084; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
690: Ret: -47.96; Last 100 Avg Ret: 66.19; Var: 0.00032116; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
700: Ret: -22.22; Last 100 Avg Ret: 66.78; Var: 0.00081755; NE: 1.146; ACh: 0.000; ActLR: 0.00006250; Solved: N
710: Ret: 285.75; Last 100 Avg Ret: 73.48; Var: 0.00013376; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
720: Ret: -51.83; Last 100 Avg Ret: 65.94; Var: 0.00009628; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
730: Ret: 193.91; Last 100 Avg Ret: 66.16; Var: 0.00028189; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
740: Ret: -83.81; Last 100 Avg Ret: 67.26; Var: 0.00138066; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
750: Ret: -73.16; Last 100 Avg Ret: 62.64; Var: 0.00067171; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
760: Ret: 154.00; Last 100 Avg Ret: 59.63; Var: 0.00046283; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
770: Ret: -53.13; Last 100 Avg Ret: 42.79; Var: 0.00010878; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
780: Ret: 145.32; Last 100 Avg Ret: 42.13; Var: 0.00066858; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
790: Ret: 245.30; Last 100 Avg Ret: 45.27; Var: 0.00042957; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
800: Ret: -83.08; Last 100 Avg Ret: 43.31; Var: 0.00204579; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
810: Ret: -95.46; Last 100 Avg Ret: 30.93; Var: 0.00050902; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
820: Ret: -59.38; Last 100 Avg Ret: 25.68; Var: 0.00048598; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
830: Ret: -86.38; Last 100 Avg Ret: 24.24; Var: 0.00091857; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
840: Ret: 111.63; Last 100 Avg Ret: 23.59; Var: 0.00063132; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
850: Ret: -72.64; Last 100 Avg Ret: 27.47; Var: 0.00000667; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
860: Ret: 76.64; Last 100 Avg Ret: 30.50; Var: 0.00097822; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
870: Ret: 149.43; Last 100 Avg Ret: 28.69; Var: 0.00038172; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
880: Ret: -85.33; Last 100 Avg Ret: 21.09; Var: 0.00030744; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
890: Ret: 78.66; Last 100 Avg Ret: 12.71; Var: 0.00027154; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
900: Ret: -123.36; Last 100 Avg Ret: 9.76; Var: 0.00057281; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
910: Ret: -37.81; Last 100 Avg Ret: -4.19; Var: 0.00183837; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
920: Ret: -200.42; Last 100 Avg Ret: -14.72; Var: 0.00113306; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
930: Ret: -71.91; Last 100 Avg Ret: -27.39; Var: 0.00054011; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
940: Ret: 56.82; Last 100 Avg Ret: -31.26; Var: 0.00071667; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
950: Ret: -57.18; Last 100 Avg Ret: -28.42; Var: 0.00033332; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
960: Ret: -99.83; Last 100 Avg Ret: -37.60; Var: 0.00096229; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
970: Ret: 139.40; Last 100 Avg Ret: -30.04; Var: 0.00064964; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
980: Ret: -140.35; Last 100 Avg Ret: -35.36; Var: 0.00148987; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
990: Ret: -62.19; Last 100 Avg Ret: -44.25; Var: 0.00090193; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1000: Ret: 41.73; Last 100 Avg Ret: -44.16; Var: 0.00040379; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1010: Ret: -692.14; Last 100 Avg Ret: -72.63; Var: 0.00343546; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1020: Ret: -415.30; Last 100 Avg Ret: -123.82; Var: 0.01025198; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1030: Ret: -163.17; Last 100 Avg Ret: -156.52; Var: 0.01013278; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1040: Ret: -788.85; Last 100 Avg Ret: -213.39; Var: 0.01008823; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1050: Ret: -405.02; Last 100 Avg Ret: -257.70; Var: 0.00992805; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1060: Ret: -473.78; Last 100 Avg Ret: -310.36; Var: 0.00489928; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1070: Ret: -571.65; Last 100 Avg Ret: -372.03; Var: 0.00971301; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1080: Ret: -489.08; Last 100 Avg Ret: -416.46; Var: 0.00497017; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1090: Ret: -350.15; Last 100 Avg Ret: -459.47; Var: 0.00244317; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1100: Ret: -403.23; Last 100 Avg Ret: -508.68; Var: 0.00512259; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1110: Ret: -395.65; Last 100 Avg Ret: -520.40; Var: 0.00440277; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
1120: Ret: -434.96; Last 100 Avg Ret: -512.08; Var: 0.00223508; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1130: Ret: -354.48; Last 100 Avg Ret: -524.10; Var: 0.00484265; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1140: Ret: -561.43; Last 100 Avg Ret: -528.65; Var: 0.00336396; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
1150: Ret: -326.06; Last 100 Avg Ret: -536.93; Var: 0.00185726; NE: 1.143; ACh: 0.000; ActLR: 0.00025000; Solved: N
1160: Ret: -540.32; Last 100 Avg Ret: -536.61; Var: 0.00512602; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1170: Ret: -548.79; Last 100 Avg Ret: -538.18; Var: 0.00510116; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1180: Ret: -609.20; Last 100 Avg Ret: -540.55; Var: 0.00103491; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1190: Ret: -546.87; Last 100 Avg Ret: -538.21; Var: 0.00418502; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1200: Ret: -496.06; Last 100 Avg Ret: -545.54; Var: 0.00405173; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1210: Ret: -540.44; Last 100 Avg Ret: -551.62; Var: 0.00200602; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1220: Ret: -806.73; Last 100 Avg Ret: -552.19; Var: 0.01010130; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1230: Ret: -683.74; Last 100 Avg Ret: -559.29; Var: 0.00506295; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1240: Ret: -565.43; Last 100 Avg Ret: -553.50; Var: 0.00214163; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1250: Ret: -862.91; Last 100 Avg Ret: -563.16; Var: 0.00618509; NE: 1.142; ACh: 0.361; ActLR: 0.00100000; Solved: N
1260: Ret: -618.64; Last 100 Avg Ret: -562.20; Var: 0.00505830; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1270: Ret: -517.44; Last 100 Avg Ret: -573.94; Var: 0.00188149; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1280: Ret: -493.78; Last 100 Avg Ret: -575.22; Var: 0.01019063; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1290: Ret: -398.37; Last 100 Avg Ret: -578.11; Var: 0.00524259; NE: 1.142; ACh: 0.001; ActLR: 0.00006250; Solved: N
1300: Ret: -682.95; Last 100 Avg Ret: -571.69; Var: 0.00343061; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1310: Ret: -442.53; Last 100 Avg Ret: -562.39; Var: 0.01024379; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1320: Ret: -389.29; Last 100 Avg Ret: -568.01; Var: 0.00509565; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1330: Ret: -474.48; Last 100 Avg Ret: -562.81; Var: 0.00109973; NE: 1.143; ACh: 0.000; ActLR: 0.00050000; Solved: N
1340: Ret: -742.61; Last 100 Avg Ret: -567.37; Var: 0.00510435; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1350: Ret: -421.27; Last 100 Avg Ret: -561.39; Var: 0.00502838; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1360: Ret: -523.65; Last 100 Avg Ret: -569.38; Var: 0.00345881; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1370: Ret: -902.37; Last 100 Avg Ret: -566.67; Var: 0.00514633; NE: 1.143; ACh: 0.001; ActLR: 0.00006250; Solved: N
1380: Ret: -466.01; Last 100 Avg Ret: -550.53; Var: 0.00506610; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1390: Ret: -826.70; Last 100 Avg Ret: -563.21; Var: 0.00190204; NE: 1.143; ACh: 0.000; ActLR: 0.00025000; Solved: N
1400: Ret: -772.30; Last 100 Avg Ret: -576.91; Var: 0.00512479; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1410: Ret: -502.66; Last 100 Avg Ret: -584.38; Var: 0.00335925; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1420: Ret: -759.72; Last 100 Avg Ret: -573.48; Var: 0.01016477; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1430: Ret: -777.58; Last 100 Avg Ret: -576.19; Var: 0.00509923; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1440: Ret: -455.73; Last 100 Avg Ret: -572.61; Var: 0.00201175; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1450: Ret: -450.93; Last 100 Avg Ret: -576.69; Var: 0.00490583; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1460: Ret: -679.17; Last 100 Avg Ret: -566.41; Var: 0.00217362; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1470: Ret: -726.88; Last 100 Avg Ret: -561.16; Var: 0.00830127; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1480: Ret: -781.17; Last 100 Avg Ret: -580.37; Var: 0.00239382; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1490: Ret: -425.11; Last 100 Avg Ret: -570.59; Var: 0.00530655; NE: 1.142; ACh: 0.002; ActLR: 0.00006250; Solved: N
1500: Ret: -513.76; Last 100 Avg Ret: -562.56; Var: 0.00267162; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1510: Ret: -521.12; Last 100 Avg Ret: -557.32; Var: 0.00496330; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1520: Ret: -608.12; Last 100 Avg Ret: -569.46; Var: 0.00374761; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1530: Ret: -433.05; Last 100 Avg Ret: -575.71; Var: 0.00135733; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1540: Ret: -486.42; Last 100 Avg Ret: -584.93; Var: 0.00603510; NE: 1.142; ACh: 0.172; ActLR: 0.00100000; Solved: N
1550: Ret: -647.00; Last 100 Avg Ret: -583.48; Var: 0.00511778; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1560: Ret: -419.85; Last 100 Avg Ret: -581.24; Var: 0.00301563; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1570: Ret: -579.73; Last 100 Avg Ret: -581.04; Var: 0.01023594; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1580: Ret: -490.59; Last 100 Avg Ret: -579.56; Var: 0.00512605; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1590: Ret: -425.66; Last 100 Avg Ret: -593.40; Var: 0.00335838; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1600: Ret: -385.57; Last 100 Avg Ret: -598.21; Var: 0.01019743; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1610: Ret: -563.60; Last 100 Avg Ret: -599.97; Var: 0.00495991; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1620: Ret: -855.05; Last 100 Avg Ret: -588.79; Var: 0.01025207; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1630: Ret: -591.60; Last 100 Avg Ret: -581.16; Var: 0.00512558; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1640: Ret: -788.93; Last 100 Avg Ret: -572.50; Var: 0.01025176; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1650: Ret: -548.71; Last 100 Avg Ret: -573.25; Var: 0.00592199; NE: 1.142; ACh: 0.092; ActLR: 0.00097951; Solved: N
1660: Ret: -637.03; Last 100 Avg Ret: -583.71; Var: 0.00510817; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1670: Ret: -515.02; Last 100 Avg Ret: -581.53; Var: 0.00986807; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1680: Ret: -482.97; Last 100 Avg Ret: -575.38; Var: 0.01025129; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1690: Ret: -462.95; Last 100 Avg Ret: -564.47; Var: 0.00386311; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1700: Ret: -517.28; Last 100 Avg Ret: -555.93; Var: 0.00992404; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1710: Ret: -457.48; Last 100 Avg Ret: -555.18; Var: 0.00512556; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1720: Ret: -692.58; Last 100 Avg Ret: -568.40; Var: 0.00165562; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1730: Ret: -568.53; Last 100 Avg Ret: -570.80; Var: 0.00510250; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1740: Ret: -910.51; Last 100 Avg Ret: -574.42; Var: 0.00433043; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1750: Ret: -775.04; Last 100 Avg Ret: -577.68; Var: 0.01020228; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1760: Ret: -348.69; Last 100 Avg Ret: -571.67; Var: 0.00339349; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1770: Ret: -659.73; Last 100 Avg Ret: -579.27; Var: 0.00232261; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1780: Ret: -497.11; Last 100 Avg Ret: -588.44; Var: 0.00925620; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1790: Ret: -510.63; Last 100 Avg Ret: -582.77; Var: 0.00418903; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1800: Ret: -397.97; Last 100 Avg Ret: -580.47; Var: 0.00504928; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
