Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -76.46; Last 100 Avg Ret: -232.65; Var: 0.00077246; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
320: Ret: -72.07; Last 100 Avg Ret: -144.75; Var: 0.00025712; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
330: Ret: -37.80; Last 100 Avg Ret: -131.80; Var: 0.00091894; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
340: Ret: -39.77; Last 100 Avg Ret: -135.67; Var: 0.00107566; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
350: Ret: -7.29; Last 100 Avg Ret: -119.00; Var: 0.00106748; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
360: Ret: -101.03; Last 100 Avg Ret: -116.80; Var: 0.00118499; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
370: Ret: 26.66; Last 100 Avg Ret: -109.82; Var: 0.00075709; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
380: Ret: 49.78; Last 100 Avg Ret: -101.99; Var: 0.00119239; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
390: Ret: -267.39; Last 100 Avg Ret: -99.15; Var: 0.00109737; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
400: Ret: -178.33; Last 100 Avg Ret: -99.02; Var: 0.00123922; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
410: Ret: -104.51; Last 100 Avg Ret: -102.78; Var: 0.00092475; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
420: Ret: -189.54; Last 100 Avg Ret: -100.40; Var: 0.00078399; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
430: Ret: -50.27; Last 100 Avg Ret: -104.23; Var: 0.00009455; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
440: Ret: -124.20; Last 100 Avg Ret: -94.78; Var: 0.00086715; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
450: Ret: -16.21; Last 100 Avg Ret: -95.17; Var: 0.00078118; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
460: Ret: -9.18; Last 100 Avg Ret: -92.71; Var: 0.00074571; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
470: Ret: -5.46; Last 100 Avg Ret: -85.28; Var: 0.00069164; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
480: Ret: -94.86; Last 100 Avg Ret: -82.76; Var: 0.00064366; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
490: Ret: -26.95; Last 100 Avg Ret: -77.32; Var: 0.00054988; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
500: Ret: -42.95; Last 100 Avg Ret: -69.14; Var: 0.00055792; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
510: Ret: -63.09; Last 100 Avg Ret: -58.78; Var: 0.00167125; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
520: Ret: 102.47; Last 100 Avg Ret: -59.87; Var: 0.00083149; NE: 1.149; ACh: 0.000; ActLR: 0.00006250; Solved: N
530: Ret: -79.47; Last 100 Avg Ret: -43.40; Var: 0.00078133; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
540: Ret: 24.05; Last 100 Avg Ret: -45.87; Var: 0.00109286; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
550: Ret: -0.21; Last 100 Avg Ret: -43.65; Var: 0.00092804; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
560: Ret: 79.15; Last 100 Avg Ret: -39.65; Var: 0.00102022; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
570: Ret: -75.06; Last 100 Avg Ret: -41.83; Var: 0.00032209; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
580: Ret: -57.89; Last 100 Avg Ret: -40.22; Var: 0.00101699; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
590: Ret: 135.47; Last 100 Avg Ret: -38.29; Var: 0.00043560; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
600: Ret: -123.16; Last 100 Avg Ret: -31.81; Var: 0.00020469; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
610: Ret: 121.67; Last 100 Avg Ret: -33.09; Var: 0.00018439; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
620: Ret: 251.90; Last 100 Avg Ret: -20.63; Var: 0.00022371; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
630: Ret: 110.26; Last 100 Avg Ret: -22.47; Var: 0.00010780; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
640: Ret: -92.29; Last 100 Avg Ret: -15.15; Var: 0.00039457; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
650: Ret: 24.48; Last 100 Avg Ret: -11.16; Var: 0.00040372; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
660: Ret: 128.94; Last 100 Avg Ret: -3.49; Var: 0.00025919; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
670: Ret: 138.41; Last 100 Avg Ret: 4.38; Var: 0.00014176; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
680: Ret: -84.75; Last 100 Avg Ret: 12.40; Var: 0.00009603; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
690: Ret: 115.01; Last 100 Avg Ret: 12.66; Var: 0.00182869; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
700: Ret: 235.46; Last 100 Avg Ret: 18.91; Var: 0.00030277; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
710: Ret: -129.55; Last 100 Avg Ret: 40.96; Var: 0.00074228; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
720: Ret: 31.35; Last 100 Avg Ret: 37.80; Var: 0.00034472; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
730: Ret: -52.10; Last 100 Avg Ret: 41.04; Var: 0.00042421; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
740: Ret: 254.88; Last 100 Avg Ret: 44.65; Var: 0.00017070; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
750: Ret: 235.17; Last 100 Avg Ret: 53.66; Var: 0.00036855; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
760: Ret: 253.68; Last 100 Avg Ret: 57.15; Var: 0.00012654; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
770: Ret: -19.33; Last 100 Avg Ret: 63.55; Var: 0.00018119; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
780: Ret: -13.95; Last 100 Avg Ret: 57.07; Var: 0.00037969; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
790: Ret: -77.86; Last 100 Avg Ret: 57.78; Var: 0.00115247; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
800: Ret: 192.82; Last 100 Avg Ret: 64.29; Var: 0.00060805; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
810: Ret: 299.13; Last 100 Avg Ret: 55.15; Var: 0.00066606; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
820: Ret: -43.52; Last 100 Avg Ret: 53.48; Var: 0.00038620; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
830: Ret: -10.30; Last 100 Avg Ret: 43.64; Var: 0.00062449; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
840: Ret: 8.09; Last 100 Avg Ret: 42.30; Var: 0.00094693; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
850: Ret: -50.12; Last 100 Avg Ret: 24.43; Var: 0.00157226; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
860: Ret: -166.87; Last 100 Avg Ret: 9.99; Var: 0.00091798; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
870: Ret: 12.51; Last 100 Avg Ret: -4.10; Var: 0.00187361; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
880: Ret: -39.64; Last 100 Avg Ret: -10.81; Var: 0.00136282; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
890: Ret: -94.31; Last 100 Avg Ret: -15.64; Var: 0.00074246; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
900: Ret: -123.04; Last 100 Avg Ret: -34.79; Var: 0.00058098; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
910: Ret: -99.81; Last 100 Avg Ret: -47.03; Var: 0.00055554; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
920: Ret: 29.86; Last 100 Avg Ret: -46.50; Var: 0.00037984; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
930: Ret: -70.56; Last 100 Avg Ret: -41.17; Var: 0.00037407; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
940: Ret: -88.13; Last 100 Avg Ret: -42.86; Var: 0.00120378; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
950: Ret: -81.39; Last 100 Avg Ret: -41.50; Var: 0.00044487; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
960: Ret: -75.27; Last 100 Avg Ret: -20.92; Var: 0.00107303; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
970: Ret: 214.86; Last 100 Avg Ret: -13.54; Var: 0.00021684; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
980: Ret: 87.40; Last 100 Avg Ret: -6.30; Var: 0.00094567; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
990: Ret: 41.79; Last 100 Avg Ret: -8.33; Var: 0.00105094; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1000: Ret: 228.76; Last 100 Avg Ret: -5.52; Var: 0.00006418; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1010: Ret: -471.20; Last 100 Avg Ret: -18.07; Var: 0.00180425; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1020: Ret: -483.92; Last 100 Avg Ret: -64.21; Var: 0.00361731; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
1030: Ret: 272.27; Last 100 Avg Ret: -116.34; Var: 0.00639204; NE: 1.142; ACh: 0.668; ActLR: 0.00100000; Solved: N
1040: Ret: -479.99; Last 100 Avg Ret: -180.33; Var: 0.00495109; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
1050: Ret: -534.69; Last 100 Avg Ret: -224.18; Var: 0.00512295; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
1060: Ret: -543.00; Last 100 Avg Ret: -281.08; Var: 0.00510280; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1070: Ret: -255.14; Last 100 Avg Ret: -310.05; Var: 0.00340713; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1080: Ret: -124.05; Last 100 Avg Ret: -335.17; Var: 0.00118069; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1090: Ret: -207.74; Last 100 Avg Ret: -350.35; Var: 0.00300345; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1100: Ret: -840.08; Last 100 Avg Ret: -378.85; Var: 0.00190048; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1110: Ret: -73.12; Last 100 Avg Ret: -387.37; Var: 0.00194786; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1120: Ret: -505.84; Last 100 Avg Ret: -367.50; Var: 0.00868381; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1130: Ret: -234.29; Last 100 Avg Ret: -351.80; Var: 0.00359535; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1140: Ret: -134.72; Last 100 Avg Ret: -310.47; Var: 0.00244114; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1150: Ret: -474.50; Last 100 Avg Ret: -290.50; Var: 0.00031794; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
1160: Ret: -217.27; Last 100 Avg Ret: -276.25; Var: 0.00124471; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1170: Ret: -299.99; Last 100 Avg Ret: -285.37; Var: 0.00320768; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1180: Ret: -276.52; Last 100 Avg Ret: -292.61; Var: 0.00100604; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1190: Ret: -322.34; Last 100 Avg Ret: -300.21; Var: 0.00103418; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1200: Ret: -311.71; Last 100 Avg Ret: -299.04; Var: 0.00084189; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1210: Ret: -240.58; Last 100 Avg Ret: -300.60; Var: 0.00095125; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1220: Ret: -180.33; Last 100 Avg Ret: -296.69; Var: 0.00097807; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1230: Ret: -242.49; Last 100 Avg Ret: -280.52; Var: 0.00787140; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1240: Ret: -258.92; Last 100 Avg Ret: -282.95; Var: 0.00088609; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1250: Ret: -284.20; Last 100 Avg Ret: -277.66; Var: 0.00030381; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1260: Ret: -60.61; Last 100 Avg Ret: -266.53; Var: 0.00439182; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1270: Ret: -104.28; Last 100 Avg Ret: -249.33; Var: 0.00008231; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1280: Ret: -244.93; Last 100 Avg Ret: -237.20; Var: 0.00080849; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1290: Ret: -265.22; Last 100 Avg Ret: -228.45; Var: 0.00225817; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1300: Ret: -32.15; Last 100 Avg Ret: -219.52; Var: 0.00003363; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1310: Ret: -70.26; Last 100 Avg Ret: -209.58; Var: 0.00260251; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1320: Ret: -197.72; Last 100 Avg Ret: -203.33; Var: 0.00165921; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1330: Ret: -290.43; Last 100 Avg Ret: -206.18; Var: 0.00061504; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1340: Ret: -278.97; Last 100 Avg Ret: -202.74; Var: 0.00105586; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1350: Ret: -201.53; Last 100 Avg Ret: -202.85; Var: 0.00189802; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1360: Ret: -99.53; Last 100 Avg Ret: -204.53; Var: 0.00075315; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1370: Ret: -207.05; Last 100 Avg Ret: -203.22; Var: 0.00030264; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1380: Ret: -227.32; Last 100 Avg Ret: -202.21; Var: 0.00370169; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1390: Ret: -13.95; Last 100 Avg Ret: -197.03; Var: 0.00096729; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1400: Ret: -154.89; Last 100 Avg Ret: -200.23; Var: 0.00101785; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
1410: Ret: -88.93; Last 100 Avg Ret: -198.10; Var: 0.00082027; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1420: Ret: -60.22; Last 100 Avg Ret: -199.08; Var: 0.00247807; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1430: Ret: -243.75; Last 100 Avg Ret: -193.66; Var: 0.00172504; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1440: Ret: -219.20; Last 100 Avg Ret: -189.42; Var: 0.00017817; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1450: Ret: -134.74; Last 100 Avg Ret: -184.86; Var: 0.00045330; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1460: Ret: -69.06; Last 100 Avg Ret: -181.10; Var: 0.00933800; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1470: Ret: -117.23; Last 100 Avg Ret: -179.46; Var: 0.00215676; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1480: Ret: -228.08; Last 100 Avg Ret: -176.49; Var: 0.00010999; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1490: Ret: -275.97; Last 100 Avg Ret: -180.98; Var: 0.00036472; NE: 1.142; ACh: 0.000; ActLR: 0.00025000; Solved: N
1500: Ret: -71.49; Last 100 Avg Ret: -172.97; Var: 0.00314079; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1510: Ret: -185.13; Last 100 Avg Ret: -175.27; Var: 0.00113237; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1520: Ret: -238.57; Last 100 Avg Ret: -176.75; Var: 0.00082017; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1530: Ret: -117.36; Last 100 Avg Ret: -172.87; Var: 0.00025348; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1540: Ret: -97.31; Last 100 Avg Ret: -170.48; Var: 0.00251518; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1550: Ret: -157.27; Last 100 Avg Ret: -167.67; Var: 0.00105875; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1560: Ret: -190.32; Last 100 Avg Ret: -167.09; Var: 0.00351053; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1570: Ret: -304.87; Last 100 Avg Ret: -167.55; Var: 0.00101377; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1580: Ret: -34.84; Last 100 Avg Ret: -166.56; Var: 0.00022540; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1590: Ret: -207.66; Last 100 Avg Ret: -161.87; Var: 0.00330841; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1600: Ret: -276.07; Last 100 Avg Ret: -162.84; Var: 0.00317808; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1610: Ret: -191.10; Last 100 Avg Ret: -158.39; Var: 0.00018041; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1620: Ret: -29.78; Last 100 Avg Ret: -152.98; Var: 0.00053353; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1630: Ret: -199.67; Last 100 Avg Ret: -157.64; Var: 0.00128022; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1640: Ret: -240.74; Last 100 Avg Ret: -163.43; Var: 0.00371843; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1650: Ret: -235.13; Last 100 Avg Ret: -165.02; Var: 0.00188435; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1660: Ret: -221.05; Last 100 Avg Ret: -163.24; Var: 0.00146632; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1670: Ret: -76.70; Last 100 Avg Ret: -166.32; Var: 0.00071119; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1680: Ret: -158.09; Last 100 Avg Ret: -165.48; Var: 0.00119488; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1690: Ret: -129.90; Last 100 Avg Ret: -169.96; Var: 0.00103545; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1700: Ret: -89.28; Last 100 Avg Ret: -172.07; Var: 0.00329356; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1710: Ret: -188.73; Last 100 Avg Ret: -178.30; Var: 0.00053064; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1720: Ret: -170.27; Last 100 Avg Ret: -182.08; Var: 0.00073995; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1730: Ret: -249.40; Last 100 Avg Ret: -184.55; Var: 0.00005865; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1740: Ret: -149.10; Last 100 Avg Ret: -182.28; Var: 0.00003455; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1750: Ret: -65.98; Last 100 Avg Ret: -185.04; Var: 0.00119062; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1760: Ret: -317.54; Last 100 Avg Ret: -189.92; Var: 0.00071562; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1770: Ret: -266.45; Last 100 Avg Ret: -192.31; Var: 0.00000100; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1780: Ret: -154.00; Last 100 Avg Ret: -199.28; Var: 0.00168166; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1790: Ret: -84.80; Last 100 Avg Ret: -196.63; Var: 0.00034355; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1800: Ret: -261.91; Last 100 Avg Ret: -201.81; Var: 0.00319738; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
