episode,reward,avg_surprise,mean_abs_td
0,24.0,0.0,0.9975966587662697
1,16.0,8.644085375606461e-31,0.9958296567201614
2,17.0,8.644085375606467e-65,0.9895743517314687
3,24.0,3.6067636669062147e-11,0.9982270449399948
4,33.0,1.9160281210989925e-05,1.010021245840824
5,16.0,2.6335642829100524e-15,0.9678073301911354
6,16.0,2.6335642829100536e-47,0.9641534499824047
7,12.0,2.633564282910055e-71,0.9477622210979462
8,13.0,1.6154179810184706e-11,0.9879082441329956
9,11.0,1.615417981018471e-33,0.9351188215342435
10,15.0,1.615417981018471e-63,0.9532233436902364
11,49.0,8.727901522836972e-19,0.9736037740902025
12,33.0,2.0811443646027472e-08,0.9766670104229089
13,18.0,3.3995121124158226e-14,0.9750025239255693
14,35.0,1.0870970299082561e-57,0.915198792730059
15,14.0,6.260238135305519e-14,0.9240554996899196
16,18.0,6.260238135305521e-50,0.9167791108290354
17,11.0,1.119806817678602e-16,0.8516457947817716
18,17.0,1.1198068176786025e-50,0.9064518353518318
19,12.0,1.1198068176786027e-74,0.7889548242092133
20,17.0,1.1198068176786033e-108,0.9083892843302559
21,29.0,2.9553203045770975e-26,0.8989503239763195
22,14.0,2.84633334859811e-18,0.8945283038275582
23,27.0,0.0002783694718097114,0.9292851841008222
24,19.0,0.00036037503133366864,0.9482373344270807
25,32.0,1.1958965557153132e-08,0.9793855976313353
26,10.0,1.1958965557153136e-28,0.8620441496372223
27,21.0,1.195896555715314e-70,0.8230396310488383
28,46.0,1.7553836273051474e-06,0.923613921455715
29,33.0,1.8476977785733954e-08,0.9524404858097886
30,20.0,4.830481348563858e-26,0.9547189712524414
31,14.0,4.8304813485638593e-54,0.8378492764064244
32,11.0,4.830481348563861e-76,0.7651605822823264
33,10.0,1.264322538123731e-16,0.8497126221656799
34,20.0,5.202005678853405e-23,0.8524834334850311
35,16.0,0.00033943384893111425,1.0258142352104187
36,16.0,4.5884885131994464e-07,0.8636146038770676
37,57.0,5.5817242364574974e-05,0.9407645317546108
38,25.0,0.04565978409318359,1.1080163431167602
39,18.0,0.019755341662144932,0.9817788998285929
40,15.0,0.00014954528526215887,0.8876170714696249
41,17.0,0.00024397124243338044,0.8780926465988159
42,14.0,2.4397124243338049e-32,0.7267127718244281
43,13.0,0.00039819273208513195,1.0284366332567656
44,12.0,5.536291411595327e-07,0.8836596210797628
45,32.0,1.1847386225040529e-12,1.0137323625385761
46,19.0,0.0003787611018600072,1.0477843410090397
47,10.0,3.787611018600073e-24,0.6818538188934327
48,18.0,5.7880168260944926e-05,0.8975525630844964
49,25.0,0.00019490845583962737,0.9318630075454712
50,13.0,1.949084558396274e-30,0.8391763613774226
51,19.0,0.07885116686886404,1.0733537736691927
52,27.0,0.0667538160063869,1.151815136273702
53,17.0,0.11627598334475957,1.1415104655658497
54,26.0,4.328520790611653e-12,1.0151441785005422
55,23.0,4.328520790611654e-58,0.7367471922998843
56,14.0,4.328520790611655e-86,0.807340145111084
57,25.0,1.0174508725703488e-40,0.8101650333404541
58,20.0,0.016171221172856458,0.9008704364299774
59,12.0,0.05071151080328302,1.0379250546296437
60,10.0,5.071151080328305e-22,0.5148127913475037
61,15.0,5.071151080328307e-52,0.7936381022135417
62,18.0,3.7604630588545624e-14,0.9708006315761142
63,27.0,0.09135706730809685,1.025145579267431
64,13.0,0.13802004902943985,1.070959632213299
65,14.0,0.06474593599035632,1.0869882447378976
66,21.0,0.12255428575189119,1.0635338567552113
67,13.0,0.005223370216609815,0.9480589536520151
68,15.0,5.2233702166098166e-33,0.7754691441853842
69,16.0,2.5778781553066995e-10,0.843049943447113
70,23.0,0.09454059694506542,1.03547203540802
71,28.0,0.0017438161323383265,0.8908453285694122
72,31.0,7.994335851057262e-23,1.0433278468347364
73,32.0,0.030168483540330027,1.1590987369418144
74,32.0,0.11325380372030126,0.997292049229145
75,20.0,0.018250398353976367,1.0178724110126496
76,81.0,6.730205785555892e-38,1.0473925920180331
77,15.0,6.730205785555895e-68,0.736629327138265
78,14.0,6.730205785555898e-96,0.9527959227561951
79,20.0,0.030943080942805196,1.022416925430298
80,9.0,3.0943080942805196e-20,0.7070138851801554
81,14.0,3.094308094280521e-48,0.7810847333499363
82,15.0,3.0943080942805223e-78,0.8887325763702393
83,12.0,0.12505732954147653,1.2964859803517659
84,15.0,6.3889198240563066e-12,0.9061487356821696
85,17.0,0.13175574740895646,1.1819974815144259
86,40.0,0.13059298947569967,1.184083926677704
87,35.0,2.657810799231917e-38,0.9179258891514369
88,10.0,2.895180892664049e-10,1.045103406906128
89,14.0,8.35748241144099e-10,1.043777550969805
90,27.0,2.1150652825561957e-32,0.8996604195347538
91,17.0,1.1706453721948231e-24,0.9097735601312974
92,51.0,0.14349576603459577,1.0581747597339106
93,31.0,0.04713305726394415,1.137823727823073
94,50.0,3.933419558169507e-14,1.1702487802505492
95,12.0,2.893229478083253e-16,0.8675611019134521
96,17.0,0.079714725068136,1.360665293300853
97,24.0,9.599982652923766e-14,0.9954679807027181
98,12.0,0.01335453879092952,1.2745554447174072
99,38.0,1.957956200158776e-18,1.0578015791742426
100,30.0,6.690361045464459e-08,1.2514652570088705
101,23.0,6.020240045228548e-06,1.0990627641263215
102,18.0,0.1911048980325912,1.4829411771562364
103,13.0,6.667335540870145e-08,0.9262273495013897
104,29.0,7.356937944093153e-15,1.1443183915368442
105,25.0,1.7054377745233983e-20,0.9151212310791016
106,13.0,0.02153594163727501,1.2623904301570013
107,14.0,0.08866308056895036,1.1565019403185164
108,25.0,0.2454533900418636,1.3252067375183105
109,15.0,0.27390416429149883,1.4938170591990152
110,12.0,2.504237846898509e-06,0.962300439675649
111,19.0,0.11497387828630082,1.1583853269878186
112,14.0,3.3593105088319686e-12,1.0648511137281145
113,9.0,1.0367588604185363e-18,0.8744770950741239
114,13.0,0.0254997979786534,1.3868947762709398
115,46.0,5.538783700759299e-10,1.1125642164893772
116,31.0,8.912764206677025e-12,1.2214211340873473
117,13.0,8.912764206677027e-38,1.0732478545262263
118,23.0,2.3138061946283358e-09,1.154676230057426
119,15.0,0.21944752746139923,1.615489371617635
120,10.0,2.802787500645708e-16,0.6251019716262818
121,15.0,0.0212175658188639,1.2768154303232828
