Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -173.69; Last 100 Avg Ret: -183.04; Var: 0.00091076; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
250: Ret: -63.59; Last 100 Avg Ret: -131.30; Var: 0.00129385; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
260: Ret: -136.10; Last 100 Avg Ret: -127.25; Var: 0.00073564; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
270: Ret: -108.73; Last 100 Avg Ret: -119.61; Var: 0.00100353; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
280: Ret: -258.24; Last 100 Avg Ret: -121.39; Var: 0.00144993; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
290: Ret: -8.23; Last 100 Avg Ret: -117.86; Var: 0.00050940; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
300: Ret: -9.58; Last 100 Avg Ret: -110.53; Var: 0.00020753; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
310: Ret: -233.40; Last 100 Avg Ret: -104.69; Var: 0.00115929; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
320: Ret: -143.23; Last 100 Avg Ret: -109.69; Var: 0.00060904; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
330: Ret: -36.55; Last 100 Avg Ret: -106.95; Var: 0.00089709; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
340: Ret: 70.99; Last 100 Avg Ret: -97.01; Var: 0.00147567; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
350: Ret: -342.77; Last 100 Avg Ret: -103.49; Var: 0.00064664; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
360: Ret: -67.90; Last 100 Avg Ret: -106.98; Var: 0.00037144; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
370: Ret: 4.28; Last 100 Avg Ret: -102.33; Var: 0.00075632; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
380: Ret: 70.95; Last 100 Avg Ret: -93.40; Var: 0.00083475; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
390: Ret: -24.26; Last 100 Avg Ret: -90.46; Var: 0.00097775; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
400: Ret: -39.17; Last 100 Avg Ret: -95.65; Var: 0.00085826; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
410: Ret: -111.25; Last 100 Avg Ret: -89.93; Var: 0.00097789; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
420: Ret: -66.86; Last 100 Avg Ret: -80.02; Var: 0.00083716; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
430: Ret: 179.39; Last 100 Avg Ret: -72.64; Var: 0.00121812; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
440: Ret: -99.70; Last 100 Avg Ret: -72.14; Var: 0.00090150; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
450: Ret: -85.51; Last 100 Avg Ret: -57.52; Var: 0.00177421; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
460: Ret: -21.01; Last 100 Avg Ret: -49.05; Var: 0.00070199; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
470: Ret: -4.06; Last 100 Avg Ret: -43.16; Var: 0.00097522; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
480: Ret: -71.66; Last 100 Avg Ret: -38.90; Var: 0.00065497; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
490: Ret: 97.27; Last 100 Avg Ret: -34.27; Var: 0.00083434; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
500: Ret: -122.65; Last 100 Avg Ret: -30.87; Var: 0.00027859; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
510: Ret: -45.83; Last 100 Avg Ret: -19.53; Var: 0.00032350; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
520: Ret: -14.51; Last 100 Avg Ret: -18.24; Var: 0.00027341; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
530: Ret: -23.20; Last 100 Avg Ret: -21.62; Var: 0.00034842; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
540: Ret: 178.27; Last 100 Avg Ret: -16.35; Var: 0.00032315; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
550: Ret: -53.09; Last 100 Avg Ret: -17.65; Var: 0.00109553; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
560: Ret: -23.37; Last 100 Avg Ret: -6.83; Var: 0.00037167; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
570: Ret: 158.27; Last 100 Avg Ret: -1.25; Var: 0.00042179; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
580: Ret: -49.39; Last 100 Avg Ret: 8.43; Var: 0.00073366; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
590: Ret: 263.30; Last 100 Avg Ret: 16.15; Var: 0.00036184; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
600: Ret: 20.78; Last 100 Avg Ret: 35.41; Var: 0.00018626; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
610: Ret: -50.75; Last 100 Avg Ret: 35.57; Var: 0.00096437; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
620: Ret: -46.33; Last 100 Avg Ret: 47.71; Var: 0.00029127; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
630: Ret: 223.04; Last 100 Avg Ret: 58.29; Var: 0.00117980; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
640: Ret: 30.52; Last 100 Avg Ret: 54.33; Var: 0.00037903; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
650: Ret: -18.98; Last 100 Avg Ret: 66.86; Var: 0.00022287; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
660: Ret: -91.04; Last 100 Avg Ret: 67.94; Var: 0.00042556; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
670: Ret: 0.70; Last 100 Avg Ret: 62.69; Var: 0.00081789; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
680: Ret: 260.36; Last 100 Avg Ret: 63.08; Var: 0.00061938; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
690: Ret: -23.87; Last 100 Avg Ret: 67.92; Var: 0.00032192; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
700: Ret: -50.85; Last 100 Avg Ret: 60.87; Var: 0.00065526; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
710: Ret: 193.85; Last 100 Avg Ret: 57.12; Var: 0.00086193; NE: 1.146; ACh: 0.000; ActLR: 0.00006250; Solved: N
720: Ret: -67.52; Last 100 Avg Ret: 51.34; Var: 0.00054916; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
730: Ret: -46.78; Last 100 Avg Ret: 44.56; Var: 0.00039811; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
740: Ret: -83.29; Last 100 Avg Ret: 45.51; Var: 0.00043886; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
750: Ret: 199.32; Last 100 Avg Ret: 38.07; Var: 0.00100588; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
760: Ret: -69.08; Last 100 Avg Ret: 36.49; Var: 0.00066072; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
770: Ret: 194.00; Last 100 Avg Ret: 48.93; Var: 0.00000100; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
780: Ret: -41.33; Last 100 Avg Ret: 46.11; Var: 0.00045186; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
790: Ret: -147.01; Last 100 Avg Ret: 31.94; Var: 0.00038749; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
800: Ret: -67.92; Last 100 Avg Ret: 18.04; Var: 0.00093014; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
810: Ret: 279.54; Last 100 Avg Ret: 14.99; Var: 0.00021034; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
820: Ret: 211.49; Last 100 Avg Ret: 22.82; Var: 0.00072005; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
830: Ret: 225.09; Last 100 Avg Ret: 32.72; Var: 0.00072866; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
840: Ret: -101.33; Last 100 Avg Ret: 35.86; Var: 0.00058516; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
850: Ret: -90.22; Last 100 Avg Ret: 29.83; Var: 0.00049913; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
860: Ret: -180.09; Last 100 Avg Ret: 27.04; Var: 0.00046741; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
870: Ret: -7.21; Last 100 Avg Ret: 22.79; Var: 0.00066735; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
880: Ret: 227.17; Last 100 Avg Ret: 29.08; Var: 0.00055421; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
890: Ret: 7.28; Last 100 Avg Ret: 48.17; Var: 0.00019809; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
900: Ret: -152.96; Last 100 Avg Ret: 68.48; Var: 0.00030953; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
910: Ret: 247.47; Last 100 Avg Ret: 83.40; Var: 0.00001749; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
920: Ret: -23.38; Last 100 Avg Ret: 81.02; Var: 0.00042795; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
930: Ret: -55.48; Last 100 Avg Ret: 71.08; Var: 0.00114832; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
940: Ret: 225.91; Last 100 Avg Ret: 69.15; Var: 0.00040849; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
950: Ret: -51.11; Last 100 Avg Ret: 71.96; Var: 0.00094699; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
960: Ret: 104.75; Last 100 Avg Ret: 75.26; Var: 0.00087643; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
970: Ret: 235.87; Last 100 Avg Ret: 70.98; Var: 0.00036892; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
980: Ret: 201.92; Last 100 Avg Ret: 63.83; Var: 0.00054286; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
990: Ret: 232.01; Last 100 Avg Ret: 52.89; Var: 0.00106735; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1000: Ret: 142.68; Last 100 Avg Ret: 48.83; Var: 0.00125996; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1010: Ret: -589.07; Last 100 Avg Ret: 3.52; Var: 0.00234021; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1020: Ret: -573.50; Last 100 Avg Ret: -52.60; Var: 0.00539022; NE: 1.143; ACh: 0.003; ActLR: 0.00006250; Solved: N
1030: Ret: -595.38; Last 100 Avg Ret: -99.86; Var: 0.00619210; NE: 1.142; ACh: 0.370; ActLR: 0.00100000; Solved: N
1040: Ret: -572.23; Last 100 Avg Ret: -159.37; Var: 0.01016835; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1050: Ret: -452.75; Last 100 Avg Ret: -216.34; Var: 0.00545340; NE: 1.142; ACh: 0.004; ActLR: 0.00006250; Solved: N
1060: Ret: -775.83; Last 100 Avg Ret: -288.44; Var: 0.00788185; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1070: Ret: -410.74; Last 100 Avg Ret: -343.73; Var: 0.00561130; NE: 1.142; ACh: 0.013; ActLR: 0.00014193; Solved: N
1080: Ret: -593.36; Last 100 Avg Ret: -408.37; Var: 0.00684845; NE: 1.142; ACh: 0.973; ActLR: 0.00100000; Solved: N
1090: Ret: -517.81; Last 100 Avg Ret: -465.17; Var: 0.00566627; NE: 1.142; ACh: 0.019; ActLR: 0.00020635; Solved: N
1100: Ret: -1026.50; Last 100 Avg Ret: -539.02; Var: 0.00392183; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1110: Ret: -789.74; Last 100 Avg Ret: -566.66; Var: 0.00868899; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1120: Ret: -563.12; Last 100 Avg Ret: -580.07; Var: 0.00444155; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1130: Ret: -570.17; Last 100 Avg Ret: -594.30; Var: 0.00394463; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1140: Ret: -512.95; Last 100 Avg Ret: -595.01; Var: 0.00217265; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1150: Ret: -697.64; Last 100 Avg Ret: -602.27; Var: 0.00442451; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1160: Ret: -704.24; Last 100 Avg Ret: -598.55; Var: 0.00503566; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
1170: Ret: -473.42; Last 100 Avg Ret: -601.96; Var: 0.00992419; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1180: Ret: -793.25; Last 100 Avg Ret: -597.87; Var: 0.00508559; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1190: Ret: -496.42; Last 100 Avg Ret: -593.71; Var: 0.00358707; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1200: Ret: -499.72; Last 100 Avg Ret: -584.91; Var: 0.00552911; NE: 1.142; ACh: 0.007; ActLR: 0.00008034; Solved: N
1210: Ret: -350.65; Last 100 Avg Ret: -580.97; Var: 0.00467552; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
1220: Ret: -619.90; Last 100 Avg Ret: -572.83; Var: 0.00397287; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
1230: Ret: -350.93; Last 100 Avg Ret: -561.34; Var: 0.00800255; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1240: Ret: -519.18; Last 100 Avg Ret: -564.15; Var: 0.00503994; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1250: Ret: -716.14; Last 100 Avg Ret: -563.00; Var: 0.00339781; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
1260: Ret: -451.21; Last 100 Avg Ret: -554.80; Var: 0.00940768; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1270: Ret: -838.09; Last 100 Avg Ret: -550.99; Var: 0.00307042; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1280: Ret: -484.86; Last 100 Avg Ret: -560.92; Var: 0.00150144; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1290: Ret: -504.01; Last 100 Avg Ret: -566.77; Var: 0.00386620; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1300: Ret: -717.42; Last 100 Avg Ret: -575.93; Var: 0.00641491; NE: 1.142; ACh: 0.716; ActLR: 0.00100000; Solved: N
1310: Ret: -448.51; Last 100 Avg Ret: -579.75; Var: 0.00268002; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1320: Ret: -607.39; Last 100 Avg Ret: -579.23; Var: 0.00521720; NE: 1.142; ACh: 0.001; ActLR: 0.00006250; Solved: N
1330: Ret: -407.95; Last 100 Avg Ret: -593.60; Var: 0.00331186; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1340: Ret: -525.83; Last 100 Avg Ret: -587.71; Var: 0.00528125; NE: 1.142; ACh: 0.001; ActLR: 0.00006250; Solved: N
1350: Ret: -411.83; Last 100 Avg Ret: -578.15; Var: 0.00512556; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1360: Ret: -839.72; Last 100 Avg Ret: -585.73; Var: 0.01024615; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1370: Ret: -518.93; Last 100 Avg Ret: -584.19; Var: 0.00506606; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1380: Ret: -381.46; Last 100 Avg Ret: -575.75; Var: 0.00283583; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1390: Ret: -376.93; Last 100 Avg Ret: -575.31; Var: 0.00922561; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1400: Ret: -765.79; Last 100 Avg Ret: -569.06; Var: 0.00512307; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1410: Ret: -485.06; Last 100 Avg Ret: -570.72; Var: 0.01013238; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1420: Ret: -541.09; Last 100 Avg Ret: -565.96; Var: 0.00448753; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1430: Ret: -427.20; Last 100 Avg Ret: -559.09; Var: 0.01020139; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1440: Ret: -352.60; Last 100 Avg Ret: -556.36; Var: 0.00510767; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1450: Ret: -368.22; Last 100 Avg Ret: -549.98; Var: 0.00205192; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1460: Ret: -517.50; Last 100 Avg Ret: -542.97; Var: 0.00980372; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1470: Ret: -382.35; Last 100 Avg Ret: -557.34; Var: 0.00511612; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1480: Ret: -452.07; Last 100 Avg Ret: -561.19; Var: 0.00292507; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1490: Ret: -537.21; Last 100 Avg Ret: -565.95; Var: 0.00988204; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1500: Ret: -822.76; Last 100 Avg Ret: -566.25; Var: 0.00511080; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1510: Ret: -361.50; Last 100 Avg Ret: -555.62; Var: 0.00285983; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1520: Ret: -647.06; Last 100 Avg Ret: -563.66; Var: 0.01011901; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1530: Ret: -462.56; Last 100 Avg Ret: -565.71; Var: 0.00499699; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1540: Ret: -568.86; Last 100 Avg Ret: -563.82; Var: 0.00358473; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
1550: Ret: -716.71; Last 100 Avg Ret: -566.71; Var: 0.00980826; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1560: Ret: -398.15; Last 100 Avg Ret: -562.36; Var: 0.01023305; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1570: Ret: -368.82; Last 100 Avg Ret: -554.67; Var: 0.00359185; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1580: Ret: -721.82; Last 100 Avg Ret: -548.43; Var: 0.00153104; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1590: Ret: -489.29; Last 100 Avg Ret: -541.16; Var: 0.00992703; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1600: Ret: -511.59; Last 100 Avg Ret: -541.22; Var: 0.00290630; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1610: Ret: -734.59; Last 100 Avg Ret: -547.46; Var: 0.00202352; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1620: Ret: -406.22; Last 100 Avg Ret: -551.23; Var: 0.00521980; NE: 1.142; ACh: 0.001; ActLR: 0.00006250; Solved: N
1630: Ret: -761.36; Last 100 Avg Ret: -558.89; Var: 0.00325826; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1640: Ret: -798.12; Last 100 Avg Ret: -565.79; Var: 0.00146282; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1650: Ret: -460.50; Last 100 Avg Ret: -568.40; Var: 0.00461531; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1660: Ret: -637.41; Last 100 Avg Ret: -577.89; Var: 0.00167365; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1670: Ret: -540.33; Last 100 Avg Ret: -584.85; Var: 0.00874197; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1680: Ret: -861.11; Last 100 Avg Ret: -590.84; Var: 0.00266913; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1690: Ret: -765.99; Last 100 Avg Ret: -588.21; Var: 0.00100683; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1700: Ret: -321.18; Last 100 Avg Ret: -583.08; Var: 0.00405312; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1710: Ret: -787.78; Last 100 Avg Ret: -581.99; Var: 0.00246861; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1720: Ret: -435.13; Last 100 Avg Ret: -572.43; Var: 0.00992666; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1730: Ret: -644.69; Last 100 Avg Ret: -566.16; Var: 0.00478163; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1740: Ret: -493.22; Last 100 Avg Ret: -573.80; Var: 0.00191442; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1750: Ret: -607.78; Last 100 Avg Ret: -581.32; Var: 0.00927156; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1760: Ret: -394.61; Last 100 Avg Ret: -572.87; Var: 0.00234113; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1770: Ret: -480.24; Last 100 Avg Ret: -564.35; Var: 0.01008357; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1780: Ret: -635.79; Last 100 Avg Ret: -555.83; Var: 0.00617623; NE: 1.142; ACh: 0.341; ActLR: 0.00100000; Solved: N
1790: Ret: -593.18; Last 100 Avg Ret: -552.48; Var: 0.00243076; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1800: Ret: -429.81; Last 100 Avg Ret: -552.77; Var: 0.00993284; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
