episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010464,0.376027,0
1,0,1.484206,0.000047,0.010464,0.376027,0
2,0,0.350547,0.000167,0.010464,0.376678,0
3,0,1.638274,0.000371,0.010464,0.378383,0
4,1,0.187548,0.000310,0.010464,0.381421,1
5,1,2.392866,0.000248,0.010464,0.380494,1
6,0,0.056597,0.000198,0.010464,0.379572,0
7,0,1.097176,0.000249,0.010464,0.378845,0
8,1,0.654052,0.000199,0.010464,0.379583,0
9,0,2.003241,0.000189,0.010464,0.378853,1
10,1,0.078902,0.000151,0.010464,0.378708,0
11,0,1.867281,0.000121,0.010464,0.378161,1
12,1,0.117466,0.000097,0.010464,0.377728,0
13,1,2.063711,0.000077,0.010464,0.377383,0
14,0,0.123050,0.000062,0.010464,0.377109,0
15,1,1.587373,0.000050,0.010464,0.376891,1
16,1,0.398423,0.000040,0.010464,0.376717,1
17,1,1.946906,0.000032,0.010464,0.376578,0
18,0,0.120286,0.000025,0.010464,0.376467,0
19,1,1.855059,0.000020,0.010464,0.376379,1
20,1,0.154900,0.000016,0.010464,0.376308,0
21,1,1.609330,0.000122,0.010464,0.376252,1
22,1,0.219585,0.000343,0.010464,0.377741,0
23,0,1.483084,0.000291,0.010464,0.380994,1
24,1,0.677016,0.000387,0.010464,0.380215,1
25,1,1.179235,0.000617,0.010464,0.381671,0
26,0,0.479658,0.000528,0.010464,0.385277,0
27,0,2.459251,0.000422,0.010464,0.383858,0
28,1,0.053682,0.000342,0.010464,0.382206,0
29,0,0.991658,0.000273,0.010464,0.380972,1
30,0,1.379528,0.000219,0.010464,0.379948,0
31,1,0.648693,0.000175,0.010464,0.379142,1
32,0,1.431594,0.000140,0.010464,0.378504,1
33,1,0.575613,0.000112,0.010464,0.378000,1
34,1,1.548600,0.000107,0.010464,0.377599,1
35,0,0.269867,0.000086,0.010464,0.377532,1
36,0,2.306701,0.000069,0.010464,0.377228,1
37,1,0.061609,0.000055,0.010464,0.376985,0
38,1,1.244103,0.000062,0.010464,0.376792,1
39,0,0.547132,0.000050,0.010464,0.376895,1
40,0,2.042171,0.000040,0.010464,0.376720,1
41,1,0.122355,0.000032,0.010464,0.376581,1
42,0,1.634408,0.000025,0.010464,0.376469,0
43,1,0.339491,0.000020,0.010464,0.376381,0
44,1,1.862113,0.000049,0.010464,0.376310,0
45,0,0.132634,0.000039,0.010464,0.376705,1
46,0,2.019129,0.000031,0.010464,0.376568,1
47,0,0.124761,0.000025,0.010464,0.376460,0
