episode,is_optimal,expected,unexpected
0,1,0.008326,0.000000
1,0,0.016587,0.000000
2,1,0.024787,0.000000
3,1,0.032922,0.000014
4,0,0.040992,0.000011
5,0,0.049004,0.000009
6,1,0.056955,0.000007
7,0,0.064844,0.000006
8,1,0.072674,0.000005
9,0,0.080443,0.000004
10,1,0.088153,0.000003
11,1,0.095803,0.000002
12,1,0.103391,0.000065
13,1,0.110916,0.000236
14,1,0.118375,0.000509
15,1,0.125768,0.000877
16,0,0.133092,0.000835
17,0,0.140373,0.000668
18,0,0.147606,0.000534
19,0,0.154790,0.000427
20,0,0.161922,0.000342
21,0,0.168999,0.000273
22,0,0.176020,0.000219
23,0,0.182981,0.000230
24,0,0.189883,0.000384
25,1,0.196722,0.000307
26,1,0.203518,0.000245
27,0,0.210267,0.000196
28,1,0.216958,0.000157
29,0,0.223603,0.000126
30,0,0.230192,0.000194
31,0,0.236722,0.000399
32,0,0.243192,0.000722
33,0,0.249601,0.001145
34,1,0.255947,0.001094
35,0,0.262259,0.001231
36,0,0.268510,0.001522
37,1,0.274698,0.001343
38,0,0.280854,0.001394
39,0,0.286949,0.001628
40,0,0.292983,0.002004
41,0,0.298954,0.002485
42,1,0.304861,0.002285
43,1,0.310744,0.001828
44,1,0.316597,0.001463
45,1,0.322419,0.001170
46,1,0.328205,0.000936
47,1,0.333953,0.000749
48,0,0.339659,0.000599
49,1,0.345318,0.000479
50,1,0.350936,0.000383
51,0,0.356510,0.000307
52,1,0.362040,0.000245
53,1,0.367527,0.000196
54,0,0.372969,0.000157
55,0,0.378371,0.000126
56,1,0.383729,0.000101
57,1,0.389046,0.000080
58,1,0.394319,0.000064
59,0,0.399547,0.000051
60,0,0.404737,0.000041
61,1,0.409888,0.000033
62,0,0.414997,0.000026
63,1,0.420067,0.000021
64,1,0.425095,0.000020
65,0,0.430080,0.000016
66,0,0.435029,0.000013
67,1,0.439940,0.000010
68,0,0.444811,0.000008
69,0,0.449644,0.000007
70,0,0.454438,0.000061
71,0,0.459188,0.000212
72,1,0.463895,0.000180
73,1,0.468571,0.000144
74,1,0.473213,0.000115
75,0,0.477819,0.000092
76,1,0.482387,0.000074
77,0,0.486920,0.000059
78,0,0.491415,0.000076
