episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010000,0.376027,1
1,0,1.484206,0.000047,0.049879,0.376027,0
2,0,0.350547,0.000167,0.050000,0.376678,1
3,0,1.638274,0.000371,0.010447,0.378383,1
4,0,0.187548,0.000662,0.050000,0.381421,1
5,1,1.379986,0.000603,0.010003,0.386024,1
6,1,0.880302,0.000482,0.050000,0.385056,0
7,1,1.613667,0.000386,0.050000,0.383138,1
8,1,0.407181,0.000309,0.050000,0.381645,1
9,1,2.019316,0.000247,0.012327,0.380477,0
10,1,0.107533,0.000198,0.050000,0.379558,0
11,1,1.507604,0.000158,0.010000,0.378834,0
12,0,0.297659,0.000126,0.050000,0.378261,1
13,0,2.307069,0.000101,0.010092,0.377807,0
14,1,0.061488,0.000081,0.050000,0.377446,0
15,1,1.243634,0.000065,0.010000,0.377159,0
16,0,0.547996,0.000052,0.050000,0.376931,1
17,1,2.040191,0.000041,0.042338,0.376749,1
18,1,0.080622,0.000120,0.050000,0.376604,0
19,1,1.195102,0.000324,0.010000,0.377721,1
20,0,0.494270,0.000259,0.050000,0.380710,0
21,1,2.360080,0.000345,0.028285,0.379741,0
22,1,0.026099,0.000568,0.050000,0.381023,0
23,0,0.541672,0.000472,0.010000,0.384502,1
24,1,2.384046,0.000554,0.041093,0.382985,0
25,1,0.022504,0.000787,0.050000,0.384275,1
26,1,0.458069,0.001145,0.010000,0.388095,0
27,1,1.197497,0.001603,0.018853,0.394401,1
28,0,0.355110,0.001506,0.050000,0.403266,1
29,1,2.936606,0.001622,0.010511,0.401319,1
30,1,0.010000,0.001906,0.050000,0.403666,1
31,1,0.068620,0.002317,0.010000,0.409632,0
32,1,0.710032,0.002822,0.010000,0.418920,0
33,1,0.716738,0.003393,0.049927,0.431362,1
34,0,0.662335,0.003150,0.049940,0.446754,1
35,1,2.944448,0.003174,0.049695,0.440028,0
36,1,0.010000,0.003398,0.050000,0.440682,1
37,1,0.036782,0.003767,0.010000,0.446878,0
38,1,0.381361,0.004238,0.010000,0.457526,1
39,0,0.847119,0.003794,0.011107,0.471809,1
40,1,2.814573,0.003682,0.049999,0.458333,1
41,0,0.010000,0.002945,0.050000,0.455023,1
42,0,0.630480,0.002356,0.010000,0.434572,1
43,1,2.841209,0.001885,0.049218,0.419855,1
44,0,0.010000,0.001508,0.050000,0.409185,1
45,1,0.550287,0.001206,0.010000,0.401358,1
46,1,0.999928,0.000965,0.042754,0.395543,0
47,0,0.469535,0.000772,0.050000,0.391170,1
48,1,3.010041,0.000618,0.021448,0.387846,1
49,1,0.010000,0.000610,0.050000,0.385296,1
50,1,0.042626,0.000866,0.010000,0.385165,1
51,0,0.481345,0.000693,0.010000,0.389449,0
52,0,3.147245,0.000554,0.024545,0.386528,0
53,1,0.014524,0.000444,0.050000,0.384279,0
54,0,0.265498,0.000355,0.010000,0.382535,1
55,0,2.956391,0.000284,0.010035,0.381173,0
56,1,0.018279,0.000227,0.050000,0.380106,1
57,1,0.396041,0.000182,0.010000,0.379266,1
58,1,1.256859,0.000145,0.011694,0.378603,0
59,0,0.315393,0.000116,0.050000,0.378078,1
60,0,2.938555,0.000093,0.010157,0.377662,0
61,1,0.018939,0.000074,0.050000,0.377331,1
62,0,0.411453,0.000060,0.010000,0.377067,0
63,0,2.595797,0.000048,0.012624,0.376858,0
64,0,0.038666,0.000038,0.050000,0.376690,1
65,1,1.343680,0.000030,0.010000,0.376557,0
66,0,0.447109,0.000024,0.050000,0.376450,1
67,1,2.164027,0.000020,0.016794,0.376365,1
68,0,0.057488,0.000016,0.050000,0.376298,0
69,0,1.555860,0.000012,0.010000,0.376243,1
70,1,0.400570,0.000010,0.050000,0.376200,0
71,1,1.836920,0.000008,0.011928,0.376165,1
72,1,0.143776,0.000006,0.050000,0.376137,0
73,0,1.483908,0.000005,0.010001,0.376115,0
74,1,0.593909,0.000004,0.050000,0.376098,0
75,1,1.399327,0.000080,0.047744,0.376083,1
76,1,0.335107,0.000306,0.050000,0.377153,1
77,1,1.436693,0.000657,0.010282,0.380436,1
78,1,0.245347,0.001112,0.050000,0.385941,1
79,1,1.255983,0.001648,0.010019,0.393801,0
80,1,0.304488,0.002245,0.050000,0.404191,1
81,0,1.111246,0.002165,0.010113,0.417252,0
82,1,1.779685,0.002302,0.050000,0.415408,0
83,0,0.080620,0.001939,0.050000,0.418584,0
84,1,2.506985,0.001868,0.010000,0.410351,1
85,1,0.011321,0.002024,0.050000,0.408824,0
86,0,0.198376,0.001664,0.010000,0.412238,1
87,0,3.004866,0.001331,0.010005,0.404512,1
88,0,0.017552,0.001065,0.050000,0.397895,0
89,1,1.098835,0.000852,0.010000,0.392944,1
90,1,0.573557,0.000681,0.050000,0.389199,1
91,1,1.150361,0.000724,0.046034,0.386337,1
92,1,0.426334,0.000975,0.050000,0.387039,1
93,0,1.136174,0.000780,0.013954,0.391344,0
94,1,1.601000,0.000818,0.050000,0.387979,1
95,1,0.143650,0.001069,0.050000,0.388617,1
96,1,1.041189,0.001482,0.010001,0.393028,1
97,1,0.431911,0.002012,0.050000,0.400844,1
98,1,0.973690,0.002624,0.014592,0.411973,1
99,1,0.420966,0.003288,0.050000,0.426361,0
100,1,0.869504,0.003981,0.013416,0.443822,1
101,1,0.444595,0.004682,0.049999,0.463918,1
102,0,0.760926,0.004334,0.016379,0.485934,0
103,1,3.120365,0.004284,0.049984,0.474809,1
104,1,0.010000,0.004454,0.050000,0.473264,1
105,1,0.013690,0.004779,0.010000,0.478609,1
106,1,0.138518,0.005209,0.010000,0.489061,1
107,1,0.645334,0.005705,0.010001,0.503258,1
108,1,0.517797,0.006238,0.049495,0.519983,1
109,1,0.581664,0.006783,0.035216,0.538077,1
110,1,0.510208,0.007325,0.046822,0.556478,0
111,0,0.531677,0.006508,0.033039,0.574295,0
112,0,4.160060,0.005206,0.038847,0.547214,1
113,1,0.010000,0.004217,0.050000,0.503168,1
114,1,0.022284,0.003738,0.010000,0.471181,1
115,1,0.193896,0.003631,0.010000,0.456663,1
116,1,0.670818,0.003790,0.010004,0.453532,1
117,0,0.465201,0.003032,0.049763,0.458201,1
118,1,4.070089,0.002609,0.020415,0.436857,1
119,0,0.010000,0.002087,0.050000,0.425980,0
120,1,0.025379,0.001670,0.010000,0.413640,0
121,1,0.238155,0.001407,0.010000,0.404638,1
122,1,0.749794,0.001509,0.010016,0.399357,1
123,1,0.442834,0.001869,0.049978,0.401379,1
124,1,0.634030,0.002401,0.016101,0.408831,1
125,0,0.477908,0.001921,0.049295,0.420922,0
126,1,4.113343,0.001717,0.023605,0.409963,1
127,1,0.010000,0.001856,0.050000,0.405612,1
128,1,0.010000,0.002234,0.010000,0.408558,0
129,0,0.010000,0.001788,0.010000,0.417000,0
130,1,1.187273,0.001486,0.010000,0.407100,1
131,1,0.178402,0.001563,0.050000,0.400924,0
132,1,0.633072,0.001906,0.010003,0.402470,1
133,1,0.474520,0.002427,0.049275,0.409640,0
134,0,0.553315,0.001942,0.022708,0.421541,0
