episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010464,0.376027,0
1,0,1.484206,0.000047,0.010464,0.376027,1
2,0,0.350547,0.000167,0.010464,0.376678,0
3,0,1.638274,0.000371,0.010464,0.378383,1
4,0,0.187548,0.000662,0.010464,0.381421,1
5,1,1.379986,0.000603,0.010464,0.386024,1
6,0,0.880302,0.000694,0.010464,0.385056,0
7,1,0.850430,0.000555,0.010464,0.386538,0
8,0,1.791384,0.000548,0.010464,0.384287,1
9,1,0.122297,0.000438,0.010464,0.384169,1
10,1,2.247732,0.000350,0.010464,0.382449,0
11,1,0.087875,0.000280,0.010464,0.381106,1
12,1,1.733631,0.000224,0.010464,0.380054,1
13,1,0.243002,0.000179,0.010464,0.379225,0
14,0,1.847956,0.000144,0.010464,0.378570,0
15,0,0.202568,0.000115,0.010464,0.378052,1
16,1,1.906093,0.000092,0.010464,0.377641,0
17,0,0.157979,0.000073,0.010464,0.377314,1
18,0,1.829334,0.000059,0.010464,0.377054,0
19,1,0.157027,0.000047,0.010464,0.376847,1
20,1,2.013089,0.000038,0.010464,0.376682,0
21,1,0.117020,0.000030,0.010464,0.376550,1
22,1,1.601409,0.000037,0.010464,0.376445,0
23,0,0.251488,0.000030,0.010464,0.376545,0
24,0,2.240340,0.000024,0.010464,0.376441,1
25,1,0.069743,0.000019,0.010464,0.376358,1
26,1,1.356211,0.000026,0.010464,0.376291,0
27,1,0.453177,0.000145,0.010464,0.376392,0
28,0,1.535969,0.000116,0.010464,0.378069,0
29,1,0.535889,0.000172,0.010464,0.377654,1
30,1,1.469068,0.000348,0.010464,0.378461,1
31,0,0.283849,0.000284,0.010464,0.381073,0
32,1,2.462779,0.000364,0.010464,0.380114,0
33,0,0.020487,0.000291,0.010464,0.381311,0
34,0,1.047136,0.000233,0.010464,0.380215,1
35,1,1.179248,0.000186,0.010464,0.379352,1
36,1,0.642611,0.000230,0.010464,0.378671,1
37,1,1.298904,0.000405,0.010464,0.379304,1
38,0,0.403535,0.000325,0.010464,0.381944,1
39,1,2.443250,0.000402,0.010464,0.380727,1
40,1,0.020922,0.000617,0.010464,0.381887,0
41,1,0.467193,0.000951,0.010464,0.385281,0
42,0,1.250757,0.000880,0.010464,0.390925,0
43,1,1.186391,0.000993,0.010464,0.389676,1
