episode,reward,avg_surprise,mean_abs_td
0,26.0,3.081650342011063e-34,0.9956081463740423
1,36.0,5.620544090559668e-38,0.9910687787665261
2,11.0,5.620544090559672e-60,0.964509059082378
3,17.0,5.620544090559673e-94,0.9820775003994212
4,19.0,5.620544090559676e-132,0.9851581862098292
5,122.0,0.00010061153549414958,0.9957864035348423
6,24.0,1.0061153549414964e-52,0.9193801507353783
7,27.0,8.870598170510088e-05,1.0136774248547025
8,12.0,8.870598170510088e-29,0.8446215689182281
9,38.0,2.782894330681772e-07,0.9781393847967449
10,20.0,0.00031073458487057266,1.0193948686122893
11,11.0,3.107345848705727e-26,0.8906148401173678
12,28.0,3.107345848705729e-82,0.9352092210735593
13,41.0,0.0004579135169569988,1.0183947624229803
14,15.0,9.586571704302914e-21,0.9334147651990254
15,18.0,3.8602565037953006e-28,0.9321129818757375
16,14.0,3.8602565037953017e-56,0.8310989950384412
17,23.0,3.4325100937416727e-18,0.9746390762536422
18,25.0,0.00022967181572073738,0.9759133458137512
19,21.0,5.974310120638164e-28,0.92241522811708
20,29.0,1.1122459368120252e-14,1.01338602140032
21,19.0,1.1561675385121292e-36,0.8810379316932276
22,21.0,1.1561675385121298e-78,0.8808772961298624
23,14.0,4.972485300541643e-05,1.0127030398164476
24,15.0,0.0003150948164373245,1.068188993136088
25,17.0,6.3747541930702e-05,0.9223439202589148
26,22.0,0.000807954229016723,0.9990018118511547
27,13.0,8.079542290167231e-30,0.7274682796918429
28,18.0,8.079542290167238e-66,0.8852459722095065
29,14.0,1.8136787480504713e-19,0.8739982162203107
30,14.0,1.813678748050472e-47,0.9162811253752027
31,20.0,2.0446412352371667e-06,1.0283290445804596
32,16.0,5.275466007495223e-16,0.8809940814971924
33,20.0,8.94968665673001e-07,0.8839956402778626
34,12.0,8.949686656730012e-31,0.8384763598442078
35,17.0,1.7285368525739918e-06,0.9113073769737693
36,10.0,1.728536852573992e-26,0.6676093697547912
37,17.0,0.00014937121415700453,0.9042238978778615
38,12.0,0.033809566605420775,0.9722210764884949
39,18.0,0.026220828227395406,0.8435783055093553
40,34.0,0.0003890929271475758,0.9122030524646535
41,18.0,0.00020233473271096447,0.9647522966066996
42,34.0,0.0004502503884586162,1.0695854881230522
43,20.0,0.05972581485266636,1.062392646074295
44,14.0,1.2264804388742956e-07,0.8226591008050101
45,36.0,0.00012987002938011683,1.0023806360032823
46,36.0,1.1669023982526855e-32,0.8585924042595757
47,53.0,0.05818302221213019,1.0703466253460578
48,16.0,0.025771471896876837,0.9704127162694931
49,33.0,0.00025665366187499255,1.0726199980938074
50,13.0,2.566536618749927e-30,0.8196152815451989
51,36.0,0.07220590971313154,1.1644624372323353
52,15.0,2.2857004449900556e-10,0.9160463174184164
53,19.0,6.320500303842742e-17,0.8675630908263358
54,10.0,1.196634855466989e-06,1.0760729551315307
55,42.0,2.0833848434497487e-16,1.072679116612389
56,24.0,7.176602760249117e-11,0.9805735399325689
57,41.0,0.06441459173218066,1.032809548261689
58,22.0,0.006392617583085856,1.0707773241129788
59,12.0,0.07991905688917945,1.080391764640808
60,24.0,0.039744953953032014,1.1788061757882435
61,40.0,0.14177932931086484,1.2443783819675445
62,12.0,1.3218547379774949e-06,1.0488035281499226
63,13.0,1.3218547379774954e-32,0.9214785832625169
64,49.0,0.13571821428199332,1.2515146367403926
65,13.0,0.033696246483492204,1.0668089298101573
66,16.0,0.024609022703874668,1.205107718706131
67,25.0,4.738101569538539e-10,1.0519599914550781
68,11.0,4.73810156953854e-32,0.9732266989621249
69,60.0,2.787128762522288e-52,1.053736299276352
70,11.0,6.341436054876044e-23,0.9540829008275812
71,11.0,4.49334762097176e-20,0.9623256163163618
72,13.0,3.3557870886716663e-18,0.9184406720674955
73,26.0,0.31321066301832634,1.2654281854629517
74,14.0,0.12672340940628132,1.1275277904101781
75,11.0,0.24680177450692653,1.341537128795277
76,21.0,1.3003637637598193e-08,0.9316931338537306
77,19.0,0.21647496623801127,1.426057263424522
78,13.0,2.985650277593328e-16,0.9239058311168964
79,26.0,0.057259288433069065,1.1694725476778471
80,21.0,1.442687133840904e-38,0.7066685472215924
81,21.0,6.797493268778066e-13,1.213869225411188
82,19.0,7.002471149437168e-06,1.1971440315246582
83,13.0,7.002471149437169e-32,0.9509689074296218
84,12.0,0.013950073554657803,1.1335042516390483
85,15.0,0.06510916391250722,1.18643266359965
86,16.0,0.0025865025885256393,1.1147768944501877
87,13.0,1.8453566680185361e-06,1.111456064077524
88,14.0,0.16787961984586605,1.3356637954711914
89,11.0,3.3970520700334646e-12,0.8978676254099066
90,21.0,1.8843756694830515e-12,1.1332707405090332
91,16.0,1.8843756694830516e-44,0.880713015794754
92,19.0,1.884375669483052e-82,0.9598247753946405
93,10.0,6.721611099058358e-08,1.1612895011901856
94,17.0,0.1744752146719795,1.4377451924716724
95,12.0,0.2316572995001127,1.475548803806305
96,28.0,0.268706850285146,1.4318321347236633
97,12.0,8.320452887056962e-21,0.5736780563990275
98,19.0,1.9968571628421515e-12,1.0890270032380756
99,42.0,6.916228486118176e-28,1.0141015166328067
100,15.0,7.550333265906817e-20,1.0402369340260824
101,21.0,1.9102270570285537e-10,1.1651861781165713
102,34.0,0.08620910648044415,1.6914568929111256
103,40.0,4.760198391868345e-36,1.112601739168167
104,16.0,4.7601983918683465e-68,0.9042610675096512
105,16.0,0.20013893057980398,1.5265118926763535
106,14.0,6.9324041302189015e-06,1.1118206807545252
107,15.0,8.126662158221418e-14,1.0727498849232993
108,19.0,1.860998054338394e-30,0.9538524778265702
109,17.0,2.182585177399108e-12,1.2976273228140438
110,13.0,2.182585177399109e-38,0.8849645394545335
111,29.0,1.1770928873296685e-06,1.3061503541880641
112,18.0,0.10434673849625763,1.3708695967992146
113,22.0,5.338273401954532e-24,0.926021630113775
114,11.0,5.338273401954534e-46,0.8808387626301158
115,10.0,0.10174615841719357,1.5690649032592774
116,9.0,0.07099426838426483,1.3128021028306749
117,54.0,0.0973780404154257,1.2917051271156028
118,11.0,3.692762034525587e-12,0.8984369581395929
119,15.0,0.05353960917930969,1.2549763361612956
120,14.0,1.125298027546086e-14,1.1258964708873205
121,15.0,0.22687343374782942,1.8473851521809896
122,11.0,0.007592024105239062,0.9626905484633013
123,13.0,3.482839939896729e-22,0.9557607357318585
124,43.0,2.546194996108671e-10,1.2067037294077319
125,12.0,6.832679127037146e-18,0.9801071087519327
126,30.0,1.029714455152485e-16,1.1810046116511026
127,15.0,3.113950651582945e-22,0.9789364337921143
128,15.0,0.006368672760914961,1.2479703585306803
129,12.0,0.11005977771571292,1.3189428051312764
130,34.0,1.6305427580154115e-64,0.8376779065412634
131,13.0,0.3187034508702487,1.6550692228170543
132,16.0,0.1671715742414796,1.5243739634752274
133,16.0,0.13420413366926748,1.4233535528182983
134,10.0,5.210091276134633e-20,0.6808494806289673
135,22.0,8.091577672134809e-31,1.0010458122600208
136,14.0,8.091577672134808e-59,0.9571539674486432
137,11.0,8.09157767213481e-81,0.9640991904518821
138,13.0,0.13385832496291608,1.539060115814209
139,22.0,0.1138511206536157,1.343818187713623
140,16.0,9.148029500121926e-18,0.9692652076482773
141,13.0,9.148029500121927e-44,0.6533067043011005
142,39.0,0.16164723710083162,1.134828854829837
