episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,1,0.693247,0.000000,0.010000,1.000000,0
1,1,1.484206,0.000047,0.010000,1.000000,1
2,1,0.350547,0.000167,0.010000,1.000000,1
3,1,1.638274,0.000371,0.010000,1.000000,1
4,0,0.187548,0.000310,0.010000,1.000000,1
5,1,2.392866,0.000376,0.010000,1.000000,1
6,1,0.024962,0.000564,0.010000,1.000000,1
7,1,0.544241,0.000862,0.010000,1.000000,0
8,1,1.191386,0.001254,0.010000,1.000000,0
9,1,0.394538,0.001725,0.010000,1.000000,1
10,1,1.165058,0.002259,0.010000,1.000000,1
11,1,0.346697,0.002840,0.010000,1.000000,0
12,0,1.048838,0.002682,0.010000,1.000000,0
13,1,1.997704,0.002754,0.010000,1.000000,1
14,0,0.041388,0.002286,0.010000,1.000000,0
15,0,2.112833,0.001829,0.010000,1.000000,1
16,1,0.221730,0.001463,0.010000,1.000000,1
17,1,1.279212,0.001358,0.010000,1.000000,0
18,1,0.301372,0.001495,0.010000,1.000000,1
19,0,1.142785,0.001196,0.010000,1.000000,0
20,1,1.665690,0.001128,0.010000,1.000000,1
21,0,0.113618,0.000902,0.010000,1.000000,1
22,0,2.668030,0.000722,0.010000,1.000000,1
23,0,0.042493,0.000578,0.010000,1.000000,0
24,0,1.628718,0.000462,0.010000,1.000000,1
25,0,0.441922,0.000370,0.010000,1.000000,0
26,1,2.101867,0.000296,0.010000,1.000000,1
27,0,0.072991,0.000237,0.010000,1.000000,0
28,0,1.647198,0.000189,0.010000,1.000000,1
29,0,0.306612,0.000151,0.010000,1.000000,1
30,0,1.878341,0.000121,0.010000,1.000000,0
31,0,0.127846,0.000097,0.010000,1.000000,0
32,0,1.429852,0.000096,0.010000,1.000000,1
33,0,0.302418,0.000271,0.010000,1.000000,0
34,1,1.417607,0.000217,0.010000,1.000000,0
35,0,0.840965,0.000277,0.010000,1.000000,0
36,0,0.886936,0.000507,0.010000,1.000000,0
37,1,0.757632,0.000406,0.010000,1.000000,0
38,0,2.115748,0.000485,0.010000,1.000000,0
39,0,0.044103,0.000737,0.010000,1.000000,1
40,1,0.680200,0.000590,0.010000,1.000000,0
41,1,2.325681,0.000472,0.010000,1.000000,0
42,1,0.093012,0.000378,0.010000,1.000000,0
43,0,1.991407,0.000302,0.010000,1.000000,0
44,0,0.082067,0.000242,0.010000,1.000000,1
45,1,1.125957,0.000193,0.010000,1.000000,1
46,1,1.233393,0.000155,0.010000,1.000000,0
47,0,0.922369,0.000124,0.010000,1.000000,0
48,1,0.950279,0.000099,0.010000,1.000000,0
49,1,1.379724,0.000079,0.010000,1.000000,0
50,1,0.605394,0.000063,0.010000,1.000000,1
51,1,1.673917,0.000051,0.010000,1.000000,1
52,1,0.236793,0.000041,0.010000,1.000000,1
53,0,1.692266,0.000032,0.010000,1.000000,1
54,1,0.349260,0.000026,0.010000,1.000000,1
55,0,1.711213,0.000021,0.010000,1.000000,1
56,1,0.326653,0.000017,0.010000,1.000000,0
57,0,1.739919,0.000013,0.010000,1.000000,1
58,1,0.298747,0.000011,0.010000,1.000000,0
59,1,1.764058,0.000093,0.010000,1.000000,1
60,0,0.152786,0.000074,0.010000,1.000000,1
61,1,2.194819,0.000114,0.010000,1.000000,1
62,0,0.049008,0.000091,0.010000,1.000000,0
63,1,1.515671,0.000107,0.010000,1.000000,0
64,1,0.298366,0.000248,0.010000,1.000000,1
65,0,1.576388,0.000199,0.010000,1.000000,1
66,1,0.520469,0.000267,0.010000,1.000000,0
67,1,1.439522,0.000465,0.010000,1.000000,1
68,1,0.288962,0.000778,0.010000,1.000000,1
69,1,1.399555,0.001190,0.010000,1.000000,0
70,1,0.254580,0.001684,0.010000,1.000000,0
71,1,1.220588,0.002240,0.010000,1.000000,1
72,0,0.315122,0.002159,0.010000,1.000000,0
73,0,3.052047,0.001728,0.010000,1.000000,0
74,0,0.015200,0.001382,0.010000,1.000000,0
75,1,1.005887,0.001106,0.010000,1.000000,0
76,0,0.682499,0.000884,0.010000,1.000000,1
77,0,2.115076,0.000708,0.010000,1.000000,0
78,1,0.134388,0.000566,0.010000,1.000000,1
79,0,1.458547,0.000453,0.010000,1.000000,0
80,1,0.624233,0.000362,0.010000,1.000000,1
81,1,1.359641,0.000290,0.010000,1.000000,0
82,0,0.366862,0.000232,0.010000,1.000000,1
