episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010000,0.376027,0
1,0,1.484206,0.000047,0.049879,0.376027,1
2,0,0.350547,0.000167,0.050000,0.376678,0
3,0,1.638274,0.000371,0.010447,0.378383,1
4,0,0.187548,0.000662,0.050000,0.381421,1
5,1,1.379986,0.000603,0.010003,0.386024,1
6,0,0.880302,0.000694,0.050000,0.385056,0
7,1,0.850430,0.000555,0.050000,0.386538,0
8,0,1.791384,0.000548,0.049999,0.384287,1
9,1,0.122297,0.000438,0.050000,0.384169,1
10,1,2.247732,0.000350,0.010000,0.382449,0
11,1,0.087875,0.000280,0.050000,0.381106,1
12,1,1.733631,0.000224,0.010000,0.380054,1
13,1,0.243002,0.000179,0.050000,0.379225,0
14,0,1.847956,0.000144,0.010018,0.378570,0
15,0,0.202568,0.000115,0.050000,0.378052,1
16,1,1.906093,0.000092,0.010005,0.377641,0
17,0,0.157979,0.000073,0.050000,0.377314,1
18,0,1.829334,0.000059,0.010001,0.377054,0
19,1,0.157027,0.000047,0.050000,0.376847,1
20,1,2.013089,0.000038,0.010001,0.376682,0
21,1,0.117020,0.000030,0.050000,0.376550,1
22,1,1.601409,0.000037,0.010000,0.376445,0
23,0,0.251488,0.000030,0.050000,0.376545,0
24,0,2.240340,0.000024,0.010023,0.376441,1
25,1,0.069743,0.000019,0.050000,0.376358,1
26,1,1.356211,0.000026,0.010000,0.376291,0
27,1,0.453177,0.000145,0.050000,0.376392,0
28,0,1.535969,0.000116,0.017883,0.378069,0
29,1,0.535889,0.000172,0.050000,0.377654,1
30,1,1.469068,0.000348,0.039835,0.378461,1
31,0,0.283849,0.000284,0.050000,0.381073,0
32,1,2.462779,0.000364,0.010061,0.380114,0
33,0,0.020487,0.000291,0.050000,0.381311,0
34,1,1.047136,0.000317,0.010000,0.380215,0
35,1,0.722923,0.000482,0.050000,0.380595,0
36,1,1.078030,0.000771,0.049950,0.383136,1
37,1,0.561095,0.001165,0.050000,0.387828,1
38,1,1.112988,0.001645,0.044484,0.394772,1
39,1,0.434090,0.002192,0.050000,0.404120,1
40,1,1.084437,0.002789,0.014864,0.416014,0
41,1,0.386293,0.003420,0.050000,0.430508,0
42,1,0.985453,0.004070,0.011278,0.447491,1
43,1,0.402589,0.004728,0.050000,0.466641,0
44,1,0.866073,0.005382,0.012042,0.487405,0
45,1,0.438903,0.006023,0.049999,0.509052,0
46,1,0.752540,0.006643,0.015516,0.530770,1
47,1,0.472435,0.007238,0.049980,0.551786,1
48,1,0.655284,0.007801,0.022172,0.571466,0
49,1,0.492718,0.008329,0.049624,0.589375,1
50,1,0.579369,0.008819,0.027824,0.605282,1
51,0,0.495803,0.007947,0.046615,0.619137,0
52,0,4.175348,0.006358,0.028743,0.593892,0
53,0,0.010000,0.005086,0.050000,0.542152,0
54,0,0.532488,0.004069,0.010000,0.499181,0
55,1,3.216478,0.003255,0.039042,0.466608,0
56,1,0.010000,0.002604,0.050000,0.442908,0
