episode,is_optimal,expected,unexpected
0,0,0.693247,0.000000
1,0,0.696319,0.000047
2,0,0.698972,0.000167
3,0,0.701229,0.000371
4,0,0.703113,0.000662
5,1,0.704646,0.000603
6,1,0.709603,0.000482
7,1,0.714007,0.000386
8,1,0.717889,0.000309
9,1,0.721281,0.000247
10,1,0.724210,0.000198
11,1,0.726705,0.000158
12,0,0.728790,0.000126
13,0,0.732775,0.000101
14,1,0.736248,0.000081
15,1,0.738762,0.000065
16,0,0.740856,0.000052
17,1,0.744642,0.000041
18,1,0.746751,0.000120
19,1,0.748458,0.000324
20,0,0.749788,0.000259
21,1,0.754245,0.000345
22,1,0.755638,0.000568
23,0,0.756668,0.000472
24,1,0.761341,0.000554
25,1,0.762451,0.000787
26,1,0.763209,0.001145
27,0,0.763638,0.001043
28,0,0.768886,0.000834
29,1,0.773502,0.000716
30,1,0.774473,0.000806
31,1,0.775090,0.001064
32,1,0.775377,0.001456
33,1,0.775354,0.001950
34,0,0.775040,0.001813
35,1,0.780986,0.001913
36,1,0.780828,0.002195
37,1,0.780383,0.002611
38,1,0.779671,0.003125
39,1,0.778707,0.003705
40,1,0.777508,0.004326
41,0,0.776089,0.003989
42,0,0.783515,0.003191
43,1,0.790144,0.002746
44,0,0.789368,0.002197
45,1,0.795618,0.001758
46,1,0.795019,0.001649
47,0,0.794150,0.001319
48,1,0.800422,0.001058
49,1,0.799733,0.001122
50,1,0.798776,0.001425
51,0,0.797567,0.001140
52,0,0.804222,0.000912
53,1,0.810110,0.000730
54,0,0.809537,0.000584
55,0,0.815095,0.000467
56,1,0.819952,0.000374
57,1,0.819982,0.000299
58,1,0.819680,0.000248
59,0,0.819069,0.000198
60,0,0.824470,0.000158
61,1,0.829172,0.000127
62,0,0.829164,0.000101
63,1,0.833622,0.000081
64,1,0.833728,0.000065
65,1,0.833486,0.000197
66,0,0.832918,0.000158
67,1,0.837963,0.000140
68,0,0.837542,0.000112
69,0,0.842307,0.000090
70,1,0.846398,0.000072
71,1,0.846569,0.000057
72,1,0.846375,0.000214
73,0,0.845842,0.000171
74,1,0.850559,0.000184
75,1,0.850165,0.000418
76,1,0.849441,0.000820
77,1,0.848410,0.001347
78,1,0.847091,0.001963
79,1,0.845504,0.002639
80,1,0.843668,0.003349
81,0,0.841600,0.003141
82,1,0.848415,0.003205
83,0,0.846577,0.002607
84,1,0.852949,0.002397
85,1,0.851327,0.002477
86,1,0.849452,0.002770
87,1,0.847344,0.003214
88,0,0.845017,0.002774
89,1,0.852116,0.002691
90,1,0.850032,0.002870
91,1,0.847726,0.003235
92,1,0.845213,0.003728
93,0,0.842509,0.003216
94,1,0.850233,0.003084
95,1,0.847790,0.003228
96,1,0.845149,0.003568
97,1,0.842325,0.004040
98,1,0.839331,0.004596
99,1,0.836180,0.005199
100,1,0.832882,0.005820
101,1,0.829451,0.006437
102,0,0.825895,0.005664
103,1,0.835458,0.005306
104,1,0.832200,0.005248
105,1,0.828805,0.005403
106,1,0.825284,0.005702
107,1,0.821648,0.006094
108,1,0.817905,0.006540
109,1,0.814065,0.007009
110,1,0.810135,0.007480
111,0,0.806123,0.006351
112,1,0.817106,0.005723
113,1,0.813403,0.005462
114,1,0.809604,0.005462
115,1,0.805716,0.005642
116,1,0.801747,0.005941
117,1,0.797704,0.006312
118,1,0.793594,0.006721
119,1,0.789423,0.007142
120,1,0.785198,0.007557
121,1,0.780924,0.007952
122,1,0.776606,0.008318
123,1,0.772249,0.008651
124,1,0.767859,0.008947
125,1,0.763438,0.009204
126,1,0.758993,0.009423
127,1,0.754526,0.009605
128,1,0.750042,0.009751
129,0,0.745543,0.007814
130,1,0.759535,0.006549
131,1,0.755331,0.005781
132,1,0.751095,0.005378
133,1,0.746831,0.005234
134,1,0.742542,0.005272
135,1,0.738234,0.005431
136,1,0.733908,0.005666
137,1,0.729569,0.005944
138,1,0.725220,0.006239
139,1,0.720862,0.006534
140,1,0.716500,0.006817
141,1,0.712135,0.007079
142,1,0.707770,0.007315
143,1,0.703407,0.007523
144,1,0.699048,0.007700
145,0,0.694695,0.006160
146,1,0.710093,0.004928
147,1,0.706005,0.003965
148,0,0.701906,0.003172
149,1,0.716366,0.002538
150,1,0.712541,0.002030
151,1,0.708689,0.001624
152,1,0.704812,0.001299
153,1,0.700914,0.001175
154,1,0.696998,0.001326
155,0,0.693068,0.001061
156,1,0.707381,0.000849
157,1,0.703722,0.000679
158,1,0.700032,0.000543
159,1,0.696314,0.000504
160,1,0.692571,0.000742
161,1,0.688807,0.001163
162,1,0.685024,0.001696
163,1,0.681227,0.002288
164,1,0.677416,0.002901
165,1,0.673596,0.003507
166,1,0.669768,0.004089
167,1,0.665934,0.004632
168,1,0.662097,0.005130
169,1,0.658259,0.005577
170,1,0.654421,0.005973
171,1,0.650585,0.006318
172,1,0.646753,0.006614
173,1,0.642927,0.006862
174,1,0.639108,0.007066
175,1,0.635297,0.007229
176,1,0.631496,0.007355
177,1,0.627705,0.007447
178,1,0.623927,0.007509
179,1,0.620161,0.007544
180,1,0.616409,0.007555
181,1,0.612673,0.007545
182,1,0.608951,0.007517
183,1,0.605247,0.007473
184,1,0.601560,0.007415
185,1,0.597890,0.007346
186,1,0.594240,0.007267
187,1,0.590608,0.007179
188,1,0.586996,0.007085
189,1,0.583405,0.006986
190,1,0.579834,0.006882
191,0,0.576284,0.005505
192,1,0.593415,0.004404
193,1,0.590051,0.003523
194,1,0.586696,0.002819
195,1,0.583349,0.002255
196,1,0.580013,0.001827
197,1,0.576688,0.001669
198,1,0.573374,0.001699
199,1,0.570073,0.001855
200,1,0.566785,0.002092
201,1,0.563511,0.002376
202,1,0.560252,0.002680
203,1,0.557007,0.002988
204,1,0.553778,0.003286
205,1,0.550565,0.003566
206,1,0.547369,0.003823
207,1,0.544189,0.004054
208,1,0.541027,0.004257
209,1,0.537882,0.004432
210,1,0.534755,0.004580
211,1,0.531647,0.004702
212,1,0.528557,0.004800
213,1,0.525486,0.004875
214,0,0.522434,0.003900
215,1,0.539593,0.003120
216,1,0.536699,0.002496
217,1,0.533813,0.001997
