episode,reward,unexpected,expected,variance,td2,delta_var,actor_lr,abs_td
0,-500.0,0.009071581766014166,0.9610683484789442,0.9038839260339737,0.9994978855555146,1.8534804194169196e-05,0.0001000000000000008,0.996969004869461
1,-500.0,0.13381682160319952,0.9893931568378818,0.9743944294452668,0.9899711037777831,1.9110588108594446e-06,0.0001000000000000008,0.9865500512123108
2,-500.0,0.007143148057254975,0.9869407782330837,0.9951647355556488,1.00325736885296,-3.267571383002658e-06,0.0001000000000000008,0.9919847002029419
3,-500.0,0.00953515228944365,1.0088490405632564,1.0044460785388947,1.017836401421956,-4.557673339162967e-06,0.0001000000000000008,0.9934725552797318
4,-500.0,0.003302891279329862,0.9855523632897606,0.9873435586690903,0.9897850491349839,-3.0384333385124016e-06,0.0001000000000000008,0.9771763775348663
5,-500.0,0.011235431694261297,0.9928058972140129,0.9812625062465667,1.008951837342914,9.57385562928833e-07,0.0001000000000000008,0.9850499043464661
6,-500.0,0.16539068430688325,0.9773153761994635,0.9802724891901016,0.9966629943114096,1.4220149291513393e-06,0.0001000000000000008,0.9780380811691284
7,-500.0,0.010656482636542551,1.001747150062793,1.0079789093732834,1.0353100164546405,-6.120864548540076e-06,0.0001000000000000008,0.9924649391174316
8,-500.0,1.2069082725960936e-05,1.0020802754988059,1.0147316919565201,1.0163124938350008,-1.0814133759982984e-05,0.0001000000000000008,0.981597048997879
9,-500.0,0.018892640267578743,0.9999648352215379,0.9932182177305221,0.9942740037056808,-1.1524580676547787e-05,0.0001000000000000008,0.9637062087059021
10,-500.0,0.047048020074564045,0.9897994432945578,0.992077091217041,0.9917458569147451,-8.538027479255655e-06,0.0001000000000000008,0.9703910496234894
11,-500.0,0.06364686257196214,0.9792518893762937,0.9821012638807297,0.9968066952794433,-1.509196925373919e-06,0.0001000000000000008,0.9729507336616516
12,-500.0,0.0017147781355728474,0.9841377157543815,0.9717909046411515,0.9935617920558051,-5.100022985517209e-06,0.0001000000000000008,0.9630411741733551
13,-500.0,0.005006108941844115,0.9997031997791865,0.9917594876289367,1.007398596461105,-6.345396203843048e-06,0.0001000000000000008,0.9704793963432312
14,-500.0,0.12160917124678636,0.9969738989667957,1.0154686387777327,1.0362279734061057,-1.4633594760512659e-05,0.0001000000000000008,0.9840941245555878
15,-500.0,0.012243820115292387,0.9990525983045845,1.0261776884794236,1.0422485019855352,-1.881977211307656e-05,0.0001000000000000008,0.982867849111557
16,-500.0,0.002187662491250495,0.9770344102451276,1.001932476401329,0.993505446621903,-1.4815680863003975e-05,0.0001000000000000008,0.9630389618873596
