episode,reward,avg_surprise,mean_abs_td
0,15.0,8.2902033014661e-25,0.9975018898646036
1,16.0,8.290203301466105e-57,0.9876010194420815
2,20.0,8.29020330146611e-97,0.9890922367572784
3,13.0,8.290203301466112e-123,0.9720134093211248
4,10.0,8.290203301466113e-143,0.9732936263084412
5,22.0,1.4954462636499964e-31,0.9865166490728204
6,19.0,1.6473428745660705e-05,1.0029353436670805
7,13.0,7.845930482576107e-21,0.9787153418247516
8,15.0,7.845930482576108e-51,0.9354372620582581
9,13.0,7.845930482576111e-77,0.9823380387746371
10,58.0,0.00011514375715135919,1.0043482050813477
11,47.0,0.0030245059871828314,1.0108032289971696
12,20.0,0.000234802475482092,1.0173074752092361
13,26.0,2.34802475482092e-56,0.9234739266909086
14,36.0,0.00012149977672946667,0.9994901567697525
15,47.0,2.3615473845062163e-12,0.965871459626137
16,16.0,2.361547384506217e-44,0.9121087417006493
17,14.0,2.3615473845062177e-72,0.835551347051348
18,39.0,1.084181994397156e-08,0.9543709754943848
19,19.0,1.084181994397156e-46,0.7756374196002358
20,32.0,3.6027001127729494e-05,0.9918846152722836
21,34.0,2.9627658710794665e-18,0.9155894044567557
22,18.0,2.962765871079468e-54,0.8430138859483931
23,10.0,2.962765871079468e-74,0.7796559870243073
24,33.0,9.14422769355238e-33,0.8902240901282339
25,12.0,9.144227693552381e-57,0.8991363495588303
26,11.0,4.580367166176708e-16,0.8212760361758146
27,9.0,4.580367166176708e-34,0.7851187056965299
28,19.0,0.0003285674557584073,1.0138721371951855
29,37.0,0.006160374652652995,0.9900061278729826
30,28.0,5.359502258929391e-07,0.9514066236359733
31,40.0,4.095923116336168e-06,0.930647000670433
32,21.0,7.892072518663906e-30,0.8390682368051439
33,26.0,0.022518349063901846,1.059941942875202
34,10.0,7.377138289393105e-08,0.779819655418396
35,20.0,7.377138289393111e-48,0.8707057356834411
36,55.0,2.4506977927267276e-14,1.0183918584476819
37,21.0,0.00028855478330320306,1.1338220437367756
38,22.0,3.4751093338139766e-27,0.8296377875588157
39,20.0,3.475109333813978e-67,0.5958008289337158
40,34.0,0.021665724050802276,0.9995907369781943
41,13.0,2.166572405080228e-28,0.7885151643019456
42,13.0,0.0006385477663104339,1.053371814581064
43,51.0,1.3731314544320045e-18,0.8992656960206873
44,18.0,8.395744130260864e-11,0.8669898311297098
45,61.0,0.020658449447661188,1.1026246821294066
46,20.0,0.023408135387325675,1.0693500339984894
47,11.0,4.1055579188258e-22,0.7835536978461526
48,42.0,4.577987975209338e-08,0.9568936370667958
49,14.0,7.216597448016702e-13,0.787926835673196
50,10.0,7.216597448016705e-33,0.7987918853759766
51,45.0,0.07149951950399658,1.1154259787665473
52,23.0,2.20541419416071e-28,0.8695296360098798
53,14.0,2.873054186339207e-14,0.9257422345025199
54,25.0,0.0342053162579337,1.16133442401886
55,17.0,3.1895598453466413e-06,0.9565757583169376
56,12.0,2.433668453137863e-16,0.868431826432546
57,42.0,0.000286887057378386,1.1940492987632751
58,36.0,0.11341088198628947,1.2033041715621948
59,15.0,2.2421505192467205e-08,0.8303426583607991
60,13.0,3.242126609976715e-08,1.0579433807959924
61,17.0,3.2421266099767166e-42,0.7153192407944623
62,21.0,3.242126609976718e-84,0.7916362512679327
63,77.0,0.005829948238553549,1.0833009667210765
64,25.0,5.380889504063664e-07,1.039332194328308
65,84.0,1.0828005658905139e-09,1.1317717418784188
66,54.0,2.6453001017641205e-34,0.9307003992575186
67,35.0,5.465640242672298e-16,1.0873267650604248
68,24.0,0.08427426560869951,1.1460690349340439
69,47.0,4.8614104421101994e-08,1.0799926392575527
70,25.0,2.2659719861527775e-12,1.0332218742370605
71,12.0,0.293669749937979,1.468160629272461
72,54.0,0.04259303306685566,1.3874272108078003
73,84.0,0.20726530213054806,1.38324693271092
74,40.0,3.992374471768347e-14,1.441159725189209
75,32.0,1.2381939538440292e-16,1.3132115453481674
76,48.0,0.020620289768280245,1.2289640655120213
77,31.0,1.062136152830228e-07,1.2508093926214403
78,12.0,3.8178453559213975e-14,1.235674540201823
79,14.0,3.817845355921399e-42,0.9550891603742327
80,9.0,3.8178453559214e-60,0.9000012874603271
81,23.0,1.2690822522623419e-19,1.1084377247354258
82,21.0,3.531998726341177e-10,1.3395971457163494
83,16.0,6.0118452211751355e-18,1.0286381095647812
84,17.0,6.011845221175137e-52,0.86993847173803
85,14.0,1.0030810035136907e-06,1.2500915697642736
86,39.0,1.1955267800015532e-32,1.1099947232466478
87,20.0,2.145488905078859e-06,1.1645429849624633
88,14.0,1.891366904496657e-06,1.1047433614730835
89,48.0,0.20357906363851053,1.3492668618758519
90,25.0,0.0653726829087323,1.5683646869659424
91,17.0,4.4270317792665744e-16,1.1349947873283834
92,15.0,1.7418840710911159e-06,1.2042184988657634
93,22.0,5.931635663840507e-14,1.193575544790788
94,13.0,5.972859149966717e-14,1.1642726201277513
95,49.0,2.8230899231791148e-12,1.2531589002025372
96,21.0,5.26275772766002e-42,0.8572193554469517
97,12.0,4.9336429342855806e-14,1.258389949798584
98,20.0,0.1536044454666449,1.3849358677864074
99,39.0,5.558938828362221e-14,1.21712841743078
100,20.0,1.018803711546975e-05,1.423689365386963
101,21.0,4.1755869389200153e-10,1.3784759158179873
102,18.0,1.2204053201294963e-20,1.3098133272594876
103,27.0,2.1141490664724762e-11,1.1279015629379838
104,16.0,3.3954212266332956e-08,1.3910643756389618
105,21.0,5.669807810637679e-06,1.3786846910204207
106,17.0,0.06906135010662662,1.099442902733298
107,49.0,7.548365082990485e-56,1.1460860359425447
108,26.0,2.0496648689690536e-06,1.249876673404987
109,31.0,5.671034860772031e-10,1.1697096747736777
110,12.0,0.042901876312096486,1.4794576366742451
111,13.0,4.0910473497694644e-16,0.9645913931039664
112,18.0,0.0708119745446187,1.5693594349755182
113,11.0,3.2883023351743746e-16,0.9824430292302911
114,19.0,0.06654409736417187,1.2371309807426052
115,22.0,4.882701489846913e-16,1.0403198112141003
116,12.0,2.6238855707370797e-16,1.1391456723213196
117,20.0,6.920111970163406e-32,1.1183987498283385
118,25.0,5.444214489792034e-10,1.2313329601287841
119,11.0,0.15084524681381262,1.5865704796530984
120,9.0,1.942093642686814e-12,0.8773460653093126
121,10.0,0.027321833721332924,1.4364029169082642
122,15.0,0.011640307070427462,1.4540722529093424
123,25.0,0.07645295877805541,1.4654848384857178
124,12.0,2.2624804787155163e-14,1.1118530829747517
125,41.0,0.05584599579933334,1.5666276710789377
126,22.0,1.1573242129048608e-07,1.6175338246605613
127,16.0,8.28697848449954e-10,1.3907455205917358
128,14.0,8.286978484499544e-38,0.955255287034171
129,10.0,8.286978484499547e-58,1.184020209312439
130,57.0,0.03423066320168498,1.3099309937995778
131,11.0,0.07547230366194407,1.6954991167241877
132,19.0,0.12112106398349018,1.4572765827178955
133,48.0,6.904361125003047e-23,1.4268668790658314
134,15.0,0.06741388545669409,1.552630599339803
135,15.0,3.059107335456009e-16,1.1637700875600179
136,25.0,0.25379858964217866,1.7316175079345704
137,12.0,0.1418076067154841,1.7600398063659668
138,19.0,6.6720827478768485e-22,1.258352794145283
139,56.0,3.885700833288424e-56,1.1008923181465693
140,15.0,3.885700833288426e-86,0.9998680909474691
141,14.0,2.706783420326876e-14,1.3709126199994768
142,13.0,4.3514926053618485e-15,1.20034881738516
143,37.0,3.6073247083582774e-20,1.0847211979530953
144,20.0,3.198147306416013e-06,1.407622230052948
145,14.0,1.9759271930233732e-10,1.1428109748022897
146,21.0,0.0928914165165556,1.4580247742789132
147,39.0,1.1402673500653911e-23,1.379416117301354
148,21.0,0.06782101288521374,1.8310514518192835
149,12.0,0.13600517757902764,1.8086707989374797
150,15.0,2.1060654064701364e-08,1.3351027965545654
151,58.0,0.06304350243933993,1.6478350943532483
152,36.0,0.06730178824421991,1.618316027853224
153,28.0,3.37341152894557e-14,1.5070155092648096
154,21.0,0.00016882198870586286,1.3404156821114677
155,34.0,1.167421645464731e-14,1.3777194303624771
156,14.0,1.1674216454647314e-42,1.1490667377199446
157,23.0,8.240463516340298e-10,1.5638237932453984
158,25.0,8.52989816893089e-15,1.3646775436401368
159,26.0,0.008668056910877759,1.5174023096378033
160,15.0,7.28133379761022e-12,1.388396151860555
161,64.0,0.06157289401656729,1.3909901566803455
162,20.0,0.09660344333052659,1.380152428150177
163,15.0,2.0108264499228047e-06,1.4031288623809814
164,28.0,3.4718386832861203e-08,1.6411404694829668
165,17.0,8.714598885267895e-26,1.1167086432961857
166,23.0,3.4954738076738393e-07,1.30263032083926
167,13.0,0.17243529437216992,2.018496036529541
168,28.0,0.07682919500146246,1.6960652385439192
169,13.0,3.3630827228695944e-08,1.4112139298365667
170,29.0,2.641079257002582e-42,1.308284488217584
171,21.0,2.951055899787789e-16,1.5239234765370686
172,15.0,7.22335963217952e-24,1.322738758722941
173,20.0,6.899260994437354e-28,1.3877322673797607
174,58.0,3.886426894722075e-40,1.427625561582631
175,28.0,8.696344409767411e-12,1.6626828908920288
176,10.0,6.245937482935944e-16,1.4653791904449462
177,8.0,0.05941886209912519,1.6961582899093628
