window_end_episode,mean_reward_rate,std_reward_rate
26800,60.200000,26.869313
26850,60.300000,26.550141
26900,61.400000,25.861941
26950,61.800000,25.806201
27000,59.300000,26.983513
27050,59.000000,27.309339
27100,57.500000,27.552677
27150,61.100000,26.126423
27200,60.700000,25.986727
27250,60.700000,27.175540
27300,61.300000,25.979030
27350,63.400000,25.730138
27400,58.000000,26.115130
27450,59.700000,26.338375
27500,63.900000,24.718212
27550,59.300000,26.610336
27600,59.100000,26.506414
27650,57.700000,26.879546
27700,61.200000,25.685794
27750,60.600000,26.046881
27800,59.100000,25.483132
27850,58.800000,25.174590
27900,61.700000,25.125883
27950,58.700000,25.863294
28000,58.800000,26.278508
28050,57.500000,26.524517
28100,59.600000,25.973833
28150,56.300000,26.968686
28200,60.100000,27.374989
28250,59.500000,26.236425
28300,57.100000,27.118075
28350,58.900000,27.073788
28400,59.400000,25.456630
28450,57.600000,27.361287
28500,56.800000,25.740241
28550,59.600000,25.112547
28600,59.400000,24.282504
28650,57.800000,25.035175
28700,55.300000,24.869861
28750,56.200000,24.214871
28800,57.900000,23.668333
28850,56.900000,21.977033
28900,60.100000,23.962262
28950,59.800000,24.322006
29000,58.500000,23.072711
29050,57.800000,23.485315
29100,59.200000,23.667700
29150,53.400000,24.771758
29200,53.900000,24.211361
29250,56.300000,25.070102
29300,56.300000,24.250979
29350,53.000000,25.317978
29400,53.400000,25.472338
29450,49.000000,25.973063
29500,53.500000,25.265589
29550,52.000000,25.791471
29600,52.400000,25.184122
29650,52.700000,23.918821
29700,53.700000,24.382576
29750,54.100000,25.926627
29800,54.900000,25.309879
29850,54.200000,26.167919
29900,53.000000,24.718414
29950,57.400000,24.642240
30000,54.400000,24.360624
30050,7.200000,12.302845
30100,7.700000,10.738249
30150,10.300000,13.300752
30200,13.000000,20.064895
30250,14.400000,22.087100
30300,18.100000,27.953354
30350,20.400000,30.689412
30400,22.400000,32.109812
30450,23.300000,33.258232
30500,24.800000,34.752842
30550,25.300000,35.249255
30600,27.500000,37.007432
30650,29.000000,38.809793
30700,29.700000,38.518956
30750,31.900000,40.216788
30800,33.100000,41.460704
30850,33.900000,41.455880
30900,32.900000,41.729965
30950,32.800000,41.916107
31000,31.900000,39.967362
31050,33.300000,41.963198
31100,33.900000,41.595553
31150,33.800000,42.369329
31200,34.800000,41.513371
31250,35.100000,41.768289
31300,35.800000,41.220869
31350,35.000000,40.172130
31400,36.200000,40.624623
31450,37.700000,41.309926
31500,37.200000,40.508764
31550,39.500000,41.055450
31600,40.800000,40.828421
31650,42.500000,41.779780
31700,43.400000,41.938526
31750,44.600000,42.280492
31800,45.500000,42.288887
31850,46.500000,42.623350
31900,48.100000,43.185530
31950,47.800000,42.411791
32000,50.400000,42.781304
32050,51.700000,43.401728
32100,51.300000,43.082595
32150,53.700000,42.643991
32200,54.400000,42.363192
32250,51.700000,42.441843
32300,53.500000,43.326089
32350,51.700000,42.404127
32400,53.300000,42.319145
32450,51.600000,42.757923
32500,50.900000,42.836783
32550,49.000000,42.381600
32600,51.400000,42.327769
32650,50.100000,43.384214
32700,48.200000,42.369329
32750,50.300000,41.982258
32800,48.900000,41.581126
32850,47.800000,42.156376
32900,47.600000,41.509517
32950,48.300000,41.910738
33000,45.700000,40.655996
33050,47.800000,40.604926
33100,48.300000,40.729719
33150,48.200000,40.948260
33200,46.900000,40.666817
33250,48.100000,40.142123
33300,46.700000,40.434020
33350,46.500000,40.629423
33400,47.300000,39.986373
33450,49.900000,41.063244
33500,50.600000,41.280019
33550,49.100000,40.858169
33600,50.200000,40.184076
33650,50.100000,40.092269
33700,49.800000,41.031208
33750,50.700000,40.631392
33800,50.600000,40.679725
33850,51.900000,39.952347
33900,52.300000,40.616622
33950,50.100000,40.642219
34000,48.500000,40.387498
34050,48.700000,39.457699
34100,48.900000,38.989614
34150,47.800000,38.615541
34200,47.100000,37.226200
34250,46.800000,37.631901
34300,47.000000,37.215588
34350,48.600000,36.633864
34400,50.000000,37.261240
34450,50.900000,37.312062
34500,50.400000,38.228785
34550,48.800000,37.568072
34600,50.200000,36.517941
34650,49.200000,37.004865
34700,51.100000,36.013747
34750,55.200000,34.775854
34800,54.900000,35.606039
34850,59.000000,36.279471
34900,59.000000,36.213257
34950,60.500000,37.915037
35000,59.600000,37.350234
35050,60.500000,37.136909
35100,61.100000,36.978237
35150,61.100000,37.317422
35200,58.800000,36.885770
35250,62.900000,36.323408
35300,59.800000,36.893902
35350,59.200000,37.004865
35400,60.300000,36.018190
35450,61.600000,35.381351
35500,59.800000,35.563464
35550,61.200000,34.365099
35600,59.200000,34.947961
35650,61.100000,34.626435
35700,61.700000,34.688759
35750,61.400000,35.293625
35800,62.400000,35.177265
35850,61.300000,36.212015
35900,62.200000,34.864882
35950,60.500000,35.580191
36000,61.800000,34.594219
36050,58.800000,36.311981
36100,61.000000,36.086008
36150,60.600000,36.166836
36200,60.400000,36.136408
36250,61.200000,35.717783
36300,62.700000,35.112818
36350,60.400000,35.808379
36400,59.900000,36.146784
36450,59.500000,36.572531
36500,63.100000,35.016996
36550,63.700000,35.610532
36600,63.000000,35.504929
36650,61.500000,35.731639
36700,64.200000,34.979423
36750,63.600000,35.471679
36800,65.100000,35.062658
36850,62.800000,36.465874
36900,65.900000,35.318409
36950,64.400000,35.786031
37000,65.700000,34.809625
37050,61.900000,35.256063
37100,65.200000,34.585546
37150,64.800000,34.417437
37200,64.700000,33.444133
37250,63.400000,32.894376
37300,60.800000,33.967043
37350,63.700000,33.978081
37400,61.600000,35.160205
37450,60.400000,34.354621
37500,59.300000,35.419063
37550,59.100000,34.724487
37600,58.300000,35.627377
37650,58.700000,35.283282
37700,57.900000,35.193607
37750,57.400000,35.485772
37800,56.700000,35.435999
37850,56.700000,35.918101
37900,56.100000,35.136733
37950,55.400000,34.997714
38000,56.000000,34.502174
38050,57.700000,32.669711
38100,56.300000,33.192017
38150,56.500000,33.963951
38200,58.100000,33.772622
38250,58.800000,33.246955
38300,57.700000,34.089735
38350,60.800000,33.528495
38400,60.200000,34.204678
38450,62.500000,33.225743
38500,61.600000,33.067204
38550,62.400000,33.690355
38600,59.800000,33.513579
38650,58.800000,33.065995
38700,61.200000,33.271008
38750,60.100000,33.831790
38800,58.300000,32.337440
38850,58.900000,31.263237
38900,60.400000,32.134716
38950,61.700000,32.007968
39000,63.400000,31.781126
39050,61.000000,32.140317
39100,64.100000,31.833787
39150,61.900000,33.108760
39200,64.000000,33.346664
39250,61.800000,33.014542
39300,61.500000,34.104985
39350,62.000000,34.135026
39400,63.800000,33.225894
39450,63.700000,32.596165
39500,59.500000,34.990713
39550,62.300000,34.201023
39600,62.700000,33.222131
39650,62.900000,32.835804
39700,64.300000,32.138917
39750,62.000000,33.639263
39800,63.100000,31.909090
39850,63.600000,32.518303
39900,65.300000,32.343624
39950,65.200000,31.166649
40000,64.500000,31.640954
40050,65.900000,30.485898
40100,62.900000,32.780940
40150,63.200000,32.325841
40200,65.300000,31.075875
40250,69.000000,30.545049
40300,68.700000,29.653162
40350,65.300000,32.306501
40400,62.100000,31.006290
40450,62.500000,30.983060
40500,61.800000,30.756463
40550,60.900000,31.657385
40600,61.300000,32.132694
40650,61.300000,31.845094
40700,59.100000,32.927041
40750,58.100000,34.020435
40800,60.600000,32.218628
40850,58.500000,32.359697
40900,58.500000,31.980463
40950,57.300000,33.125670
41000,56.800000,32.486305
41050,59.500000,32.819963
41100,57.600000,33.061155
41150,59.900000,32.578981
41200,57.800000,32.211178
41250,58.600000,31.331135
41300,58.600000,31.950587
41350,56.500000,32.862593
41400,60.000000,32.000000
41450,61.800000,32.161468
41500,63.300000,32.785820
41550,64.500000,31.450755
41600,64.900000,32.486767
41650,67.100000,32.002969
41700,63.500000,33.721655
41750,63.700000,32.834585
41800,65.500000,31.735627
41850,65.800000,31.406369
41900,63.300000,33.485967
41950,63.300000,33.016814
42000,61.300000,34.288628
42050,63.800000,32.341305
42100,66.200000,31.240359
42150,65.700000,31.535853
42200,65.100000,32.431312
42250,63.000000,33.024234
42300,64.300000,33.228151
42350,63.700000,34.786635
42400,67.700000,31.497778
42450,66.600000,31.598101
42500,69.000000,30.714817
42550,70.600000,31.016770
42600,68.300000,31.510474
42650,69.800000,31.349003
42700,67.700000,31.637162
42750,67.600000,32.209315
42800,66.600000,32.478300
42850,66.400000,33.499851
42900,64.800000,33.872703
42950,65.300000,33.901475
43000,64.700000,34.981567
43050,63.900000,34.143667
43100,65.800000,32.507845
43150,64.600000,33.811832
43200,64.200000,33.680261
43250,62.000000,34.473178
43300,61.800000,34.397093
43350,62.400000,34.208771
43400,59.800000,34.651984
43450,59.800000,35.036552
43500,61.100000,34.178795
43550,64.500000,32.636636
43600,64.900000,32.585119
43650,65.000000,33.600595
43700,65.700000,33.414219
43750,68.000000,31.648065
43800,66.300000,31.643483
43850,65.600000,32.524452
43900,66.300000,31.744448
43950,66.400000,30.591502
44000,64.300000,33.527750
44050,64.700000,31.217143
44100,63.300000,32.250736
44150,63.400000,32.809145
44200,64.100000,32.658690
44250,63.100000,33.522977
44300,66.200000,31.817605
44350,64.900000,32.295356
44400,63.500000,32.618246
44450,65.700000,30.972730
44500,64.300000,32.120243
44550,64.000000,30.554869
44600,61.300000,31.845094
44650,62.800000,31.738935
44700,62.100000,31.019188
44750,60.700000,32.039195
44800,59.300000,32.485535
44850,62.300000,31.242759
44900,59.600000,32.505999
44950,62.300000,31.319483
45000,59.000000,32.065558
45050,8.500000,14.434334
45100,8.300000,13.539202
45150,8.700000,14.202465
45200,10.200000,16.222207
45250,9.300000,14.089358
45300,9.300000,14.258682
45350,10.400000,17.153425
45400,14.100000,22.302242
45450,13.900000,21.646940
45500,16.200000,26.236616
45550,14.500000,23.493616
45600,18.700000,27.613584
45650,22.700000,33.378286
45700,22.100000,33.808135
45750,23.200000,35.532520
45800,23.900000,34.879650
45850,23.100000,34.873916
45900,22.500000,34.524629
45950,22.600000,34.756870
46000,21.700000,32.791920
46050,22.300000,33.670610
46100,19.700000,31.813676
46150,18.400000,29.021371
46200,17.900000,29.526090
46250,17.800000,27.712091
46300,18.400000,27.067323
46350,18.300000,28.037653
46400,17.700000,26.722837
46450,18.300000,26.715351
46500,17.900000,26.324703
46550,19.600000,27.954248
46600,21.400000,30.699186
46650,21.400000,29.421761
46700,22.400000,30.295874
46750,23.500000,32.372056
46800,23.800000,32.899240
46850,25.200000,34.614448
46900,24.800000,35.728980
46950,25.000000,35.397740
47000,27.100000,36.185494
47050,25.600000,35.819548
47100,27.400000,36.508081
47150,26.100000,36.146784
47200,28.300000,37.230498
47250,29.200000,37.769829
47300,30.000000,38.413539
47350,29.600000,37.473190
47400,28.400000,37.119267
47450,28.300000,37.822083
47500,29.300000,37.257348
47550,31.100000,38.327405
47600,30.400000,38.055749
47650,31.700000,39.300254
47700,31.100000,38.504415
47750,31.000000,37.632433
47800,32.300000,38.111809
47850,30.300000,36.765609
47900,30.300000,36.267203
47950,28.000000,36.044417
48000,30.800000,36.613659
48050,29.800000,35.501549
48100,28.900000,34.539687
48150,31.400000,35.474498
48200,30.900000,36.152317
48250,33.800000,36.790760
48300,36.400000,37.881922
48350,37.500000,37.479995
48400,38.000000,39.557553
48450,41.800000,41.206310
48500,41.000000,40.602956
48550,42.500000,40.590023
48600,44.300000,41.556107
48650,44.900000,42.546328
48700,44.300000,42.034629
48750,45.300000,42.418274
48800,43.700000,42.404127
48850,46.300000,41.217836
48900,44.400000,41.725771
48950,45.900000,41.145960
49000,46.400000,41.490240
49050,47.900000,40.750337
49100,49.800000,39.989499
49150,50.900000,41.004756
49200,53.100000,40.887529
49250,52.500000,41.225599
49300,53.900000,41.768289
49350,55.000000,41.320697
49400,54.600000,40.851438
49450,56.400000,39.862765
49500,57.200000,39.871795
49550,58.600000,39.739653
49600,57.500000,39.788818
49650,61.100000,39.458713
49700,63.600000,38.608807
49750,63.900000,39.148308
49800,64.400000,39.352764
49850,64.900000,39.585225
49900,64.100000,38.897172
49950,66.200000,38.225123
50000,65.000000,37.796825
50050,66.200000,37.623929
50100,64.900000,38.207198
50150,65.500000,37.650365
50200,66.600000,37.624992
50250,64.900000,37.226200
50300,65.400000,37.752351
50350,64.600000,37.619676
50400,65.500000,36.659924
50450,67.800000,36.583603
50500,67.500000,37.190725
50550,67.100000,37.118594
50600,66.400000,36.919372
50650,67.400000,35.525202
50700,66.800000,36.520679
50750,64.400000,37.000541
50800,65.500000,37.239092
50850,65.600000,37.585103
50900,65.100000,37.669484
50950,66.300000,37.284179
51000,67.100000,36.218642
51050,64.500000,36.915444
51100,64.100000,37.541843
51150,64.400000,36.935620
51200,65.500000,37.007432
51250,66.600000,36.067160
51300,65.300000,37.673731
51350,66.600000,36.458744
51400,67.600000,36.081020
51450,66.700000,36.338822
51500,67.000000,36.146922
51550,68.100000,36.008194
51600,66.400000,36.696594
51650,67.800000,35.849128
51700,67.900000,35.723802
51750,69.200000,35.090740
51800,67.500000,36.539704
51850,68.000000,35.994444
51900,68.000000,35.315719
51950,67.900000,35.454055
52000,65.800000,35.597191
52050,65.300000,35.800978
52100,65.000000,36.124784
52150,66.000000,35.389264
52200,64.300000,36.112463
52250,65.900000,35.650947
52300,65.000000,35.718343
52350,66.000000,35.054244
52400,66.600000,34.802873
52450,63.900000,34.965554
52500,64.100000,35.102564
52550,63.000000,35.465476
52600,63.700000,35.192471
52650,61.300000,35.745070
52700,62.300000,35.711483
52750,61.700000,35.778625
52800,60.500000,36.353129
52850,60.600000,35.950522
52900,61.700000,35.481122
52950,59.800000,36.353267
53000,60.800000,36.124230
53050,60.300000,36.040394
53100,61.500000,35.647581
53150,60.300000,36.261688
53200,59.600000,36.598361
53250,62.100000,35.273078
53300,61.700000,35.571196
53350,63.000000,35.651087
53400,64.900000,34.597543
53450,63.300000,35.095726
53500,60.500000,36.490410
53550,61.700000,35.739474
53600,64.300000,35.514926
53650,64.400000,34.563565
53700,64.700000,34.930073
