episode,reward,unexpected,expected,variance,td2,delta_var,actor_lr,abs_td
0,-500.0,0.01879263290188874,0.9852181365163355,0.925456894159317,1.0024536779244304,1.4189173223693088e-05,0.0001000000000000008,0.9981798704862594
1,-500.0,0.10298801591199501,0.9945875999812812,0.9668313850164414,1.0039226894670443,3.5409735132766105e-06,0.0001000000000000008,0.9939123698472977
2,-500.0,0.000442334649640777,0.981431846482727,0.9828258187770843,0.976094547314043,-2.384681846291388e-06,0.0001000000000000008,0.9745249308347702
3,-500.0,0.018679734438305097,1.0005833559423736,0.9964412395954132,1.0306634673787818,-1.1094180521451151e-06,0.0001000000000000008,0.9963440852165222
4,-500.0,3.063795655415646e-06,0.9804001156570112,1.003610761642456,1.0110951630221674,-5.115587593904014e-06,0.0001000000000000008,0.9864489474296569
5,-500.0,0.01166579530805925,0.9924100911434975,0.9897816727161407,1.0011265703357743,-6.074740292169976e-06,0.0001000000000000008,0.9793496313095092
6,-500.0,0.0003448763058775993,1.0113910015888345,0.9956004577875137,1.0270763462684973,-3.951604759033619e-07,0.0001000000000000008,0.9912171952724457
7,-500.0,7.419015367112194e-05,0.9996404960328524,1.0054080128669738,1.0100633509125292,-1.0252879262561286e-05,0.0001000000000000008,0.9818401737213135
8,-500.0,0.12188952213310804,1.0069809370429357,1.01263737988472,1.0380383473178922,-9.623374597405305e-06,0.0001000000000000008,0.9912941622734069
9,-500.0,0.18214342190124855,0.9996531398012993,1.0216893665790558,1.0225839396276248,-9.762569367722729e-06,0.0001000000000000008,0.9909253880977631
10,-500.0,0.05226382005093161,0.989996729738917,0.9791769351959229,0.9808768567142763,-5.89588302159463e-06,0.0001000000000000008,0.9671662671566009
11,-500.0,0.02843032136572123,1.0013856111355852,1.0069915900230408,1.0322831451056163,-9.409720476410056e-06,0.0001000000000000008,0.9875355863571167
12,-500.0,0.06042214432880827,1.0093252972382165,1.0231835421323776,1.032413912657978,-1.415673082845243e-05,0.0001000000000000008,0.9894351513385773
13,-500.0,0.005432101931020875,0.9921016149478553,0.9982151536941528,1.0033126645866248,-7.899935572114243e-06,0.0001000000000000008,0.9750586318969726
14,-500.0,0.08551822487523653,0.9785554922296386,0.9567317054271698,0.9607037412903501,-3.5556159488995995e-06,0.0001000000000000008,0.9463242597579956
15,-500.0,0.06157259708249027,1.0011515418638448,0.9802048206329346,1.008730074306869,-7.188161914462294e-06,0.0001000000000000008,0.9736584191322326
16,-500.0,0.2723579600571792,0.9734406962876573,0.9757470456361771,0.9795807955292083,-6.7127761933620006e-06,0.0001000000000000008,0.9579594445228576
17,-500.0,0.04407151059988062,1.0048003114946678,0.9870111929178238,1.015142332987598,-1.0358410547667224e-05,0.0001000000000000008,0.9683511066436767
18,-500.0,0.5192353846736851,1.017440894890376,1.024456788599491,1.0519600364880821,-1.5660863545535645e-05,0.0001000000000000008,0.9896421632766723
19,-500.0,0.05308599995775866,1.0171846412975378,1.0518045029640197,1.0575490506186438,-2.3348572555804245e-05,0.0001000000000000008,0.9977843284606933
20,-500.0,0.10656850258468356,0.9909643943870006,0.9905778113603592,0.9913286996362115,-1.4889985330270108e-05,0.0001000000000000008,0.9646201124191284
21,-500.0,0.3158021864981586,0.9831454253133781,0.9870669832229614,0.9995630948805999,-1.0484431585789369e-05,0.0001000000000000008,0.9600390701293945
22,-500.0,0.033221021186635585,1.0144358554153194,1.0145652815103532,1.0565482048830799,-4.989622533127384e-06,0.0001000000000000008,0.9962850375175476
23,-500.0,0.26659144561935544,1.0200856330875248,1.038487175822258,1.0701226734881975,-1.3454904843883751e-05,0.0001000000000000008,1.0035039234161376
24,-500.0,0.054869027378533185,0.991172641171438,1.0301384426355362,1.0122003921638756,-2.2626773011517918e-05,0.0001000000000000008,0.9736111636161804
25,-500.0,0.809214624657167,0.994684171068963,0.996747412621975,1.017781785159098,-6.8827601032133636e-06,0.0001000000000000008,0.9796477861404419
26,-500.0,0.2319443307700323,1.030246694953233,1.0351877557039262,1.0813598888958422,-1.6501554976616404e-05,0.0001000000000000008,0.9946701941490174
27,-492.0,0.3143315709342158,1.0282548492345303,1.063958800105004,1.0809039557932811,-3.782267639789295e-05,0.00010000000000000078,0.9848751073918527
28,-500.0,0.10840060482706387,0.9956091658041523,1.0375889638066291,1.017158155605782,-3.2959221545175415e-05,0.0001000000000000008,0.9648099412918091
29,-500.0,0.08113152362631836,1.013066806526227,0.9814014146924019,0.9979987575545854,-1.1496560223981876e-05,0.0001000000000000008,0.9602893853187561
30,-500.0,0.24167562033218798,1.00989069685755,1.0135503232479095,1.004806028630235,-3.0241870355005678e-05,0.0001000000000000008,0.956069091796875
31,-500.0,0.23744908066276038,1.0173727407000195,1.0157275287508964,1.0775209181946952,-1.164145873993113e-05,0.0001000000000000008,0.9947314538955688
32,-500.0,0.5591780919697461,1.0084733596229933,1.0249552008509637,1.0279221770531146,-2.701154560911594e-05,0.0001000000000000008,0.9717712678909302
33,-500.0,0.13519543596024844,0.996882488380579,1.0181154206991196,1.0340996313819042,-1.880674996585083e-05,0.0001000000000000008,0.9813635320663452
34,-500.0,0.3214964773022376,1.0181287168817021,1.0345740867257118,1.054298317709734,-1.8876978136651977e-05,0.0001000000000000008,0.9815096535682678
35,-500.0,0.3747149853749049,1.0029120038794501,0.9968750047683715,1.0108686761931267,-1.5351974928904574e-05,0.0001000000000000008,0.9468258609771728
36,-500.0,0.21366977815223565,1.0175755486770184,1.0498348243236542,1.0913685754939715,-3.177910529980366e-05,0.0001000000000000008,0.9872786874771118
37,-500.0,0.2689383918023772,1.0055601906490046,1.0188490334749223,1.0218029420485422,-2.7499637786243122e-05,0.0001000000000000008,0.9580091991424561
38,-500.0,0.1292851615496524,1.0044946235764818,1.0226627285480498,1.0174523751303812,-2.738565960010641e-05,0.0001000000000000008,0.9650945529937744
39,-500.0,0.36289490924532597,1.0054856529109093,1.0099419860839844,1.0337445810039172,-2.092601397603946e-05,0.0001000000000000008,0.9696610131263733
40,-500.0,0.03907689895008439,1.0370585215984853,1.040353412091732,1.0611214025601954,-3.115518073054389e-05,0.0001000000000000008,0.9821464366912842
41,-500.0,0.49265005305619897,1.0185948568404743,1.023594074189663,1.022220961958583,-4.463614901321005e-05,0.0001000000000000008,0.9570259213447571
42,-500.0,0.19916701080834956,1.004741085142849,1.0060466089844704,1.02639199685821,-1.4099180758252648e-05,0.0001000000000000008,0.9672278141975403
43,-500.0,0.6330141993130538,0.9958717236644817,0.9924495968222619,1.0041940907041265,-2.3399517380076818e-05,0.0001000000000000008,0.9532154183387757
44,-500.0,0.30777756173144744,1.0008004317747892,1.0158239055275917,1.0255340516784346,-2.322035187919344e-05,0.0001000000000000008,0.9698208203315735
45,-500.0,0.48127067996109274,0.9870907396152963,0.998419324696064,1.0192002420597568,-2.1144103528805493e-05,0.0001000000000000008,0.9465366945266723
46,-500.0,0.14932231898130854,0.9912865893307667,0.9982190659642219,1.0033467674347223,-9.184214493609408e-06,0.0001000000000000008,0.9594342412948609
47,-500.0,0.14351716158669023,1.0100207137404555,1.0274547347426415,1.0778068081459296,-2.003239390531911e-05,0.0001000000000000008,0.9842967982292176
48,-500.0,0.21323444458954244,0.9797651584697005,1.0085181869268418,1.0079194807252199,-1.2547756210952961e-05,0.0001000000000000008,0.9634765048027039
49,-500.0,0.576621389144883,1.0368037902271225,1.0837096518278122,1.124789082924351,-5.3333152523714584e-05,0.0001000000000000008,1.0017923016548156
50,-500.0,0.09862942834734192,1.0201280317457961,1.0674037533998488,1.06141267179741,-3.84296456536113e-05,0.0001000000000000008,0.9845579576492309
