episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,1,0.693247,0.000000,0.010464,0.376027,0
1,1,1.484206,0.000047,0.010464,0.376027,1
2,0,0.350547,0.000037,0.010464,0.376678,0
3,1,2.170680,0.000030,0.010464,0.376547,1
4,0,0.060704,0.000024,0.010464,0.376443,0
5,1,1.529328,0.000019,0.010464,0.376359,1
6,1,0.325766,0.000070,0.010464,0.376292,1
7,1,1.676061,0.000226,0.010464,0.377000,0
8,1,0.175538,0.000484,0.010464,0.379243,0
9,0,1.384404,0.000423,0.010464,0.383167,0
10,1,0.853598,0.000515,0.010464,0.382218,1
11,1,0.902260,0.000742,0.010464,0.383652,0
12,0,0.766146,0.000620,0.010464,0.387339,0
13,1,2.047695,0.000684,0.010464,0.385340,1
14,0,0.055828,0.000547,0.010464,0.386382,0
15,0,1.858370,0.000438,0.010464,0.384166,1
16,1,0.268145,0.000350,0.010464,0.382447,1
17,1,1.614284,0.000349,0.010464,0.381105,0
18,1,0.191121,0.000518,0.010464,0.381091,1
19,0,1.352863,0.000414,0.010464,0.383693,0
20,1,0.952961,0.000456,0.010464,0.382078,1
21,0,0.735978,0.000365,0.010464,0.382735,1
22,1,2.041466,0.000340,0.010464,0.381330,0
23,0,0.060046,0.000272,0.010464,0.380950,0
24,1,1.852913,0.000218,0.010464,0.379931,0
25,0,0.104780,0.000174,0.010464,0.379128,0
26,0,2.155577,0.000139,0.010464,0.378494,0
27,0,0.112054,0.000111,0.010464,0.377991,0
28,0,1.858775,0.000089,0.010464,0.377593,1
29,1,0.175780,0.000071,0.010464,0.377276,0
30,0,1.881174,0.000057,0.010464,0.377024,1
31,0,0.165709,0.000046,0.010464,0.376823,0
32,0,1.745676,0.000037,0.010464,0.376663,1
33,0,0.175373,0.000104,0.010464,0.376535,1
34,1,1.523169,0.000083,0.010464,0.377489,0
35,0,0.564999,0.000107,0.010464,0.377193,0
36,0,1.410357,0.000270,0.010464,0.377532,0
37,1,0.317638,0.000216,0.010464,0.379897,0
38,0,2.486165,0.000287,0.010464,0.379101,0
39,0,0.018682,0.000499,0.010464,0.380147,1
40,1,0.432193,0.000410,0.010464,0.383398,0
41,1,2.497778,0.000328,0.010464,0.382014,0
42,1,0.047351,0.000262,0.010464,0.380766,0
43,0,1.418097,0.000210,0.010464,0.379786,0
44,1,0.401177,0.000168,0.010464,0.379014,0
45,1,2.149363,0.000134,0.010464,0.378403,1
46,1,0.085742,0.000107,0.010464,0.377920,0
47,1,1.488397,0.000086,0.010464,0.377536,1
48,1,0.344414,0.000137,0.010464,0.377231,0
49,1,1.633956,0.000316,0.010464,0.377964,0
50,1,0.188134,0.000609,0.010464,0.380581,1
51,1,1.374805,0.001002,0.010464,0.385151,1
52,0,0.280117,0.000965,0.010464,0.391822,0
53,1,2.744845,0.001104,0.010464,0.391162,1
54,1,0.010000,0.001389,0.010464,0.393657,1
55,1,0.159094,0.001790,0.010464,0.399012,1
56,1,1.113638,0.002282,0.010464,0.407154,0
57,0,0.390945,0.002145,0.010464,0.418099,1
58,1,3.027062,0.002236,0.010464,0.414945,0
59,1,0.010000,0.002501,0.010464,0.417026,1
60,1,0.044760,0.002899,0.010464,0.423339,1
61,0,0.515802,0.002611,0.010464,0.433359,0
62,0,3.040263,0.002089,0.010464,0.426043,1
63,1,0.018732,0.001776,0.010464,0.413685,0
64,1,0.339228,0.001760,0.010464,0.406863,1
65,1,1.148644,0.001968,0.010464,0.406514,0
66,1,0.340970,0.002344,0.010464,0.411000,1
67,0,1.013425,0.002030,0.010464,0.419569,0
68,1,2.141418,0.002023,0.010464,0.412351,1
69,1,0.026237,0.002246,0.010464,0.412201,0
70,1,0.336356,0.002638,0.010464,0.417279,0
