episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,1,0.693247,0.000000,0.010464,0.376027,0
1,1,1.484206,0.000047,0.010464,0.376027,1
2,0,0.350547,0.000037,0.010464,0.376678,0
3,0,2.170680,0.000030,0.010464,0.376547,1
4,1,0.079661,0.000024,0.010464,0.376443,1
5,1,1.474943,0.000019,0.010464,0.376359,0
6,1,0.365111,0.000086,0.010464,0.376292,1
7,0,1.648112,0.000069,0.010464,0.377231,0
8,0,0.401055,0.000055,0.010464,0.376988,0
9,1,2.087159,0.000044,0.010464,0.376794,1
10,0,0.080198,0.000035,0.010464,0.376640,0
11,1,1.657509,0.000028,0.010464,0.376517,1
12,0,0.249635,0.000023,0.010464,0.376418,1
13,0,2.107726,0.000018,0.010464,0.376340,1
14,1,0.087930,0.000014,0.010464,0.376277,0
15,1,1.587668,0.000012,0.010464,0.376227,1
16,1,0.298257,0.000033,0.010464,0.376187,1
17,1,1.725711,0.000165,0.010464,0.376485,0
18,0,0.161964,0.000132,0.010464,0.378358,1
19,0,2.260139,0.000105,0.010464,0.377884,0
20,1,0.075628,0.000084,0.010464,0.377507,1
21,1,1.305647,0.000141,0.010464,0.377208,0
22,1,0.457491,0.000319,0.010464,0.378023,0
23,0,1.442883,0.000255,0.010464,0.380628,0
24,0,0.709483,0.000204,0.010464,0.379677,1
25,1,1.807053,0.000163,0.010464,0.378928,0
26,0,0.147266,0.000131,0.010464,0.378335,0
27,1,2.104366,0.000104,0.010464,0.377866,0
28,0,0.067758,0.000084,0.010464,0.377493,1
29,0,1.659745,0.000067,0.010464,0.377196,1
30,0,0.315333,0.000053,0.010464,0.376960,0
31,1,1.930259,0.000043,0.010464,0.376772,1
32,1,0.151272,0.000034,0.010464,0.376622,0
33,0,1.743024,0.000027,0.010464,0.376503,1
34,1,0.256763,0.000022,0.010464,0.376407,0
35,0,1.886009,0.000018,0.010464,0.376331,1
36,1,0.177585,0.000014,0.010464,0.376270,0
37,0,1.814422,0.000011,0.010464,0.376221,1
38,1,0.211677,0.000009,0.010464,0.376182,0
39,1,1.868714,0.000047,0.010464,0.376151,1
40,0,0.134539,0.000038,0.010464,0.376686,0
41,0,1.995710,0.000030,0.010464,0.376553,0
42,1,0.128816,0.000024,0.010464,0.376448,0
43,0,1.716831,0.000019,0.010464,0.376363,0
44,1,0.262078,0.000016,0.010464,0.376296,1
45,1,1.927454,0.000053,0.010464,0.376242,0
46,0,0.118319,0.000042,0.010464,0.376762,0
47,1,1.908655,0.000064,0.010464,0.376614,0
48,0,0.126393,0.000051,0.010464,0.376914,1
49,0,1.926292,0.000041,0.010464,0.376735,1
50,1,0.148592,0.000033,0.010464,0.376593,1
51,1,1.812585,0.000055,0.010464,0.376479,0
52,1,0.165217,0.000164,0.010464,0.376791,1
53,0,1.594901,0.000131,0.010464,0.378343,0
54,0,0.439903,0.000105,0.010464,0.377872,1
55,0,2.023227,0.000084,0.010464,0.377498,0
56,1,0.110314,0.000067,0.010464,0.377200,1
57,1,1.710082,0.000062,0.010464,0.376963,1
58,0,0.221935,0.000049,0.010464,0.376890,1
59,1,2.077153,0.000046,0.010464,0.376716,1
60,0,0.085530,0.000037,0.010464,0.376674,1
61,1,1.663497,0.000036,0.010464,0.376544,1
62,1,0.253861,0.000114,0.010464,0.376525,0
63,0,1.739010,0.000091,0.010464,0.377623,0
64,1,0.299913,0.000135,0.010464,0.377300,1
65,1,1.762462,0.000276,0.010464,0.377931,1
66,1,0.153181,0.000515,0.010464,0.379984,1
67,1,1.406167,0.000848,0.010464,0.383651,0
68,1,0.288768,0.001264,0.010464,0.389127,1
69,1,1.336006,0.001752,0.010464,0.396624,0
70,1,0.275097,0.002298,0.010464,0.406352,1
