episode,reward,unexpected,expected,variance,td2,delta_var,actor_lr,abs_td
0,-500.0,0.015596550921167527,0.8698198987089609,0.7456582704782486,0.9958455176147716,7.134532116728931e-05,0.05005,0.9936121398210526
1,-483.0,0.020516655457606735,0.9006679121666367,0.8046693859760427,1.0002863925755914,5.132514677171382e-05,0.05056229951237294,0.9915872590600951
2,-500.0,0.0019022191623777594,0.9304012770359907,0.8679163091182709,0.985517959010205,3.658561086387479e-05,0.05005000000000001,0.9676536614894867
3,-500.0,0.21757711240085237,0.9470328703480236,0.8966272665262223,0.991308064153799,2.4674589465673055e-05,0.050050000000000004,0.9553839123249054
4,-500.0,0.0982055705286718,0.9814797461274654,0.9483889473676681,1.133699151358337,3.040854480525364e-05,0.050049999999999976,0.9795665020942688
5,-500.0,0.28387178950235326,1.0082462466207693,0.9948621295690536,1.1924693561940052,5.606530461084648e-06,0.050049999999999976,0.9666105761528015
6,-500.0,0.3245946595259712,1.0293776898291052,1.0571785150766373,1.2289053564767891,-2.9763579244159243e-05,0.05004999999999997,0.9899538741111755
7,-500.0,0.5092318793624241,1.0889432390981528,1.1429335539340972,1.529409005548811,-2.0454087323147954e-05,0.05004999999999998,1.0299088735580444
8,-500.0,0.9521116721219981,1.1248327689732043,1.2592247607707978,1.4124789923963972,-0.0001889213093862278,0.05005,0.998766414642334
9,-500.0,0.7805344722436036,1.2534438854508483,1.4627307238578797,2.2146321904933375,-0.00017244276588118145,0.050049999999999976,1.186899980545044
10,-500.0,0.38640927530850433,1.300724734026394,1.7157660601139069,2.029392288644427,-0.0006469312618783715,0.05004999999999998,1.1562569370269775
11,-500.0,0.588621201196353,1.3374339630926984,1.8310830414295196,2.1213355182814135,-0.0007195961410554424,0.050050000000000004,1.1642003660202027
12,-500.0,0.5501732767646108,1.3583626581449473,1.9246608834266663,1.9634778943374203,-0.0010217518459416247,0.05004999999999999,1.1162257251739502
13,-500.0,1.153847060558756,1.3865211132076085,1.9482359538078309,2.250861110751008,-0.0008761590788211868,0.05005000000000001,1.2106515731811522
14,-500.0,0.5156960942342703,1.4474458063499436,2.1784956138134004,2.516661688443628,-0.001376119804586463,0.05004999999999995,1.2335059986114503
15,-500.0,0.9446457089747653,1.5883643248265973,2.461445052623749,3.2167077554094483,-0.0017898501775085135,0.05005,1.4000697917938232
16,-500.0,0.7579692604083087,1.6119381802877264,2.723967381477356,2.9082257813192465,-0.002694545248025042,0.050050000000000004,1.3186994304656983
17,-500.0,1.2925575422521811,1.8083159627758485,3.0980507035255433,4.709468000888828,-0.0031246525264723287,0.05004999999999994,1.6329897003173828
18,-500.0,2.593143043210032,1.9039722697861248,3.7608739252090455,4.3854667115918895,-0.005920910237827826,0.05005000000000004,1.623067253112793
19,-500.0,2.970238594728056,2.0687183080605496,4.183722188472748,5.581236925733581,-0.0069947284848400435,0.05004999999999998,1.8031708679199219
20,-500.0,1.7051537958562581,2.198404978165341,4.958246190071106,5.417906337317319,-0.012210053238329356,0.05004999999999999,1.725731128692627
21,-500.0,1.7772726506883108,2.169988458391464,5.045944890022278,4.940848633952315,-0.012831380571465168,0.05005000000000003,1.7046703834533692
22,-500.0,1.8443892378284672,2.2759796232870766,5.125612250328064,6.015957353098958,-0.01244287991774461,0.05004999999999993,1.8789846496582032
23,-500.0,2.685959012744767,2.293307399117249,5.4494797492027285,6.138974076425613,-0.015368527461659162,0.050050000000000025,1.7995456161499024
24,-500.0,2.010195161198765,2.425228672012036,6.150782886505127,6.446431284700462,-0.020294603609627777,0.05004999999999993,1.9355792922973634
25,-500.0,1.310699121744351,2.358759146847618,6.045709262371063,6.414126851646506,-0.01973299913922824,0.050050000000000046,1.8847761917114259
26,-500.0,1.583575370695765,2.231000759360802,5.48191461467743,4.894327321114833,-0.017570137628545535,0.05004999999999998,1.5754330368041993
27,-500.0,2.0612850556878164,2.474516080228318,6.054074148654938,8.054806232120303,-0.018252040278157997,0.05005000000000003,2.119334716796875
28,-500.0,2.932557594045962,2.6502742008153466,7.502750729560852,8.428684489611172,-0.03321957071433481,0.05005,2.1135845031738283
29,-500.0,1.7429948395314527,2.517137588183377,7.15456321144104,6.629273414825518,-0.03170460628486865,0.05004999999999994,1.87831001663208
30,-500.0,3.590696172138049,2.5924286408944424,7.144427438735962,7.839880346385725,-0.03011703126632118,0.05005000000000007,2.0299030952453614
31,-500.0,1.8826884733462885,2.7589078620836514,7.749351075172425,8.287766821781442,-0.036163609788886726,0.05004999999999997,2.1372652168273927
32,-500.0,1.628918771065256,2.6519282034521643,7.6484252238273625,7.164772730407472,-0.037339217660835644,0.050050000000000004,1.9107721519470215
33,-500.0,1.661994009847865,2.7115862756756646,7.617899457931519,8.258573927453886,-0.03539774353068357,0.05004999999999997,2.0833270683288574
34,-500.0,1.7827641089030226,2.6011140124990804,7.5572310962677,7.28736778311398,-0.036222164614396014,0.050050000000000004,1.9235092468261719
35,-500.0,1.2513787192097425,2.6780057982111316,7.598156786441803,8.342877245866454,-0.03580730425707857,0.050050000000000025,2.1137449226379394
36,-500.0,2.6944249748811546,2.644310837202872,7.5669685921669005,8.242088528019442,-0.035100535034255614,0.050050000000000004,2.0864925956726075
37,-500.0,2.3431719722205,2.677399165563992,7.666998375177384,9.03315797972028,-0.035665419264004135,0.05005000000000007,2.153857494354248
38,-500.0,2.8022623289263433,2.789761776573048,8.37956261920929,8.544044774752757,-0.04526198413701948,0.050049999999999976,2.085155918121338
39,-500.0,2.5082639835817226,2.7799076473627857,8.179209832906723,7.969974015296277,-0.04385590826713557,0.05004999999999997,2.0741698989868165
40,-500.0,1.0590605755951759,2.769692108745029,8.162236275434495,7.249148802587231,-0.04420386032059527,0.05005000000000003,2.0082359657287596
41,-500.0,4.502245429308598,2.691218971645112,7.197811499595642,9.19985676162046,-0.03133603451232609,0.050050000000000115,2.1578445167541505
42,-500.0,1.1466856047030531,2.828177576719907,8.393568363785743,8.782960853889788,-0.04506345688814262,0.05005000000000011,2.1251802520751952
43,-500.0,1.0899626822478945,2.8574764396424546,8.39165317940712,8.786850093186535,-0.046155270277757274,0.050050000000000025,2.0892021522521973
44,-500.0,2.8663710773805953,3.0817105046864888,8.788556991934776,10.43124161338347,-0.05093274791844002,0.05005,2.3607589454650877
45,-500.0,2.675658112085734,3.200955597034264,9.86133070421219,10.130447939676356,-0.06762135956333448,0.050049999999999865,2.375384792327881
46,-500.0,1.9337994188064456,2.9359969581193317,8.959690886974334,9.264026458233834,-0.056409784585822256,0.05004999999999992,2.1839905433654785
47,-500.0,1.4278717176797147,3.093627733316366,10.036826897621156,10.23001471585811,-0.07062315543857899,0.050049999999999935,2.3055814819335936
48,-500.0,2.0725902222127353,3.1829269065447092,10.35551070165634,10.558824058347804,-0.07088015799299296,0.0500500000000001,2.3792237625122072
49,-500.0,1.9323980401999599,2.9273174464065272,9.52321215248108,8.315637076168445,-0.06424859152340835,0.0500500000000001,2.089352695465088
50,-500.0,1.467942488706856,2.8988518773986627,9.077853362321854,10.374774206713417,-0.05523824206547827,0.050050000000000136,2.2979063835144045
51,-500.0,1.1428569742405092,3.221205674674563,10.862860067844391,11.948143131012518,-0.08355086426895329,0.050050000000000094,2.5650076141357423
52,-500.0,1.7057768348156215,3.218904452611695,11.319109228134156,10.214456805503593,-0.09282371571895345,0.05004999999999995,2.3517822036743166
53,-500.0,1.8801083912190861,3.105096771502317,10.760733823299407,11.807804075987027,-0.08105553587364692,0.05004999999999993,2.476159381866455
54,-500.0,1.3332306361782085,3.041461304818788,10.920985700368881,9.525793168632292,-0.08867358998220073,0.05004999999999988,2.225109836578369
55,-500.0,1.7380831820915883,3.040322518546543,9.732047308444978,8.841149618408119,-0.068160416293377,0.05004999999999983,2.02365877532959
56,-500.0,0.9091132852850818,3.0559173742628083,9.798237336874008,11.552237176854309,-0.06553537918770878,0.050050000000000094,2.419203025817871
57,-500.0,3.0340862801011115,3.1876986200433066,10.503061118125915,10.6204060382108,-0.07953903739485994,0.0500500000000002,2.2972030868530275
58,-500.0,3.315232522654633,3.1916839786711915,10.659007324874402,12.264731790414931,-0.08142020225840914,0.05005000000000014,2.5082171211242676
59,-500.0,1.5439362306780369,3.2535599797279273,11.487532941460609,12.47434258124567,-0.09447930798588755,0.05004999999999993,2.513183853149414
60,-500.0,2.0687173359355007,3.358025029178963,12.301231396436691,11.084797457687696,-0.11330714118121861,0.05004999999999999,2.4361142921447754
61,-500.0,2.4627732598699104,3.17019401652405,11.262006734848022,12.442101241072137,-0.09093124806359314,0.050050000000000004,2.4680167198181153
62,-500.0,1.6418713896745405,3.2826177723693344,12.281212890863419,12.427635134744058,-0.11171841398728426,0.05004999999999988,2.492089984893799
63,-500.0,1.1539813547448794,3.609603406471672,13.690905838012695,13.378089948261849,-0.138998401467006,0.050049999999999845,2.7285738716125487
64,-500.0,1.3432069885985034,3.4993292970599774,13.5084672870636,12.796325403381415,-0.13571598658944362,0.05005000000000001,2.548161735534668
65,-500.0,1.719126539555208,3.49654155647947,13.40544775080681,12.569071724592781,-0.14154811059899647,0.050050000000000115,2.5431183853149415
66,-500.0,1.5235887957725656,3.083321723029687,11.66991312611848,11.838553394769326,-0.11031470445411119,0.05005000000000007,2.448890537261963
67,-500.0,1.8396754680629597,3.2170155979145005,11.3937410145998,11.54844495359093,-0.09731412013349147,0.050050000000000046,2.4829472465515137
68,-500.0,1.4491954122634698,3.1844324195452485,11.860074877262116,11.552981690608446,-0.10572384136851995,0.05005,2.3878392028808593
69,-500.0,2.360862534544686,3.2797957509396043,12.226174922704697,12.859090777430778,-0.11147550872442791,0.05004999999999989,2.548069881439209
70,-500.0,3.184531175159342,3.435498964898558,13.649858434185386,13.750302555022776,-0.13996068246343948,0.050049999999999976,2.672306465148926
71,-500.0,1.7523567960432285,3.547042015706672,13.473457655906678,13.041978630994016,-0.13812998261344153,0.05005,2.591193935394287
72,-500.0,1.3332466879096652,3.352401184421096,12.823956446766854,11.752031724607463,-0.13261392720674223,0.05005000000000001,2.380017551422119
73,-500.0,2.7801251749062237,3.1737611924576505,11.567664230585098,12.142087346683242,-0.1038889357663237,0.05005000000000004,2.4970003509521486
74,-500.0,1.2730386461423029,3.4072649501604517,12.169016718626022,12.543914537996985,-0.11147152479362793,0.050050000000000185,2.519218231201172
75,-500.0,3.792722044754992,3.2472694749265916,11.202277331411839,11.359199502605843,-0.09802571075468546,0.050049999999999976,2.4023959426879884
76,-500.0,2.8388813044045,3.302701967983323,11.329787499904633,12.589490737684224,-0.09967208471490889,0.05004999999999997,2.5677822608947753
77,-500.0,1.1297417549036877,3.366897327377099,12.598231810331345,11.25508297939523,-0.12265947312761358,0.05004999999999993,2.3369459075927734
78,-500.0,2.667176743491118,3.08201622945467,11.020847417980432,11.778925819126838,-0.09546825164491504,0.05004999999999995,2.411797992706299
79,-500.0,1.6923017165210628,3.332283755359704,11.925416311919689,11.842671008268074,-0.10664818503315286,0.05005000000000001,2.4822124061584474
80,-500.0,2.4933517284646247,3.0886838447636005,10.126337465194053,11.07249034094793,-0.07835501322996236,0.05004999999999996,2.2881412353515627
81,-500.0,1.9861618127597502,3.3500905517082553,12.700340405225754,13.557331679954885,-0.12078611078771297,0.050050000000000074,2.632426639556885
82,-500.0,1.324657182010832,3.5924089904460668,13.883469096899033,13.867425543762446,-0.14643457610421884,0.05004999999999983,2.7120396156311033
83,-500.0,3.1940118386431955,3.223766316303765,11.930021707683801,12.005213664928597,-0.11357340203323928,0.05005000000000005,2.4513227767944334
84,-500.0,3.1182572391848016,3.303345224960391,12.356535775458672,11.745011941419419,-0.11993206777646595,0.05005000000000005,2.5067613677978517
85,-500.0,2.036565342543252,3.3831600948548677,11.884063374400139,11.412895546780753,-0.10935014976242917,0.050050000000000074,2.429249008178711
86,-500.0,5.607262976439041,3.3212496592200504,11.765228435724973,12.979984509970134,-0.10901557343897271,0.05005000000000011,2.5948304595947267
87,-500.0,1.3602743984078578,3.3225036945310675,11.377959676355124,14.690965273578419,-0.09682946006701465,0.050049999999999956,2.6929263763427733
88,-500.0,1.199614709732257,4.003744159372955,17.222250141978265,16.385206229195376,-0.23098454814734493,0.050050000000000136,3.0583321533203125
89,-500.0,1.1197115555388184,3.631695444843896,15.264867493629456,13.637083558952035,-0.18226410086016293,0.0500499999999998,2.648700084686279
90,-500.0,1.2071079347556155,3.589471239630985,14.080792079687118,12.476644808546865,-0.15678732565239795,0.05005000000000005,2.5959235649108887
91,-500.0,1.1923886928840022,3.416400690763702,12.977296461820602,12.339933918313777,-0.1337560880164546,0.05004999999999998,2.457398536682129
92,-500.0,1.4736344780252997,3.302001389933947,11.952251293108798,12.453487476140028,-0.11213664762358506,0.050049999999999935,2.411666702270508
93,-500.0,1.6679254529690888,3.3834129544307214,12.138937272667885,12.064096132993189,-0.11386147814133309,0.05005000000000011,2.5162378997802732
94,-500.0,2.448081082392105,3.0988288271141258,10.691094640583266,10.687360937380058,-0.09460719949683115,0.05005000000000008,2.374011901855469
95,-500.0,1.6506291017934174,3.2604445928535246,11.241342067807913,11.51991039719023,-0.10140513939891287,0.05005000000000011,2.4268689231872558
96,-500.0,2.9571706258265316,3.3548159357391905,12.023079150941223,12.76535538806155,-0.11459483329576962,0.05004999999999993,2.5366298217773435
97,-500.0,1.6398595202345367,3.270406453925035,10.965074854634702,10.301983357391341,-0.09883547240101395,0.050049999999999935,2.284602237701416
98,-500.0,4.456871980146614,3.3337809428043426,10.67576429713983,11.937583878168088,-0.09136303170715138,0.05004999999999992,2.484697940826416
99,-500.0,2.734910240796519,3.3752073679334553,10.637827075861365,12.692294323218025,-0.09441817200224359,0.050050000000000046,2.5136029434204104
100,-500.0,1.5824140071028783,3.6220859987161758,12.08264149608463,11.537233916950493,-0.11984002798662882,0.05005000000000004,2.4883902244567873
101,-500.0,2.4455291596569717,3.6431015974301753,12.370244889445138,13.941020010565204,-0.12390766372136959,0.05005,2.6543564682006835
102,-500.0,1.126920548902253,3.6365017157795325,13.736145925819875,13.700312307660933,-0.1569158663103619,0.05005000000000018,2.692166687011719
103,-500.0,1.7265963098665766,3.704624446477277,14.149926352925599,13.800442068801384,-0.1655628685451521,0.05004999999999989,2.7336490898132326
104,-500.0,1.3965003114834857,3.299297815685779,12.481738320599892,13.528296656759704,-0.13157929638380214,0.05005000000000001,2.563277877807617
105,-500.0,1.9805493939054364,3.591697093962156,12.520793559014797,12.294001759019796,-0.13098297503418607,0.050049999999999935,2.5079718017578125
106,-500.0,4.68625898863574,3.405363801336735,11.973533309012652,13.87130726554463,-0.11346625122284502,0.05004999999999995,2.6747294998168947
107,-500.0,0.32542832617601714,3.8790909554236177,15.66938466143608,13.886250415801616,-0.19898349154220576,0.05005000000000004,2.792635829925537
108,-500.0,1.0186659968677922,3.7717816831048303,14.636567677520215,14.74703542364516,-0.17651199687563554,0.05004999999999998,2.7606087760925293
109,-500.0,0.7491173191424237,3.5237945236811568,13.738681311249733,13.5433182272032,-0.15278072390995961,0.05005000000000009,2.6311292266845703
