config_id,n_seeds,mean_total,std_total,mean_post,std_post
66,3,106.82553333333334,19.609740586079496,154.4434,30.663473119005936
67,3,85.95013333333334,30.430241490388035,45.06386666666667,52.2519616023488
68,3,22.9873,0.43030000000000057,18.668133333333333,2.029211091368597
69,3,63.755266666666664,5.56547752338767,10.097266666666666,0.35984492956457426
70,3,22.5847,0.1186823070217286,21.250266666666665,1.0863572586094006
71,3,186.34253333333334,48.684700280717905,242.503,104.52735843232622
72,3,23.007033333333332,0.18443932154866957,21.0002,2.2498659426730305
73,3,22.805966666666666,0.033394809976003276,19.3414,0.8148156355888114
74,3,22.505666666666666,0.08626316324673729,21.648133333333334,1.2935380061418111
75,3,86.34553333333334,15.834861110958107,107.20700000000001,24.08384783791826
76,3,22.504166666666666,0.029243175842122656,21.019000000000002,1.0990612539799591
77,3,154.2971,36.73281931134609,134.43880000000001,58.83806014783288
78,3,25.237833333333334,1.0014560516235025,13.611466666666667,0.4953599230189434
79,3,29.438366666666667,4.093901406156885,12.509333333333332,1.5565287190840176
80,3,22.4495,0.150581306940803,21.137666666666664,0.9897052557874656
81,3,22.973633333333336,0.544269293028123,18.7746,2.1081110881545113
82,3,45.586600000000004,3.2887972588774748,10.7414,0.21589562292922998
83,3,66.06253333333333,37.82229478129709,80.58413333333333,67.39186333448077
84,3,22.456766666666667,0.13633430724998558,21.155933333333333,0.9688803916548895
85,3,48.4271,8.220724889570263,13.639733333333334,5.325402010490226
86,3,23.0083,0.5897090045098499,18.78473333333333,2.0644517561167017
87,3,125.79183333333333,17.744569321438416,152.12506666666667,30.742920811356445
88,3,78.3548,51.69459885287824,110.36013333333334,94.34045230426518
89,3,58.40796666666667,4.349110448509366,20.745266666666666,3.174332083026811
90,3,22.425133333333335,0.06181426480460085,19.777333333333335,1.4693494115877723
91,3,87.1241,22.83532508351918,93.8164,44.31835104288065
92,3,22.47586666666667,0.014158507454295989,21.62053333333333,1.049523803128511
93,3,31.93423333333333,5.496862019673891,11.7346,0.9706002472696988
94,3,37.912333333333336,5.571381107349715,10.912,0.7170460515197055
95,3,107.6915,17.257655152714115,47.28626666666667,39.4428829931755
96,3,70.13023333333334,3.487335610940442,12.550066666666666,2.7190772871202706
97,3,32.16016666666667,4.444103825669843,11.871466666666667,0.6507986580604886
98,3,101.35463333333334,7.750143385985407,27.49566666666667,9.947518754610789
99,3,27.011566666666667,2.9482536005800677,13.207866666666666,1.3997170047310763
