episode,mean_reward,std_reward
293,-490.350000,26.412639
294,-497.750000,9.807523
295,-499.750000,1.089725
296,-498.200000,7.846018
297,-500.000000,0.000000
298,-500.000000,0.000000
299,-494.600000,23.538054
300,-500.000000,0.000000
301,-500.000000,0.000000
302,-497.400000,11.105854
303,-500.000000,0.000000
304,-490.050000,43.371044
305,-494.350000,24.627779
306,-497.950000,8.935743
307,-500.000000,0.000000
308,-500.000000,0.000000
309,-500.000000,0.000000
310,-500.000000,0.000000
311,-493.900000,26.589284
312,-493.100000,30.076403
313,-500.000000,0.000000
314,-500.000000,0.000000
315,-500.000000,0.000000
316,-495.350000,20.268880
317,-496.050000,17.217651
318,-493.800000,27.025173
319,-500.000000,0.000000
320,-500.000000,0.000000
321,-500.000000,0.000000
322,-498.950000,4.576844
323,-492.500000,32.691742
324,-500.000000,0.000000
325,-500.000000,0.000000
326,-494.400000,24.409834
327,-498.450000,6.756293
328,-500.000000,0.000000
329,-500.000000,0.000000
330,-500.000000,0.000000
331,-500.000000,0.000000
332,-500.000000,0.000000
333,-494.450000,19.905966
334,-492.700000,31.819962
335,-500.000000,0.000000
336,-500.000000,0.000000
337,-500.000000,0.000000
338,-496.400000,15.692036
339,-500.000000,0.000000
340,-500.000000,0.000000
341,-499.050000,4.140954
342,-500.000000,0.000000
343,-500.000000,0.000000
344,-494.600000,23.538054
345,-500.000000,0.000000
346,-492.200000,23.476797
347,-500.000000,0.000000
348,-500.000000,0.000000
349,-500.000000,0.000000
350,-500.000000,0.000000
351,-500.000000,0.000000
352,-500.000000,0.000000
353,-480.950000,48.833877
354,-495.900000,17.871486
355,-500.000000,0.000000
356,-498.500000,6.538348
357,-500.000000,0.000000
358,-500.000000,0.000000
359,-500.000000,0.000000
360,-500.000000,0.000000
361,-500.000000,0.000000
362,-493.350000,28.986678
363,-500.000000,0.000000
364,-500.000000,0.000000
365,-500.000000,0.000000
366,-489.950000,31.209734
367,-500.000000,0.000000
368,-500.000000,0.000000
369,-500.000000,0.000000
370,-500.000000,0.000000
371,-500.000000,0.000000
372,-483.600000,55.763250
373,-500.000000,0.000000
374,-500.000000,0.000000
375,-500.000000,0.000000
376,-500.000000,0.000000
377,-491.800000,35.742971
378,-500.000000,0.000000
379,-491.200000,38.358311
380,-500.000000,0.000000
381,-490.100000,43.153100
382,-494.300000,24.845724
383,-500.000000,0.000000
384,-500.000000,0.000000
385,-500.000000,0.000000
386,-500.000000,0.000000
387,-495.300000,20.486825
388,-500.000000,0.000000
389,-500.000000,0.000000
390,-499.950000,0.217945
391,-487.700000,53.614457
392,-500.000000,0.000000
393,-500.000000,0.000000
394,-500.000000,0.000000
395,-495.950000,17.653541
396,-500.000000,0.000000
397,-500.000000,0.000000
398,-500.000000,0.000000
399,-500.000000,0.000000
400,-500.000000,0.000000
401,-500.000000,0.000000
402,-500.000000,0.000000
403,-500.000000,0.000000
404,-500.000000,0.000000
405,-500.000000,0.000000
406,-497.650000,10.243413
407,-495.200000,14.400000
408,-499.350000,2.833284
409,-496.450000,15.474091
410,-500.000000,0.000000
411,-499.800000,0.871780
412,-500.000000,0.000000
413,-500.000000,0.000000
414,-500.000000,0.000000
415,-500.000000,0.000000
416,-500.000000,0.000000
417,-498.900000,4.794789
418,-500.000000,0.000000
419,-500.000000,0.000000
420,-481.000000,58.986439
421,-500.000000,0.000000
422,-500.000000,0.000000
423,-500.000000,0.000000
424,-500.000000,0.000000
425,-500.000000,0.000000
426,-500.000000,0.000000
427,-500.000000,0.000000
428,-497.850000,9.144807
429,-500.000000,0.000000
430,-498.500000,6.538348
431,-500.000000,0.000000
432,-488.550000,49.909393
433,-500.000000,0.000000
434,-491.350000,37.704476
435,-493.300000,29.204623
436,-500.000000,0.000000
437,-490.550000,30.853646
438,-497.700000,7.349150
439,-500.000000,0.000000
440,-500.000000,0.000000
441,-500.000000,0.000000
442,-500.000000,0.000000
443,-500.000000,0.000000
444,-491.300000,27.664237
445,-500.000000,0.000000
446,-500.000000,0.000000
447,-500.000000,0.000000
448,-500.000000,0.000000
449,-499.950000,0.217945
450,-500.000000,0.000000
451,-499.600000,1.743560
452,-500.000000,0.000000
453,-500.000000,0.000000
454,-500.000000,0.000000
455,-494.350000,24.627779
456,-496.000000,17.435596
457,-496.600000,14.820256
458,-489.000000,47.947888
459,-500.000000,0.000000
460,-494.350000,23.505904
461,-500.000000,0.000000
462,-495.700000,18.743265
463,-500.000000,0.000000
464,-500.000000,0.000000
465,-500.000000,0.000000
466,-500.000000,0.000000
467,-500.000000,0.000000
468,-500.000000,0.000000
469,-499.650000,1.525615
470,-499.600000,1.743560
471,-500.000000,0.000000
472,-500.000000,0.000000
473,-500.000000,0.000000
474,-500.000000,0.000000
475,-498.750000,5.448624
476,-499.950000,0.217945
477,-500.000000,0.000000
478,-497.000000,13.076697
479,-500.000000,0.000000
480,-494.750000,22.884219
481,-498.300000,7.410128
482,-497.100000,12.640807
483,-500.000000,0.000000
484,-500.000000,0.000000
485,-496.200000,16.563816
486,-500.000000,0.000000
487,-500.000000,0.000000
488,-500.000000,0.000000
489,-500.000000,0.000000
490,-494.900000,22.230385
491,-498.950000,4.576844
492,-500.000000,0.000000
493,-499.600000,1.743560
494,-500.000000,0.000000
495,-497.600000,10.461357
496,-500.000000,0.000000
497,-500.000000,0.000000
498,-500.000000,0.000000
499,-500.000000,0.000000
500,-500.000000,0.000000
501,-500.000000,0.000000
502,-500.000000,0.000000
503,-486.050000,42.174015
504,-500.000000,0.000000
505,-500.000000,0.000000
506,-500.000000,0.000000
507,-500.000000,0.000000
508,-500.000000,0.000000
509,-484.000000,69.742383
510,-500.000000,0.000000
511,-500.000000,0.000000
512,-500.000000,0.000000
513,-500.000000,0.000000
514,-489.950000,43.806934
515,-500.000000,0.000000
516,-498.000000,8.717798
517,-500.000000,0.000000
518,-500.000000,0.000000
519,-500.000000,0.000000
520,-500.000000,0.000000
521,-499.300000,3.051229
522,-490.200000,35.514223
523,-500.000000,0.000000
524,-500.000000,0.000000
525,-490.750000,40.319815
526,-499.200000,2.712932
527,-500.000000,0.000000
528,-486.750000,46.207007
529,-500.000000,0.000000
530,-495.850000,18.089431
531,-500.000000,0.000000
532,-498.000000,8.717798
533,-498.650000,5.884514
534,-490.400000,41.845430
535,-495.400000,20.050935
536,-500.000000,0.000000
537,-497.750000,9.807523
538,-499.450000,2.397394
539,-500.000000,0.000000
540,-500.000000,0.000000
541,-500.000000,0.000000
542,-500.000000,0.000000
543,-500.000000,0.000000
544,-499.950000,0.217945
545,-500.000000,0.000000
546,-500.000000,0.000000
547,-500.000000,0.000000
548,-490.900000,39.665980
549,-492.150000,26.226466
550,-500.000000,0.000000
551,-500.000000,0.000000
552,-500.000000,0.000000
553,-500.000000,0.000000
554,-500.000000,0.000000
555,-500.000000,0.000000
556,-495.150000,21.140660
557,-500.000000,0.000000
558,-500.000000,0.000000
559,-475.200000,76.478494
560,-496.350000,15.909981
561,-500.000000,0.000000
562,-496.700000,14.384367
563,-500.000000,0.000000
564,-493.250000,22.165006
565,-500.000000,0.000000
566,-499.850000,0.653835
567,-495.600000,19.179155
568,-491.600000,36.614751
569,-498.400000,6.974238
570,-500.000000,0.000000
571,-494.950000,22.012440
572,-500.000000,0.000000
573,-500.000000,0.000000
574,-492.600000,22.209007
575,-500.000000,0.000000
576,-491.900000,35.307081
577,-500.000000,0.000000
578,-500.000000,0.000000
579,-487.600000,49.653197
580,-490.200000,42.717210
581,-500.000000,0.000000
582,-492.250000,31.138200
583,-499.300000,3.051229
584,-483.800000,61.660036
585,-500.000000,0.000000
586,-500.000000,0.000000
587,-495.700000,18.743265
588,-500.000000,0.000000
589,-500.000000,0.000000
590,-500.000000,0.000000
591,-483.300000,50.220613
592,-499.900000,0.435890
593,-500.000000,0.000000
594,-500.000000,0.000000
595,-500.000000,0.000000
596,-491.650000,36.396806
597,-500.000000,0.000000
598,-500.000000,0.000000
599,-500.000000,0.000000
600,-498.950000,4.576844
601,-500.000000,0.000000
602,-499.300000,3.051229
603,-500.000000,0.000000
604,-500.000000,0.000000
605,-500.000000,0.000000
606,-500.000000,0.000000
607,-500.000000,0.000000
608,-500.000000,0.000000
609,-500.000000,0.000000
610,-494.950000,22.012440
611,-500.000000,0.000000
612,-490.900000,27.562474
613,-498.500000,6.538348
614,-500.000000,0.000000
615,-497.550000,10.679302
616,-500.000000,0.000000
617,-500.000000,0.000000
618,-500.000000,0.000000
619,-500.000000,0.000000
620,-500.000000,0.000000
621,-494.950000,22.012440
622,-487.850000,52.960622
623,-499.400000,2.615339
624,-498.400000,6.974238
625,-494.200000,25.281614
626,-497.750000,9.807523
627,-500.000000,0.000000
628,-487.850000,52.960622
629,-500.000000,0.000000
630,-496.450000,15.474091
631,-498.850000,5.012734
632,-500.000000,0.000000
633,-500.000000,0.000000
634,-500.000000,0.000000
635,-494.650000,23.320109
636,-500.000000,0.000000
637,-500.000000,0.000000
638,-496.550000,15.038201
639,-500.000000,0.000000
640,-499.050000,4.140954
641,-500.000000,0.000000
642,-491.850000,31.639019
643,-500.000000,0.000000
644,-500.000000,0.000000
645,-496.350000,15.909981
646,-495.500000,19.615045
647,-500.000000,0.000000
648,-500.000000,0.000000
649,-500.000000,0.000000
650,-500.000000,0.000000
651,-492.250000,33.781467
652,-495.500000,19.615045
653,-500.000000,0.000000
654,-500.000000,0.000000
655,-500.000000,0.000000
656,-500.000000,0.000000
657,-500.000000,0.000000
658,-500.000000,0.000000
659,-500.000000,0.000000
660,-498.650000,5.884514
661,-500.000000,0.000000
662,-483.400000,49.864216
663,-500.000000,0.000000
664,-500.000000,0.000000
665,-500.000000,0.000000
666,-499.650000,1.525615
667,-497.750000,8.728545
668,-499.400000,2.615339
669,-498.950000,4.576844
670,-500.000000,0.000000
671,-500.000000,0.000000
672,-500.000000,0.000000
673,-500.000000,0.000000
674,-496.800000,13.948477
675,-491.700000,25.141798
676,-500.000000,0.000000
677,-500.000000,0.000000
678,-498.750000,5.448624
679,-495.500000,19.615045
680,-500.000000,0.000000
681,-496.050000,12.823709
682,-495.650000,18.961210
683,-500.000000,0.000000
684,-490.200000,39.835411
685,-490.550000,41.191595
686,-500.000000,0.000000
687,-497.600000,10.461357
688,-496.700000,14.384367
689,-500.000000,0.000000
690,-500.000000,0.000000
691,-495.650000,18.961210
692,-490.500000,33.891739
693,-500.000000,0.000000
694,-491.550000,36.832696
695,-500.000000,0.000000
696,-500.000000,0.000000
697,-500.000000,0.000000
698,-500.000000,0.000000
699,-497.600000,10.461357
700,-488.200000,35.435293
701,-500.000000,0.000000
702,-500.000000,0.000000
703,-500.000000,0.000000
704,-500.000000,0.000000
705,-500.000000,0.000000
706,-500.000000,0.000000
707,-500.000000,0.000000
708,-500.000000,0.000000
709,-499.300000,3.051229
710,-496.300000,16.127926
711,-500.000000,0.000000
712,-500.000000,0.000000
713,-500.000000,0.000000
714,-500.000000,0.000000
715,-492.900000,30.948182
716,-500.000000,0.000000
717,-500.000000,0.000000
718,-500.000000,0.000000
719,-500.000000,0.000000
720,-500.000000,0.000000
721,-500.000000,0.000000
722,-500.000000,0.000000
723,-500.000000,0.000000
724,-500.000000,0.000000
725,-500.000000,0.000000
726,-491.550000,36.832696
727,-500.000000,0.000000
728,-498.200000,7.846018
729,-499.950000,0.217945
730,-500.000000,0.000000
731,-500.000000,0.000000
732,-500.000000,0.000000
733,-500.000000,0.000000
734,-500.000000,0.000000
735,-500.000000,0.000000
736,-500.000000,0.000000
737,-500.000000,0.000000
738,-500.000000,0.000000
739,-499.200000,3.487119
740,-500.000000,0.000000
741,-500.000000,0.000000
742,-500.000000,0.000000
743,-492.400000,33.127632
744,-500.000000,0.000000
745,-488.200000,38.272183
746,-498.200000,7.846018
747,-500.000000,0.000000
748,-489.750000,31.243999
749,-494.050000,17.934534
750,-494.200000,25.281614
751,-496.950000,13.294642
752,-500.000000,0.000000
753,-500.000000,0.000000
754,-500.000000,0.000000
755,-499.550000,1.961505
756,-500.000000,0.000000
757,-500.000000,0.000000
758,-500.000000,0.000000
759,-500.000000,0.000000
760,-500.000000,0.000000
761,-500.000000,0.000000
762,-491.050000,39.012146
763,-500.000000,0.000000
764,-500.000000,0.000000
765,-497.550000,10.679302
766,-500.000000,0.000000
767,-500.000000,0.000000
768,-498.600000,4.386342
769,-500.000000,0.000000
770,-500.000000,0.000000
771,-493.750000,27.243118
772,-500.000000,0.000000
773,-500.000000,0.000000
774,-498.700000,5.666569
775,-500.000000,0.000000
776,-492.350000,33.345577
777,-497.100000,12.640807
778,-500.000000,0.000000
779,-493.000000,30.512293
780,-500.000000,0.000000
781,-496.750000,14.166422
782,-500.000000,0.000000
783,-500.000000,0.000000
784,-500.000000,0.000000
785,-497.950000,8.935743
786,-500.000000,0.000000
787,-498.700000,5.666569
788,-487.400000,42.877033
789,-492.250000,28.028334
790,-500.000000,0.000000
791,-500.000000,0.000000
792,-498.700000,3.950949
793,-497.300000,11.769027
794,-497.700000,10.025468
795,-493.400000,28.768733
796,-488.000000,43.818946
797,-500.000000,0.000000
798,-500.000000,0.000000
799,-487.600000,39.969238
800,-500.000000,0.000000
801,-500.000000,0.000000
802,-499.950000,0.217945
803,-500.000000,0.000000
804,-499.650000,1.525615
805,-496.650000,14.602311
806,-493.600000,19.365949
807,-498.900000,4.794789
808,-500.000000,0.000000
809,-492.700000,24.829619
810,-500.000000,0.000000
811,-500.000000,0.000000
812,-498.550000,6.320403
813,-500.000000,0.000000
814,-490.350000,30.905137
815,-500.000000,0.000000
816,-500.000000,0.000000
817,-498.950000,4.576844
818,-500.000000,0.000000
819,-500.000000,0.000000
820,-500.000000,0.000000
821,-494.150000,25.499559
822,-497.550000,10.679302
823,-495.750000,18.525321
824,-497.950000,8.935743
825,-497.600000,10.461357
826,-500.000000,0.000000
827,-500.000000,0.000000
828,-500.000000,0.000000
829,-500.000000,0.000000
830,-500.000000,0.000000
831,-500.000000,0.000000
832,-500.000000,0.000000
833,-500.000000,0.000000
834,-495.000000,21.794495
835,-500.000000,0.000000
836,-500.000000,0.000000
837,-497.450000,11.115192
838,-497.450000,11.115192
839,-500.000000,0.000000
840,-500.000000,0.000000
841,-494.450000,24.191889
842,-500.000000,0.000000
843,-500.000000,0.000000
844,-500.000000,0.000000
845,-497.300000,11.769027
846,-500.000000,0.000000
847,-499.350000,2.833284
848,-491.000000,39.230090
849,-499.300000,3.051229
850,-500.000000,0.000000
851,-500.000000,0.000000
852,-500.000000,0.000000
853,-500.000000,0.000000
854,-497.500000,9.609891
855,-498.450000,6.756293
856,-500.000000,0.000000
857,-495.900000,17.871486
858,-500.000000,0.000000
859,-496.300000,16.127926
860,-496.000000,17.435596
861,-499.850000,0.653835
862,-492.250000,33.781467
863,-500.000000,0.000000
864,-498.750000,5.448624
865,-493.450000,21.008272
866,-500.000000,0.000000
867,-492.400000,33.127632
868,-500.000000,0.000000
869,-500.000000,0.000000
870,-499.400000,2.615339
871,-496.700000,9.920181
872,-500.000000,0.000000
873,-500.000000,0.000000
874,-500.000000,0.000000
875,-500.000000,0.000000
876,-494.200000,25.281614
877,-500.000000,0.000000
878,-500.000000,0.000000
879,-487.500000,54.486237
880,-500.000000,0.000000
881,-500.000000,0.000000
882,-500.000000,0.000000
883,-496.650000,14.602311
884,-500.000000,0.000000
885,-495.950000,17.653541
886,-500.000000,0.000000
887,-497.950000,8.935743
888,-500.000000,0.000000
889,-500.000000,0.000000
890,-498.050000,8.499853
891,-498.650000,5.884514
892,-500.000000,0.000000
893,-500.000000,0.000000
894,-500.000000,0.000000
895,-490.850000,39.883925
896,-495.350000,20.268880
897,-500.000000,0.000000
898,-500.000000,0.000000
899,-500.000000,0.000000
900,-492.400000,33.127632
901,-498.450000,6.756293
902,-500.000000,0.000000
903,-498.750000,5.448624
904,-500.000000,0.000000
905,-500.000000,0.000000
906,-495.200000,20.922715
907,-500.000000,0.000000
908,-500.000000,0.000000
909,-500.000000,0.000000
910,-500.000000,0.000000
911,-500.000000,0.000000
912,-500.000000,0.000000
913,-500.000000,0.000000
914,-500.000000,0.000000
915,-500.000000,0.000000
916,-498.250000,7.628073
917,-496.500000,15.256146
918,-500.000000,0.000000
919,-500.000000,0.000000
920,-500.000000,0.000000
921,-500.000000,0.000000
922,-500.000000,0.000000
923,-500.000000,0.000000
924,-496.200000,16.110866
925,-500.000000,0.000000
926,-500.000000,0.000000
927,-500.000000,0.000000
928,-500.000000,0.000000
929,-500.000000,0.000000
930,-500.000000,0.000000
931,-500.000000,0.000000
932,-500.000000,0.000000
933,-494.300000,24.845724
934,-500.000000,0.000000
935,-500.000000,0.000000
936,-493.400000,21.093601
937,-500.000000,0.000000
938,-500.000000,0.000000
939,-500.000000,0.000000
940,-500.000000,0.000000
941,-500.000000,0.000000
942,-490.700000,40.537760
943,-494.700000,23.102164
944,-500.000000,0.000000
945,-492.550000,32.473797
946,-500.000000,0.000000
947,-500.000000,0.000000
948,-500.000000,0.000000
949,-500.000000,0.000000
950,-500.000000,0.000000
951,-500.000000,0.000000
952,-492.600000,32.255852
953,-489.900000,44.024879
954,-500.000000,0.000000
955,-500.000000,0.000000
956,-500.000000,0.000000
957,-500.000000,0.000000
958,-500.000000,0.000000
959,-498.250000,7.628073
960,-500.000000,0.000000
961,-494.700000,23.102164
962,-500.000000,0.000000
963,-494.750000,15.757141
964,-496.900000,13.512587
965,-500.000000,0.000000
966,-500.000000,0.000000
967,-500.000000,0.000000
968,-500.000000,0.000000
969,-500.000000,0.000000
970,-491.250000,38.140366
971,-500.000000,0.000000
972,-500.000000,0.000000
973,-495.950000,17.653541
974,-500.000000,0.000000
975,-500.000000,0.000000
976,-500.000000,0.000000
977,-490.150000,42.935155
978,-487.600000,38.811596
979,-500.000000,0.000000
980,-496.500000,15.256146
981,-500.000000,0.000000
982,-500.000000,0.000000
983,-500.000000,0.000000
984,-493.100000,30.076403
985,-500.000000,0.000000
986,-487.100000,56.229796
987,-500.000000,0.000000
988,-500.000000,0.000000
989,-500.000000,0.000000
990,-500.000000,0.000000
991,-500.000000,0.000000
992,-500.000000,0.000000
993,-500.000000,0.000000
994,-500.000000,0.000000
995,-500.000000,0.000000
996,-500.000000,0.000000
997,-500.000000,0.000000
998,-497.450000,9.259995
999,-500.000000,0.000000
1000,-496.950000,13.294642
1001,-500.000000,0.000000
1002,-500.000000,0.000000
1003,-500.000000,0.000000
1004,-496.950000,13.294642
1005,-500.000000,0.000000
1006,-498.400000,6.974238
1007,-500.000000,0.000000
1008,-500.000000,0.000000
1009,-500.000000,0.000000
1010,-500.000000,0.000000
1011,-500.000000,0.000000
1012,-500.000000,0.000000
1013,-500.000000,0.000000
1014,-494.200000,25.281614
1015,-500.000000,0.000000
1016,-500.000000,0.000000
1017,-500.000000,0.000000
1018,-489.750000,31.425905
1019,-500.000000,0.000000
1020,-500.000000,0.000000
1021,-500.000000,0.000000
1022,-500.000000,0.000000
1023,-495.600000,19.179155
1024,-494.300000,20.542882
1025,-500.000000,0.000000
1026,-497.350000,11.551082
1027,-500.000000,0.000000
1028,-492.150000,34.217357
1029,-500.000000,0.000000
1030,-499.150000,3.705064
1031,-500.000000,0.000000
1032,-500.000000,0.000000
1033,-489.600000,45.332549
1034,-499.450000,2.397394
1035,-493.750000,27.243118
1036,-498.350000,7.192183
1037,-481.000000,46.293628
1038,-498.550000,6.320403
1039,-497.300000,11.769027
1040,-490.700000,40.537760
1041,-500.000000,0.000000
1042,-500.000000,0.000000
1043,-500.000000,0.000000
1044,-498.400000,6.974238
1045,-500.000000,0.000000
1046,-500.000000,0.000000
1047,-496.500000,15.256146
1048,-487.900000,47.118892
1049,-500.000000,0.000000
1050,-500.000000,0.000000
1051,-498.700000,5.666569
1052,-500.000000,0.000000
1053,-497.250000,11.986972
1054,-500.000000,0.000000
1055,-486.700000,57.973356
1056,-497.600000,10.461357
1057,-498.300000,7.410128
1058,-499.600000,1.743560
1059,-496.950000,9.733833
1060,-500.000000,0.000000
1061,-500.000000,0.000000
1062,-500.000000,0.000000
1063,-499.550000,1.961505
1064,-500.000000,0.000000
1065,-500.000000,0.000000
1066,-499.500000,2.179449
1067,-500.000000,0.000000
1068,-500.000000,0.000000
