episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010464,0.376027,0
1,1,1.484206,0.000000,0.010464,0.376027,1
2,0,0.456247,0.000000,0.010464,0.376027,1
3,0,1.811756,0.000014,0.010464,0.376027,1
4,0,0.157961,0.000113,0.010464,0.376218,0
5,0,1.541343,0.000306,0.010464,0.377612,0
6,1,0.239458,0.000245,0.010464,0.380433,0
7,1,2.445489,0.000196,0.010464,0.379524,1
8,0,0.048523,0.000157,0.010464,0.378806,1
9,0,1.018169,0.000210,0.010464,0.378239,1
10,1,0.754825,0.000168,0.010464,0.379019,1
11,0,1.825531,0.000164,0.010464,0.378408,0
12,0,0.127680,0.000300,0.010464,0.378354,1
13,1,1.323634,0.000240,0.010464,0.380343,0
14,0,0.902202,0.000279,0.010464,0.379453,1
15,0,0.874825,0.000464,0.010464,0.380030,1
16,1,0.834498,0.000371,0.010464,0.382849,1
17,1,1.859729,0.000297,0.010464,0.381419,1
18,1,0.265501,0.000237,0.010464,0.380299,1
19,0,2.226568,0.000190,0.010464,0.379418,0
20,1,0.049912,0.000152,0.010464,0.378723,1
21,0,1.439075,0.000122,0.010464,0.378173,1
22,0,0.387587,0.000097,0.010464,0.377737,1
23,0,1.614518,0.000209,0.010464,0.377391,1
24,0,0.198781,0.000453,0.010464,0.378997,1
25,0,1.393258,0.000811,0.010464,0.382679,0
26,1,0.269806,0.000754,0.010464,0.388506,0
27,1,2.736365,0.000603,0.010464,0.387542,0
28,1,0.027837,0.000483,0.010464,0.385062,1
29,0,1.185579,0.000386,0.010464,0.383143,1
30,0,0.587601,0.000353,0.010464,0.381649,0
31,0,1.300760,0.000492,0.010464,0.381148,0
32,1,0.372348,0.000394,0.010464,0.383292,1
33,0,2.563680,0.000432,0.010464,0.381766,1
34,1,0.013613,0.000346,0.010464,0.382362,0
35,1,0.889917,0.000277,0.010464,0.381038,0
36,0,1.550238,0.000221,0.010464,0.380000,0
37,1,0.263902,0.000177,0.010464,0.379182,1
38,1,2.325237,0.000142,0.010464,0.378537,0
39,0,0.059683,0.000113,0.010464,0.378025,0
40,1,1.212908,0.000091,0.010464,0.377620,0
41,0,0.843013,0.000073,0.010464,0.377297,0
42,0,1.179582,0.000058,0.010464,0.377041,1
43,0,0.618847,0.000155,0.010464,0.376836,0
44,1,1.296843,0.000124,0.010464,0.378211,1
45,0,0.886761,0.000164,0.010464,0.377767,1
46,1,0.944898,0.000131,0.010464,0.378350,1
47,0,1.462817,0.000141,0.010464,0.377878,0
48,1,0.320354,0.000113,0.010464,0.378012,1
49,0,2.336408,0.000106,0.010464,0.377609,0
50,0,0.032863,0.000238,0.010464,0.377511,1
51,0,0.710409,0.000495,0.010464,0.379423,0
52,1,1.054719,0.000438,0.010464,0.383342,1
53,1,1.436825,0.000351,0.010464,0.382451,0
54,0,0.678596,0.000296,0.010464,0.381108,0
55,1,1.249334,0.000236,0.010464,0.380281,0
56,1,0.930144,0.000189,0.010464,0.379404,1
57,1,1.336995,0.000151,0.010464,0.378712,1
58,1,0.612176,0.000121,0.010464,0.378164,1
59,0,1.589624,0.000097,0.010464,0.377730,0
60,0,0.366490,0.000077,0.010464,0.377385,0
61,1,1.894464,0.000062,0.010464,0.377111,1
62,1,0.168317,0.000050,0.010464,0.376892,1
63,1,1.793569,0.000049,0.010464,0.376718,1
64,0,0.162087,0.000039,0.010464,0.376713,1
65,1,2.083676,0.000037,0.010464,0.376575,1
66,1,0.076057,0.000142,0.010464,0.376540,1
67,1,1.207241,0.000356,0.010464,0.378034,0
68,1,0.504170,0.000671,0.010464,0.381191,0
69,1,1.300820,0.001077,0.010464,0.386168,1
70,0,0.334381,0.001051,0.010464,0.393158,0
71,0,2.723122,0.000841,0.010464,0.392693,0
72,1,0.028802,0.000786,0.010464,0.389008,0
73,1,0.634294,0.000906,0.010464,0.388078,0
74,0,1.130087,0.000728,0.010464,0.390140,0
75,0,1.326238,0.000582,0.010464,0.387105,0
76,1,0.856063,0.000466,0.010464,0.384725,0
77,1,0.975173,0.000514,0.010464,0.382881,1
78,1,0.737875,0.000722,0.010464,0.383637,0
79,0,0.970017,0.000592,0.010464,0.387011,1
80,0,1.667867,0.000474,0.010464,0.384888,1
81,0,0.445330,0.000379,0.010464,0.383008,1
82,1,2.195563,0.000303,0.010464,0.381543,1
83,1,0.051155,0.000248,0.010464,0.380397,1
84,1,0.947998,0.000364,0.010464,0.379576,0
85,0,0.766276,0.000291,0.010464,0.381316,1
86,1,1.941948,0.000327,0.010464,0.380219,1
87,1,0.082153,0.000524,0.010464,0.380757,1
88,1,1.039569,0.000856,0.010464,0.383802,1
89,1,0.559504,0.001296,0.010464,0.389269,1
90,1,1.053022,0.001821,0.010464,0.397230,0
91,1,0.455918,0.002410,0.010464,0.407816,1
92,1,1.012805,0.003042,0.010464,0.421126,1
93,1,0.418308,0.003702,0.010464,0.437132,1
94,1,0.919841,0.004374,0.010464,0.455606,1
95,0,0.431152,0.004114,0.010464,0.476071,0
96,1,3.443238,0.004117,0.010464,0.467985,1
97,1,0.010000,0.004315,0.010464,0.468082,0
98,1,0.010000,0.004653,0.010464,0.474229,1
99,1,0.086538,0.005088,0.010464,0.484993,1
100,1,0.572668,0.005585,0.010464,0.499242,0
101,1,0.628832,0.006118,0.010464,0.515925,0
102,0,0.551078,0.005511,0.010464,0.534005,0
103,1,3.729629,0.005262,0.010464,0.513415,0
104,1,0.010000,0.005274,0.010464,0.505027,1
105,0,0.010000,0.004353,0.010464,0.505447,1
106,1,0.586003,0.003907,0.010464,0.475410,1
107,1,0.659082,0.003812,0.010464,0.461696,0
108,1,0.561929,0.003971,0.010464,0.458868,0
109,1,0.606490,0.004306,0.010464,0.463620,1
110,1,0.541517,0.004760,0.010464,0.473955,1
111,1,0.559625,0.005286,0.010464,0.488446,0
112,1,0.520088,0.005850,0.010464,0.505836,1
113,0,0.520499,0.005075,0.010464,0.524894,0
114,0,4.198240,0.004060,0.010464,0.498797,1
115,1,0.010000,0.003248,0.010464,0.466325,1
116,0,0.020093,0.002598,0.010464,0.442705,1
117,0,2.243479,0.002079,0.010464,0.425715,1
118,1,0.306073,0.001663,0.010464,0.413447,0
119,0,0.949348,0.001330,0.010464,0.404497,0
120,1,2.422041,0.001064,0.010464,0.397883,1
121,1,0.010617,0.000851,0.010464,0.392936,1
122,1,0.142682,0.000681,0.010464,0.389192,1
