episode,reward,unexpected,expected,variance,actor_lr,abs_td
141,0.0,0.0019055039074057833,0.08565626951641114,0.007490404480550852,0.5,0.008305934568246206
142,0.0,0.0013592096817458402,0.0836646656972831,0.004821568118551603,0.5,0.00884252328139085
143,0.0,0.001993047063550283,0.08695823137968894,0.008622369853158791,0.5,0.008012595276037851
144,0.0,0.003396882078689447,0.08839629004151965,0.009375082574000484,0.5,0.011466809009250841
145,0.0,0.0009980011518791,0.08548726618117203,0.006097458233987844,0.5,0.009180857351532689
146,0.0,0.0038833348222704067,0.08335849225499055,0.006076503027644422,0.5,0.009057422203046304
147,0.0,0.00567472194357532,0.08390850331357194,0.007421731119975448,0.5,0.010622699856758117
148,0.0,0.0047115261225189956,0.07533946335592841,0.005304649595636875,0.5,0.006337454915046692
149,0.0,0.005314889892639624,0.07362769639843718,0.00475383411061817,0.5,0.008032144446458136
150,0.0,0.004809920264016174,0.0700808592305344,0.004425613492055506,0.5,0.006132392853987021
151,0.0,0.016289150954776243,0.0697913119539493,0.003971052705310285,0.5,0.023748252540826797
152,0.0,0.008797221041716562,0.06942031353395522,0.004882517298683524,0.5,0.010952451825141906
153,0.0,0.007991830047292823,0.07029355790847504,0.005605035345070064,0.5,0.010910104649762312
154,0.0,0.004531900092812701,0.072765204932928,0.006053728322327441,0.5,0.008965358138084412
155,0.0,0.00743035454775679,0.07393971644443877,0.006845564930699766,0.5,0.011272343806922436
156,0.0,0.020867396639554652,0.07448930538193743,0.007219003008988996,0.5,0.019851061205069225
157,0.0,0.002666021514429176,0.0712661690600121,0.003849599285916026,0.5,0.005653337442449161
158,0.0,0.0010164012434291706,0.06609582633401313,0.0036365422746983535,0.5,0.004465383657237939
159,0.0,0.003821615574572445,0.062236597766932834,0.003530969722317411,0.5,0.004552079388847599
160,0.0,0.011401417314429585,0.062347478038735867,0.004151407987452471,0.5,0.012025382656317491
161,0.0,0.028444687938793456,0.06383137041443339,0.0074773678622607675,0.5,0.018480322190693448
162,0.0,0.03126424621229458,0.06542495933555535,0.00689045418985188,0.5,0.01422654688358307
163,0.0,0.007882782920284964,0.06426050660561142,0.0033316507159421842,0.5,0.006449209650357565
164,0.0,0.0015742892324343992,0.061033396531425345,0.0032244908423828228,0.5,0.003735534694730019
165,0.0,0.007791339484223168,0.060711961083639084,0.003579277152311988,0.5,0.011102037504315376
166,1.0,0.15314431634522396,0.0637745354776025,0.005218328384216875,0.5,0.033416550420224664
167,0.0,0.011227437397867772,0.06326442734537202,0.0040325431308398645,0.5,0.008346188730663723
168,0.0,0.006815107555473617,0.06901825941703985,0.006000240488598744,0.5,0.00776078082897045
169,0.0,0.011906523292784799,0.07228702629836525,0.007230978284496814,0.5,0.013701581085721651
170,0.0,0.012633016126543224,0.07025924869167714,0.0035357917950022966,0.5,0.012696103192865849
171,0.0,0.014460386063892518,0.07244676866807329,0.007072566903661937,0.5,0.014148158580064773
172,0.0,0.005317081032860512,0.062084270422315235,0.00308668619254604,0.5,0.004977962510152297
173,0.0,0.015816088633473877,0.0617446338058355,0.0034825960432903636,0.5,0.017945767276816897
174,0.0,0.007421231636456822,0.060898699769337095,0.003651357172722263,0.5,0.007618975958653859
175,0.0,0.006817672363582421,0.059505009488980604,0.003060048882616684,0.5,0.008867181837558746
176,0.0,0.005346392731902996,0.05810477444981105,0.0031159784134832166,0.5,0.00549032503650302
177,0.0,0.007979939109049036,0.05646345609084973,0.002925371789994339,0.5,0.006421320317756562
178,0.0,0.006876666951785674,0.055380605622524545,0.0027098312880843877,0.5,0.007781164348125457
179,0.0,0.016040262036930913,0.06003105017707903,0.006604254367716965,0.5,0.01267412624188832
180,0.0,0.020355001790072547,0.05910069073683378,0.0025865758303552865,0.5,0.012922362983226776
181,0.0,0.005382009337585762,0.052516410678114724,0.0024276092764921485,0.5,0.0043046922236680985
182,0.0,0.016655065471655996,0.052381181425230156,0.0026353106035717894,0.5,0.01733149481671197
183,0.0,0.005771367875014489,0.051809313157804925,0.0025360903057914516,0.5,0.006168717375168433
184,0.0,0.005727044326780337,0.048447027350103776,0.0022271252213977278,0.5,0.002740985304117203
185,1.0,0.1028877358414781,0.05437089727299381,0.005028592176077997,0.5,0.0322862008915228
186,0.0,0.0533350627973405,0.05619025180331021,0.004146236236780309,0.5,0.012055520827953633
187,0.0,0.013583665159247115,0.05772908225119069,0.003577066194067927,0.5,0.0076910241487178396
188,0.0,0.0083965979302311,0.05168206663466934,0.002380226604226563,0.5,0.0048707036508454215
189,0.0,0.028401295906675658,0.05203096506867457,0.003373071418276855,0.5,0.022901032652173723
190,0.0,0.022019788394631673,0.0514306447853071,0.00235660561156692,0.5,0.012528112158179283
191,0.0,0.011444490070157793,0.052119945353699106,0.0028166805705226654,0.5,0.006578911628041949
192,0.0,0.00955787095259285,0.04802011739319839,0.002147471912903711,0.5,0.004343373328447342
193,0.0,0.011111890313816432,0.04693899261078439,0.002175924655748531,0.5,0.004736217260360717
194,0.0,0.01030344534003017,0.045540087672426705,0.0020720397436525674,0.5,0.004224091246724129
195,0.0,0.009188981298253365,0.04575891291576877,0.0022191244384480845,0.5,0.006307594064209197
196,0.0,0.008876724594961931,0.04433330312999966,0.001978827601997182,0.5,0.004016260877251625
197,0.0,0.009688309581368385,0.04388879272823669,0.0019850305980071425,0.5,0.003758116215467453
198,0.0,0.009398554541544153,0.043008199999205375,0.0018263499822933228,0.5,0.0029179923236370086
199,0.0,0.009099478230563667,0.04177299808451667,0.0017548355238977819,0.5,0.0028923099488019945
200,0.0,0.021154455450933956,0.043311063653808844,0.002458133056342345,0.5,0.00793583716811805
201,0.0,0.050211011704144506,0.0440234704768122,0.003981527494033799,0.5,0.030374547466635704
202,0.0,0.008363337111559505,0.04206711329456239,0.0017541409283876419,0.5,0.0029473857581615447
203,0.0,0.008445878754811858,0.04098557804104146,0.0016456145921256394,0.5,0.0023529500514268874
204,0.0,0.008449326450373489,0.04156066621529919,0.0018681092350743712,0.5,0.0023985712975263594
205,0.0,0.02545150911216358,0.0427761261318274,0.0019783271243795754,0.5,0.004375916222731272
206,0.0,0.008130381464642048,0.04243535508919747,0.002034216223983094,0.5,0.003944293782114983
207,0.0,0.009654406539471956,0.04118110453252584,0.0016806373093277217,0.5,0.002672591805458069
208,0.0,0.01262558999425109,0.04090330837627967,0.0016452208122548957,0.5,0.006786285589138667
209,0.0,0.013113939419577378,0.0403514990115775,0.0014254272682592273,0.5,0.0070043372757294595
210,0.0,0.009083108582252359,0.041259526382954,0.00210121382817464,0.5,0.005535240082637123
211,0.0,0.016804046651627758,0.04140712298160859,0.0019442029151832685,0.5,0.009829758666455746
212,0.0,0.043408281863935416,0.043854167064156416,0.003915452431621296,0.5,0.015269601451499122
213,0.0,0.22598072718218992,0.04853087335290564,0.0035512818933718586,0.5,0.02904870140958916
214,0.0,0.01068490532988756,0.051463804305010005,0.00332506978125109,0.5,0.0071261716277703
215,1.0,0.10174030154121379,0.04757208836261771,0.0020127111045014742,0.5,0.012977389933226944
216,0.0,0.006207013447651239,0.04345510535507722,0.0016708930812051727,0.5,0.004000624434815513
217,0.0,0.007941505981152881,0.03967964615509251,0.0014880141266621649,0.5,0.002952306419610977
218,0.0,0.029596014774479408,0.039845730279933454,0.0019951795402448624,0.5,0.03447641432285309
219,0.0,0.008110357037342567,0.0401412589937603,0.0017324711994401046,0.5,0.003958289910640035
220,0.0,0.01548294004142646,0.03996283009871267,0.0015489961854958285,0.5,0.012059507270654043
221,0.0,0.019010241278788052,0.04284546026099839,0.0030666939661993333,0.5,0.011614027743538221
222,0.0,0.011094865495118825,0.04743155440842878,0.0036540820078431245,0.5,0.00742542656028972
223,0.0,0.014652833934478422,0.04614580126115314,0.0014744693180546165,0.5,0.010086294795785631
224,0.0,0.006936033866551241,0.04223520987483906,0.0015054266596774733,0.5,0.003912178769944206
225,0.0,0.006709508057755487,0.04077369468790815,0.0014479641469993761,0.5,0.0046767630747386385
226,0.0,0.033098419970538834,0.044825996798327605,0.002761700779807811,0.5,0.00852839435849871
227,0.0,0.008664796787665912,0.04410579252588648,0.0020852646429557354,0.5,0.005451287105679512
228,0.0,0.013179406544583168,0.041936827900891566,0.0015970648964866996,0.5,0.005019880702783321
229,0.0,0.006859587880632371,0.0380587129842497,0.0012533103567658969,0.5,0.003021011661205973
230,0.0,0.024350125366381134,0.04054454543736267,0.003822691971436143,0.5,0.014547235642870268
231,0.0,0.00799033999512757,0.03785240413146706,0.0014108085236512124,0.5,0.002892621085047722
232,0.0,0.007977369488556011,0.0371389666537137,0.0014418557862924456,0.5,0.0034693050696406255
233,0.0,0.007534127268270946,0.034959242039346264,0.0011524726822972299,0.5,0.002468939945101738
234,0.0,0.017557230326579534,0.037497233696605396,0.0018425480110988933,0.5,0.006476771466586055
235,0.0,0.01010208193088986,0.03702425935754857,0.0013299186590730267,0.5,0.005555298179388046
236,0.0,0.04907311938601655,0.04132704547609629,0.0031243015225205957,0.5,0.013094413897086835
237,0.0,0.00699329059786041,0.03902746446855934,0.0012395357751005956,0.5,0.004055139976878499
238,0.0,0.006572531228942965,0.03639858159788209,0.001126523839584628,0.5,0.0031914300605898997
239,0.0,0.006498558202655933,0.03443761889608484,0.001147695534164086,0.5,0.003067594766616821
240,0.0,0.034351665054831546,0.035788457030457674,0.004109658650122583,0.5,0.030929312109947205
241,0.0,0.006065288471748064,0.03419841771291958,0.001152451203748835,0.5,0.0026110675227776
242,0.0,0.011590317782613605,0.03471842052889299,0.0012935666848480811,0.5,0.0037220217944944605
243,0.0,0.01844362175720155,0.04058502126324551,0.0022840273687878337,0.5,0.0063829226812846225
244,0.0,0.04692745168142411,0.04077317294397808,0.002121100784279406,0.5,0.025711001455783845
245,0.0,0.006092535044973691,0.038662671590314356,0.0011979970958135608,0.5,0.004109357173244159
246,1.0,0.2509964158588254,0.043605027749683334,0.005643019929993898,0.5,0.10107994178930918
247,0.0,0.006631070846771925,0.03649732954811636,0.0010627670877147465,0.5,0.0036027247458696367
248,0.0,0.011412544371679392,0.037312848249368355,0.0018783976529015316,0.5,0.010033278238205682
249,0.0,0.015103159390787999,0.03690029798075647,0.001358810394628753,0.5,0.004595657940520797
250,0.0,0.017918476365637502,0.036272756487450805,0.001316155752853596,0.5,0.004141252372682709
251,0.0,0.008203649129399982,0.03619744502985551,0.001397443619207479,0.5,0.004375337660312653
252,0.0,0.01736701617399269,0.036543261013719214,0.0016049639991251752,0.5,0.010922388359904289
253,0.0,0.03198708218516528,0.03910339528517847,0.002080332273447023,0.5,0.00933055216219367
254,0.0,0.012017943504297234,0.03791558754279412,0.0013438125069324786,0.5,0.006509397465449113
255,0.0,0.00922730764598617,0.035454130442875605,0.0010589688348485843,0.5,0.004128226585555495
256,0.0,0.008517393373320602,0.03470937724445953,0.0010633526520299104,0.5,0.006594503919283549
257,0.0,0.027559556440054603,0.03485833698150321,0.0019263889698777348,0.5,0.059927769005298615
258,0.0,0.010568471103676196,0.034935876612814436,0.0012986455163311052,0.5,0.004822259849828222
259,0.0,0.018108495192287133,0.03913010490734872,0.0023352691864905258,0.5,0.006524462832344903
260,0.0,0.01587179106143288,0.03910147239570988,0.0016732880021803655,0.5,0.0057255208492279054
261,0.0,0.006062201678586579,0.03824752881434923,0.0015835493198080388,0.5,0.006221112928220204
262,1.0,0.2955029027289609,0.04507195628706515,0.004614052511492951,0.5,0.06607608828279707
263,0.0,0.021357128671419756,0.043894238368590334,0.0018426714104862185,0.5,0.007795143406838179
264,0.0,0.005755912935697944,0.0355275999051793,0.0009888327994849533,0.5,0.0031609378755092623
265,0.0,0.007565602487400583,0.03238267020230403,0.000956708017620258,0.5,0.002903155833482742
266,0.0,0.016818663993511916,0.03324054674041974,0.0017134573815080028,0.5,0.01395585760474205
267,0.0,0.009338729698550817,0.032882197577208,0.0010659575096464583,0.5,0.005263698952538627
268,0.0,0.04274465490858537,0.04124215476812952,0.004409219347068976,0.5,0.017175358431092625
269,0.0,0.025234718197982696,0.03993928074150783,0.0009532890354211514,0.5,0.010978688987401815
270,0.0,0.011212090594180088,0.03948048416458396,0.0015987412051273215,0.5,0.0069885140186861944
271,0.0,0.00660531575689065,0.03342993257431621,0.0009136831894284114,0.5,0.002880019322037697
272,0.0,0.007168586015070968,0.032818134077574924,0.0011183058784107666,0.5,0.004022230944001531
273,0.0,0.008822886586068461,0.03248323259860126,0.0011303555517224596,0.5,0.003391946405172348
274,0.0,0.033918822040216665,0.033645036292910345,0.0013092816012748886,0.5,0.006671073654341319
275,1.0,0.15121502123192992,0.03987458851091977,0.004549151499910901,0.5,0.048822433820792606
276,1.0,0.17852075155364344,0.04411264011757352,0.0023762010471392913,0.5,0.019500593409726496
277,0.0,0.021522669057079637,0.04423164265719993,0.0022335862370461905,0.5,0.01114407317204909
278,0.0,0.008766130921177843,0.040048919045571285,0.0009406570736448177,0.5,0.007090688165691163
279,0.0,0.009676021202792992,0.03780693900533658,0.0010297649966863295,0.5,0.00874159038066864
280,0.0,0.03867201691344945,0.03872439378047385,0.0028508424376403646,0.5,0.03461606587682452
281,0.0,0.02513927801385591,0.040450051049606306,0.0026196170947514474,0.5,0.015803863343439604
282,0.0,0.023855239926589573,0.041325323220158694,0.0023289853545267964,0.5,0.016862275699774425
283,0.0,0.013863071638460395,0.03980317118922138,0.001519231865478849,0.5,0.006883840669285168
284,0.0,0.036451809396978674,0.04509939247595014,0.00339217371139158,0.5,0.01568548132975896
285,0.0,0.0069538267779556415,0.03716406394423417,0.001154622269095853,0.5,0.004569493234157562
286,0.0,0.011933426927907782,0.036524727658089944,0.0013269708363968932,0.5,0.0050858496360375845
287,0.0,0.013032441890097814,0.0348116165136414,0.001129961210994445,0.5,0.005141665763927229
288,0.0,0.045464905099338274,0.036278395238437115,0.0028299195885968706,0.5,0.02479395932621426
289,0.0,0.011754334638811072,0.03647633804280111,0.0014530232474498916,0.5,0.00601798544327418
290,0.0,0.014826766430897363,0.03561298520090706,0.0009870536887319759,0.5,0.011125798337161541
291,0.0,0.24576195167011763,0.0399395136615682,0.005260658123566268,0.5,0.09101943557079022
292,0.0,0.32047569187068325,0.04321967219277904,0.0053781474390151825,0.5,0.09102703766389326
293,1.0,0.12465434319790313,0.04514382171616054,0.002566311032848155,0.5,0.025260119837649326
294,0.0,0.1788593913460313,0.046386153436700196,0.003821646781741745,0.5,0.026189201407962374
295,0.0,0.007466009334825368,0.043370471059552114,0.0013917290048222198,0.5,0.00828073647889224
296,0.0,0.011123071286685887,0.0473256986684359,0.004124263518447565,0.5,0.017291049388321964
297,0.0,0.03398942978700803,0.051494357484364824,0.003854459076298072,0.5,0.021610600983395296
298,0.0,0.022878873648225263,0.045434305374671975,0.0015263056737804335,0.5,0.009163358345113951
299,0.0,0.023343742015973015,0.04542324167702888,0.0023326269330699806,0.5,0.01661508692347485
300,0.0,0.031198432256743097,0.04647191813037848,0.0029648750241904054,0.5,0.02194357756525278
301,0.0,0.004751636928611987,0.03959818722575061,0.0010136532209192714,0.5,0.004730541755755742
302,0.0,0.006308134790234474,0.03802081955540652,0.0010865079137780097,0.5,0.009142186978588934
303,0.0,0.20731593945554275,0.0401399690710137,0.0017629962193313987,0.5,0.015160695016384125
304,0.0,0.02137917942933045,0.039319276605472665,0.001530207382466901,0.5,0.010218170182458285
305,0.0,0.04980929198038696,0.04007133729428417,0.0031954346457496287,0.5,0.0383601188659668
306,0.0,0.011712852340993125,0.039607381863834806,0.0015115797937409405,0.5,0.011229924419346978
307,1.0,0.15245908662180935,0.04269326015637606,0.0046592577620266145,0.5,0.08220890107063147
308,0.0,0.21843154639432058,0.04430128353061917,0.0039155460868237745,0.5,0.04772037102116479
309,0.0,0.14298337990229656,0.043132321506184276,0.0009774038076607718,0.5,0.018152731988165114
310,1.0,0.10350165283281185,0.04524136680959599,0.0029162364577025395,0.5,0.02853701789589489
311,0.0,0.03486781635712629,0.0473850019016101,0.0034543501446023584,0.5,0.01697767898440361
