episode,reward,unexpected,expected,variance,td2,delta_var,actor_lr,abs_td
0,-500.0,0.020976230292896192,0.8760264943859544,0.7529419372081757,1.0031099628179552,7.298172614393353e-05,5.4999999999999683e-05,0.9948101825714112
1,-500.0,0.013343548487242908,0.9073526452753232,0.8156615920066833,1.0206354317446076,6.0151049618857485e-05,5.4999999999999683e-05,0.9910345184803009
2,-500.0,0.010930273307772305,0.9331920789674826,0.8660698715448379,1.0155207823895576,4.104506665905432e-05,5.4999999999999683e-05,0.9810399343967438
3,-500.0,0.027550863395692606,0.9627301358353906,0.9246875998973847,1.035288929774677,8.943671230056301e-06,5.4999999999999683e-05,0.9573170988559723
4,-500.0,0.40432379374559874,0.9979653772525087,0.9744586987495423,1.2134721034064209,2.870645018678352e-05,5.4999999999999683e-05,0.9977174162864685
5,-500.0,0.27602235062038494,1.0227542979998665,1.0431182924509048,1.255570011771687,5.9531585024355186e-06,5.4999999999999683e-05,1.0045820951461792
6,-381.0,0.24103151692923855,1.0313516858687122,1.078817267848559,1.124039619484731,-7.681732546027828e-05,5.499999999999974e-05,0.9450515065517725
7,-500.0,0.45449697432210795,1.0656174901621485,1.1267585895061494,1.3097512253868517,-4.008667656878811e-05,5.4999999999999683e-05,1.016427581310272
8,-397.0,0.3308114374500062,1.0684566789499064,1.1451435526411737,1.243025510980302,-7.528655248135732e-05,5.499999999999973e-05,0.9573416721880735
9,-500.0,0.8236460532467115,1.1015749790655254,1.1977643603086472,1.4340376652737987,-0.00010002239541368934,5.4999999999999683e-05,1.002051935195923
10,-500.0,0.32983958710197914,1.1596821497296133,1.3262384171485901,1.5644753578782706,-0.00019298004940656503,5.4999999999999683e-05,1.0616736993789673
11,-500.0,0.3453180824740359,1.1825198862060058,1.3676759486198424,1.6303150626729956,-0.00020634871175838088,5.4999999999999683e-05,1.0760339756011963
12,-500.0,0.37916990418873364,1.2294323677654235,1.4863375046253204,1.7200035577297772,-0.0003752982041229806,5.4999999999999683e-05,1.0661296396255493
13,-500.0,0.8528086737127112,1.3087218436572925,1.6420749502182006,2.243058298105647,-0.0004565386257364066,5.4999999999999683e-05,1.155257091522217
14,-500.0,0.8362262264614231,1.4434250793796726,2.001970332860947,2.7433526481684765,-0.0009115622695562716,5.4999999999999683e-05,1.265274709701538
15,-500.0,0.47520125666166196,1.4675631890620089,2.301028501033783,2.433571333910153,-0.0015965487821235276,5.4999999999999683e-05,1.2424137725830078
16,-500.0,1.016640682115294,1.479528159132441,2.2690553054809572,2.5153500146043806,-0.0014718287423456313,5.4999999999999683e-05,1.2454569664001465
17,-500.0,0.8731168924857066,1.5888693889482415,2.560817561149597,3.220144532171396,-0.002103519169013143,5.4999999999999683e-05,1.3667260990142822
18,-494.0,2.7675608731216395,1.565518133662732,2.632669292796742,2.60577063162886,-0.002615527867748325,5.4999999999999683e-05,1.2078905741373698
19,-500.0,1.090101367204833,1.7045367807905607,2.977345920562744,3.7221747149697513,-0.0030760169154249416,5.4999999999999683e-05,1.4764082984924316
20,-500.0,1.171045218323133,1.6656331837313616,2.979039417743683,2.7742883057096477,-0.0036468466582557585,5.4999999999999683e-05,1.2556049156188964
21,-500.0,1.2433586376012513,1.6647288136989529,2.892226854324341,3.0071870505758906,-0.0032971189915517863,5.4999999999999683e-05,1.2753635807037353
22,-500.0,1.2495360039076964,1.7667818762342151,3.1498638215065005,3.93481371372337,-0.0036199983678365435,5.4999999999999683e-05,1.4547144184112548
23,-500.0,2.2657540692884455,1.834370357277913,3.4931436862945557,4.235546631665451,-0.004791403334543039,5.4999999999999683e-05,1.5303145427703857
24,-500.0,1.3108741793265462,1.8544931871288037,3.716311716556549,3.6025349825386295,-0.006485987505487441,5.4999999999999683e-05,1.3636618156433105
25,-500.0,1.1749345877091335,1.857067798866723,3.716384940624237,3.917275029444354,-0.006040555356105757,5.4999999999999683e-05,1.4960497055053712
26,-500.0,1.0861665430439815,1.9293067675548778,3.867593463897705,4.436480597611844,-0.006319172167302557,5.4999999999999683e-05,1.599247371673584
