episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010000,1.000000,1
1,0,1.484206,0.000047,0.010000,1.000000,1
2,1,0.350547,0.000037,0.010000,1.000000,1
3,1,2.170680,0.000030,0.010000,1.000000,1
4,1,0.079661,0.000024,0.010000,1.000000,0
5,1,1.436892,0.000025,0.010000,1.000000,1
6,1,0.382537,0.000124,0.010000,1.000000,0
7,0,1.601703,0.000099,0.010000,1.000000,1
8,0,0.462088,0.000080,0.010000,1.000000,0
9,0,2.064336,0.000064,0.010000,1.000000,0
10,0,0.105516,0.000051,0.010000,1.000000,0
11,0,1.578338,0.000041,0.010000,1.000000,1
12,1,0.273568,0.000033,0.010000,1.000000,0
13,0,2.217105,0.000026,0.010000,1.000000,1
14,1,0.051815,0.000021,0.010000,1.000000,1
15,0,1.453881,0.000017,0.010000,1.000000,0
16,0,0.378206,0.000074,0.010000,1.000000,1
17,0,1.628791,0.000249,0.010000,1.000000,1
18,0,0.193424,0.000532,0.010000,1.000000,0
19,0,1.393272,0.000913,0.010000,1.000000,1
20,0,0.271744,0.001376,0.010000,1.000000,1
21,0,1.263211,0.001906,0.010000,1.000000,0
22,1,0.299506,0.001836,0.010000,1.000000,1
23,1,2.993340,0.001469,0.010000,1.000000,1
24,0,0.016981,0.001337,0.010000,1.000000,0
25,1,0.365554,0.001070,0.010000,1.000000,1
26,1,2.676676,0.000856,0.010000,1.000000,0
27,0,0.032000,0.000685,0.010000,1.000000,0
28,0,0.691628,0.000594,0.010000,1.000000,0
29,1,1.071103,0.000475,0.010000,1.000000,1
30,0,1.417105,0.000380,0.010000,1.000000,1
31,0,0.298166,0.000482,0.010000,1.000000,1
32,0,1.382067,0.000754,0.010000,1.000000,0
33,1,0.260306,0.000606,0.010000,1.000000,1
34,1,2.812553,0.000485,0.010000,1.000000,0
35,1,0.024139,0.000388,0.010000,1.000000,1
36,1,1.146567,0.000311,0.010000,1.000000,1
37,0,1.012452,0.000248,0.010000,1.000000,1
38,1,0.862849,0.000199,0.010000,1.000000,0
39,0,1.480265,0.000159,0.010000,1.000000,0
40,0,0.348873,0.000127,0.010000,1.000000,0
41,1,1.626714,0.000102,0.010000,1.000000,1
42,1,0.434709,0.000081,0.010000,1.000000,1
43,1,2.088095,0.000065,0.010000,1.000000,1
44,0,0.098352,0.000052,0.010000,1.000000,1
